Actual_LowerBandInNext1Months,Predicted_LowerBandInNext1Months,Actual_UpperBandInNext1Months,Predicted_UpperBandInNext1Months,Date,Close Price
1.0,0.9988449339290426,1.1514525393611306,1.1986778889593628,2020-12-30,1209.95
1.0,0.99922755432009,1.156614503341497,1.2001286546910277,2020-12-29,1204.55
0.9879839238845144,0.9888548928677888,1.1427165354330708,1.1845800536103046,2020-12-28,1219.2
0.997680871329772,0.9971689479473568,1.153932165486396,1.194504580333956,2020-12-24,1207.35
1.0,0.9991148270836938,1.1619683069224354,1.191511087802659,2020-12-23,1199.0
1.0,0.9997774711214304,1.1752499050993297,1.1932212047447217,2020-12-22,1185.45
0.9762816553428042,0.9708670265640548,1.1473749227918468,1.1261819585032,2020-12-21,1214.25
0.9515572323005298,0.9483349781470688,1.0539813774281586,1.1059855577139108,2020-12-18,1245.8
0.9610068501479472,0.9523678878935418,1.06444813748936,1.0921148126008893,2020-12-17,1233.55
0.9926313585932596,0.9809142237473684,1.0994766589909986,1.1304493174091523,2020-12-16,1194.25
1.0,0.989955193696406,1.1386142906694414,1.1704908294289795,2020-12-15,1153.2
0.9935811829578252,0.9844734508302752,1.1313057338560288,1.163223855871179,2020-12-14,1160.65
0.9819064242837072,0.9742963146013262,1.118012686789561,1.1497628847171324,2020-12-11,1174.45
0.994824016563147,0.9855410596192848,1.1327208419599724,1.1646382332750462,2020-12-10,1159.2
0.997319034852547,0.987675275920153,1.1355617054397649,1.1674669880827806,2020-12-09,1156.3
0.9987442082016196,0.9886381422964564,1.1282639760966526,1.164706371695027,2020-12-08,1154.65
0.9995232936078008,0.988050461076641,1.123510292524377,1.1500463942419683,2020-12-07,1153.75
0.9983119075444749,0.9801863912507692,1.078474656970956,1.1167858351832565,2020-12-04,1155.15
0.984589114194237,0.9657786780723392,1.063649946638207,1.0825369894619696,2020-12-03,1171.25
0.9685059208868732,0.9530757936723536,1.046275300243554,1.0689660411927484,2020-12-02,1190.7
1.0,0.9820242544624858,1.093766461808604,1.12221585882813,2020-12-01,1139.0
1.0,0.987366468204368,1.1602868585265902,1.1894733654352945,2020-11-27,1073.7
0.9533032264071885,0.951336768521567,1.1600167605568228,1.1837684423299757,2020-11-24,1073.95
0.9557951734117536,0.952846828269322,1.1630490594221163,1.1831934077827098,2020-11-23,1071.15
0.9124777183600712,0.9105928177860578,1.1103386809269162,1.1289590428641485,2020-11-20,1122.0
0.9799473558267529,0.9714332810856036,1.192438382388131,1.1739583915539886,2020-11-19,1044.75
0.9489734439449414,0.9411988898220124,1.1547481114149327,1.1204655413737623,2020-11-18,1078.85
1.0,0.9903425811912484,1.2558411809620769,1.2256653248191531,2020-11-17,982.25
1.0,0.9912539457594652,1.230888509846488,1.2418917924520343,2020-11-12,967.35
0.9968336059950392,0.9908001845113588,1.2567417805688954,1.2475275612223016,2020-11-09,947.45
1.0,0.9934878350981636,1.2702154896522295,1.226024106098364,2020-11-06,937.4
1.0,1.002819104218444,1.3330721003134796,1.2764450983342863,2020-11-05,893.2
1.0,1.0026904023475394,1.3523766255891874,1.28507742610147,2020-11-04,880.45
1.0,1.0010496357243577,1.356845763774144,1.2547045408458644,2020-11-03,877.55
1.0,1.000603713177169,1.359479362904607,1.246127126195952,2020-11-02,875.85
0.9760949515212304,0.9796620423519884,1.2504179204279506,1.220430898448955,2020-10-30,897.3
0.9882651622002822,0.9899179051698908,1.2660084626234132,1.2333872703577065,2020-10-29,886.25
0.9638494552657644,0.968877714441306,1.2347309343017496,1.2016037875380772,2020-10-28,908.7
0.9412681354110694,0.9483101905343444,1.2058033315421817,1.171869355679196,2020-10-27,930.5
0.9869288410614684,0.98852253403939,1.2642965800890191,1.2238481456499268,2020-10-26,887.45
0.9555422212524548,0.9613509783849608,1.2240890246563385,1.1886522867034277,2020-10-23,916.6
0.955229577925619,0.9610700781684748,1.2236885156505617,1.1882900651705304,2020-10-22,916.9
