Actual Values,Predicted Values
1.0,0.9942465691595159
0.9669811320754718,0.9671731199264078
0.9738717339667458,0.9705822321881248
0.9534883720930232,0.9521915548271066
0.9557109557109558,0.9538285682932933
0.9318181818181818,0.9338962312946874
0.9339407744874716,0.9356251568693412
0.9647058823529412,0.9611840909795468
0.951276102088167,0.9500980819628422
0.9447004608294932,0.9446302853496253
0.9213483146067416,0.9249887080592801
0.8874458874458874,0.8962654906833254
0.8649789029535865,0.8776688415424554
0.8384458077709611,0.8553157495011985
0.8817204301075269,0.8957916872592732
0.9669811320754718,0.9685196285287486
1.0,0.9977849678448472
1.0,0.9844677572829397
0.9830917874396136,0.9707349896499992
0.9667458432304038,0.9573177954826801
0.9830917874396136,0.9707932639094453
0.8886462882096071,0.8907300525785953
0.8886462882096071,0.8907300525785953
0.8752688172043012,0.878896006812473
0.7933723196881093,0.8028304560150219
0.8622881355932204,0.8669243410926379
0.8945054945054945,0.8941056089183701
0.8809523809523809,0.8804491450695782
0.8479166666666668,0.8502732636385293
0.8289205702647658,0.8326953012867659
0.8189134808853119,0.8239318849134188
0.8550420168067228,0.858730252782041
0.8586497890295359,0.862018834557493
0.8479166666666668,0.8545554307895102
0.8678038379530918,0.8728832460458942
0.8272357723577236,0.836521275903197
1.0,0.9883529271699947
1.0,0.9882833986766362
0.975609756097561,0.9681037392072815
0.9803921568627452,0.9686551885274204
0.97323600973236,0.9627157193626725
0.997506234413965,0.9808747153859227
1.0,0.9828904766481408
1.0,0.9831690182270283
0.9518072289156626,0.9432529199771167
0.9207459207459208,0.9167819435814719
0.947242206235012,0.9394011305930074
0.9518072289156626,0.9432529199771167
0.9250585480093676,0.9204949348379822
0.9316037735849056,0.9261035660115111
0.933806146572104,0.9279853841191761
0.8916478555304741,0.8913885566244757
0.9101382488479264,0.9075969644716095
0.8662280701754386,0.8686949527926451
0.8229166666666666,0.828774914421743
0.8280922431865828,0.8336330651809116
0.8246346555323592,0.8306178071905336
0.8315789473684211,0.8371211910218344
0.8531317494600432,0.8581468758438338
0.8144329896907216,0.8230069484060867
0.7995951417004049,0.8089394267540403
0.7931726907630523,0.8027063982769255
0.8263598326359833,0.8344687821522184
0.9518072289156626,0.940244914903806
0.9974747474747474,0.9763592265356211
0.989010989010989,0.9687591069023086
1.0,0.9810577247487472
1.0,0.9824739272808689
1.0,0.9768155780590945
1.0,0.9801535126104022
0.9686520376175548,0.9540643528750705
0.9809523809523808,0.9643577638699639
0.9778481012658228,0.9617643512723404
0.974763406940063,0.9591818594205184
0.8879310344827587,0.883267478666763
0.8442622950819672,0.8434307506410639
0.8025974025974025,0.8038341914419217
0.762962962962963,0.7645074644326407
0.7322274881516587,0.7327386110099791
0.6959459459459459,0.693572529948459
0.6616702355460384,0.6547076418968406
0.6450939457202505,0.6351643409832335
0.6267748478701826,0.6121928112391304
0.6011673151750972,0.5798828455170494
0.6,0.5784017407921351
0.6280487804878048,0.6137735663169732
0.6588486140724946,0.6503449699995689
0.6688311688311688,0.6618637716809408
0.6450939457202505,0.6340251436229202
0.6106719367588932,0.5943535569824516
0.6082677165354331,0.5912833013906719
0.5976789168278529,0.5803051620660089
0.6070726915520629,0.5926150290555062
0.5722222222222222,0.5495363917872835
0.5327586206896552,0.4999479799154817
0.5547576301615799,0.5320490603181598
0.5300171526586621,0.49699133414785013
0.5175879396984924,0.47918247447972584
0.4936102236421725,0.4428772284822866
0.5132890365448505,0.47442168565079423
0.521079258010118,0.48648623934663515
0.5124378109452736,0.4730909648458089
0.5373913043478261,0.5110336728841047
0.4497816593886462,0.369813001609476
0.4414285714285714,0.3546878180078386
0.4352112676056338,0.34373242702027873
0.4273858921161825,0.3295127698490641
0.3931297709923664,0.2605452945680354
0.3838509316770186,0.23998620030101392
0.3916349809885931,0.25782820195977907
0.3848069738480697,0.24220666360708182
0.3786764705882353,0.23024749559822089
0.3772893772893772,0.22694238170170544
0.3966623876765083,0.2715317952816445
0.4221311475409836,0.3254631606134833
0.4238683127572016,0.3289155049948522
0.4158815612382234,0.31228204735117715
0.4256198347107438,0.332098052739791
0.4147651006711409,0.3099698596693411
0.4333800841514726,0.34710993146428476
0.4125500667556742,0.3068842476554406
0.4076517150395778,0.2965252937109081
0.4605067064083458,0.4021551320759732
0.4967845659163987,0.4622732268428909
0.4967845659163987,0.4622732268428909
0.5073891625615763,0.4787438025481836
0.5082236842105263,0.4800207548900044
0.5132890365448505,0.4877152859912932
0.5228426395939086,0.5019596723897364
0.5107438016528926,0.48326718612318914
0.5115894039735099,0.4845850815481705
0.5158597662771285,0.4912286251720508
0.5193277310924369,0.49637098363353027
0.5099009900990099,0.48137640249483415
0.5099009900990099,0.48137640249483415
0.4991922455573505,0.4643183142503866
0.4866141732283464,0.4433689739056092
