Actual_LowerBandInNext1Months,Predicted_LowerBandInNext1Months,Predicted_UpperBandInNext1Months,Actual_UpperBandInNext1Months,Date,Close Price
0.9577922077922078,0.9554313422139212,1.1802024378364455,1.2167207792207793,2020-07-30,61.6
0.9485530546623794,0.9443310444078388,1.1542041476946028,1.204983922829582,2020-07-29,62.2
0.9477911646586346,0.942237318804958,1.1663974813759344,1.204016064257028,2020-07-28,62.25
0.9424920127795527,0.9369775348864402,1.1343288419858473,1.1757188498402555,2020-07-27,62.6
0.9042145593869731,0.89834881273461,1.0945349465115564,1.0996168582375478,2020-07-24,65.25
0.8734270910436714,0.8668900753006323,1.049132935158154,1.0621761658031088,2020-07-23,67.55
0.8676470588235294,0.8606353928730481,1.049822276523262,1.0551470588235294,2020-07-22,68.0
0.8569353667392884,0.8639473031098179,1.0537097473913457,1.0421205519244736,2020-07-21,68.85
0.8263305322128851,0.8331282768994737,1.0088342728657056,1.0049019607843137,2020-07-20,71.4
0.8298171589310831,0.8455235154318259,1.0512588628025388,1.0042194092827006,2020-07-17,71.1
0.8333333333333334,0.8516094489955095,1.0308211521943025,1.0084745762711866,2020-07-16,70.8
0.8257522743177047,0.8525654301846033,1.044267723689881,1.0,2020-07-15,71.45
0.8098833218943035,0.8451484401853204,1.0091311571550887,1.0,2020-07-14,72.85
0.7804232804232805,0.8187451035927173,1.0106876377198886,1.0,2020-07-13,75.6
0.7672301690507152,0.8093636295322715,1.0151089579316517,1.0,2020-07-10,76.9
0.7737704918032787,0.8213513248112083,1.0058088979461497,1.0085245901639346,2020-07-09,76.25
0.7845744680851063,0.8375764638152097,1.004310157317346,1.0226063829787235,2020-07-08,75.2
0.7530312699425654,0.7998263174142819,1.0057776021885867,1.0,2020-07-07,78.35
0.7617817947062621,0.8161852337647972,1.0080156573682943,1.011620400258231,2020-07-06,77.45
0.8154803040774016,0.8980058171521565,1.0540475136080505,1.082930200414651,2020-07-01,72.35
0.8520055325034579,0.8934053087998604,1.035406860705748,1.083679114799447,2020-06-30,72.3
0.8579310344827586,0.8912726531532347,1.0488638602952314,1.0806896551724137,2020-06-29,72.5
0.8529411764705882,0.8392697083067227,1.023464644848142,1.0241830065359476,2020-06-26,76.5
0.8457550226830849,0.8293369137834814,1.0309179463283993,1.0155541153596888,2020-06-25,77.15
0.8354673495518566,0.8167262847827874,1.0268904069986304,1.003201024327785,2020-06-24,78.1
0.8784135240572171,0.829773622310499,1.0283804155477951,1.018855656697009,2020-06-23,76.9
0.8521303258145364,0.7911277158753887,1.0177902876553029,1.0,2020-06-22,79.8
0.9902097902097902,0.904267624778706,1.177262152513139,1.116083916083916,2020-06-19,71.5
1.0,0.9961426384616324,1.2468284680892163,1.2646592709984152,2020-06-18,63.1
1.0,1.0111613877304193,1.23480015276222,1.2965069049553208,2020-06-17,61.55
1.0,1.0137275215090993,1.2509057302384312,1.3157460840890354,2020-06-16,60.65
0.9665338645418328,0.9844291524617934,1.2733294668214985,1.2717131474103585,2020-06-15,62.75
0.957379636937648,0.9753795617196022,1.2064283457398757,1.2596685082872927,2020-06-12,63.35
0.9528672427337,0.9723333497916212,1.214816377218237,1.2537313432835822,2020-06-11,63.65
0.9381283836040216,0.9429397466377653,1.2274538094018534,1.2343387470997678,2020-06-10,64.65
0.8847556528081693,0.8830250629711056,1.0993341879298877,1.1641137855579868,2020-06-09,68.55
0.870157819225251,0.8691355589791347,1.0918814791935834,1.1449067431850788,2020-06-08,69.7
0.8925680647534951,0.8946039834464246,1.1273518938073914,1.17439293598234,2020-06-05,67.95
1.0,1.0129695188286805,1.3330875935986688,1.3854166666666663,2020-06-04,57.6
1.0,1.0246639364234045,1.323838822787587,1.4469628286491387,2020-06-03,55.15
1.0,1.059565591283066,1.5355112093549033,1.6729559748427671,2020-05-29,47.7
1.0,1.0632083033183108,1.5542423159060157,1.6853220696937696,2020-05-28,47.35
1.0,1.0701185877333814,1.4838674420432794,1.76940133037694,2020-05-27,45.1
1.0,1.053982184098473,1.420352851529279,1.775305895439377,2020-05-26,44.95
0.9955703211517166,1.0450943070465393,1.4386326787072017,1.5836101882613511,2020-05-22,45.15
0.982513661202186,1.0279937618565225,1.4852007508324236,1.5628415300546448,2020-05-21,45.75
0.9988888888888888,1.0337833437588342,1.4046043296492872,1.5888888888888888,2020-05-20,45.0
0.982513661202186,1.0148544906128667,1.4672222759314617,1.5234972677595628,2020-05-19,45.75
0.9814410480349346,1.011594843837848,1.4104488600538991,1.5218340611353711,2020-05-18,45.8
0.935483870967742,0.974400955071999,1.391058360412084,1.4505723204994798,2020-05-15,48.05
0.9316062176165804,0.9665454728197216,1.4209147734236995,1.444559585492228,2020-05-14,48.25
0.9211065573770492,0.9593739219048446,1.4069333963120556,1.4282786885245904,2020-05-13,48.8
0.9553666312433584,0.9853499652381152,1.4756287562743842,1.481402763018066,2020-05-12,47.05
0.9563829787234044,0.987527341537442,1.459170569487387,1.4829787234042553,2020-05-11,47.0
0.9433368310598113,0.9838444416550798,1.4623601774478827,1.4260230849947535,2020-05-08,47.65
0.910840932117528,0.9326259743501436,1.4045139667553217,1.3768996960486322,2020-05-07,49.35
0.9523305084745762,0.969897745063038,1.217473724224306,1.4396186440677965,2020-05-06,47.2
0.9423480083857444,0.9615880379315536,1.221279294838387,1.2075471698113207,2020-05-05,47.7
0.911764705882353,0.9326964769807048,1.2312359611075403,1.118661257606491,2020-05-04,49.3
0.8711240310077519,0.9008012184037107,1.2189586734850422,1.0,2020-04-30,51.6
0.8685990338164252,0.8992466538828672,1.2842425954463614,1.0,2020-04-29,51.75
0.8770731707317073,0.9061297384459834,1.2545654040961631,1.0097560975609756,2020-04-28,51.25
0.8660886319845859,0.8970055860555903,1.2191577022602291,1.0,2020-04-27,51.9
0.8687258687258688,0.9037603146828376,1.3055008435376023,1.001930501930502,2020-04-24,51.8
0.8256880733944955,0.8693093750129255,1.192808455847044,1.0,2020-04-23,54.5
0.8662175168431183,0.9135120884162304,1.164682487599171,1.0490856592877766,2020-04-22,51.95
0.8522727272727273,0.876032646252997,1.0729325139912134,1.0321969696969695,2020-04-21,52.8
0.8100810081008101,0.8265716996151111,1.0127359580910666,1.0,2020-04-20,55.55
0.8355555555555556,0.8182619310861896,1.0095414976918855,1.0,2020-04-17,56.25
0.8438061041292638,0.8318292007902586,1.028878168189071,1.0098743267504489,2020-04-16,55.7
0.9279368213228036,0.9138539998376178,1.1282298709675036,1.1105626850937809,2020-04-15,50.65
0.94,0.9205023860894456,1.153965271231677,1.125,2020-04-13,50.0
0.9129593810444876,0.886476682511347,1.0934549652356214,1.0880077369439072,2020-04-09,51.7
0.930966469428008,0.9076418724395569,1.1178433486540444,1.1094674556213018,2020-04-08,50.7
0.9393034825870648,0.9171765477609788,1.1350848237901647,1.1194029850746268,2020-04-07,50.25
1.0,0.959338136647124,1.1582718830549912,1.2057877813504825,2020-04-03,46.65
1.0,0.9705866486497297,1.158285253968521,1.2295081967213115,2020-04-01,45.75
0.9989082969432316,0.9760579918178138,1.1884904003745214,1.2281659388646289,2020-03-31,45.8
1.0,0.9775140667169042,1.184934293445475,1.2555803571428572,2020-03-30,44.8
1.0,0.9796162922970774,1.25536430019975,1.293103448275862,2020-03-27,43.5
0.9942857142857144,0.974373201938604,1.2087273428337155,1.2857142857142858,2020-03-26,43.75
1.0,0.9909088286238128,1.2767809367502008,1.3923267326732671,2020-03-25,40.4
1.0,0.9942993265192231,1.3255434951505802,1.5120967741935485,2020-03-24,37.2
0.9738219895287958,0.9805049390672884,1.22045789476293,1.4725130890052356,2020-03-23,38.2
0.8483466362599772,0.8655808390101547,1.226217847685814,1.282782212086659,2020-03-20,43.85
0.8836104513064134,0.9008559110855764,1.3301255981017186,1.336104513064133,2020-03-19,42.1
0.8166849615806807,0.8291283897268351,1.236480459199826,1.234906695938529,2020-03-18,45.55
0.7741935483870969,0.7836620645574157,1.116954210893531,1.159209157127992,2020-03-17,48.05
0.7914893617021277,0.804397374839144,1.1319212948836934,1.1,2020-03-16,47.0
0.6946778711484595,0.6797821299221725,1.022092693820443,1.0,2020-03-13,53.55
0.7092469018112488,0.7125387383334782,1.026377662940008,1.0209723546234508,2020-03-12,52.45
0.6174273858921162,0.6317928105052815,1.00924850138793,1.0,2020-03-11,60.25
0.6148760330578513,0.6281556975907341,1.0251158204939912,1.0,2020-03-09,60.5
0.5548098434004475,0.5830898160107678,1.006803320850113,1.0,2020-03-06,67.05
0.5310492505353319,0.5632777405471796,1.0094120882519328,1.0,2020-03-05,70.05
0.5314285714285715,0.5638062553198424,1.0046030972113713,1.0007142857142857,2020-03-04,70.0
0.5109890109890111,0.5805559065362027,1.0083670663929305,1.0,2020-03-03,72.8
0.5399129172714079,0.6461994731543181,1.008923479054648,1.0566037735849054,2020-03-02,68.9
0.5387400434467777,0.6948735950057943,1.0137620612822802,1.054308472121651,2020-02-28,69.05
0.497991967871486,0.6105259049604128,1.02060365326366,1.0,2020-02-27,74.7
0.4907651715039578,0.6371552127700144,1.0214219840084469,1.0,2020-02-26,75.8
0.4778420038535646,0.6263999459543397,1.0222830660319449,1.0,2020-02-25,77.85
0.4714828897338403,0.6100088283503082,1.0300099776650056,1.0,2020-02-24,78.9
0.5156154317207593,0.5872452857610364,1.0398575203054108,1.0,2020-02-20,81.65
0.5109223300970873,0.5833001269806612,1.0248376079057275,1.0,2020-02-19,82.4
0.5175169022741242,0.5983750283375953,1.0489895962626838,1.0129071911493548,2020-02-18,81.35
0.6042626728110599,0.5924131422453223,1.0447605836034943,1.0,2020-02-13,86.8
0.5984027381631489,0.5866832622260798,1.0389264375839882,1.0,2020-02-12,87.65
0.577961432506887,0.5725670257524862,1.037354261354936,1.0,2020-02-11,90.75
0.6639118457300276,0.5726098873366106,1.0397608093637924,1.0,2020-02-10,90.75
0.744173140954495,0.5871968305826678,1.0494461760500942,1.007214206437292,2020-02-07,90.1
0.7525252525252525,0.6117683403600986,1.0608914065315056,1.0185185185185186,2020-02-06,89.1
0.7584841628959276,0.6726430914210206,1.0429064651592488,1.0265837104072395,2020-02-05,88.4
0.7960716348931255,0.7007346401410135,1.0433163185086414,1.048526863084922,2020-02-04,86.55
0.8236700537955768,0.7595853949385638,1.0335622200492531,1.0848774656306035,2020-02-03,83.65
0.7038735983690112,0.6704647179551442,1.0067723576266143,1.0,2020-01-30,98.1
0.7089322381930184,0.6822724016040183,1.010357969727274,1.0071868583162216,2020-01-29,97.4
0.8222344523940562,0.8023735929658924,1.0807925330878407,1.079801871216291,2020-01-28,90.85
0.8221258134490238,0.7896653515177712,1.0538473139061515,1.063991323210412,2020-01-27,92.2
0.9130190796857464,0.8440026978101725,1.077866161713499,1.101010101010101,2020-01-24,89.1
0.931310818546079,0.8775855240593542,1.0930344541400454,1.1230681167716086,2020-01-23,87.35
0.9593160377358492,0.9076099145131912,1.185996198032978,1.1568396226415094,2020-01-22,84.8
0.946480511925538,0.8965788121350977,1.1266928137154255,1.1413612565445026,2020-01-21,85.95
0.9478753541076488,0.8947124557052439,1.0655784818750098,1.111614730878187,2020-01-16,88.25
0.9409448818897638,0.8896747362200503,1.0856963438347234,1.1034870641169852,2020-01-15,88.9
0.9299610894941636,0.8896041563993542,1.1026666785276726,1.0906058921623123,2020-01-14,89.95
0.9097335508428496,0.8807114047743247,1.0428938817595972,1.066884176182708,2020-01-13,91.95
0.9478753541076488,0.9381370844111054,1.0679915166668483,1.111614730878187,2020-01-10,88.25
0.991701244813278,0.9712268587784983,1.1210347906444122,1.163011262596325,2020-01-09,84.35
1.0,0.9950399105806268,1.1651839955211547,1.252074026802808,2020-01-08,78.35
0.981829573934837,0.9821184335878284,1.184548901158107,1.2293233082706767,2020-01-07,79.8
0.991772151898734,0.9856099061780456,1.163396183923899,1.241772151898734,2020-01-06,79.0
0.9405762304921969,0.9399583717018862,1.0979467056830237,1.177671068427371,2020-01-03,83.3
0.9439759036144576,0.944353295289452,1.137989292105459,1.1819277108433734,2020-01-02,83.0
1.0,0.9995408834876708,1.2701044204705811,1.308260577568838,2019-12-30,74.45
1.0,1.0034578057848966,1.2907895875210744,1.2417285617825795,2019-12-27,74.05
1.0,1.0035027456755068,1.2499842856244412,1.2484725050916496,2019-12-26,73.65
1.0,1.006102178759641,1.2655503983063272,1.2552901023890786,2019-12-24,73.25
0.9898648648648648,0.9905072479100644,1.1988498506662857,1.2425675675675676,2019-12-23,74.0
0.9885290148448044,0.9828720834563336,1.1982632797601276,1.2408906882591095,2019-12-19,74.1
0.9753661784287616,0.9633720860965704,1.1714682365053568,1.2243675099866846,2019-12-18,75.1
0.9519168291098116,0.9471031201206156,1.1673856654354298,1.1949317738791423,2019-12-17,76.95
0.973421926910299,0.9564636615002664,1.1837211426113476,1.2219269102990034,2019-12-16,75.25
0.984543010752688,0.9625008324082196,1.1706332198704965,1.1861559139784943,2019-12-13,74.4
1.0,0.9723759586876748,1.209322725455536,1.2138927097661625,2019-12-12,72.7
1.0,0.9778693009954336,1.1502709984140025,1.23340321453529,2019-12-11,71.55
0.9951321279554936,0.97490187115032,1.1837298598788295,1.1731571627260082,2019-12-10,71.9
0.9835051546391752,0.9636688994185136,1.179546491996225,1.145017182130584,2019-12-09,72.75
0.958472873409243,0.9359469061226584,1.2050939683093174,1.1158740790354988,2019-12-06,74.65
0.9232258064516128,0.904863040964984,1.12498704358878,1.0748387096774192,2019-12-05,77.5
0.9120458891013384,0.8997105004004786,1.1493799608740076,1.0618228170809432,2019-12-04,78.45
0.909148665819568,0.8965459047191002,1.1154071429520889,1.0546378653113089,2019-12-03,78.7
0.8866171003717471,0.8763270508135657,1.0816216715866522,1.0,2019-12-02,80.7
0.8693803159173754,0.8615337322153689,1.0663168834754688,1.0,2019-11-29,82.3
0.9149616368286444,0.933126758680396,1.0676142425967792,1.0524296675191815,2019-11-26,78.2
0.9286177806619078,0.938557604025362,1.084044751610917,1.0681375730045426,2019-11-25,77.05
0.9451783355350064,0.9527668207391146,1.089339761079453,1.0871862615587846,2019-11-22,75.7
0.933463796477495,0.9431246743052132,1.099987907204104,1.0737116764514023,2019-11-21,76.65
0.9120458891013384,0.9206684148199052,1.048014918552708,1.0490758444869344,2019-11-20,78.45
0.9178960872354072,0.922210525233618,1.0290474388840216,1.055805003207184,2019-11-19,77.95
0.9034090909090908,0.910979298743788,1.017746189328944,1.039141414141414,2019-11-18,79.2
0.8866171003717471,0.89895743491981,1.0622433066271784,1.019826517967782,2019-11-14,80.7
0.8646525679758308,0.8727122087520032,1.043521285064699,1.0,2019-11-13,82.75
0.8741217798594848,0.8622295033735157,1.0664129406652854,1.06615925058548,2019-11-07,85.4
0.8913432835820896,0.8848493793152077,1.1043517603611712,1.0871641791044775,2019-11-06,83.75
0.91040288634997,0.8914766443370217,1.0792940563626794,1.095009019843656,2019-11-05,83.15
0.8953282081608517,0.8834532583017258,1.1054106205591636,1.0768775872264933,2019-11-04,84.55
0.8843457943925235,0.8867168616848125,1.0668329616113823,1.0636682242990654,2019-11-01,85.6
0.9305470190534728,0.925831320579845,1.1213877145985878,1.119237861094038,2019-10-31,81.35
0.9322660098522167,0.9308406511678416,1.0921134680405584,1.1213054187192115,2019-10-30,81.2
0.942128189172371,0.9335150189194812,1.1173448173744704,1.133167392657125,2019-10-29,80.35
0.9643312101910828,0.9563656932793716,1.1312951807637477,1.159872611464968,2019-10-24,78.5
0.9576217583807716,0.9631267090426692,1.1259269016285052,1.1518026565464896,2019-10-23,79.05
0.9733333333333334,0.9581562974322152,1.0970149734153292,1.1561904761904762,2019-10-22,78.75
1.0,0.9754688467849728,1.1107201719469906,1.1778783958602843,2019-10-18,77.3
1.0,0.9858871594026754,1.148667152130224,1.202774108322325,2019-10-17,75.7
1.0,0.9870945150059576,1.213579275926492,1.2663421418636995,2019-10-16,71.9
1.0,0.9870206234745976,1.1778302897116013,1.280590717299578,2019-10-15,71.1
1.0,0.9970753130428532,1.2767302255241124,1.3226744186046513,2019-10-10,68.8
0.975886524822695,0.9680822910340382,1.1941351043637527,1.2907801418439715,2019-10-09,70.5
1.0,0.989305623383642,1.2191918441229197,1.258823529411765,2019-10-07,68.0
0.9437890353920888,0.9321475130113686,1.1394044979123872,1.188063844552394,2019-10-04,72.05
0.930232558139535,0.918802542703086,1.1731246252363083,1.170998632010944,2019-10-03,73.1
0.9226594301221168,0.9153741030065748,1.173080450008693,1.103799185888738,2019-10-01,73.7
0.8745980707395499,0.8630198758075982,1.058496457810092,1.0443729903536978,2019-09-30,77.75
0.8037825059101655,0.7872018702586052,1.007920010917725,1.0,2019-09-27,84.6
0.7825086306098964,0.7634562367420692,1.0206622088564563,1.0,2019-09-26,86.9
0.7906976744186046,0.780234841057031,1.0037622136543558,1.01046511627907,2019-09-25,86.0
0.7666290868094701,0.7760566136642153,1.001784750438818,1.0,2019-09-24,88.7
0.7509663169519603,0.7546290553040369,1.0014515154300536,1.0,2019-09-23,90.55
0.7727272727272727,0.7829927916492354,1.013466298511627,1.0289772727272728,2019-09-20,88.0
0.8302808302808302,0.87049419556397,1.0517467090574109,1.1056166056166057,2019-09-19,81.9
0.7902382335851249,0.8417322539156136,1.0323966739409405,1.052295177222545,2019-09-18,86.05
0.7888631090487239,0.8442236720427045,1.0176193301190246,1.05046403712297,2019-09-17,86.2
0.7347379794705565,0.7831437416789309,1.0251600603488262,1.0,2019-09-16,92.55
0.7865818392134182,0.8477521437402322,1.0948598008195334,1.070561017929439,2019-09-13,86.45
0.7916181606519208,0.8550427569157266,1.0968122368494333,1.0774155995343422,2019-09-12,85.9
0.7780320366132722,0.8434692838068023,1.0252158695994318,1.058924485125858,2019-09-09,87.4
0.8220193953223045,0.8495744574248798,1.0331819075225868,1.0559041642897888,2019-09-06,87.65
0.8377906976744186,0.8726932823284903,1.061694412578237,1.0761627906976745,2019-09-05,86.0
0.8597852028639618,0.8831643265759153,1.0639489066760102,1.1044152744630071,2019-09-04,83.8
0.8839177750906891,0.890185171275192,1.0901927291832416,1.119105199516324,2019-09-03,82.7
0.975,0.8665660030567788,1.0855354743687209,1.101785714285714,2019-08-30,84.0
1.0,0.9040586523951676,1.2226446483457147,1.1678233438485803,2019-08-29,79.25
0.9850839030453696,0.89146842134578,1.1356203763390622,1.1504039776258546,2019-08-28,80.45
0.9491017964071856,0.864974929908612,1.0837124704698702,1.108383233532934,2019-08-27,83.5
1.0,0.9698318547095652,1.2327723024822677,1.329741379310345,2019-08-26,69.6
1.0,0.9863461626518214,1.381153511433853,1.4315545243619487,2019-08-23,64.65
1.0,0.9944865236752504,1.3335959093696197,1.458628841607565,2019-08-22,63.45
0.9229090909090908,0.9271908516058038,1.3164220162985063,1.346181818181818,2019-08-21,68.75
0.8806384455239418,0.893497187463798,1.177058508221206,1.2845246356696738,2019-08-20,72.05
0.8650306748466259,0.8728321087801547,1.1460177714710795,1.261758691206544,2019-08-19,73.35
0.8650306748466259,0.8724322598193104,1.1799954589773007,1.1949556918882074,2019-08-16,73.35
0.8886554621848739,0.8824285355736872,1.1413852686255004,1.227591036414566,2019-08-14,71.4
0.8924050632911393,0.883380109747913,1.2206567960697703,1.2327707454289734,2019-08-13,71.1
0.881862404447533,0.8803550717378996,1.1532011654773506,1.2182070882557332,2019-08-09,71.95
0.8905263157894737,0.9053473738489056,1.2582336811387755,1.2301754385964914,2019-08-08,71.25
