Actual_LowerBandInNext1Months,Predicted_LowerBandInNext1Months,Actual_UpperBandInNext1Months,Predicted_UpperBandInNext1Months,Date,Close Price
1.0,0.9790792843659673,1.1360191463901077,1.1884471122992186,2020-12-30,250.7
1.0,0.9748472584049024,1.1446945337620578,1.1982288985173817,2020-12-29,248.8
0.9714955095665756,0.954475040013664,1.112065599375244,1.158247009355825,2020-12-28,256.1
1.0,0.978075540089132,1.1589013224821971,1.2116261959451222,2020-12-24,245.75
1.0,0.9782264695354516,1.1861724281549355,1.1856257760367228,2020-12-23,240.1
1.0,0.9809362171074956,1.2030618753986817,1.212310049380064,2020-12-22,235.15
0.9953439153439154,0.9753762132282588,1.1974603174603171,1.1995675201712086,2020-12-21,236.25
0.9574511400651466,0.9449495867507716,1.151872964169381,1.1276345722044132,2020-12-18,245.6
0.9680938657883904,0.95426576103994,1.1646768217373404,1.1424961682370718,2020-12-17,242.9
0.9718950196321556,0.95814818052615,1.1692498450092994,1.1477257293285308,2020-12-16,241.95
0.9588175331294596,0.94664696661502,1.1535168195718652,1.1066941327208493,2020-12-15,245.25
0.9483766888485582,0.93726649126534,1.1205888283928214,1.0966581279131036,2020-12-14,247.95
0.9413530824659728,0.9277377181060916,1.034027221777422,1.0905731105460414,2020-12-11,249.8
0.9338760921366164,0.9232876935632428,1.0258141382049246,1.083995701931635,2020-12-10,251.8
0.9080903649353158,0.9061773687188563,1.0,1.0545425245957438,2020-12-09,258.95
0.8795586310080419,0.8823207841309946,1.0,1.026748947114044,2020-12-08,267.35
0.882033008252063,0.8864854356523497,1.0028132033008252,1.0308204201381357,2020-12-07,266.6
0.9329498115453284,0.9381389378107904,1.0607022416187264,1.1098318077227696,2020-12-04,252.05
0.9346184419713832,0.937236112868318,1.0625993640699525,1.1124135310872425,2020-12-03,251.6
0.8978617793050784,0.9066821040974312,1.0208094692630776,1.0565360315364225,2020-12-02,261.9
0.8985479556744365,0.9117145384862791,1.0215896064195644,1.0412726812210762,2020-12-01,261.7
0.916406858924396,0.932439528926184,1.0418939984411535,1.0340918157736811,2020-11-27,256.6
1.0,0.9835040030376636,1.173874862788145,1.1866559780442574,2020-11-24,227.75
1.0,0.9843311884285124,1.1983415508740476,1.2130962144668624,2020-11-23,223.1
1.0,0.9867078507019892,1.2037370553804594,1.2187833343398915,2020-11-20,222.1
1.0,0.9889804982762576,1.221892138939671,1.2371915773778202,2020-11-19,218.8
0.9807261317794712,0.9698237983891026,1.1983415508740476,1.203120523340898,2020-11-18,223.1
0.9596491228070176,0.9506576343255128,1.1725877192982457,1.1409796958854594,2020-11-17,228.0
0.9933880528955767,0.978643492878668,1.219106247150023,1.1641218368731276,2020-11-12,219.3
1.0,0.9934312679711268,1.3169950738916256,1.262676858247963,2020-11-09,203.0
0.9900024384296512,0.9834836776223362,1.2772494513533283,1.250336630260423,2020-11-06,205.05
0.9828128782377148,0.9789285420420926,1.26797385620915,1.2217246926041727,2020-11-05,206.55
1.0,0.9918343402956232,1.2933333333333332,1.2459614058460386,2020-11-04,202.5
0.97708082026538,0.9749501128407896,1.2636911942098914,1.2168958875504323,2020-11-03,207.25
0.9844433641225084,0.9831871669601964,1.2732134175984442,1.200170382156438,2020-11-02,205.7
0.9789702683103698,0.9795951985413076,1.2405124486342762,1.1882495951387408,2020-10-30,206.85
0.9394572025052192,0.9425277285080076,1.1904430526559964,1.1564395689349556,2020-10-29,215.55
0.9507042253521126,0.948631792493256,1.2046948356807512,1.1728618322274988,2020-10-28,213.0
0.9282603713041484,0.9253239030884596,1.1017648407059362,1.1483807978119085,2020-10-27,218.15
0.931891394385642,0.9285005721939216,1.0941095260009204,1.1535840127457038,2020-10-26,217.3
0.947590079550772,0.9464981473273474,1.066916237716425,1.1734803037551436,2020-10-23,213.7
1.0,0.9822831170606424,1.1270390509144834,1.2301745572129352,2020-10-22,202.3
0.987070017077336,0.9730538353341528,1.1124664552329837,1.2138666735168522,2020-10-21,204.95
0.97682279092226,0.9639753193398204,1.1009174311926606,1.201216169624299,2020-10-20,207.1
0.968405935854476,0.9559312772284924,1.0914313068453805,1.1894660413578633,2020-10-19,208.9
0.9526724746880152,0.9416316951508495,1.034141747115611,1.1523715626028317,2020-10-16,212.35
0.9697986577181208,0.9538851248512044,1.0527325023969318,1.1203745706931234,2020-10-15,208.6
0.9378766805748726,0.9286836297608472,1.016689847009736,1.0604559278368255,2020-10-14,215.7
0.9400557620817844,0.933778110496446,1.0190520446096656,1.02606195866683,2020-10-13,215.2
0.9011135857461025,0.9127809440521596,1.0,0.986170195847642,2020-10-08,224.5
0.9145569620253166,0.9252453760038566,1.0149186256781193,1.0081887261546865,2020-10-07,221.2
0.9071748878923768,0.9184875663417916,1.006726457399103,0.9961780481435404,2020-10-06,223.0
0.896521161090184,0.9222162143782706,1.0,0.971364762225296,2020-10-05,225.65
0.8866973482358098,0.9124801771218474,1.0,0.9716802991390672,2020-10-01,228.15
0.8853391684901533,0.9269563983855024,1.0,0.9717246727442012,2020-09-30,228.5
0.8555720025375344,0.8936625526565735,1.0,0.9727451146152502,2020-09-29,236.45
0.8437956204379563,0.8858364275717667,1.0,0.9761147738087594,2020-09-28,239.75
0.8951327433628319,0.9354112089809858,1.0608407079646018,1.062548791413344,2020-09-25,226.0
0.8900131984161901,0.934104419622886,1.0547734271887372,1.05473862346338,2020-09-24,227.3
0.8995108937305469,0.944837571920309,1.0660293463761672,1.0709118519128495,2020-09-23,224.9
0.8807139747496736,0.9269385351232312,1.043752720940357,1.0407592379676207,2020-09-22,229.7
0.8749199573105656,0.9115661464582248,1.023479188900747,1.0121852997349976,2020-09-21,234.25
0.8889835925847006,0.9108348267168522,1.0217344981887917,1.009673672156806,2020-09-18,234.65
0.8453900709219858,0.858327365406916,1.0,0.9787109963880688,2020-09-17,246.75
0.8079008520526724,0.8259950539669125,1.0,0.9804700132665864,2020-09-16,258.2
0.8421477593863544,0.8662342069018731,1.042389987888575,1.0415153985041767,2020-09-15,247.7
0.9587881488081978,0.9511688101322504,1.1503675651592782,1.1771021980769478,2020-09-14,224.45
1.0,1.00040528540212,1.2653761333006617,1.2959745112914174,2020-09-11,204.05
1.0,1.003171591931593,1.2687960687960689,1.2991822952878895,2020-09-10,203.5
1.0,1.008741656013076,1.2968357609241588,1.3248507323269143,2020-09-09,199.1
0.9774177712322044,0.9886554495240064,1.2675503190967108,1.2980346481765894,2020-09-08,203.7
0.97216796875,0.9786140342948748,1.2607421874999998,1.2258462771057543,2020-09-03,204.8
0.9487729330474148,0.9557790662670652,1.23040266857279,1.1661135106163916,2020-09-02,209.85
0.9369411764705882,0.948030532901934,1.2150588235294115,1.1492267356244177,2020-09-01,212.5
0.9451697127937336,0.9512537595515465,1.22572988369333,1.160845444086127,2020-08-31,210.65
0.9068549305397404,0.9212134333680044,1.1760419038943293,1.1225362201253504,2020-08-28,219.55
0.92133271633503,0.9388421819511,1.1948172142526607,1.1439178669343524,2020-08-27,216.1
0.9688564476885644,0.9812707735452376,1.2564476885644769,1.2096456736673735,2020-08-26,205.5
0.9676792223572296,0.9822998456379478,1.254921020656136,1.2080948690083346,2020-08-25,205.75
0.9709826871494756,0.9879211227415128,1.2592050719336745,1.2124372016683962,2020-08-24,205.05
1.0,1.0064641011833086,1.3479509266510048,1.296234168505266,2020-08-21,191.55
0.9989569752281616,1.0052398472596915,1.3465449804432854,1.2949919580347091,2020-08-20,191.75
0.9953234606391272,1.0027957482851564,1.3416471810859965,1.290644416686548,2020-08-19,192.45
0.9994782154969998,1.0070341566846497,1.3472475867466736,1.2877117444545,2020-08-18,191.65
1.0,1.008845368543675,1.37890520694259,1.2905148430025293,2020-08-17,187.25
0.9795971749934606,0.9827032806990128,1.148574417996338,1.2656101412876282,2020-08-14,191.15
0.9469026548672568,0.9558370781652414,1.1102402022756006,1.2216249131757722,2020-08-13,197.75
0.92904986355743,0.93892303158475,1.0893078640535847,1.1876691588152943,2020-08-12,201.55
0.919469678369752,0.9307266425484244,1.0780751288976185,1.1789125633542763,2020-08-11,203.65
0.9165442976015664,0.9303559108171028,1.074645129711209,1.1765621522636651,2020-08-10,204.3
0.8976510067114094,0.9067435533857832,1.0524928092042187,1.1608821167391326,2020-08-07,208.6
0.8778715424285044,0.8931480392116624,1.0293014533520863,1.1435183235600186,2020-08-06,213.3
0.9355483387459406,0.9525199032823768,1.0969273045216088,1.2259729372335106,2020-08-05,200.15
0.9829396325459318,0.9939947022285552,1.15249343832021,1.2560733514672406,2020-08-04,190.5
0.99468791500664,0.9959342530407664,1.1662682602921648,1.193892120079214,2020-08-03,188.25
0.9852670349907918,0.9922620250603542,1.1552223099184424,1.1631656878489776,2020-07-31,190.05
1.0,0.994726459239476,1.1938553561718326,1.205975464810704,2020-07-30,183.9
0.9694254085397996,0.9693723444110148,1.1573537163943068,1.1663959746664698,2020-07-29,189.7
0.9339766378872524,0.947958845094842,1.0975114271203656,1.116454873056866,2020-07-28,196.9
0.9842119347069844,0.9851635334926316,1.1415573989831416,1.1535407755697669,2020-07-27,186.85
0.977671451355662,0.9820301938917576,1.1339712918660287,1.1357707887770772,2020-07-24,188.1
0.9590612777053455,0.9494975883620016,1.1123859191655805,1.1101800881627355,2020-07-23,191.75
0.9185814185814186,0.9187060597790424,1.0654345654345656,1.0592411493963318,2020-07-22,200.2
0.9387442572741196,0.9397024750969888,1.0888208269525268,1.0897897941067685,2020-07-21,195.9
0.9717305151915456,0.9767665748823744,1.1270805812417437,1.1370515363022198,2020-07-20,189.25
1.0,0.9912834940688904,1.1684470008216927,1.1843850724626244,2020-07-17,182.55
0.994551893217107,0.9877702446123886,1.162081176791065,1.1636399633855792,2020-07-16,183.55
1.0,0.99519441958719,1.1791044776119404,1.1719609955312604,2020-07-15,180.9
0.9977937120794264,0.9857155010328004,1.1765030336458908,1.1690657355881364,2020-07-14,181.3
0.968934118907338,0.9642611627871552,1.1424745581146225,1.1299881782461094,2020-07-13,186.7
1.0,0.9918861241501784,1.1856586992773763,1.1680164733704188,2020-07-10,179.9
0.9986122675548156,0.9937906279575326,1.1840133222314737,1.147870408170247,2020-07-09,180.15
