Predicted_LowerBandInNext1Months,Actual_LowerBandInNext1Months,Predicted_UpperBandInNext1Months,Actual_UpperBandInNext1Months,Date,Close Price,Actual UB Close Diff,Predicted UB Close Diff,Actual LB Close Diff,Predicted LB Close Diff,Predict UB LB Diff,Predict LB %,Predict UB %,Investment Status,Exit Status
0.9521228525190067,0.9657142857142856,1.3460691753080838,1.217142857142857,2020-10-07,3.5,0.7599999999999998,1.211242113578293,0.1200000000000001,0.16757001618347633,1.0436720973948166,0.047877147480993254,0.3460691753080838,NO,NO
0.9536297380512572,0.971264367816092,1.3012824158598986,1.2241379310344829,2020-10-06,3.48,0.7800000000000007,1.0484628071924473,0.09999999999999964,0.16136851158162502,0.8870942956108223,0.04637026194874283,0.30128241585989857,NO,NO
0.9540815441868016,0.9657142857142856,1.3014199750948592,1.217142857142857,2020-10-05,3.5,0.7599999999999998,1.0549699128320071,0.1200000000000001,0.1607145953461946,0.8942553174858126,0.04591845581319842,0.3014199750948592,NO,NO
0.9266621238152036,0.9415041782729804,1.247720072680352,1.1866295264623956,2020-10-01,3.59,0.6699999999999999,0.8893150609224634,0.2100000000000004,0.26328297550341917,0.6260320854190442,0.07333787618479637,0.2477200726803519,NO,NO
0.9038852906510962,0.906166219839142,1.1767083167093024,1.1420911528150133,2020-09-30,3.73,0.5299999999999998,0.6591220213256981,0.3500000000000001,0.3585078658714109,0.30061415545428716,0.09611470934890376,0.17670831670930243,NO,NO
0.9619524367978506,0.949438202247191,1.26446503651763,1.196629213483146,2020-09-29,3.56,0.6999999999999997,0.9414955300027628,0.18000000000000016,0.135449324999652,0.8060462050031107,0.038047563202149415,0.26446503651763,NO,NO
0.942379930039605,0.962962962962963,1.3146273644402255,1.2136752136752136,2020-09-28,3.51,0.75,1.1043420491851919,0.1299999999999999,0.20224644556098648,0.9020956036242054,0.05762006996039504,0.31462736444022554,NO,NO
0.9767013205604748,1.0,1.3510454457530792,1.2507462686567166,2020-09-25,3.35,0.8400000000000003,1.1760022432728152,0.0,0.07805057612240951,1.0979516671504057,0.02329867943952524,0.35104544575307917,NO,NO
0.963859963830826,0.9517045454545456,1.2829961972961377,1.1903409090909092,2020-09-24,3.52,0.6700000000000004,0.9961466144824045,0.16999999999999948,0.1272129273154925,0.868933687166912,0.03614003616917405,0.2829961972961377,NO,NO
0.9127091068561152,0.9054054054054054,1.183602503808472,1.1324324324324324,2020-09-23,3.7,0.4900000000000002,0.6793292640913471,0.3500000000000001,0.3229763046323737,0.3563529594589734,0.08729089314388483,0.1836025038084721,NO,NO
0.867320786972742,0.8723958333333334,1.122503859690662,1.0572916666666663,2020-09-22,3.84,0.21999999999999886,0.47041482121214173,0.48999999999999977,0.5094881780246707,-0.03907335681252899,0.13267921302725805,0.12250385969066202,NO,NO
0.8809433712091421,0.8862433862433863,1.1614457045733917,1.074074074074074,2020-09-21,3.78,0.2799999999999998,0.6102647632874203,0.4299999999999997,0.45003405682944253,0.16023070645797777,0.11905662879085788,0.1614457045733917,NO,NO
0.8578717064398337,0.8481012658227848,1.090758841463876,1.0,2020-09-18,3.95,0.0,0.3584974237823104,0.6000000000000001,0.5614067595626571,-0.20290933578034664,0.14212829356016632,0.09075884146387603,NO,NO
0.8437861950968132,0.8375,1.0863113495017485,1.0,2020-09-17,4.0,0.0,0.34524539800699383,0.6499999999999999,0.6248552196127473,-0.27960982160575343,0.15621380490318681,0.08631134950174846,NO,NO
0.8278355725345913,0.821078431372549,1.0631633323722915,1.0,2020-09-16,4.08,0.0,0.25770639607894985,0.73,0.7024308640588677,-0.4447244679799178,0.17216442746540872,0.06316333237229155,NO,NO
0.874002078635484,0.8524173027989822,1.10828220867512,1.0381679389312977,2020-09-15,3.93,0.1499999999999999,0.42554908009322157,0.5800000000000001,0.49517183096254813,-0.06962275086932657,0.12599792136451604,0.10828220867512006,NO,NO
0.8925748654084538,0.8481012658227848,1.1307474761688088,1.0329113924050632,2020-09-14,3.95,0.1299999999999999,0.5164525308667951,0.6000000000000001,0.42432928163660755,0.09212324923018755,0.10742513459154623,0.13074747616880877,NO,NO
0.851042470281168,0.8417085427135679,1.0938252729046063,1.0251256281407035,2020-09-11,3.98,0.10000000000000009,0.37342458616033314,0.6299999999999999,0.5928509682809513,-0.21942638212061816,0.14895752971883203,0.0938252729046063,NO,NO
0.8543070531117001,0.8111380145278451,1.0572638166116664,1.0,2020-09-10,4.13,0.0,0.23649956260618232,0.7799999999999998,0.6017118706486788,-0.3652123080424965,0.14569294688829992,0.05726381661166635,NO,NO
0.9015755105077676,0.845959595959596,1.0888821216208566,1.0429292929292928,2020-09-09,3.96,0.16999999999999993,0.35197320161859214,0.6099999999999999,0.3897609783892402,-0.03778777677064804,0.09842448949223237,0.08888212162085662,NO,NO
0.8052274980562597,0.8052884615384616,1.027427251404747,1.0,2020-09-08,4.16,0.0,0.1140973658437483,0.81,0.8102536080859597,-0.6961562422422114,0.1947725019437403,0.02742725140474711,NO,NO
0.926426802591503,0.8723958333333334,1.1350859175121957,1.09375,2020-09-03,3.84,0.3600000000000003,0.5187299232468314,0.48999999999999977,0.28252107804862847,0.23620884519820295,0.073573197408497,0.13508591751219567,NO,NO
0.9806430792058608,1.0,1.3617659979223031,1.2612612612612613,2020-08-31,3.33,0.8700000000000001,1.2046807730812699,0.0,0.06445854624448355,1.1402222268367863,0.0193569207941392,0.36176599792230313,NO,NO
0.9951773712709088,1.0,1.4555894426557576,1.3861386138613865,2020-08-27,3.03,1.1700000000000013,1.3804360112469456,0.0,0.014612565049146209,1.3658234461977994,0.004822628729091227,0.4555894426557576,INVEST,NO
0.9993852729944064,1.0,1.4797999199863694,1.443298969072165,2020-08-26,2.91,1.29,1.3962177671603353,0.0,0.0017888555862772826,1.394428911574058,0.0006147270055936183,0.4797999199863694,INVEST,NO
0.9701107567223284,0.9572368421052632,1.404100786330838,1.381578947368421,2020-08-25,3.04,1.1600000000000001,1.228466390445747,0.1299999999999999,0.09086329956412165,1.1376030908816253,0.029889243277671618,0.4041007863308379,NO,NO
0.990877828169695,0.976510067114094,1.3949928758545314,1.4093959731543624,2020-08-24,2.98,1.2200000000000002,1.1770787700465033,0.06999999999999984,0.02718407205430884,1.1498946979921945,0.009122171830304948,0.39499287585453136,INVEST,NO
0.9857518080310096,0.9864406779661016,1.3731663702893504,1.423728813559322,2020-08-21,2.95,1.25,1.1008407923535835,0.04000000000000048,0.04203216630852191,1.0588086260450615,0.014248191968990409,0.3731663702893504,NO,NO
0.985092480732051,1.0,1.411534336181859,1.4840989399293287,2020-08-20,2.83,1.37,1.1646421713946613,0.0,0.042188279528295514,1.1224538918663658,0.014907519267948977,0.4115343361818591,NO,NO
0.9633690603503076,0.9593220338983052,1.282569004786522,1.423728813559322,2020-08-19,2.95,1.25,0.8335785641202396,0.11999999999999966,0.10806127196659254,0.725517292153647,0.03663093964969244,0.2825690047865219,NO,NO
0.9471664027248452,0.9464882943143812,1.2295554427195772,1.4046822742474916,2020-08-18,2.99,1.21,0.6863707737315359,0.16000000000000014,0.1579724558527129,0.528398317878823,0.0528335972751548,0.22955544271957717,NO,NO
0.9336141406528428,0.9433333333333334,1.2226390170126498,1.4,2020-08-14,3.0,1.1999999999999993,0.6679170510379491,0.16999999999999993,0.1991575780414716,0.46875947299647747,0.06638585934715724,0.22263901701264976,NO,NO
0.9362490501658604,0.9433333333333334,1.215155964536921,1.4,2020-08-13,3.0,1.1999999999999993,0.6454678936107632,0.16999999999999993,0.19125284950241905,0.4542150441083441,0.06375094983413965,0.21515596453692098,NO,NO
0.9358157335664372,0.9188311688311688,1.18389088269057,1.3636363636363638,2020-08-12,3.08,1.12,0.5663839186869559,0.25,0.19768754061537352,0.3686963780715824,0.06418426643356279,0.18389088269057008,NO,NO
0.927812930535556,0.909967845659164,1.151948609245739,1.3504823151125402,2020-08-11,3.11,1.0900000000000003,0.47256017475424805,0.2799999999999998,0.22450178603442073,0.24805838871982733,0.07218706946444398,0.15194860924573894,NO,NO
0.8645712600083335,0.8654434250764527,1.1150814352908387,1.2844036697247707,2020-08-10,3.27,0.9300000000000002,0.37631629340104267,0.43999999999999995,0.44285197977274926,-0.06653568637170659,0.1354287399916665,0.1150814352908387,NO,NO
0.8978361978438368,0.8202898550724638,1.0985527459586977,1.16231884057971,2020-08-05,3.45,0.5599999999999996,0.34000697355750686,0.6200000000000001,0.35246511743876274,-0.012458143881255879,0.10216380215616316,0.09855274595869767,NO,NO
0.7774302837099453,0.7796143250688705,1.0730888309881852,1.0578512396694215,2020-08-04,3.63,0.20999999999999996,0.2653124564871123,0.7999999999999998,0.8079280701328986,-0.5426156136457863,0.22256971629005473,0.0730888309881852,NO,NO
0.8447235316364635,0.8132183908045977,1.11117284950165,1.0517241379310345,2020-08-03,3.48,0.18000000000000016,0.38688151626574196,0.6499999999999999,0.5403621099051068,-0.15348059363936484,0.15527646836353648,0.11117284950164996,NO,NO
0.856006304075754,0.8108882521489971,1.1030701733789998,1.0401146131805157,2020-07-30,3.49,0.13999999999999968,0.35971490509270954,0.6600000000000001,0.5025379987756189,-0.14282309368290935,0.14399369592424605,0.10307017337899982,NO,NO
0.868396170611355,0.8348082595870207,1.1303557288969197,1.070796460176991,2020-07-29,3.39,0.23999999999999977,0.4419059209605578,0.56,0.4461369816275065,-0.004231060666948672,0.131603829388645,0.1303557288969197,NO,NO
0.8696043004667027,0.8397626112759644,1.1403463461088337,1.0771513353115727,2020-07-28,3.37,0.2599999999999998,0.4729671863867697,0.54,0.439433507427212,0.03353367895955772,0.13039569953329733,0.14034634610883368,NO,NO
0.8795615075689556,0.8202898550724638,1.1209767385432468,1.0521739130434782,2020-07-27,3.45,0.17999999999999972,0.4173697479742011,0.6200000000000001,0.41551279888710324,0.001856949087097881,0.12043849243104443,0.12097673854324675,NO,NO
0.8344811284604681,0.7839335180055402,1.0600478589791984,1.005540166204986,2020-07-24,3.61,0.020000000000000018,0.21677277091490632,0.7799999999999998,0.5975231262577103,-0.380750355342804,0.16551887153953193,0.0600478589791984,NO,NO
0.8362973490653945,0.7883008356545962,1.0503120208072874,1.011142061281337,2020-07-23,3.59,0.040000000000000036,0.18062015469816162,0.7599999999999998,0.5876925168552334,-0.40707236215707177,0.16370265093460545,0.05031202080728736,NO,NO
0.7586938690040858,0.7669376693766938,1.0336261247403136,1.0,2020-07-22,3.69,0.0,0.12408040029175726,0.8599999999999999,0.8904196233749238,-0.7663392230831665,0.24130613099591425,0.03362612474031357,NO,NO
0.7692249819894412,0.7786885245901639,1.039006649927143,1.0081967213114753,2020-07-20,3.66,0.029999999999999805,0.1427643387333437,0.81,0.8446365659186452,-0.7018722271853015,0.23077501801055877,0.03900664992714309,NO,NO
0.7763061996105491,0.8241758241758241,1.0470922246979986,1.0137362637362637,2020-07-17,3.64,0.04999999999999982,0.17141569790071465,0.6400000000000001,0.814245433417601,-0.6428297355168864,0.22369380038945086,0.047092224697998564,NO,NO
0.7715690475963357,0.7936507936507937,1.025857721324818,1.0,2020-07-16,3.78,0.0,0.09774218660781164,0.7799999999999998,0.8634690000858511,-0.7657268134780395,0.2284309524036643,0.025857721324817895,NO,NO
0.8005885884096553,0.7594936708860759,1.0219707498839257,1.0050632911392403,2020-07-14,3.95,0.01999999999999913,0.08678446204150614,0.9500000000000002,0.7876750757818618,-0.7008906137403557,0.1994114115903447,0.021970749883925667,NO,NO
0.8212496986593847,0.8169761273209549,1.052881899975017,1.0530503978779842,2020-07-13,3.77,0.20000000000000018,0.19936476290581373,0.69,0.6738886360541199,-0.47452387314830613,0.17875030134061531,0.05288189997501691,NO,NO
0.7785091694319773,0.7938931297709924,1.0231089349008848,1.010178117048346,2020-07-10,3.93,0.03999999999999959,0.09081811416047758,0.81,0.8704589641323293,-0.7796408499718517,0.22149083056802266,0.023108934900884837,NO,NO
0.7767881631285047,0.7959183673469388,1.026516976687419,1.0127551020408163,2020-07-09,3.92,0.04999999999999982,0.10394654861468222,0.7999999999999998,0.8749904005362614,-0.7710438519215792,0.22321183687149526,0.026516976687418925,NO,NO
0.7769198596458271,0.7761194029850748,1.015208429119382,1.0,2020-07-08,4.02,0.0,0.061137885059915575,0.8999999999999995,0.896782164223775,-0.8356442791638594,0.2230801403541729,0.015208429119381917,NO,NO
0.7849042635415493,0.7809523809523808,1.012546731615683,1.0,2020-07-07,4.2,0.0,0.052696272785868636,0.9200000000000004,0.9034020931254929,-0.8507058203396243,0.2150957364584507,0.012546731615683093,NO,NO
0.7808285839537827,0.7614678899082568,1.0231219772260611,1.0321100917431192,2020-07-02,4.36,0.13999999999999968,0.10081182070562633,1.0400000000000005,0.9555873739615075,-0.8547755532558812,0.21917141604621726,0.02312197722606113,NO,NO
0.8383236679667648,0.798076923076923,1.0561228402281486,1.0817307692307692,2020-07-01,4.16,0.33999999999999986,0.23347101534909864,0.8400000000000003,0.6725735412582585,-0.4391025259091599,0.16167633203323517,0.05612284022814862,NO,NO
0.9088663778626076,0.8488664987405541,1.0970692155959731,1.1335012594458438,2020-06-30,3.97,0.5299999999999998,0.38536478591601364,0.6000000000000001,0.36180047988544795,0.023564306030565696,0.0911336221373924,0.09706921559597315,NO,NO
0.9451324059374836,0.8891820580474934,1.128022044105326,1.187335092348285,2020-06-29,3.79,0.71,0.4852035471591849,0.41999999999999993,0.20794818149693706,0.27725536566224784,0.0548675940625164,0.12802204410532592,NO,NO
0.9445258214782818,0.9750692520775625,1.186236161711638,1.2465373961218835,2020-06-26,3.61,0.8899999999999992,0.6723125437790132,0.08999999999999941,0.20026178446340293,0.47205075931561025,0.05547417852171821,0.18623616171163793,NO,NO
0.9953378076764426,1.0,1.2298256311719915,1.308139534883721,2020-06-25,3.44,1.06,0.790600171231651,0.0,0.016037941593037175,0.7745622296386139,0.004662192323557357,0.2298256311719915,INVEST,NO
0.9916922741988188,0.9651162790697674,1.21380337874071,1.308139534883721,2020-06-23,3.44,1.06,0.7354836228680424,0.1200000000000001,0.028578576756063345,0.706905046111979,0.00830772580118122,0.2138033787407101,INVEST,NO
0.9968979595183084,1.0,1.286151301264267,1.3719512195121952,2020-06-22,3.28,1.2200000000000002,0.9385762681467953,0.0,0.010174692779948646,0.9284015753668466,0.0031020404816916036,0.2861513012642669,INVEST,NO
0.9841107338783016,1.0,1.2835065714753464,1.3888888888888888,2020-06-19,3.24,1.2599999999999998,0.9185612915801222,0.0,0.05148122223430285,0.8670800693458194,0.015889266121698387,0.2835065714753464,NO,NO
0.9946284729346412,1.0,1.280196986398454,1.3975155279503104,2020-06-18,3.22,1.2799999999999998,0.9022342962030216,0.0,0.01729631715045521,0.8849379790525664,0.0053715270653588165,0.2801969863984539,INVEST,NO
0.9676242939078424,0.9907692307692308,1.2399024652932027,1.3846153846153846,2020-06-17,3.25,1.25,0.7796830122029084,0.029999999999999805,0.10522104479951189,0.6744619674033965,0.03237570609215756,0.2399024652932027,NO,NO
0.985173403450264,1.0,1.3083886747194036,1.4516129032258065,2020-06-16,3.1,1.4,0.9560048916301507,0.0,0.04596244930418125,0.9100424423259694,0.014826596549735949,0.30838867471940357,NO,NO
0.9777741031870828,1.0,1.3543110964978224,1.495016611295681,2020-06-15,3.01,1.4900000000000002,1.0664764004584457,0.0,0.06689994940688093,0.9995764510515648,0.0222258968129172,0.35431109649782244,NO,NO
0.9714143758287186,0.9585987261146496,1.2459241652948831,1.4331210191082802,2020-06-12,3.14,1.3599999999999999,0.7722018790259333,0.13000000000000034,0.08975885989782384,0.6824430191281095,0.02858562417128141,0.24592416529488315,NO,NO
0.9130696557417268,0.912121212121212,1.1758810571324916,1.3636363636363638,2020-06-11,3.3,1.2000000000000002,0.5804074885372223,0.2900000000000005,0.2868701360523014,0.29353735248492097,0.08693034425827317,0.17588105713249158,NO,NO
0.8862314395750093,0.8674351585014408,1.1266220498214723,1.296829971181556,2020-06-10,3.47,1.0299999999999998,0.4393785128805088,0.4600000000000004,0.39477690467471804,0.04460160820579073,0.11376856042499073,0.1266220498214723,NO,NO
