Actual_LowerBandInNext1Months,Predicted_LowerBandInNext1Months,Actual_UpperBandInNext1Months,Predicted_UpperBandInNext1Months,Date,Close Price
0.9776273925559316,0.9703159985083892,1.0148982374627544,1.0156709796206878,2018-12-28,1980.1
0.994426322143169,0.9845934992278172,1.0323376056301852,1.035797589463948,2018-12-27,1946.65
1.0,0.9899771831550018,1.038848251440978,1.043145824626515,2018-12-26,1934.45
1.0,1.0011119280965142,1.0565998054628143,1.062741648422893,2018-12-24,1901.95
0.975634153222704,0.9796137638340516,1.0308548564979865,1.034111690513894,2018-12-21,1949.45
0.962403542061986,0.9668237916231358,1.016875395319418,1.01798597537879,2018-12-20,1976.25
0.9614548579516732,0.9643768124626224,1.0158730158730158,1.0104017787606183,2018-12-19,1978.2
0.973785935540025,0.9759474583247392,1.0289020300540153,1.0255537979353062,2018-12-18,1953.15
0.9708036648546564,0.9797246464206064,1.025750963428017,1.0215075711151558,2018-12-17,1959.15
0.998844628837014,1.004149302923267,1.055379040516766,1.054838780711973,2018-12-14,1904.15
0.9794021473261412,0.9870452047771936,1.0348361183346635,1.0319220316867992,2018-12-13,1941.95
0.9807910478547854,0.9881141964197852,1.0363036303630362,1.033587889868102,2018-12-12,1939.2
0.998163163557165,1.0034893291656888,1.054659004434648,1.0540499543679462,2018-12-11,1905.45
0.996202597946784,1.0043442253419743,1.0525874711921224,1.051774771504093,2018-12-10,1909.2
0.9742348572160328,0.9814772823713064,1.029376360609553,1.0214891770983965,2018-12-07,1952.25
0.9782686966361486,0.9872406744915344,1.0336385145561156,1.0263811961134477,2018-12-06,1944.2
0.9619168036414212,0.9724469619162444,1.0163611075989378,1.0097461563286911,2018-12-03,1977.25
0.9587891314210818,0.9678881170379736,1.0,1.0070004695999442,2018-11-30,1983.7
0.9725908312239524,0.9811867448875308,1.014394927258316,1.0240008046734557,2018-11-29,1955.55
0.9873591860042568,0.9973520780781407,1.0297980584540312,1.0422469495741602,2018-11-28,1926.3
1.0,1.0059524797265729,1.0431467409880892,1.056775358057899,2018-11-27,1901.65
1.0,1.0032592842456345,1.0550473353898522,1.0704932216987857,2018-11-26,1880.2
0.995125329639594,0.9994303183533066,1.05681787911883,1.072849451332748,2018-11-20,1877.05
0.9839597545236654,0.9877327120715256,1.0449600969262782,1.053963510019894,2018-11-19,1898.35
0.989589679743583,0.991350529308603,1.0509390479722391,1.0541106875447406,2018-11-16,1887.55
1.0,1.0020958916246798,1.0709966526293058,1.060358693075707,2018-11-15,1852.2
1.0,1.0027600730530672,1.0790067720090293,1.0681494285675943,2018-11-14,1838.45
1.0,1.0024797974655515,1.0875250130204763,1.0770900114724826,2018-11-13,1824.05
0.9888448190381756,0.9916303906769548,1.0927670357516663,1.0825258871798682,2018-11-07,1815.3
0.9958944769619128,0.9984195715922112,1.100557574412605,1.0881382594356095,2018-11-06,1802.45
0.9996658591596356,1.0004099667168669,1.1047253083841506,1.0844385273232786,2018-11-05,1795.65
0.9850463699720132,0.985380257457466,1.0885693903309006,1.0645031418789703,2018-11-02,1822.3
1.0,1.0011957222006649,1.1260146449452233,1.0993536553716745,2018-11-01,1761.7
0.9955638439151198,0.995051573885566,1.1210194682263852,1.0939816516206973,2018-10-31,1769.55
1.0,1.0030750688001149,1.1690279770444765,1.155353174162701,2018-10-30,1672.8
0.985420164354511,0.9878825487734472,1.1347530264204295,1.139619060209043,2018-10-29,1697.55
0.9831903138591748,0.9869307097774196,1.1157576113788643,1.1371737435155675,2018-10-26,1701.4
0.987922633987893,0.991380254706366,1.1211280082681234,1.1423508887009968,2018-10-25,1693.25
0.9611583544012868,0.9663504408470844,1.0907549988508387,1.1124352728354547,2018-10-24,1740.4
0.9898810580507722,0.9931707316080434,1.1233504941120775,1.1323939552876827,2018-10-23,1689.9
1.0,1.0019919074121395,1.143446572702084,1.15149963412781,2018-10-22,1660.2
0.99933786793475,1.0005132003774455,1.136188527057124,1.143916770300024,2018-10-19,1661.3
0.9561711685768588,0.9594290826598256,1.0871105223751656,1.095430764204269,2018-10-17,1736.3
0.9449598725027036,0.9464761597787898,1.054243269394957,1.0862958267670584,2018-10-16,1756.9
0.9574670549900516,0.956916502625603,1.0602670203869775,1.0906838391926272,2018-10-15,1733.95
0.959459068974485,0.9552456884940106,1.053139538243708,1.0819638162608147,2018-10-12,1730.35
0.9848143314746708,0.9815823640954484,1.0809704591291969,1.1018589394470013,2018-10-11,1685.8
0.9548513257031116,0.9504920717398376,1.0480819002703168,1.065369884084406,2018-10-10,1738.7
0.9689223496454522,0.9660788122469328,1.063526802649625,1.082075060721396,2018-10-09,1713.45
0.9365903193049758,0.9386850871150856,1.028037910414081,1.0461345220565947,2018-10-04,1772.6
0.922871675143834,0.9239641721441472,1.0129797937685872,1.0308642962236891,2018-10-03,1798.95
0.9205944327381612,0.9208436207233348,1.0,1.0137521939626608,2018-10-01,1803.4
0.9457134719453149,0.946169668053388,1.0272856735972655,1.0397001918484037,2018-09-28,1755.5
0.9598196218997516,0.9587217640154796,1.0426085448343645,1.050825035147534,2018-09-27,1729.7
0.9399841467557468,0.9392399132560676,1.0210621673649642,1.0255527864665523,2018-09-26,1766.2
0.9370396500634964,0.9443174281385088,1.0178636940877663,1.0218280507095754,2018-09-25,1771.75
0.964643676825194,0.9718461181108252,1.0478486970163563,1.055894356288087,2018-09-24,1721.05
0.9052172728511102,0.9155150892685342,1.0,0.9928529254852978,2018-09-21,1835.25
0.907244081588073,0.9175105226251185,1.0022390301176856,0.9955656582695902,2018-09-19,1831.15
0.8997925814185276,0.9069515001124232,1.0,0.9933819818217016,2018-09-18,1856.15
0.8890397104226553,0.8960344452303112,1.0,0.99396470819127,2018-09-17,1878.6
0.8670473718364698,0.8742025348748281,1.0,0.9952487413043988,2018-09-14,1926.25
0.8896553560965217,0.8993988852723488,1.0260746817237525,1.0259507298603283,2018-09-12,1877.3
0.8952827660144734,0.9073999697756658,1.03256499597963,1.033361907760386,2018-09-11,1865.5
0.8865856248009344,0.9180028436178084,1.0225342393035357,1.0218700126259432,2018-09-10,1883.8
0.8910333004311912,0.8965544512927676,1.0007013351342926,0.9960946002315884,2018-09-07,1924.9
0.8775390125351753,0.8895372434398683,1.0,0.996038772808604,2018-09-06,1954.5
0.8841663015181587,0.8982136084650862,1.0075521303193546,1.0050711268256691,2018-09-05,1939.85
0.8803099664970205,0.8927096270370349,1.0,0.9960543582051458,2018-09-04,1955.05
0.8900524914022703,0.9083309203396204,1.0110671527939388,1.0089636506037607,2018-08-30,1933.65
0.8825218572930287,0.9026517647427904,1.0025126272338023,0.9987938254553476,2018-08-29,1950.15
0.8814822402622345,0.8994273766056727,1.0013316602217726,0.9973767676715396,2018-08-28,1952.45
0.8945398788949817,0.9145072106120884,1.0161646612437951,1.014945580645794,2018-08-27,1923.95
0.954370146453328,0.9174959538325472,1.0189451190910512,1.0181842608029297,2018-08-24,1918.7
0.9606788730916532,0.9229284188179312,1.0256807093017155,1.0253924950966666,2018-08-23,1906.1
0.9573639357975636,0.9199311636977108,1.0221414754012652,1.0213169318983293,2018-08-21,1912.7
0.953699122418687,0.9289373069683688,1.0182286919611467,1.016779618710014,2018-08-20,1920.05
0.9903907411339988,0.945641685461328,1.03793268209811,1.039295457718768,2018-08-17,1883.6
0.9865672431117456,0.9438464969649142,1.0339256438732878,1.0347831764117648,2018-08-16,1890.9
0.9607807792341564,0.9180182622236616,1.0069013467926762,1.0023834682348836,2018-08-14,1941.65
0.958534580207584,0.9171401291137043,1.0045473229883877,1.0005999394013525,2018-08-13,1946.2
0.9535283993115318,0.9039519586215428,1.0,0.9979277627373212,2018-08-10,1975.4
0.9524917195519708,0.9028100290313844,1.0,0.9980121561521504,2018-08-09,1977.55
0.9509289176090469,0.9017213666758946,1.0,0.998139857101068,2018-08-08,1980.8
0.9551724137931034,0.9065383769778186,1.0044624746450304,1.0034774059343854,2018-08-07,1972.0
0.953431868799352,0.9405552572744964,1.0026321117635149,1.001293633125898,2018-08-06,1975.6
0.9540355053561932,0.9467191806131704,1.0032668979664194,1.0020518513479395,2018-08-03,1974.35
0.97462033994774,0.975144306594396,1.0249139782164385,1.0273685477956809,2018-08-02,1932.65
0.9561178650288064,0.9623496261381512,1.0054567142965916,1.0046604166270623,2018-08-01,1970.05
0.9442787316706354,0.9502521017725252,1.0,0.9980944809857244,2018-07-31,1994.75
0.9287739454155468,0.9358395982813428,1.0,0.997882951635467,2018-07-30,2028.05
0.9213235833598278,0.9275582816815096,1.0,0.997882951635467,2018-07-27,2044.45
0.9307243798794348,0.9435032801267184,1.0102035774285998,1.0100150357851327,2018-07-26,2023.8
0.9416116776644672,0.9542299443604412,1.0220205958808235,1.0237748603456458,2018-07-25,2000.4
0.9516976556184316,0.9635819164129948,1.0329678658043655,1.0362524795842376,2018-07-24,1979.2
0.95779517949761,0.9732717882560022,1.0395860876639886,1.043673731967917,2018-07-23,1966.6
0.9536249493722154,0.9695453062271102,1.0350597407857431,1.0386079984323624,2018-07-20,1975.2
0.9468657316644046,0.9633535366385252,1.0277233197607198,1.0303065718599815,2018-07-19,1989.3
0.9379310344827586,0.9553039369679254,1.0180256442176023,1.0191573935692284,2018-07-18,2008.25
0.9501771312278586,0.9615930478186462,1.0273359965830005,1.0255229220098372,2018-07-17,1990.05
0.9704250458185836,0.9604417550949892,1.0265622254023248,1.0213055776853506,2018-07-16,1991.55
0.9795985604947032,0.968705859140368,1.036266409853515,1.032357738859399,2018-07-13,1972.9
0.9851663055944948,0.9730225855672888,1.0421562380527591,1.038969515170096,2018-07-12,1961.75
1.0,0.985129443181632,1.060289389067524,1.058883647140766,2018-07-11,1928.2
0.9943275577557756,0.9797426553017508,1.0542749587458746,1.0523511413923483,2018-07-10,1939.2
1.0,0.988888530312096,1.0705608210713724,1.0698775521635773,2018-07-09,1909.7
0.9968419678976902,0.9857886936493072,1.067179955630954,1.0627840278806755,2018-07-06,1915.75
0.9886622489128184,0.9789557686933976,1.0584230689583765,1.0533380438674476,2018-07-05,1931.6
0.9943772768069268,0.9893529251115636,1.079378068739771,1.0644730469146204,2018-07-02,1894.1
0.987469525781844,0.9835537627709704,1.0718798332765356,1.056489598495912,2018-06-29,1907.35
1.0,0.9956359876641178,1.0880232032143904,1.071880325850902,2018-06-28,1879.05
0.9853434714210804,0.98317695297943,1.0720765600419506,1.055008822484464,2018-06-27,1907.0
0.9820476638444652,0.978311228864664,1.0576983380370022,1.051148692283015,2018-06-26,1913.4
0.9922900219153484,0.9845499714334666,1.0605180471576057,1.0611141451135409,2018-06-25,1893.65
0.987726030277544,0.977851256919951,1.055640243902439,1.0536883526053578,2018-06-22,1902.4
1.0,0.9924625047317456,1.0824686699905672,1.082270602372321,2018-06-21,1855.25
1.0,0.991822654195778,1.087568709214481,1.0875517638387446,2018-06-20,1846.55
1.0,0.9947431897379616,1.0993868725023266,1.0996101000940732,2018-06-19,1826.7
1.0,0.9946015753335232,1.100561720783669,1.1007953425126649,2018-06-18,1824.75
0.9961785178108368,0.9885524617301076,1.0770574587143442,1.0965411880787526,2018-06-15,1831.75
0.9953091335533314,0.987728307066874,1.0761174898410015,1.0856178267638543,2018-06-14,1833.35
0.9969677102114408,0.989000717399356,1.0779107250177566,1.0817254670384813,2018-06-13,1830.3
0.9875257062452648,0.9751855611674848,1.061667929429592,1.060153876409767,2018-06-12,1847.8
0.99200848079589,0.9746508516805944,1.0542281660278887,1.063597158130084,2018-06-11,1839.45
0.9916041734594064,0.9744516127276448,1.0496685142919246,1.0631301041058467,2018-06-08,1840.2
0.9774748232269124,0.9662639638184586,1.03471180629955,1.0510718544815243,2018-06-07,1866.8
0.9838783597983448,0.9723663193347678,1.0414903081443938,1.0586010926566092,2018-06-06,1854.65
0.9879266939173276,0.9770555573461928,1.0457756963807152,1.0569669526997076,2018-06-05,1847.05
0.995662137829432,0.9838851544996076,1.0491897200851203,1.0659179842946078,2018-06-04,1832.7
0.9899096753193912,0.9790492853170384,1.0380014647245506,1.0520746651572015,2018-06-01,1843.35
0.997949138638228,0.9839961887686136,1.0464315012305168,1.0570629092002708,2018-05-31,1828.5
1.0,0.9891063149187418,1.0672095487757265,1.0707807337692288,2018-05-30,1792.9
0.9904704030052758,0.9814505692794524,1.0570394718669724,1.059807094697652,2018-05-29,1810.15
1.0,0.9892942204228552,1.0664274903301754,1.064759022287339,2018-05-23,1783.9
0.985661795176396,0.9735760433922644,1.031466696135039,1.0412020679613752,2018-05-22,1809.85
0.9800840590061258,0.9700375434469508,1.025629755789358,1.034547285274929,2018-05-21,1820.15
0.9605061246466552,0.9550937226579046,1.0051420110378246,1.017030297274182,2018-05-18,1857.25
0.9513879629876536,0.9470972289953152,1.0,1.0098098026091618,2018-05-17,1875.05
0.931613442306186,0.9309536072117264,1.0,0.9943220320812248,2018-05-16,1914.85
0.92434841183481,0.9234756909050276,1.0,0.9947134019333654,2018-05-15,1929.9
0.92434841183481,0.9234897436600924,1.0,0.9947134019333654,2018-05-14,1929.9
0.9285342494274412,0.9307593900395948,1.004528419737664,1.0001666628841657,2018-05-11,1921.2
0.9409003401988448,0.9455815768463056,1.01790659036367,1.016005491864619,2018-05-10,1895.95
0.9407266782682066,0.9509343836833294,1.017718715393134,1.0157858212789068,2018-05-09,1896.3
0.9365287694246116,0.949572132259906,1.013177236455271,1.010452030343171,2018-05-08,1904.8
0.9320271682340648,0.9457023757708176,1.008307210031348,1.0046812721638438,2018-05-07,1914.0
0.9329776940979576,0.9464914166903488,1.0093355299286106,1.0059042251524164,2018-05-04,1912.05
0.9277133496281658,0.9420324530329794,1.0036403349108118,0.9991009211560598,2018-05-03,1922.9
0.9337346244438628,0.946078323006028,1.010154409840356,1.005300864748507,2018-05-02,1910.5
0.9465417982118696,0.95881999957649,1.024009763085984,1.0215453904479284,2018-04-30,1884.65
0.9601959253976372,0.9695316431240028,1.038781387087225,1.0381955251252195,2018-04-27,1857.85
0.9611789110698026,0.9703458896900552,1.039844823405803,1.0392318642651823,2018-04-26,1855.95
0.9646091870116528,0.9736089022855569,1.04355584394517,1.0433868008638494,2018-04-25,1849.35
0.96252731540184,0.9709135657805288,1.041303585399412,1.0408684999165738,2018-04-24,1853.35
0.9742763517203714,0.9791170011427426,1.0540141998907702,1.0549458042471658,2018-04-23,1831.0
0.9996451287090874,0.9783760820057004,1.0536401605110146,1.0518332622830924,2018-04-20,1831.65
0.9820590522674248,0.9616269277309856,1.0351041862211376,1.0252794056631214,2018-04-19,1864.45
0.975700735372482,0.9553770910067938,1.028402429926463,1.0155439450442092,2018-04-18,1876.6
0.9688086986428212,0.9503969311346504,1.0211381253472314,1.0101881934770638,2018-04-17,1889.95
0.9787779975410272,0.9605652030328624,1.0316459079488962,1.022175524372025,2018-04-16,1870.7
0.9947843094643052,0.9743229855544026,1.0447136803216344,1.0411198331063791,2018-04-13,1840.6
1.0,0.980359585041229,1.0516845329249618,1.0486170534195822,2018-04-12,1828.4
1.0,0.985929179850046,1.0602084137398688,1.0579381192015207,2018-04-11,1813.7
0.995581171950048,0.98292490312208,1.05552353506244,1.0527533666055144,2018-04-10,1821.75
0.9875313078514648,0.9857869058752712,1.0469890014156595,1.0433416037952477,2018-04-09,1836.6
0.9913095758635768,0.9908670454091912,1.050994752951465,1.0477772730373724,2018-04-06,1829.6
0.995062270258408,0.992007356172467,1.0549733911230592,1.0477945444315506,2018-04-05,1822.7
1.0,0.9937973547087176,1.0663524192430334,1.0532859793008402,2018-04-04,1803.25
0.98532867056445,0.9796470419441374,1.0507076116059233,1.035145193171587,2018-04-03,1830.1
0.9810402045590556,0.9754077993803504,1.039388498993526,1.030379489719189,2018-04-02,1838.1
0.9884071475553606,0.9800579407258752,1.0359296206972155,1.0391507787564338,2018-03-28,1824.4
0.9897362715771564,0.9822116649588012,1.0373226488103406,1.037892098785253,2018-03-27,1821.95
0.983984502892066,0.9772308849133376,1.0312943359161848,1.0310557012217252,2018-03-26,1832.6
1.0,0.9932644646885872,1.0587065512702014,1.061542375190738,2018-03-23,1785.15
0.987061458074148,0.9821171995978478,1.0450084321694175,1.046498826719865,2018-03-22,1808.55
0.981471809110152,0.9764992486668502,1.0390906341919346,1.0398827020209371,2018-03-21,1818.85
0.99175,0.9848889763380366,1.0499722222222223,1.0519934350251925,2018-03-20,1800.0
1.0,0.9929201413712024,1.0644906925004929,1.0674632150676966,2018-03-19,1775.45
0.9914284118829574,0.9847255542660004,1.0278088005360733,1.0533436025217668,2018-03-16,1790.8
0.9701382438118136,0.9667763827295706,1.005737391399377,1.0194246487429173,2018-03-15,1830.1
0.9616259546119266,0.9604987694371389,1.0,1.0121822349327707,2018-03-14,1846.3
0.952878035690326,0.952949559672696,1.0,1.0052370127521086,2018-03-13,1863.25
0.9571417019326668,0.9564062228672642,1.0044745141378473,1.0105843579450502,2018-03-12,1854.95
0.9763534878605404,0.9755978240940344,1.024636366135995,1.0341244760334736,2018-03-09,1818.45
0.9877329624478444,0.9847793274771824,1.0365785813630042,1.0484567354384224,2018-03-08,1797.5
1.0,0.9955148442857984,1.0575531401651674,1.0714980426652514,2018-03-07,1761.85
0.9998864958429102,0.995281261478708,1.0574331034874151,1.072262420665168,2018-03-06,1762.05
0.9839988829935772,0.981507791469546,1.0406311086288746,1.0544370289292846,2018-03-05,1790.5
0.9719747331255344,0.9680160944794516,1.0279149311781093,1.0413033658252275,2018-03-01,1812.65
0.9708499793359966,0.9684106364665626,1.0267254442760712,1.0299157870909643,2018-02-28,1814.75
0.9641029850337902,0.9627097061010992,1.019590139265096,1.0123736065489046,2018-02-27,1827.45
0.9560982227648894,0.9556295954930802,1.0111246777913443,1.0060322240988693,2018-02-26,1842.75
0.9659000575642116,0.9644095432388188,1.0214906389627478,1.018220354668692,2018-02-23,1824.05
0.9692476963278778,0.9685253684946766,1.0250309448494015,1.0224175454054083,2018-02-22,1817.75
0.9658735814922428,0.9690751960444118,1.021462639109698,1.0182766445257607,2018-02-21,1824.1
0.973855125335102,0.9772945393558466,1.0299035458640795,1.028027728103163,2018-02-20,1809.15
0.96275956284153,0.9675338322973436,1.018169398907104,1.0144303233988483,2018-02-15,1830.0
0.9713584739221524,0.9710492037533058,1.027263204322417,1.0219958672403402,2018-02-14,1813.8
0.975877921790185,0.9749368309951504,1.0320427606070677,1.0274165949940155,2018-02-12,1805.4
0.9935991427926912,0.9906668071917996,1.039222873900293,1.0484993640338096,2018-02-09,1773.2
0.9724844069106364,0.9703868868823636,1.0171385991058122,1.0232956675337066,2018-02-08,1811.7
0.9870861112667376,0.9844558111280752,1.0324107793153678,1.0408348779287842,2018-02-07,1784.9
0.9848789759069818,0.9831704926434,1.0301022975012577,1.03821559166486,2018-02-06,1788.9
0.964894986171582,0.9650323064067268,1.0092006900517538,1.0139791674914544,2018-02-05,1825.95
0.9316450375663322,0.9304567639245924,1.0,0.99871355533,2018-02-02,1903.3
0.9012223323422532,0.8983982883857449,1.0,0.9989934891087536,2018-02-01,1967.55
0.906683029094442,0.9047309527266318,1.0060592115355116,1.0062331317176032,2018-01-31,1955.7
0.9172119487908962,0.9179048488272006,1.0177421440579335,1.019958636731734,2018-01-30,1933.25
0.907820299500832,0.9069165748247396,1.0073211314475874,1.0077303810639746,2018-01-29,1953.25
0.932012299282542,0.9329539137879624,1.034164673727366,1.0382090835916489,2018-01-25,1902.55
0.9293744594984146,0.9373003674794802,1.0312377158730577,1.034903480764387,2018-01-24,1907.95
0.942314335060449,0.9579415841776384,1.0455958549222797,1.0509493204629754,2018-01-23,1881.75
