Company,Y-Column,Model,Method,RMSE,MAE,MSE,n_neighbors,weights,metric,r2_score
500027-ATUL LTD.,UpperBandInNext6Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0734268169513811,0.0565266768337396,0.0053914974476116,11,distance,euclidean,0.7781296839602516
500027-ATUL LTD.,UpperBandInNext9Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0474629637959001,0.0335748308144498,0.0022527329322909,7,distance,euclidean,0.8970594742522032
500028-ATV PROJECTS INDIA LTD.,LowerBandInNext12Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0728283787455493,0.0533921396285218,0.0053039727507051,61,distance,euclidean,0.7907329629929181
500028-ATV PROJECTS INDIA LTD.,LowerBandInNext1Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0339961971152575,0.0252833481850564,0.0011557414182994,6,distance,euclidean,0.8960411567320177
500028-ATV PROJECTS INDIA LTD.,LowerBandInNext24Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.2234464394397849,0.1997767392238063,0.0499283112983174,36,distance,euclidean,-13.626731836196884
500028-ATV PROJECTS INDIA LTD.,LowerBandInNext3Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0566268399513554,0.0402001418108246,0.0032065990028764,8,distance,euclidean,0.8119584466270569
500028-ATV PROJECTS INDIA LTD.,LowerBandInNext6Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0536791334781774,0.0368705426188558,0.0028814493709679,6,distance,euclidean,0.8822664505806886
500028-ATV PROJECTS INDIA LTD.,LowerBandInNext9Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.015861558154937,0.0120708558968342,0.0002515890271024,7,distance,euclidean,0.9893218333958576
500028-ATV PROJECTS INDIA LTD.,UpperBandInNext12Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,762.3565740301374,513.959988809979,581187.5459669684,96,distance,manhattan,0.692448543959431
500028-ATV PROJECTS INDIA LTD.,UpperBandInNext1Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,497.51091578156473,141.33039341458664,247517.1113218112,59,distance,manhattan,0.6715901467499787
500028-ATV PROJECTS INDIA LTD.,UpperBandInNext24Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,1363.326747664391,1239.5253372278823,1858659.8208971657,3,distance,euclidean,-7.057602920078118
500028-ATV PROJECTS INDIA LTD.,UpperBandInNext3Months,KNN-Regression,KNN_Regression_FI_AllFeaturesConsideration_,797.4715524856449,434.1083803075125,635960.8770238648,31,distance,euclidean,0.5588547778048609
500028-ATV PROJECTS INDIA LTD.,UpperBandInNext6Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,893.3132308396906,431.921853566848,798008.5283932465,73,distance,manhattan,0.6081508332587339
500028-ATV PROJECTS INDIA LTD.,UpperBandInNext9Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,439.3603067423552,167.97763233615356,193037.4791407364,5,distance,manhattan,0.9096792418439552
500112-State Bank of India,LowerBandInNext12Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0688888990946562,0.0513121375039865,0.0047456804184737,11,distance,euclidean,0.8477388176856351
500112-State Bank of India,LowerBandInNext1Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.032407195266813,0.0191000243122516,0.0010502263050613,6,distance,euclidean,0.7694266252493249
500112-State Bank of India,LowerBandInNext24Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.1134234538574627,0.0796485384366345,0.0128648798849559,96,distance,euclidean,0.5252596091054083
500112-State Bank of India,LowerBandInNext3Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0530865059520749,0.0315853389160804,0.0028181771141996,26,distance,euclidean,0.7818052934761074
500112-State Bank of India,LowerBandInNext6Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0435962347410456,0.0239817443321163,0.0019006316835963,3,distance,manhattan,0.9039372228475632
500112-State Bank of India,LowerBandInNext9Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0304613626304299,0.0200810646544168,0.0009278946133025,9,distance,euclidean,0.9631108100769348
500112-State Bank of India,UpperBandInNext12Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0928836616906766,0.0523008163889313,0.008627374609068,6,distance,euclidean,0.8144031704075707
500112-State Bank of India,UpperBandInNext1Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0380643531187358,0.0258956118091814,0.0014488949783478,6,distance,euclidean,0.7379202192975021
500112-State Bank of India,UpperBandInNext24Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0698816818080155,0.0570384104400867,0.0048834494523167,5,distance,euclidean,0.6549892225134449
500112-State Bank of India,UpperBandInNext3Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0531633279868021,0.0355653362072828,0.0028263394426323,8,distance,euclidean,0.8680348663699922
500112-State Bank of India,UpperBandInNext6Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.1203899492514292,0.0624927537701344,0.0144937398807617,41,distance,euclidean,0.7694807996533762
500112-State Bank of India,UpperBandInNext9Months,KNN-Regression,KNN_Regression_FI_ForwardSelection_,0.0888358172590834,0.0467079777341327,0.0078918024280892,6,distance,euclidean,0.9148636733499352
