Company,Y-Column,Model,Method,RMSE,MAE,MSE,r2_score
500112-State Bank of India,LowerBandInNext3Months,Ridge Regression,RidgeFIFValue1000,0.04249169876224789,0.027071356175675125,0.001805544463701619,0.8602074218869342
500112-State Bank of India,LowerBandInNext3Months,Elastic Net Regression,ElasticFIFValue1000,0.042573430622149216,0.026565092891848583,0.0018124969949389529,0.8596691287096585
500112-State Bank of India,LowerBandInNext3Months,Linear Regression,LinearFIFValue1000,0.042625253416926204,0.02678546214386732,0.001816912228857179,0.8593272833855419
500112-State Bank of India,LowerBandInNext3Months,Lasso Regression,LassoFIFValue1000,0.042625253416926266,0.026785462143867282,0.0018169122288571842,0.8593272833855414
500112-State Bank of India,LowerBandInNext6Months,Lasso Regression,LassoFIBackwardElimination,0.043770896671254375,0.030219647860694032,0.0019158913954056272,0.9031659580582846
500112-State Bank of India,LowerBandInNext6Months,Ridge Regression,RidgeFICoefficients0.1,0.04417434663848044,0.026859787031821854,0.0019513729009366283,0.9013726321928501
500112-State Bank of India,LowerBandInNext6Months,Elastic Net Regression,ElasticFICoefficients0.1,0.04450456030769024,0.026656959400971188,0.0019806558881808375,0.8998925952649823
500112-State Bank of India,LowerBandInNext6Months,Linear Regression,LinearFIFValue1000,0.044928139653948436,0.028326528445688427,0.002018537732764694,0.8979779501363183
500112-State Bank of India,LowerBandInNext9Months,Linear Regression,LinearFIBackwardElimination,0.025290844739627887,0.018433605834863868,0.0006396268276439636,0.9745711256574003
500112-State Bank of India,LowerBandInNext9Months,Ridge Regression,RidgeFIBackwardElimination,0.025686374043005323,0.018510872504771448,0.0006597898114771776,0.9737695301643606
500112-State Bank of India,LowerBandInNext9Months,Elastic Net Regression,ElasticFIBackwardElimination,0.026707508429094008,0.018916474102168873,0.0007132910064901275,0.9716425475139072
500112-State Bank of India,LowerBandInNext9Months,Lasso Regression,LassoFIBackwardElimination,0.03753586786896759,0.022576815558012667,0.0014089413766765935,0.9439864125843993
500112-State Bank of India,UpperBandInNext12Months,Ridge Regression,RidgeFIFValue100,0.10759869957597318,0.05678166020234296,0.01157748015044053,0.7509388767780482
500112-State Bank of India,UpperBandInNext12Months,Lasso Regression,LassoFIFValue1000,0.10776228414265898,0.05507910211059291,0.011612709883643171,0.7501809953730927
500112-State Bank of India,UpperBandInNext12Months,Elastic Net Regression,ElasticFIFValue10,0.10828565979576824,0.05934342517497925,0.011725784117404856,0.747748480240076
500112-State Bank of India,UpperBandInNext12Months,Linear Regression,LinearFIPValue0.02,0.11591799756595256,0.07034413365506478,0.013436982159700182,0.7109362464092919
500112-State Bank of India,UpperBandInNext1Months,Ridge Regression,RidgeFIFValue1000,0.0316367756409749,0.019637369018855454,0.0010008855729573827,0.8189572913227425
500112-State Bank of India,UpperBandInNext1Months,Lasso Regression,LassoFIPValue0.02,0.03166209496189252,0.019594897211252373,0.0010024882573758994,0.8186673937199369
500112-State Bank of India,UpperBandInNext1Months,Linear Regression,LinearFIFValue1000,0.031669752950542564,0.019749323670493778,0.0010029732519483993,0.818579666677534
500112-State Bank of India,UpperBandInNext1Months,Elastic Net Regression,ElasticFIFValue1000,0.031669752950542585,0.01974932367049375,0.0010029732519484008,0.8185796666775338
500112-State Bank of India,UpperBandInNext24Months,Linear Regression,LinearFIPValue0.02,0.05417456109346475,0.04541732163945927,0.002934883069669545,0.7926534717752735
500112-State Bank of India,UpperBandInNext24Months,Ridge Regression,RidgeFIPValue0.02,0.054174561093468895,0.04541732163946278,0.0029348830696699934,0.7926534717752418
500112-State Bank of India,UpperBandInNext24Months,Lasso Regression,LassoFIPValue0.02,0.054174634878338214,0.04541738667795975,0.0029348910642012596,0.7926529069696726
500112-State Bank of India,UpperBandInNext24Months,Elastic Net Regression,ElasticFIPValue0.02,0.054174634878338214,0.04541738667795975,0.0029348910642012596,0.7926529069696726
500112-State Bank of India,UpperBandInNext3Months,Lasso Regression,LassoFIPValue0.05,0.0653112595268754,0.04063726871058098,0.004265560620986873,0.8008359261932205
500112-State Bank of India,UpperBandInNext3Months,Ridge Regression,RidgeFICoefficients0.1,0.07459229928839502,0.043506457506321726,0.005564011113129495,0.7402097359618152
500112-State Bank of India,UpperBandInNext3Months,Elastic Net Regression,ElasticFICoefficients0.1,0.07533216846295117,0.04396618134025571,0.005674935605330454,0.7350305401386457
500112-State Bank of India,UpperBandInNext3Months,Linear Regression,LinearFICoefficients0.1,0.07598196204453299,0.04454630269163464,0.005773258556136853,0.7304397251974726
500112-State Bank of India,UpperBandInNext6Months,Elastic Net Regression,ElasticFICoefficients0.1,0.09338169505502911,0.0469856242727323,0.008720140971350447,0.8613084034788201
500112-State Bank of India,UpperBandInNext6Months,Linear Regression,LinearFICoefficients0.1,0.09351633039591821,0.04915255661376872,0.008745304050718536,0.8609081911815172
500112-State Bank of India,UpperBandInNext6Months,Ridge Regression,RidgeFICoefficients0.1,0.09865066701649411,0.05036275115350631,0.009731954102799199,0.8452157761872696
500112-State Bank of India,UpperBandInNext6Months,Lasso Regression,LassoFIForwardSelection,0.09884757545625845,0.047012663995120406,0.00977084317358071,0.844597255531281
500112-State Bank of India,UpperBandInNext9Months,Linear Regression,LinearFICoefficients0.1,0.07446361677814398,0.04583989097462269,0.005544830223682286,0.9401826792492496
500112-State Bank of India,UpperBandInNext9Months,Elastic Net Regression,ElasticFICoefficients0.1,0.07497746030180356,0.045281104219684204,0.00562161955330853,0.9393542802225545
500112-State Bank of India,UpperBandInNext9Months,Lasso Regression,LassoFICoefficients0.1,0.07914551578111922,0.042526069369154276,0.006264012668259392,0.9324241789471415
500112-State Bank of India,UpperBandInNext9Months,Ridge Regression,RidgeFICoefficients0.1,0.08039921703892425,0.042670099171781314,0.006464034100472046,0.9302663588363315
