Predicted_LowerBandInNext1Months,Actual_LowerBandInNext1Months,Actual_UpperBandInNext1Months,Predicted_UpperBandInNext1Months,Date,Close Price,Actual UB Close Diff,Predicted UB Close Diff,Actual LB Close Diff,Predicted LB Close Diff,Predict UB LB Diff,Predict LB %,Predict UB %,Investment Status,Exit Status
0.9221263271065038,0.9025844930417494,254.5117296222664,128.2386640639892,2020-12-31,75.45,19127.46,9600.157203627985,7.3500000000000085,5.875568619814288,9594.28163500817,0.07787367289349623,127.2386640639892,NO,NO
0.9254875523827796,0.9159381304640216,258.27720242098184,130.2154337561589,2020-12-30,74.35,19128.56,9607.167499770412,6.249999999999986,5.540000480340339,9601.627499290073,0.07451244761722042,129.2154337561589,NO,NO
0.9207776959164348,0.9177897574123988,258.7993261455525,130.48953435639325,2020-12-29,74.2,19128.71,9608.123449244378,6.1000000000000085,5.878294963000542,9602.245154281378,0.07922230408356523,129.48953435639325,NO,NO
0.9378844602979668,0.9290586630286494,261.9769440654843,156.5332073440768,2020-12-28,73.3,19129.61,11400.584098320829,5.200000000000003,4.553069060159032,11396.03102926067,0.06211553970203321,155.5332073440768,NO,NO
0.9378844602979668,0.9383561643835616,263.0535616438356,157.19857530505158,2020-12-24,73.0,19129.91,11402.495997268765,4.5,4.534434398248422,11397.961562870516,0.06211553970203321,156.19857530505158,NO,NO
0.9242222972076436,0.9513888888888888,266.70708333333334,159.4565138022484,2020-12-23,72.0,19130.91,11408.868993761884,3.5,5.455994601049667,11403.412999160833,0.0757777027923564,158.4565138022484,NO,NO
0.9579858710083502,0.9667359667359666,266.15259875259875,159.11383290766344,2020-12-22,72.15,19130.76,11407.913044287918,2.4000000000000057,3.031319406747528,11404.88172488117,0.0420141289916498,158.11383290766344,NO,NO
0.9593726514818192,0.9765840220385676,264.5028925619835,158.0942864444355,2020-12-21,72.6,19130.310000000005,11405.045195866016,1.6999999999999886,2.949545502419923,11402.095650363595,0.04062734851818084,157.0942864444355,NO,NO
0.908500604936722,0.9473684210526316,1.0,150.78127641828183,2020-12-18,76.0,0.0,11383.377007789419,4.0,6.953954024809121,11376.423053764609,0.09149939506327798,149.78127641828183,NO,NO
0.9506277755951756,0.9863013698630136,1.082191780821918,157.1848182523072,2020-12-16,73.0,6.000000000000014,11401.491732418424,1.0,3.604172381552175,11397.887560036872,0.04937222440482436,156.1848182523072,NO,NO
0.9977905171384212,1.0,1.1566617862371888,168.36446408130925,2020-12-15,68.3,10.700000000000003,11430.992896753422,0.0,0.1509076794458366,11430.841989073975,0.0022094828615788487,167.36446408130925,INVEST,NO
0.9651232230258344,0.9715504978662872,1.1237553342816502,163.42171982599132,2020-12-14,70.3,8.700000000000003,11418.246903767189,2.000000000000014,2.451837421283841,11415.795066345905,0.03487677697416558,162.42171982599132,NO,NO
0.9626389610556272,1.0,1.161764705882353,169.13009137625124,2020-12-11,68.0,11.0,11432.846213585084,0.0,2.540550648217348,11430.305662936868,0.037361038944372815,168.13009137625124,NO,NO
0.9899920671515255,1.0,1.1634756995581736,169.3870915056612,2020-12-10,67.9,11.099999999999994,11433.483513234398,0.0,0.6795386404114225,11432.803974593986,0.010007932848474455,168.3870915056612,NO,NO
0.9596635425427302,0.9819233550253073,1.1424439624005784,166.22801543916125,2020-12-09,69.15,9.849999999999994,11425.517267618003,1.25,2.7892660331702075,11422.728001584832,0.04033645745726977,165.22801543916125,NO,NO
0.9662151770488232,0.9706933523945676,1.1293781272337384,164.2654591911867,2020-12-08,69.95,9.049999999999997,11420.41887042351,2.049999999999997,2.3632483654348135,11418.055622058075,0.033784822951176796,163.2654591911867,NO,NO
0.9720241965953296,1.0,1.1669128508124076,169.8979303114903,2020-12-07,67.7,11.299999999999997,11434.389882087893,0.0,1.8939618904961861,11432.495920197396,0.02797580340467043,168.8979303114903,NO,NO
0.9749761121609802,0.9992619926199262,1.1660516605166051,169.91131331087925,2020-12-04,67.75,11.25,11443.741476812069,0.04999999999999716,1.6953684010935888,11442.046108410976,0.025023887839019765,168.91131331087925,NO,NO
0.9707778946529948,1.0,1.1897590361445782,173.47167262780792,2020-12-03,66.4,12.599999999999994,11452.119062486447,0.0,1.9403477950411485,11450.178714691405,0.0292221053470052,172.47167262780792,NO,NO
0.9855667367844544,1.0,1.300411522633745,190.08939604837016,2020-12-02,60.75,18.25,11487.180809938487,0.0,0.8768207403443924,11486.303989198143,0.014433263215545611,189.08939604837016,NO,NO
1.0,1.0,1.399468556244464,204.9729857666967,2020-12-01,56.45,22.549999999999997,11514.275046530029,0.0,0.0,11514.275046530029,0.0,203.9729857666967,INVEST,NO
0.9991674991674993,1.0,1.461609620721554,214.3130478836912,2020-11-27,54.05,24.950000000000003,11529.57023811351,0.0,0.04499666999666374,11529.525241443514,0.0008325008325007488,213.3130478836912,INVEST,NO
0.988297527988923,0.9660411081322609,1.4119749776586237,206.8527532578479,2020-11-25,55.95,23.049999999999997,11517.46154477659,1.9000000000000057,0.6547533090197604,11516.80679146757,0.011702472011076992,205.8527532578479,NO,NO
0.9911734174886048,0.987214611872146,1.4429223744292237,211.5042765400608,2020-11-24,54.75,24.25,11525.10914056833,0.70000000000001,0.48325539249889005,11524.62588517583,0.008826582511395231,210.5042765400608,INVEST,NO
0.99671705603909,0.991743119266055,1.4495412844036697,213.1769363012259,2020-11-23,54.5,24.5,11563.643028416813,0.45000000000000284,0.17892044586959344,11563.464107970944,0.003282943960910001,212.1769363012259,INVEST,NO
0.9474292097900504,0.94,1.373913043478261,201.77433111195572,2020-11-20,57.5,21.5,11544.524038937454,3.450000000000003,3.022820437072099,11541.501218500382,0.05257079020994959,200.77433111195572,NO,NO
0.9839788581602606,0.9591836734693876,1.4019520851818987,206.001827593692,2020-11-19,56.35,22.65,11551.852984904544,2.3000000000000114,0.9027913426693104,11550.950193561875,0.01602114183973935,205.001827593692,NO,NO
0.9761191355556792,0.92630676949443,1.353898886032562,198.75676078694624,2020-11-18,58.35,20.65,11539.106991918314,4.300000000000011,1.393448440326118,11537.713543477988,0.023880864444320804,197.75676078694624,NO,NO
0.9503918130991303,0.9176570458404074,1.3412563667232598,196.85062553220885,2020-11-17,58.9,20.1,11535.601843847102,4.850000000000001,2.9219222084612255,11532.67992163864,0.049608186900869655,195.85062553220885,NO,NO
0.990862828571798,0.9836214740673338,1.2729754322111009,211.37834004217004,2020-11-13,54.95,15.0,11560.289785317244,0.9000000000000057,0.5020875699797003,11559.787697747264,0.009137171428202029,210.37834004217004,INVEST,NO
0.9807485519303268,0.9738738738738738,1.2603603603603604,210.6652567596809,2020-11-10,55.5,14.450000000000003,11636.42175016229,1.4500000000000028,1.0684553678668607,11635.353294794422,0.01925144806967316,209.6652567596809,NO,NO
0.9887992022439396,1.0,1.294172062904718,216.4609175777485,2020-11-09,54.05,15.900000000000006,11645.662595077307,0.0,0.605403118715067,11645.057191958591,0.011200797756060421,215.4609175777485,NO,NO
0.9933801432626368,1.0,1.2639925373134329,218.32332916976137,2020-11-06,53.6,14.149999999999999,11648.530443499209,0.0,0.3548243211226705,11648.175619178086,0.006619856737363206,217.32332916976137,INVEST,NO
0.9610190180027096,1.0,1.2675397567820392,218.9511018329874,2020-11-05,53.45,14.299999999999997,11649.486392973176,0.0,2.083533487755169,11647.40285948542,0.03898098199729039,217.9511018329874,NO,NO
0.995884555206589,1.0,1.301633045148895,224.98479515972213,2020-11-04,52.05,15.699999999999989,11658.408588063538,0.0,0.21420890149703808,11658.19437916204,0.004115444793410972,223.98479515972213,INVEST,NO
0.9956269560309066,1.0,1.304518664047151,230.3651804709632,2020-11-03,50.9,15.499999999999993,11674.687685972027,0.0,0.22258793802685517,11674.465098034,0.0043730439690934375,229.3651804709632,INVEST,NO
0.9952178885399224,1.0,1.1958661417322836,230.82923200041995,2020-11-02,50.8,9.950000000000003,11675.324985621333,0.0,0.24293126217194327,11675.082054359162,0.004782111460077565,229.82923200041995,INVEST,NO
0.9960503893724232,0.978805394990366,1.1348747591522157,225.82318031508007,2020-10-30,51.9,6.999999999999993,11668.323058352655,1.1000000000000014,0.20498479157123484,11668.118073561083,0.003949610627576816,224.82318031508007,INVEST,NO
0.9764267236278612,0.9603024574669188,1.113421550094518,268.1661501800654,2020-10-28,52.9,6.0,14133.08934452546,2.0999999999999943,1.2470263200861424,14131.842318205374,0.023573276372138796,267.1661501800654,NO,NO
0.978339379976232,0.9612109744560074,1.114474929044465,268.4249383982993,2020-10-27,52.85,6.049999999999983,14133.407994350116,2.0500000000000043,1.1447637682561407,14132.26323058186,0.021660620023768007,267.4249383982993,NO,NO
0.9921478574858824,0.9731800766283524,1.128352490421456,271.8342996565256,2020-10-26,52.2,6.699999999999996,14137.550442070637,1.4000000000000057,0.4098818392369381,14137.140560231399,0.007852142514117588,270.8342996565256,INVEST,NO
0.9803617687965538,0.9398704902867716,1.089731729879741,262.4070425044281,2020-10-23,54.05,4.8500000000000085,14129.050647364338,3.249999999999993,1.0614463965462662,14127.989200967791,0.01963823120344621,261.4070425044281,NO,NO
0.9403527326793174,0.9390018484288354,1.088724584103512,262.1595563316023,2020-10-22,54.1,4.800000000000004,14128.731997539684,3.3000000000000043,3.2269171620489274,14125.505080377636,0.059647267320682595,261.1595563316023,NO,NO
0.9623638810225148,0.9128481581311768,1.0584007187780773,62.43936874118537,2020-10-21,55.65,3.25,3419.1008704469655,4.8500000000000085,2.094450021097053,3417.0064204258683,0.0376361189774852,61.43936874118537,NO,NO
0.9895692817116658,0.9892891918208372,1.1470301850048683,68.08813887964246,2020-10-20,51.35,7.54999999999999,3444.9759314696403,0.5500000000000114,0.5356173841059615,3444.4403140855343,0.010430718288334195,67.08813887964246,NO,NO
0.9809720173926796,0.9960784313725488,1.1549019607843136,68.59228392631826,2020-10-19,51.0,7.8999999999999915,3447.206480242231,0.20000000000000995,0.97042711297334,3446.2360531292575,0.019027982607320415,67.59228392631826,NO,NO
0.978123149302322,1.0,1.1787878787878787,70.83365606024051,2020-10-15,49.5,8.849999999999994,3456.7659749819054,0.0,1.0829041095350576,3455.6830708723705,0.021876850697677974,69.83365606024051,NO,NO
0.9452652688685764,0.9510086455331412,1.075888568683958,67.10018893226629,2020-10-14,52.05,3.950000000000017,3440.51483392446,2.549999999999997,2.8489427553905955,3437.6658911690697,0.054734731131423575,66.10018893226629,NO,NO
0.9601262441608572,0.9574468085106382,1.0831721470019342,67.59081978137425,2020-10-13,51.7,4.299999999999997,3442.745382697049,2.200000000000003,2.0614731768836805,3440.6839095201653,0.039873755839142766,66.59081978137425,NO,NO
0.9331695556457924,0.8967391304347826,1.0081521739130437,62.96449085092648,2020-10-09,55.2,0.45000000000000995,3420.439894971142,5.700000000000003,3.6890405283522583,3416.75085444279,0.0668304443542076,61.96449085092648,NO,NO
0.9271164249850886,0.8975521305530372,1.0090661831368994,63.02644686846411,2020-10-08,55.15,0.5000000000000071,3420.758544795796,5.649999999999999,4.019529162072359,3416.7390156337233,0.07288357501491138,62.02644686846411,NO,NO
0.9338466211419836,0.8967391304347826,1.0081521739130437,63.20639981759363,2020-10-07,55.2,0.45000000000000995,3433.7932699311687,5.700000000000003,3.6516665129625068,3430.141603418206,0.06615337885801642,62.20639981759363,NO,NO
0.9567709118806536,0.9016393442622952,1.0136612021857925,63.58115061710571,2020-10-05,54.9,0.7500000000000071,3435.7051688791034,5.3999999999999915,2.3732769377521166,3433.3318919413514,0.04322908811934645,62.58115061710571,NO,NO
0.9134948613967512,0.8886894075403949,1.0,62.59078584712048,2020-10-01,55.7,0.0,3430.606771684611,6.200000000000003,4.818336220200962,3425.78843546441,0.08650513860324882,61.59078584712048,NO,NO
0.9337623819773876,0.8975521305530372,1.009972801450589,63.268575154230696,2020-09-30,55.15,0.54999999999999,3434.111919755823,5.649999999999999,3.653004633947077,3430.4589151218756,0.06623761802261241,62.268575154230696,NO,NO
0.010106877927933,0.0033401778864029,1.0,-4.561038113617909,2020-09-29,14819.57,0.0,82412.19359742856,14770.07,14669.790415065541,67742.40318236302,0.989893122072067,-5.561038113617909,NO,NO
