Actual Values,Predicted Values
0.9953007518796992,0.9178484803119965
1.0,0.9309255897099535
1.0,0.9460176680966255
0.9742063492063492,0.9296876511577371
0.9264150943396228,0.8921954248728263
0.9352380952380952,0.9002082453880613
0.9761431411530817,0.933048470999025
0.9442307692307692,0.9083333365358557
0.9134883720930232,0.8815773646954794
0.958984375,0.918663376481642
0.9290444654683064,0.8959338862244215
0.9406130268199234,0.9051484884949283
0.9839679358717436,0.942576332435741
0.9561830574488804,0.9382607340105993
0.9379178605539636,0.9226926980084846
0.9264150943396228,0.9122579577335216
0.8807174887892376,0.8735679926370287
0.8682581786030061,0.8616641038005151
0.8524305555555556,0.8457810071147591
0.814262023217247,0.8059413598534901
0.7837190742218676,0.7751897725166779
0.7799841143764893,0.7723525453777722
0.8042588042588042,0.7971126216162165
0.8245172124265323,0.8179165042972242
0.8224455611390286,0.8163235467137546
0.8516912402428448,0.8428741312135505
0.8286919831223629,0.822566268564061
0.8156146179401994,0.8114471781285284
0.7964314679643147,0.7939637939958967
0.8217573221757323,0.8167016168388374
0.8190158465387823,0.8140583018925671
0.80623973727422,0.8044987411632163
0.765990639625585,0.7674841770840177
0.7983739837398374,0.7990158947952282
0.7612403100775194,0.7660889874110041
0.7818471337579618,0.7859478929182293
0.8176519567027477,0.8193525748511937
0.9009174311926604,0.8915565005068575
0.9246704331450096,0.9093120522248478
0.9050691244239631,0.8923677621631025
0.8927272727272727,0.8803848662304178
0.901744719926538,0.8873548606320023
0.9451395572666024,0.9239197840131937
0.9000916590284143,0.8888270568254255
0.9009174311926604,0.8911906929317943
0.8636763412489007,0.8563123900953071
0.8728888888888889,0.8598322054836893
0.8690265486725663,0.8497250180241576
0.8357446808510639,0.8229322604038105
0.8644366197183099,0.8378283363329152
0.8976234003656308,0.8625927860818671
0.9424184261036468,0.8949619332897426
0.9636898920510304,0.9064468867181044
0.9732408325074332,0.8261131485292652
0.9388145315487572,0.7998374254302464
0.9849548645937812,0.8307698180319196
0.9849548645937812,0.8346880386605107
0.9703557312252964,0.827589651977012
0.9810189810189812,0.8358235668302902
0.9533980582524272,0.8140143370010531
0.9959432048681542,0.8440194245932242
0.9524733268671192,0.8095683210174182
0.9703557312252964,0.8238932704860435
0.9533980582524272,0.8103240520326634
0.9810189810189812,0.8319943503569076
0.9627450980392158,0.8199968567768202
0.9352380952380952,0.8009895549214305
0.9524733268671192,0.8142098280893972
0.9684418145956608,0.8274864650749914
0.9290444654683064,0.7992880429786379
0.9433237271853988,0.8137877477505155
0.9050691244239631,0.7791531648739883
0.8968036529680367,0.7723798004997448
0.9050691244239631,0.7790595426445451
0.9092592592592592,0.7824671409971352
0.8870822041553749,0.7637546081057908
0.9229323308270676,0.7951584767897761
0.9722772277227724,0.8274819740017979
0.958048780487805,0.8162588724944797
