Predicted_LowerBandInNext1Months,Actual_LowerBandInNext1Months,Actual_UpperBandInNext1Months,Predicted_UpperBandInNext1Months,Date,Close Price
0.9433595756592696,0.9572446555819478,1.0380047505938244,69.57487670218184,2020-10-13,4.21
0.9203323955040258,0.9264367816091956,1.0,67.35304418070764,2020-10-09,4.35
0.9163553673079954,0.943793911007026,1.018735362997658,68.60453340839119,2020-10-08,4.27
0.917444139800872,0.9285714285714288,1.0023041474654375,67.51605665956478,2020-10-07,4.34
0.9396931737218636,0.9350348027842228,1.0092807424593968,67.93201840533584,2020-10-06,4.31
0.9226828065534384,0.9307159353348732,1.0046189376443415,67.57466829181053,2020-10-05,4.33
0.9687135218728172,0.9734299516908214,1.0507246376811594,70.58091308027939,2020-10-01,4.14
0.961048116156332,1.0,1.10126582278481,73.95949184388502,2020-09-30,3.95
0.9719926591597238,1.0,1.141732283464567,76.60870336703773,2020-09-29,3.81
0.97823698013177,0.9870466321243524,1.1269430051813472,75.5873009774312,2020-09-28,3.86
0.9917618986623322,1.0,1.1820652173913042,79.25316187023536,2020-09-25,3.68
0.98615375351989,1.0,1.1950549450549448,80.0773304109432,2020-09-24,3.64
0.9766884918076724,0.9680851063829788,1.1569148936170213,77.5116955631656,2020-09-23,3.76
0.9424113516358708,0.9430051813471504,1.1269430051813472,75.47378641358134,2020-09-22,3.86
0.95395342051806,0.9191919191919192,1.0984848484848484,73.57077366887066,2020-09-21,3.96
0.8980802183315558,0.8987654320987655,1.074074074074074,49.71055720136432,2020-09-18,4.05
0.8550425646916633,0.8564705882352941,1.0235294117647058,47.376968927654815,2020-09-17,4.25
0.881355709101111,0.8687350835322195,1.0381861575178997,48.03284577179513,2020-09-16,4.19
0.8660874602275928,0.8291571753986333,1.0,45.84746563149042,2020-09-15,4.39
0.880364346075706,0.8367816091954023,1.0091954022988503,46.25290671061612,2020-09-14,4.35
0.8649356725721864,0.8310502283105023,1.0319634703196343,45.94225402227247,2020-09-10,4.38
0.920986655605298,0.8584905660377359,1.0660377358490565,47.40344934733105,2020-09-09,4.24
0.8834782761394729,0.8348623853211009,1.0366972477064218,46.05177997096729,2020-09-04,4.36
0.8914458328241924,0.8367816091954023,1.0390804597701149,46.1476757597738,2020-09-03,4.35
0.9055727730270556,0.8564705882352941,1.0635294117647058,47.200109728053626,2020-09-02,4.25
0.9099126270372035,0.8387096774193549,1.04147465437788,46.22341196644467,2020-09-01,4.34
0.9059992083516056,0.7827956989247311,1.0,43.1753049212712,2020-08-28,4.65
0.8858485201411509,0.7695560253699788,1.0,42.4631376131875,2020-08-27,4.73
0.900948118479745,0.8070953436807096,1.048780487804878,44.510761814005896,2020-08-26,4.51
0.9228212129964553,0.8053097345132745,1.0464601769911506,44.41977730731281,2020-08-25,4.52
0.9225580007442724,0.810344827586207,1.019396551724138,43.282475379897626,2020-08-24,4.64
0.907991462825106,0.916289592760181,1.070135746606335,45.441477143157584,2020-08-21,4.42
0.9264695513252216,0.9101123595505616,1.0629213483146067,45.132050635947145,2020-08-20,4.45
0.906569544531279,0.9290465631929048,1.048780487804878,44.55015950187426,2020-08-18,4.51
0.9309224955822428,0.9588100686498856,1.082379862700229,45.96075513382575,2020-08-17,4.37
0.90604210247814,0.9680365296803654,1.0799086757990868,45.8656370347441,2020-08-14,4.38
0.9111193141496112,0.9680365296803654,1.0799086757990868,45.85895147298592,2020-08-13,4.38
0.9114302257877658,0.9636363636363636,1.075,45.65517336270899,2020-08-12,4.4
0.963223536286272,1.0,1.1261904761904762,47.80786015768484,2020-08-11,4.2
0.9504947396404024,0.9929078014184396,1.1182033096926711,47.466937040539946,2020-08-10,4.23
0.970282009687885,1.0,1.1452784503631963,48.59772405728152,2020-08-07,4.13
0.976878446568406,1.0,1.170792079207921,49.66653769063728,2020-08-06,4.04
0.9539538078177674,0.971153846153846,1.1370192307692308,48.24556863438617,2020-08-05,4.16
0.985133165014209,0.9975308641975308,1.1679012345679014,49.5438652592225,2020-08-04,4.05
0.9823967115163424,1.0,1.1825,50.15320822051489,2020-08-03,4.0
0.982371475209298,1.0,1.2066326530612246,51.1592642769878,2020-07-31,3.92
0.9503405390325564,0.9514563106796116,1.1480582524271843,48.70141785183564,2020-07-30,4.12
0.965217745586432,0.9974554707379134,1.2035623409669212,51.02773556024736,2020-07-29,3.93
0.9746135508854766,0.98989898989899,1.1944444444444446,50.64666516329671,2020-07-28,3.96
0.976957629133384,0.98,1.16,50.1499120033397,2020-07-27,4.0
0.9606170430098976,0.963144963144963,1.108108108108108,49.2959181826273,2020-07-24,4.07
0.9347457983598516,0.9333333333333332,1.0738095238095238,47.77984950383432,2020-07-23,4.2
0.9755130140917544,0.9751243781094528,1.1218905472636818,49.89857868241568,2020-07-22,4.02
0.9592289896635764,0.944578313253012,1.086746987951807,48.35135355540882,2020-07-21,4.15
0.9462753559124618,0.9468599033816426,1.0893719806763285,48.47340424636135,2020-07-20,4.14
0.9612103396530493,0.9751243781094528,1.0945273631840795,49.90010055370064,2020-07-17,4.02
0.9843943064928729,0.9924050632911392,1.1139240506329111,50.77740281659484,2020-07-16,3.95
0.9648716892718164,0.9702970297029704,1.0891089108910892,49.655024018209424,2020-07-15,4.04
0.9628352096606546,0.96078431372549,1.0784313725490198,49.17268826948008,2020-07-14,4.08
0.9476493294549418,0.9491525423728814,1.0338983050847457,48.582271290092585,2020-07-10,4.13
0.9058602012918968,0.9267139479905436,1.0094562647754135,47.44901572869588,2020-07-09,4.23
0.9621415754193384,0.9727047146401984,1.0595533498759304,49.774554903497936,2020-07-08,4.03
0.9125333332211644,0.9245283018867924,1.007075471698113,47.33731694977345,2020-07-07,4.24
0.9165197785871326,0.9095127610208816,1.0,46.572789960585546,2020-07-06,4.31
0.9065284807089966,0.918032786885246,1.0210772833723656,47.01012761570826,2020-07-02,4.27
0.887571423042238,0.8868778280542986,1.0,45.42646812087663,2020-07-01,4.42
0.87407487422976,0.8451612903225806,1.0,43.04633589569778,2020-06-30,4.65
0.8557667875890047,0.8136645962732919,1.0,41.46024379022837,2020-06-29,4.83
0.8642674817703032,0.8458244111349037,1.0342612419700214,42.874054796255415,2020-06-26,4.67
0.9153661501840592,0.8586956521739132,1.05,43.521313466361306,2020-06-25,4.6
0.8503223722006826,0.8350951374207187,1.0211416490486258,42.3320335746723,2020-06-24,4.73
0.9307885961548434,0.8681318681318682,1.0615384615384615,43.99393079980907,2020-06-23,4.55
0.961919364510068,0.9101382488479264,1.1129032258064515,46.10619174328073,2020-06-22,4.34
0.9920876815100902,0.9518072289156626,1.163855421686747,48.20418623055745,2020-06-19,4.15
0.9551686537512026,0.9228971962616822,1.128504672897196,46.74712627121303,2020-06-18,4.28
0.9163381660403154,0.8856502242152466,1.0829596412556055,44.87408792442039,2020-06-17,4.46
0.9843903947780132,0.9294117647058824,1.136470588235294,47.07601053934094,2020-06-16,4.25
0.9841223485603664,0.9950617283950618,1.1925925925925926,49.393721047916415,2020-06-15,4.05
0.9824039594444296,1.0,1.204488778054863,49.87906568840402,2020-06-12,4.01
0.9831554710191502,0.9876847290640396,1.1896551724137931,49.27043409847325,2020-06-11,4.06
0.952837495233105,0.9502369668246444,1.1445497630331751,47.41440540593845,2020-06-10,4.22
0.9135813685234752,0.909297052154195,1.0952380952380951,45.38638750106672,2020-06-08,4.41
0.8986307718649124,0.8793859649122807,1.0592105263157896,43.90268999545834,2020-06-05,4.56
0.8774227157384129,0.8568376068376068,1.0320512820512822,42.78316651976754,2020-06-04,4.68
0.8833848130581292,0.8568376068376068,1.0320512820512822,42.78594435211682,2020-06-03,4.68
0.8302000252478199,0.8183673469387754,1.0,40.88281583036448,2020-06-02,4.9
0.8118940040267443,0.7847358121330723,1.0,39.22948033707669,2020-06-01,5.11
0.7994327500945595,0.760910815939279,1.0,29.000805352047752,2020-05-29,5.27
0.7767775585837289,0.765267175572519,1.0057251908396945,29.172664425415675,2020-05-28,5.24
0.8445441817883532,0.7924901185770751,1.041501976284585,30.191780101421063,2020-05-27,5.06
0.906325117229822,0.8217213114754098,1.0799180327868851,31.29437657501723,2020-05-26,4.88
0.8406031011975182,0.7862745098039216,1.0333333333333332,29.95694916113722,2020-05-22,5.1
0.8125594644786663,0.7667304015296366,1.0076481835564053,29.22184327208483,2020-05-21,5.23
0.8165277582457392,0.729090909090909,1.0,27.81198329906888,2020-05-20,5.5
0.7965832993529143,0.7481343283582089,1.0261194029850746,28.53481235507054,2020-05-19,5.36
0.8263919749102869,0.7173524150268336,1.0,27.37209025083765,2020-05-18,5.59
0.7587767485491492,0.6819727891156462,1.0,26.06614450959201,2020-05-15,5.88
0.7675769433883466,0.697391304347826,1.0226086956521738,26.639975725834848,2020-05-14,5.75
0.8064492256593073,0.7109929078014184,1.0425531914893618,27.153071397508327,2020-05-13,5.64
0.7650238563265117,0.684654300168634,1.0,25.84874803768824,2020-05-12,5.93
0.7852809578334672,0.7040133779264214,1.0,25.645642985805612,2020-05-11,5.98
0.7432854207293412,0.7475409836065574,1.0,25.171037335174745,2020-05-08,6.1
0.8141213347284533,0.7755102040816326,1.0374149659863945,26.09989707189721,2020-05-07,5.88
0.7842230051642414,0.8142857142857143,1.0892857142857142,27.387969669533284,2020-05-06,5.6
0.872176118352934,0.8764044943820224,1.142322097378277,28.71770351728276,2020-05-05,5.34
0.7765900719927841,0.7845659163987139,1.0,24.71470064688892,2020-04-29,6.22
0.8274002321567724,0.8160535117056855,1.040133779264214,25.694966136934244,2020-04-28,5.98
0.8439484056346794,0.8546409807355516,1.0893169877408055,26.889976353766635,2020-04-27,5.71
0.8717269645921195,0.9375,1.1433823529411764,28.219495529223355,2020-04-24,5.44
0.9347972397130638,0.982658959537572,1.1984585741811171,29.568642311766716,2020-04-23,5.19
0.9263308411491618,1.0,1.244,30.667569354070395,2020-04-22,5.0
0.9453493528362236,1.0,1.2958333333333334,31.921911875791285,2020-04-21,4.8
0.946920881113151,1.0,1.346320346320346,33.1390423121693,2020-04-20,4.62
0.9352724253288544,1.0,1.4136363636363634,34.75870855424876,2020-04-17,4.4
0.974087581754628,1.0,1.4566744730679158,35.8037252466317,2020-04-16,4.27
0.9765661618752208,1.0,1.51338199513382,37.16825174613487,2020-04-15,4.11
0.9593306950436536,0.985611510791367,1.4916067146282974,36.64067804395328,2020-04-13,4.17
0.9799655056255596,1.0,1.5588972431077692,38.2701387028393,2020-04-09,3.99
0.9806091153026434,1.0,1.6197916666666667,39.73920002262587,2020-04-08,3.84
0.9425763597935074,1.0,1.6994535519125682,41.64980910549999,2020-04-07,3.66
0.9807580851050895,1.0,1.7277777777777776,42.3453848484605,2020-04-03,3.6
0.9856003537210564,0.997229916897507,1.7229916897506925,42.22427623427587,2020-04-01,3.61
0.9944310972473074,1.0,1.7570621468926553,43.17491053764503,2020-03-31,3.54
0.968306353573997,0.9053708439897696,1.391304347826087,39.1301013149281,2020-03-27,3.91
0.9783749676596076,0.8916876574307304,1.3702770780856424,38.54387088376836,2020-03-25,3.97
0.9879362354474598,0.9315789473684212,2657.921052631579,819.3643480236443,2020-03-23,3.8
0.9382589483599708,0.885,2525.025,778.3236764953838,2020-03-20,4.0
0.9698123028885036,0.8939393939393939,2550.530303030303,786.2772047377028,2020-03-19,3.96
0.9215873097319872,0.8428571428571429,2404.785714285714,741.3709354494753,2020-03-17,4.2
0.8831402547896866,0.8082191780821918,2305.958904109589,710.9247233379797,2020-03-16,4.38
0.8669217587077379,0.7678958785249457,2190.9110629067245,675.4724849014447,2020-03-13,4.61
0.8393981818601127,0.774617067833698,2210.087527352297,681.3833790035613,2020-03-12,4.57
0.7524684660166309,0.7023809523809523,2003.9880952380952,617.8817252145057,2020-03-09,5.04
0.7141756263294133,0.6679245283018869,1905.679245283019,587.6003585867284,2020-03-06,5.3
0.7394686967989075,0.6755725190839694,1927.5,594.3156062234475,2020-03-05,5.24
0.7331394250835621,0.6424682395644283,1833.049001814882,565.2186305889169,2020-03-04,5.51
0.9136695092771464,0.6103448275862069,1741.396551724138,536.9688030327399,2020-03-03,5.8
0.6962256752339235,0.6254416961130742,1784.469964664311,550.2492336283608,2020-03-02,5.66
0.7142295043078006,0.6386554621848739,1697.4957983193278,523.4716252724821,2020-02-28,5.95
0.6995072803836171,0.6158833063209076,1636.969205834684,504.8372793533383,2020-02-27,6.17
0.6979528443008735,0.6070287539936102,1613.4345047923323,497.5680192769929,2020-02-24,6.26
0.7601544534775032,0.6947368421052631,1.1982456140350877,546.414775677335,2020-02-20,5.7
0.845747241122198,0.7630057803468208,1.3159922928709056,600.0655359077513,2020-02-19,5.19
0.8319827994999911,0.7674418604651162,1.323643410852713,603.5511004040369,2020-02-18,5.16
0.8084699041753566,0.8102836879432626,1.2109929078014183,552.2620021239745,2020-02-14,5.64
0.8532737114220378,0.8309090909090909,1.241818181818182,566.3058480366165,2020-02-13,5.5
0.8815244594954271,0.8996062992125985,1.344488188976378,613.0912394128279,2020-02-11,5.08
0.8716423701777996,0.9300970873786408,1.3262135922330096,604.7734684395413,2020-02-10,5.15
0.8310515035856646,0.9328358208955224,1.2742537313432836,581.1048498970146,2020-02-07,5.36
0.8663971607520903,0.9803921568627452,1.33921568627451,610.7136379147718,2020-02-06,5.1
0.881210982869392,0.984251968503937,1.344488188976378,613.1179629401382,2020-02-05,5.08
0.9196700689981252,1.0,1.366,622.9092133970149,2020-02-04,5.0
0.8730524912157094,0.9102564102564102,1.250915750915751,570.4743216252025,2020-01-31,5.46
0.933302854773026,0.9557692307692308,1.3134615384615385,598.9761875797207,2020-01-30,5.2
0.9618118842713728,0.9726027397260272,1.3365949119373777,609.5136540951344,2020-01-29,5.11
0.9418553251760652,0.9289719626168224,1.2766355140186918,582.194276977608,2020-01-28,5.35
0.9597674023125984,0.9745098039215686,1.33921568627451,610.7069560314499,2020-01-27,5.1
0.9430461680072588,0.957610789980732,1.0982658959537572,600.1316930901645,2020-01-24,5.19
0.9428163365981752,0.9557692307692308,1.0961538461538465,598.9755549777861,2020-01-23,5.2
0.9207239905140742,0.957610789980732,1.0982658959537572,600.1275541656032,2020-01-22,5.19
0.9233311746979443,0.911926605504587,1.0458715596330277,571.5127469412121,2020-01-21,5.45
0.919280374282896,0.8875000000000001,1.0071428571428571,556.2329531878767,2020-01-17,5.6
0.9097241345445995,0.8827708703374778,1.0017761989342806,553.2622067722918,2020-01-16,5.63
0.9182126836640804,0.925512104283054,1.0502793296089383,580.0224158016688,2020-01-15,5.37
0.966742698076028,0.9377358490566038,1.0622641509433963,587.6822830410604,2020-01-14,5.3
0.9531696055077502,0.935969868173258,1.0602636534839924,586.5761158268004,2020-01-13,5.31
0.9536792179869996,0.948473282442748,1.0744274809160306,594.4113535169176,2020-01-10,5.24
0.9438159316871968,0.994,1.126,622.9146936818275,2020-01-09,5.0
0.976474408296446,1.0,1.1373737373737374,629.2001948421474,2020-01-08,4.95
0.9246199104027778,0.9649122807017544,1.0974658869395713,607.1395192520195,2020-01-06,5.13
0.9478154189334806,0.9840954274353876,1.1192842942345924,619.2065317392945,2020-01-03,5.03
0.9511023293799356,0.9744094488188976,1.108267716535433,613.1125429839745,2020-01-02,5.08
0.9507173215313696,0.9801980198019804,1.114851485148515,616.564844018544,2019-12-31,5.05
0.9728123104963282,1.0,1.1704781704781706,647.294010332675,2019-12-30,4.81
0.9169362071668696,0.9717171717171716,1.1373737373737374,628.9941670969433,2019-12-26,4.95
0.9683320505494766,0.9958592132505176,1.165631469979296,31.687768520804735,2019-12-24,4.83
0.992745282034552,1.0,1.2212581344902385,33.168473661906035,2019-12-23,4.61
0.9658164409246662,0.9684873949579832,1.1827731092436975,32.126529256855456,2019-12-20,4.76
0.979537759282644,1.0,1.2400881057268722,33.67150844462183,2019-12-19,4.54
0.9705044280006918,0.9763440860215054,1.210752688172043,32.87989379649843,2019-12-18,4.65
0.918530207213988,0.9742489270386264,1.208154506437768,32.81205162562494,2019-12-17,4.66
0.951114365481697,1.0,1.1618625277161865,33.89146102083029,2019-12-13,4.51
0.9485907518143082,1.0,1.18018018018018,34.41810309006004,2019-12-12,4.44
0.962281086995604,0.984478935698448,1.1618625277161865,33.88696662604826,2019-12-11,4.51
0.936496101979892,0.9527896995708156,1.1008583690987124,32.803408779581154,2019-12-10,4.66
0.954503116105722,0.9446808510638298,1.0914893617021275,32.524199916081606,2019-12-09,4.7
0.9739513771078642,0.9527896995708156,1.090128755364807,32.8063943661986,2019-12-06,4.66
0.968207846706058,0.9347368421052632,1.0694736842105264,32.18627511028134,2019-12-05,4.75
0.9250230890526698,0.891566265060241,1.0200803212851406,30.7070438920357,2019-12-04,4.98
0.5571404729892822,0.0002872451507972,1.0,2.2302180287773146,2019-12-03,15457.18
0.9149844369135104,0.9230769230769232,3213.550935550936,943.2148477074956,2019-12-02,4.81
0.9181361704462012,0.9042769857433808,3148.10183299389,924.0528350412484,2019-11-29,4.91
0.9231132104895236,0.8987854251012146,3128.983805668016,918.403133591087,2019-11-27,4.94
0.9597501222006266,0.9347368421052632,3254.1431578947368,955.1234487054382,2019-11-26,4.75
0.9639969581555828,0.9446808510638298,3288.76170212766,965.2810525255484,2019-11-25,4.7
0.9486872263627356,0.9269311064718164,3226.9686847599164,947.14868485611,2019-11-22,4.79
0.9144598083821642,0.8880000000000001,3091.436,907.3784127305852,2019-11-21,5.0
0.933498966120358,0.9192546583850932,3200.24430641822,939.312683845736,2019-11-20,4.83
0.9263503943658948,0.8880000000000001,3091.436,907.379373591031,2019-11-19,5.0
0.9451573413987008,0.9308176100628932,3240.498951781971,951.1240841964272,2019-11-18,4.77
0.9438968500879628,0.8862275449101797,3085.2654690618765,905.5436339035882,2019-11-15,5.01
0.907386757270261,0.8014440433212997,2790.104693140794,818.9564580845639,2019-11-13,5.54
0.9438092614198078,0.9771309771309772,3213.550935550936,943.229795554072,2019-11-05,4.81
0.9671083830574458,0.9936575052854122,3267.902748414376,959.180936236934,2019-11-04,4.73
0.9950171263048208,1.0,1.2869757174392935,1001.5006106851282,2019-11-01,4.53
0.9984594446860956,1.0,1.3433179723502304,1045.324943935473,2019-10-31,4.34
0.9772026367894756,0.921760391198044,1.4254278728606358,1109.1512848030688,2019-10-24,4.09
0.9445082067162094,0.8976190476190475,1.388095238095238,1080.1113998521066,2019-10-23,4.2
0.9479024160753022,0.9106280193236715,1.4082125603864737,1095.7665733872109,2019-10-22,4.14
0.939798276567238,0.9106280193236715,1.4082125603864737,1095.7624336309298,2019-10-18,4.14
0.9466752430973816,0.908433734939759,1.4048192771084336,1093.1198615405042,2019-10-17,4.15
0.9498916426693768,0.8870588235294118,1.371764705882353,1067.4049998752528,2019-10-16,4.25
0.9552581077335248,0.9106280193236715,1.4082125603864737,1095.7606722720225,2019-10-15,4.14
0.9871076821144732,0.9425,1.39,1134.1027767120097,2019-10-11,4.0
0.9578269462700344,0.9308641975308642,1.3728395061728396,1120.10544739471,2019-10-10,4.05
0.9707898566713762,0.9425,1.39,1134.1067555386055,2019-10-09,4.0
0.9644319162575524,0.90625,1.2139423076923077,1090.4922562494278,2019-10-07,4.16
0.9193357367016616,0.8726851851851851,1.0486111111111112,1050.113629047893,2019-10-04,4.32
0.7772029417097784,0.7140151515151515,1.0,859.4546260696119,2019-09-27,5.28
0.8027572670495627,0.782608695652174,1.0434782608695654,896.8071987981224,2019-09-26,5.06
0.7707237080763153,0.75,1.0,859.4651882915118,2019-09-25,5.28
0.7564977032819797,0.7272727272727273,1.0,825.1061362134685,2019-09-24,5.5
0.8057146979900445,0.7393715341959335,1.0166358595194085,838.8247423741385,2019-09-23,5.41
0.7973671313093694,0.74487895716946,1.0242085661080074,845.069290442513,2019-09-20,5.37
0.8507858225169238,0.78125,1.07421875,886.3128485972223,2019-09-19,5.12
0.7792432501658736,0.7434944237918216,1.0223048327137547,843.4974937363429,2019-09-18,5.38
0.8301437228989039,0.7797270955165693,1.0721247563352827,884.5883089729796,2019-09-17,5.13
0.8213842749326955,0.7421150278293136,1.020408163265306,841.9347327158365,2019-09-16,5.39
0.9128189712494345,0.7782101167315175,1.0700389105058363,882.8690279058467,2019-09-13,5.14
0.8797365333464207,0.7968127490039841,1.0956175298804782,903.9547502555646,2019-09-12,5.02
0.953997965556477,0.87527352297593,1.2035010940919038,992.9193118067878,2019-09-09,4.57
0.9763043163165056,0.9840546697038726,1.2528473804100229,1033.6375665384744,2019-09-06,4.39
0.9869271615007496,1.0,1.3126491646778042,1082.9386326501838,2019-09-05,4.19
0.9902087787708884,1.0,1.3681592039800996,1128.7033664121811,2019-09-04,4.02
0.9875590654220956,1.0,1.371571072319202,1.331901305713317,2019-09-03,4.01
0.9728003570261718,1.0,1.3784461152882206,1.333921169809811,2019-08-30,3.99
0.982942971850272,0.9827586206896554,1.3546798029556653,1.3404774588720274,2019-08-29,4.06
0.9564072680696146,0.9545454545454548,1.3157894736842106,1.2953098968267025,2019-08-28,4.18
0.9753156872926988,0.9900744416873448,1.3647642679900744,1.3273577287566134,2019-08-27,4.03
0.9914118886912624,1.0,1.4322916666666667,1.3565531936895865,2019-08-26,3.84
0.9791651217300638,0.9721518987341772,1.3645569620253164,1.3321625631218947,2019-08-23,3.95
0.9985888946092334,1.0,1.418421052631579,1.3628804951010056,2019-08-22,3.8
0.9862495591604656,0.9870129870129868,1.4,1.3513926945528332,2019-08-21,3.85
0.9621550158444834,0.9429280397022332,1.3374689826302728,1.309528385031042,2019-08-20,4.03
0.963669048428528,0.9429280397022332,1.3374689826302728,1.3112401531979954,2019-08-19,4.03
0.9685450324393068,0.9382716049382716,1.2691358024691357,1.314331975001033,2019-08-16,4.05
0.9794346807947468,0.9718670076726342,1.3145780051150897,1.335449715645189,2019-08-14,3.91
0.9461903735379458,0.926829268292683,1.224390243902439,1.2971372582789495,2019-08-13,4.1
0.9910593776093588,0.9669211195928752,1.1170483460559797,1.3114000665934369,2019-08-09,3.93
0.98435172419069,0.9973753280839894,1.1522309711286087,1.329886501513036,2019-08-08,3.81
0.9796241649927038,0.979381443298969,1.131443298969072,1.319336464643479,2019-08-07,3.88
0.9868335192134564,0.9429280397022332,1.0397022332506205,1.2904136539054316,2019-08-06,4.03
0.9784379846963072,0.95,1.045,1.2921927204350585,2019-08-05,4.0
0.946628262417002,0.9178743961352658,1.0096618357487923,1.2663415858948146,2019-08-02,4.14
0.9628082846100292,0.9382716049382716,1.0320987654320988,1.2848321514706889,2019-08-01,4.05
0.8884370082282721,0.8067940552016984,1.0,1.1705814710073466,2019-07-29,4.71
0.8652367640365972,0.7676767676767676,1.0,1.135065852642851,2019-07-26,4.95
0.8406971588544422,0.8016877637130801,1.0443037974683544,1.163757619771067,2019-07-25,4.74
0.875658136136443,0.8242950108459869,1.0737527114967462,1.1935629770933869,2019-07-24,4.61
0.8551113852123133,0.7900207900207901,1.0291060291060292,1.152815531355249,2019-07-23,4.81
0.8076576256362987,0.7604790419161677,1.0,1.1497952979459156,2019-07-22,5.01
0.8374015263633772,0.7871900826446281,1.0351239669421488,1.1492316208332425,2019-07-19,4.84
0.8569292226601223,0.7791411042944786,1.0245398773006136,1.1435993796919206,2019-07-18,4.89
0.8265735978431779,0.7665995975855131,1.0080482897384306,1.1291875133233265,2019-07-17,4.97
0.8578517866283903,0.7871900826446281,1.0351239669421488,1.1507729714989203,2019-07-16,4.84
0.8603609955394377,0.7665995975855131,1.0080482897384306,1.1296527818548026,2019-07-15,4.97
0.8425339312308734,0.7412451361867705,1.0,1.107860547881779,2019-07-12,5.14
0.8534335681501602,0.7665995975855131,1.03420523138833,1.1311093157784198,2019-07-11,4.97
0.8170062548674053,0.7559523809523809,1.0198412698412698,1.117091365028498,2019-07-10,5.04
