Date,Close Price,Invest/Exit,Investment,Shares
2015-09-22,1167.85,INVEST,0,85.0
2015-10-23,1340.85,EXIT,113972.24999999999,0.0
2016-02-24,1022.95,INVEST,0,111.0
2016-03-08,1146.05,EXIT,127211.54999999999,0.0
2016-04-07,1072.65,INVEST,0,118.0
2016-09-06,1454.9,EXIT,171678.2,0.0
2017-01-04,1212.5,INVEST,0,141.0
2017-08-01,1774.4,EXIT,250190.40000000002,0.0
2017-12-06,1648.95,INVEST,0,151.0
2018-01-29,1953.25,EXIT,294940.75,0.0
2018-10-19,1661.3,INVEST,0,177.0
2018-12-28,1980.1,-,350477.7,0.0
