,date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit
0,2017-03-28,1035.1,0.8830547773162014,0.9381347938598305,1.0,1.045798122623509,0.0,47.40563672759413,121.04999999999995,64.03667487568953,-16.6310381480954,0.0618652061401695,0.0457981226235089,False,False
1,2017-03-29,1031.35,0.8862655742473458,0.9369695960881338,1.0,1.0365394467508318,0.0,37.68495840647029,117.29999999999995,65.00640707450316,-27.321448668032872,0.0630304039118662,0.0365394467508317,False,False
2,2017-03-30,1024.5,0.8921913128355294,0.9347056112751132,1.0,1.0403659383599662,0.0,41.35490384978539,110.45000000000005,66.8941012486464,-25.53919739886101,0.0652943887248866,0.0403659383599661,False,False
3,2017-03-31,1020.8,0.8954251567398119,0.9337493634525668,1.0,1.0446921756800551,0.0,45.62177293420041,106.75,67.62864978761979,-22.006876853419385,0.0662506365474332,0.0446921756800553,False,False
4,2017-04-03,1009.45,0.905493090296696,0.9552973806967002,1.0,1.0566995730929756,0.0,57.235384058704085,95.4000000000002,45.12505905571595,12.110325002988134,0.0447026193032997,0.0566995730929755,False,False
5,2017-04-05,995.4,0.918274060679124,0.9591740676573324,1.003767329716697,1.0546715168477885,3.7500000000001137,54.42002787028866,81.35000000000002,40.63813305389135,13.781894816397312,0.0408259323426676,0.0546715168477884,False,False
6,2017-04-06,999.15,0.9148276034629436,0.950456315003099,1.0,1.0533414799144487,0.0,53.296139656521405,85.09999999999991,49.50157286465367,3.794566791867737,0.0495436849969009,0.0533414799144487,False,False
7,2017-04-07,981.25,0.931515923566879,0.953195274552459,1.0,1.0465122557267268,0.0,45.64015093185071,67.20000000000005,45.92713684539956,-0.2869859135488468,0.0468047254475409,0.0465122557267267,False,False
8,2017-04-10,952.95,0.9591793903142872,0.9552209282264348,1.0166325620441783,1.0517240665083287,15.849999999999682,49.290449179111874,38.89999999999998,42.67221644661902,6.6182327324928565,0.0447790717735652,0.0517240665083287,False,False
9,2017-04-11,967.15,0.9450964173085872,0.9508966663010612,1.0017060435299592,1.0524109831355188,1.6499999999999773,50.68928233951704,53.09999999999991,47.49028918692875,3.198993152588286,0.0491033336989389,0.0524109831355188,False,False
10,2017-04-12,968.8,0.9434867877786952,0.9443292602544976,1.0,1.050243061605562,0.0,48.67547808346853,54.750000000000114,53.933812665442815,-5.258334581974282,0.0556707397455025,0.050243061605562,False,False
11,2017-04-13,931.4,0.981372127979386,0.9538233267757736,1.034893708395963,1.0499825121409772,32.5,46.55371180810607,17.34999999999991,43.00895344104447,3.544758367061604,0.0461766732242263,0.0499825121409771,False,False
12,2017-04-17,924.8,0.9883758650519032,0.9690862574322606,1.0422794117647058,1.062286645811347,39.09999999999991,57.60269004633346,10.749999999999886,28.58902912664541,29.01366091968805,0.0309137425677393,0.0622866458113466,False,False
13,2017-04-18,922.4,0.9909475281873372,0.9588098550640988,1.0449913269731137,1.056581701661942,41.500000000000114,52.19096161297534,8.350000000000136,37.99378968887538,14.197171924099962,0.0411901449359013,0.056581701661942,False,False
14,2017-04-19,918.8,0.994830213321724,0.9653210430798156,1.0490857640400522,1.0641295577798182,45.09999999999991,58.92223768809697,4.749999999999886,31.863025618265283,27.059212069831688,0.0346789569201843,0.0641295577798182,False,False
15,2017-04-20,927.65,0.985339298226702,0.94874645899384,1.0390772381825042,1.0553187305608325,36.25,51.31642040475606,13.599999999999907,47.54534731436422,3.7710730903918375,0.0512535410061598,0.0553187305608322,False,False
16,2017-04-21,923.7,0.9895528851358664,0.9478683795714902,1.0435206235790842,1.0556839178410762,40.200000000000045,51.435234909802034,9.650000000000205,48.153977789814576,3.2812571199874583,0.0521316204285098,0.0556839178410761,False,False
17,2017-04-24,926.05,0.9870417364073214,0.9477162268071208,1.0408725230819071,1.0516937302849645,37.850000000000136,47.870978930391175,12.0,48.41738816526584,-0.546409234874659,0.0522837731928792,0.0516937302849642,False,False
18,2017-04-25,929.0,0.983907427341227,0.9539441808529828,1.0569429494079656,1.0567537614434883,52.90000000000009,52.72424438100086,14.950000000000044,42.78585598757911,9.938388393421748,0.0460558191470172,0.0567537614434885,False,False
19,2017-04-26,914.05,1.0,0.9435595278195767,1.0898747333296868,1.0518117783336638,82.1500000000002,47.35855598588535,0.0,51.58941359651578,-4.230857610630437,0.0564404721804231,0.0518117783336637,False,False
20,2017-04-27,923.95,0.9950754910980032,0.948698903915956,1.078196872125115,1.0556189304356676,72.25,51.38911077603507,4.5499999999999545,47.39964772685255,3.9894630491825183,0.051301096084044,0.0556189304356675,False,False
21,2017-04-28,919.4,1.0,0.9457952790680094,1.0835327387426583,1.0499008578453084,76.80000000000007,45.8788487029766,0.0,49.83582042487217,-3.95697172189557,0.0542047209319905,0.0499008578453084,False,False
22,2017-05-02,921.0,1.0,0.9427086140399424,1.0819218241042343,1.049346983244133,75.44999999999982,45.44857156784644,0.0,52.76536646921306,-7.31679490136662,0.0572913859600576,0.0493469832441328,False,False
23,2017-05-03,935.65,0.9955645807727248,0.9389942100720026,1.0649815636188746,1.0400742599042354,60.80000000000007,37.49548127939784,4.150000000000091,57.08006734613082,-19.58458606673298,0.0610057899279974,0.0400742599042354,False,False
24,2017-05-04,936.3,0.9948734380006408,0.9352742990372144,1.0642422300544698,1.042517652130202,60.15000000000009,39.80927768950812,4.800000000000068,60.60267381145604,-20.79339612194792,0.0647257009627855,0.0425176521302019,False,False
25,2017-05-05,931.5,1.0,0.950371211280946,1.0697262479871177,1.0506301494913337,64.95000000000016,47.16198425117716,0.0,46.22921669179868,0.932767559378476,0.0496287887190538,0.0506301494913334,False,False
26,2017-05-08,945.45,0.997620180866254,0.941493954041102,1.0539425670315723,1.0473164758720943,51.0,44.73536211327155,2.2500000000001137,55.3145411518401,-10.579179038568554,0.0585060459588979,0.0473164758720943,False,False
27,2017-05-09,946.7,0.9963029470793282,0.9572762963494256,1.0525509665152637,1.0523505765576908,49.750000000000114,49.560290827165886,3.5,40.446530245998815,9.113760581167073,0.0427237036505744,0.0523505765576908,False,False
28,2017-05-10,943.2,1.0,0.9568740570613232,1.0564567430025444,1.0491671047487376,53.249999999999886,46.37441319900938,0.0,40.67638937975983,5.698023819249556,0.0431259429386766,0.0491671047487376,False,False
29,2017-05-11,943.85,1.0,0.9452692786676156,1.0557291942575622,1.0483538455168435,52.60000000000002,45.63877709107271,0.0,51.657591329571005,-6.018814238498294,0.0547307213323844,0.0483538455168435,False,False
30,2017-05-12,963.9,0.9841788567278764,0.954901074071112,1.033769063180828,1.0463641025594828,32.55000000000018,44.69035845708538,15.249999999999886,43.47085470285526,1.219503754230118,0.045098925928888,0.0463641025594827,False,False
31,2017-05-15,951.95,0.9965334313776985,0.9536996690659872,1.046746152634067,1.0543238805331645,44.5,51.713618073545945,3.2999999999999545,44.075600032633474,7.6380180409124705,0.0463003309340127,0.0543238805331645,False,False
32,2017-05-16,956.5,0.9917929952953476,0.9437321762719358,1.0417668583376896,1.0437176529659504,39.950000000000045,41.81593506193156,7.850000000000023,53.820173395893335,-12.00423833396178,0.0562678237280641,0.0437176529659504,False,False
33,2017-05-17,952.2,0.9877126654064272,0.9439101074776332,1.046471329552615,1.0404849132032734,44.249999999999886,38.549734352156975,11.700000000000044,53.40879565979765,-14.859061307640673,0.0560898925223667,0.0404849132032734,False,False
34,2017-05-18,961.7,0.9779557034418216,0.9601251691760816,1.036133929499844,1.0576189436577157,34.749999999999886,55.412138115625226,21.20000000000016,38.34762480336224,17.06451331226299,0.0398748308239182,0.0576189436577156,False,False
35,2017-05-19,957.9,0.9818352646414032,0.9555154444246244,1.040244284372064,1.046554525475773,38.55000000000018,44.59457995324328,17.399999999999864,42.61175578565224,1.982824167591048,0.0444845555753755,0.0465545254757733,False,False
36,2017-05-22,959.75,0.9684292784579318,0.9487162696946702,1.038239124772076,1.0506155771480732,36.69999999999982,48.57830016786329,30.299999999999955,49.21956016054037,-0.6412599926770781,0.0512837303053298,0.0506155771480731,False,False
37,2017-05-23,957.4,0.9708063505326928,0.947398419234951,1.0407875496135368,1.0423753152431283,39.05000000000018,40.57012681377125,27.94999999999993,50.36075342445781,-9.79062661068656,0.0526015807650489,0.0423753152431285,False,False
38,2017-05-24,953.55,0.9747260238057786,0.9547834187520666,1.0449897750511248,1.050563165358486,42.89999999999998,48.21450632758422,24.09999999999991,43.11627104896684,5.098235278617381,0.0452165812479333,0.0505631653584859,False,False
39,2017-05-25,981.9,0.9465831551074448,0.952065212624254,1.014818209593645,1.0493940157943404,14.550000000000182,48.49998410846285,52.44999999999993,47.06716772424488,1.432816384217972,0.0479347873757458,0.0493940157943404,False,False
40,2017-05-26,996.2,0.9329953824533226,0.9381487539294344,1.0002509536237705,1.0428640782132874,0.2500000000001137,42.701194716077,66.75,61.61621133549738,-18.915016619420385,0.0618512460705655,0.0428640782132874,False,False
41,2017-05-31,976.95,0.9462101438149342,0.9570692334804988,1.0025589845949128,1.049411976373967,2.5,48.2730303185474,52.55000000000007,41.94121235122668,6.331817967320717,0.0429307665195012,0.0494119763739673,False,False
42,2017-06-01,970.95,0.9520572635048148,0.9609236082737622,1.0087543127864462,1.050006443182354,8.5,48.55375600790671,46.55000000000007,37.94122254659055,10.61253346131616,0.0390763917262377,0.0500064431823541,False,False
43,2017-06-02,969.45,0.9535303522615916,0.9407363666073923,1.010315127133942,1.0457107141392132,10.0,44.3142518222603,45.05000000000007,57.45312939246344,-13.138877570203135,0.0592636333926075,0.0457107141392132,False,False
44,2017-06-05,960.2,0.9627161008123308,0.9403296952688592,1.020047906686107,1.0478908214628897,19.25,45.984766768666645,35.799999999999955,57.29542660284142,-11.310659834174771,0.0596703047311407,0.0478908214628897,False,False
45,2017-06-06,979.45,0.94379498698249,0.9529879927288292,1.0,1.0523654124245212,0.0,51.28930319919732,55.05000000000018,46.04591052174817,5.243392677449151,0.0470120072711707,0.0523654124245211,False,False
46,2017-06-07,961.5,0.9614144565782632,0.9499624699585544,1.0023920956838273,1.0468792688244424,2.2999999999999545,45.07441697470131,37.09999999999991,48.11108513484999,-3.036668160148679,0.0500375300414456,0.0468792688244423,False,False
47,2017-06-08,956.3,0.9666422670710028,0.9502693052277258,1.007842727177664,1.0570383415221427,7.500000000000114,54.54576599762504,31.90000000000009,47.55746341072586,6.988302586899181,0.0497306947722742,0.0570383415221427,False,False
48,2017-06-09,948.65,0.9744373583513414,0.9444272511399971,1.0159700627207084,1.0450788376513307,15.150000000000093,42.76403933793483,24.25,52.71908820604165,-9.955048868106816,0.0555727488600027,0.0450788376513306,False,False
49,2017-06-12,963.8,0.959120149408591,0.9559956472467072,1.012450715916165,1.05702998678863,11.999999999999886,54.96550126688146,39.39999999999998,42.41139518362354,12.55410608325792,0.0440043527532927,0.0570299867886299,False,False
50,2017-06-13,958.2,0.9647255270298476,0.957353997666232,1.0188895846378625,1.054937607886665,18.099999999999795,52.64121587700242,33.80000000000007,40.86339943621647,11.777816440785957,0.0426460023337679,0.054937607886665,False,False
51,2017-06-14,958.65,0.9642726751160486,0.9414425959206868,1.018411307567934,1.0525381316860227,17.649999999999864,50.36567994080565,34.25,56.136055420633625,-5.770375479827976,0.0585574040793132,0.0525381316860227,False,False
