,date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit
0,2017-05-24,216.1,0.9937528921795464,0.8858341275341011,1.0839888940305415,1.080579753200886,18.150000000000038,17.41328466671149,1.3500000000000227,24.671245039880745,-7.257960373169254,0.1141658724658989,0.080579753200886,False,False
1,2017-05-25,224.7,0.955718736092568,0.8975018645628263,1.042501112594571,1.0688357518527334,9.550000000000068,15.467393441309184,9.949999999999989,23.031331032732936,-7.563937591423752,0.1024981354371736,0.0688357518527333,False,False
2,2017-05-26,226.95,0.9462436660057282,0.8843900056433118,1.0321656752588677,1.0813919111643602,7.30000000000004,18.47189423875153,12.199999999999989,26.237688219250373,-7.765793980498842,0.1156099943566881,0.0813919111643601,False,False
3,2017-05-31,227.75,0.9073545554335894,0.8709520457191731,1.0285400658616906,1.0715891662726298,6.500000000000028,16.30443261859145,21.099999999999994,29.390671587458343,-13.086238968866894,0.1290479542808269,0.0715891662726297,False,False
4,2017-06-01,225.75,0.9153931339977852,0.8957873267517681,1.0376522702104098,1.0863341647139115,8.500000000000028,19.48993768416554,19.099999999999994,23.52601098578836,-4.036073301622821,0.1042126732482319,0.0863341647139115,False,False
5,2017-06-02,232.1,0.8903489875053856,0.8966191464450257,1.0092632485997417,1.0681563193157193,2.1500000000000625,15.819081713178464,25.44999999999999,23.994696110109544,-8.175614396931081,0.1033808535549742,0.0681563193157193,False,False
6,2017-06-05,234.25,0.8821771611526148,0.8696318511412808,1.0,1.0749098634346523,0.0,17.5476355095673,27.599999999999994,30.53873887015496,-12.991103360587658,0.1303681488587191,0.0749098634346523,False,False
7,2017-06-06,230.9,0.8949761801645734,0.8975794713982952,1.0051970550021654,1.064044289368585,1.1999999999999886,14.787826415206297,24.25,23.648900054133637,-8.861073638927337,0.1024205286017048,0.064044289368585,False,False
8,2017-06-07,232.1,0.8903489875053856,0.8670667647941246,1.0,1.062305939913568,0.0,14.461208653939169,25.44999999999999,30.85380389128369,-16.392595237344523,0.1329332352058754,0.0623059399135681,False,False
9,2017-06-08,229.15,0.9018110408029676,0.8952632375170638,1.0,1.082968334528811,0.0,19.01219385727705,22.49999999999997,24.000429122964817,-4.988235265687763,0.1047367624829361,0.082968334528811,False,False
10,2017-06-09,228.8,0.9031905594405594,0.8889223098380898,1.0,1.0808582143547656,0.0,18.50035944437036,22.15000000000001,25.41457550904505,-6.91421606467469,0.1110776901619101,0.0808582143547655,False,False
11,2017-06-12,227.55,0.908152054493518,0.8960759195337699,1.003295978905735,1.0753281140122437,0.75,17.140912343486065,20.899999999999977,23.64792451009066,-6.507012166604596,0.1039240804662301,0.0753281140122437,False,False
12,2017-06-13,225.2,0.9176287744227354,0.8778244481149353,1.013765541740675,1.0839362838403872,3.1000000000000227,18.902451120855204,18.549999999999983,27.51393428451655,-8.611483163661347,0.1221755518850646,0.0839362838403872,False,False
13,2017-06-14,228.0,0.9063596491228072,0.8996862110625446,1.0013157894736842,1.0855049268932384,0.2999999999999829,19.495123331658363,21.34999999999997,22.87154387773981,-3.376420546081448,0.1003137889374553,0.0855049268932384,False,False
14,2017-06-15,228.3,0.9051686377573368,0.8825229996698529,1.0,1.0986995127557289,0.0,22.53309876213291,21.65000000000001,26.819999175372573,-4.286900413239664,0.117477000330147,0.0986995127557288,False,False
15,2017-06-16,228.0,0.9063596491228072,0.9137134088862968,1.000657894736842,1.1028167613281823,0.1500000000000056,23.442221582825624,21.34999999999997,19.67334277392436,3.7688788089012633,0.0862865911137032,0.1028167613281825,False,False
16,2017-06-19,228.15,0.905763751917598,0.8922770266113004,1.0,1.0700993990738987,0.0,15.993177898710002,21.50000000000003,24.576996378631836,-8.583818479921831,0.1077229733886996,0.0700993990738987,False,False
17,2017-06-20,227.3,0.909150901891773,0.8808887613021511,1.0,1.0747807749510083,0.0,16.997670146364186,20.65000000000001,27.07398455602106,-10.076314409656874,0.1191112386978489,0.0747807749510083,False,False
18,2017-06-21,223.95,0.922750613976334,0.8941917863791393,1.0,1.0792679371207548,0.0,17.752054518193034,17.30000000000001,23.69574944039175,-5.943694922198716,0.1058082136208606,0.0792679371207547,False,False
19,2017-06-22,219.65,0.9408149328477122,0.9029600589008032,1.0,1.0713138375967002,0.0,15.664084428115189,13.0,21.314823062438563,-5.650738634323375,0.0970399410991967,0.0713138375967001,False,False
