date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit
2017-02-28,14.07,0.890547263681592,0.9119367679511574,1.0,1.07794031663401,0.0,-1.0966202550405217,1.540000000000001,1.239049674927216,-2.3356699299677377,0.08806323204884259,0.07794031663401002,False,False
2017-03-01,13.97,0.896921975662133,0.8963264351541524,1.0,1.099965291460357,0.0,-1.3965151217011886,1.4400000000000013,1.4483197008964908,-2.8448348225976794,0.10367356484584755,0.09996529146035704,False,False
2017-03-02,13.6,0.9213235294117648,0.902730527071215,1.0125,1.1514987807834824,-0.16999999999999993,-2.060383418655361,1.0699999999999985,1.3228648318314757,-3.3832482504868366,0.09726947292878496,0.15149878078348245,False,False
2017-03-03,13.43,0.9329858525688756,0.9187106919000638,1.0253164556962024,1.0834009186337883,-0.3399999999999981,-1.1200743372517774,0.9000000000000004,1.091715407782143,-2.2117897450339203,0.08128930809993618,0.08340091863378829,False,False
2017-03-06,13.41,0.9343773303504846,0.940795919631505,1.075316927665921,1.1179715998876891,-1.0099999999999998,-1.5819991544939107,0.8800000000000008,0.7939267177415186,-2.3759258722354293,0.059204080368495005,0.11797159988768913,False,False
2017-03-07,13.77,0.9099491648511256,0.8919250558107742,1.04720406681191,1.12266409850477,-0.6500000000000004,-1.6890846364106835,1.2400000000000002,1.48819198148564,-3.1772766178963234,0.10807494418922581,0.12266409850477,False,False
2017-03-08,13.43,0.9329858525688756,0.906838286477536,1.0737155621742367,1.089348293558319,-0.9899999999999984,-1.1999475824882229,0.9000000000000004,1.2511618126066928,-2.4511093950949157,0.09316171352246405,0.08934829355831897,False,False
2017-03-09,13.27,0.9442351168048227,0.9063745245995342,1.0866616428033158,1.0698228096087739,-1.1500000000000004,-0.9265486835084289,0.740000000000002,1.2424100585641824,-2.1689587420726113,0.09362547540046584,0.06982280960877385,False,False
2017-03-10,13.19,0.9499620924943138,0.9088749635137727,1.0932524639878696,1.0629283594862664,-1.2300000000000004,-0.8300250616238536,0.6600000000000001,1.2019392312533377,-2.0319642928771913,0.09112503648622727,0.0629283594862664,False,False
2017-03-14,13.21,0.9485238455715366,0.8977450786676264,1.0915972747918243,1.0395537819197207,-1.209999999999999,-0.5225054591595111,0.6800000000000015,1.3507875108006555,-1.8732929699601666,0.10225492133237357,0.0395537819197207,False,False
2017-03-15,13.13,0.9543031226199542,0.9088898581319059,1.098248286367098,1.0224359260463105,-1.2899999999999956,-0.29458370898805697,0.6000000000000014,1.1962761627280756,-1.4908598717161325,0.09111014186809407,0.022435926046310506,False,False
2017-03-16,13.18,0.9506828528072836,0.8947557980882193,1.0940819423368742,0.9968925138899083,-1.240000000000002,0.04095666693100952,0.6500000000000021,1.3871185811972708,-1.3461619142662613,0.10524420191178074,-0.003107486110091706,False,True
2017-03-17,13.07,0.9586840091813312,0.8934347814673456,1.1032899770466718,1.0106328341083766,-1.3499999999999996,-0.13897114179648185,0.5400000000000009,1.3928074062217934,-1.5317785480182753,0.10656521853265444,0.010632834108376565,False,False
2017-03-20,12.94,0.9683153013910356,0.9157033497148623,1.1584234930448225,1.1132200462626947,-2.0500000000000025,-1.4650673986392686,0.40999999999999837,1.0907986546896815,-2.55586605332895,0.08429665028513766,0.11322004626269466,False,False
2017-03-21,12.85,0.9750972762645914,0.9143222925530616,1.178988326848249,1.1390835447211172,-2.3000000000000007,-1.787223549666356,0.3200000000000003,1.1009585406931581,-2.888182090359514,0.08567770744693837,0.13908354472111717,False,False
2017-03-22,12.69,0.987391646966115,0.944130648814117,1.2639873916469662,1.0588491005399272,-3.3499999999999996,-0.7467950858516765,0.16000000000000014,0.7089820665488542,-1.4557771524005307,0.05586935118588299,0.0588491005399272,False,False
2017-03-23,12.89,0.9720713731574864,0.9134895407814487,1.2443754848719937,1.0705811973394794,-3.1499999999999986,-0.9097916337058898,0.3600000000000012,1.1151198193271252,-2.024911453033015,0.08651045921855127,0.07058119733947943,False,False
2017-03-24,12.73,0.9842890809112332,0.9155498070176842,1.2600157109190886,1.069778506067703,-3.3099999999999987,-0.8882803822418595,0.20000000000000107,1.0750509566648798,-1.9633313389067393,0.08445019298231582,0.06977850606770297,False,False
2017-03-27,12.53,1.0,0.9347723622578566,1.3136472466081406,1.0904847720371131,-3.9300000000000015,-1.1337741936250278,0.0,0.8173023009090556,-1.9510764945340835,0.06522763774214335,0.09048477203711314,False,False
2017-03-28,12.66,1.0,0.9237735665177764,1.3001579778830965,1.1540280000700012,-3.8000000000000007,-1.9499944808862146,0.0,0.965026647884951,-2.9150211287711656,0.07622643348222358,0.15402800007000117,False,False
2017-03-29,12.73,1.0,0.9236132358538225,1.2930086410054988,1.1485290724023693,-3.7300000000000004,-1.890775091682162,0.0,0.9724035075808395,-2.8631785992630014,0.07638676414617751,0.14852907240236934,False,False
2017-03-30,12.86,0.9914463452566096,0.9169002150497652,1.2799377916018664,1.1015022838566633,-3.6000000000000014,-1.30531937039669,0.11000000000000121,1.0686632344600202,-2.3739826048567103,0.08309978495023485,0.10150228385666327,False,False
2017-03-31,12.75,1.0,0.9519840305983363,1.2909803921568628,1.1171511319235565,-3.710000000000001,-1.4936769320253465,0.0,0.6122036098712123,-2.1058805418965587,0.04801596940166375,0.11715113192355653,False,False
2017-04-03,13.13,1.0,0.9922142222842902,1.2536176694592536,1.1974743367883072,-3.33,-2.5928380420304737,0.0,0.10222726140726834,-2.695065303437742,0.007785777715709763,0.19747433678830717,True,False
2017-04-05,14.42,0.9590846047156728,0.888811241759019,1.141470180305132,1.0582132803874307,-2.040000000000001,-0.8394355031867509,0.5899999999999981,1.603341893834946,-2.442777397021697,0.11118875824098096,0.05821328038743068,False,False
2017-04-06,14.02,0.9864479315263908,0.8979960832890173,1.174037089871612,1.0914435272331797,-2.4399999999999977,-1.2820382518091797,0.19000000000000128,1.430094912287979,-2.7121331640971587,0.10200391671098274,0.09144352723317972,False,False
2017-04-07,13.88,0.9963976945244956,0.9132280377186948,1.185878962536023,1.1004301922326922,-2.58,-1.393971068189769,0.05000000000000249,1.204394836464516,-2.598365904654285,0.08677196228130524,0.10043019223269223,False,False
2017-04-10,13.93,0.992821249102656,0.9242507994893346,1.1816223977027998,1.1431928236861295,-2.530000000000001,-1.9946760339477834,0.10000000000000142,1.0551863631135685,-3.049862397061352,0.07574920051066536,0.1431928236861295,False,False
2017-04-11,14.11,0.9801559177888024,0.902707975773223,1.1665485471296957,1.0663719750014462,-2.350000000000005,-0.9365085672704065,0.2799999999999976,1.3727904618398235,-2.30929902911023,0.09729202422677696,0.0663719750014462,False,False
2017-04-12,13.83,1.0,0.9400551511518879,1.1901663051337672,1.118800743690534,-2.630000000000001,-1.6430142852400866,0.0,0.8290372595693913,-2.472051544809478,0.05994484884811213,0.11880074369053406,False,False
2017-04-13,14.04,1.0,0.9703565041970215,1.1723646723646726,1.217823536103309,-2.4200000000000017,-3.058242446890457,0.0,0.41619468107381863,-3.4744371279642756,0.029643495802978537,0.21782353610330896,False,False
2017-04-17,14.99,0.970647098065377,0.9035549962276868,1.0980653769179454,1.1427389800199113,-1.4700000000000006,-2.1396573104984693,0.4399999999999995,1.4457106065469763,-3.5853679170454456,0.09644500377231324,0.14273898001991125,False,False
2017-04-18,14.89,0.9603760913364674,0.8971397164060031,1.1054398925453324,1.0848272194194306,-1.5700000000000003,-1.2630772971553235,0.5899999999999999,1.5315896227146144,-2.794666919869938,0.1028602835939969,0.08482721941943061,False,False
2017-04-19,14.83,0.9507754551584624,0.9151069916254102,1.1099123398516522,1.107306519122562,-1.6300000000000008,-1.591355678587595,0.7300000000000022,1.2589633141951673,-2.8503189927827624,0.0848930083745898,0.10730651912256195,False,False
2017-04-20,15.15,0.9306930693069306,0.9517058114737202,1.0864686468646865,1.1774643067906105,-1.3100000000000005,-2.688584247877751,1.0500000000000007,0.7316569561731381,-3.420241204050889,0.04829418852627976,0.17746430679061054,False,False
2017-04-21,16.04,0.8790523690773068,0.9108666950880994,1.0261845386533668,1.1371634015491412,-0.4200000000000017,-2.200100960848225,1.9399999999999995,1.4296982107868867,-3.6297991716351117,0.08913330491190063,0.1371634015491412,False,False
2017-04-24,16.08,0.7991293532338309,0.915817999325476,1.02363184079602,1.169362665089836,-0.38000000000000256,-2.7233516546445635,3.2299999999999986,1.3536465708463457,-4.076998225490909,0.08418200067452397,0.1693626650898361,False,False
2017-04-25,16.46,0.7806804374240582,0.8802051848613808,1.0,1.129275573934614,0.0,-2.127875946963748,3.610000000000001,1.9718226571816722,-4.09969860414542,0.11979481513861923,0.12927557393461409,False,False
2017-04-26,16.07,0.7996266334785314,0.8738430781669363,1.0,1.0954963499052075,0.0,-1.5346263429766829,3.2200000000000006,2.027341733857334,-3.5619680768340167,0.1261569218330637,0.0954963499052075,False,False
2017-04-27,15.64,0.8216112531969308,0.9013956913105103,1.0,1.0798652790895051,0.0,-1.2490929649598606,2.790000000000001,1.5421713879036183,-2.791264352863479,0.09860430868948966,0.07986527908950514,False,False
2017-04-28,15.35,0.8371335504885994,0.8999540388544371,1.01628664495114,1.1331152132144637,-0.25,-2.0433185228420196,2.5,1.5357055035843903,-3.57902402642641,0.10004596114556286,0.13311521321446373,False,False
2017-05-02,15.05,0.8538205980066444,0.9272228777990829,1.0365448504983388,1.1999524337389276,-0.5499999999999989,-3.0092841277708615,2.200000000000001,1.0952956891238035,-4.104579816894665,0.07277712220091714,0.19995243373892757,False,False
2017-05-03,15.4,0.8344155844155844,0.8981388523592504,1.0129870129870129,1.0959896750565625,-0.1999999999999975,-1.4782409958710634,2.5500000000000007,1.5686616736675436,-3.046902669538607,0.1018611476407496,0.09598967505656253,False,False
2017-05-04,15.1,0.8509933774834437,0.8800142721802886,1.033112582781457,1.0973679966645893,-0.5,-1.4702567496352987,2.25,1.8117844900776419,-3.2820412397129406,0.1199857278197114,0.09736799666458928,False,False
2017-05-05,14.55,0.8831615120274914,0.9082888929811415,1.0721649484536082,1.1885051837130884,-1.049999999999999,-2.742750423025438,1.700000000000001,1.3343966071243916,-4.077147030149829,0.09171110701885854,0.18850518371308844,False,False
