date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit
2017-04-13,697.45,0.9901068176930244,0.9291359373198809,1.081009391354219,1.1129975152914033,-56.5,-78.81011703998922,6.900000000000091,49.424140516249054,-128.23425755623828,0.07086406268011913,0.11299751529140334,False,False
2017-04-17,690.55,1.0,0.9333549565184589,1.1078850191876042,1.1241781077420845,-74.50000000000011,-85.75119230129644,0.0,46.021734776178164,-131.7729270774746,0.0666450434815411,0.12417810774208449,False,False
2017-04-18,691.0,1.0,0.9413957957158499,1.107163531114327,1.118910614231178,-74.05000000000007,-82.16723443374394,0.0,40.49550516034776,-122.6627395940917,0.05860420428415014,0.11891061423117799,False,False
2017-04-19,696.1,1.0,0.9481423674394414,1.09905186036489,1.1406091994195382,-68.94999999999993,-97.87806371594058,0.0,36.09809802540485,-133.97616174134544,0.05185763256055864,0.1406091994195382,False,False
2017-04-20,709.0,0.9940761636107192,0.9586811019991122,1.079055007052186,1.1139396412966143,-56.049999999999955,-80.7832056792995,4.200000000000159,29.295098682629487,-110.07830436192899,0.04131889800088784,0.11393964129661427,False,False
2017-04-21,704.8,1.0,0.9433506971620835,1.0854852440408629,1.1240168027750588,-60.250000000000114,-87.40704259586141,0.0,39.92642864016352,-127.33347123602493,0.05664930283791647,0.12401680277505878,False,False
2017-04-24,710.85,0.9940212421748612,0.9533520536815867,1.0762467468523598,1.120334944207596,-54.19999999999993,-85.54009508996967,4.249999999999886,33.159692640444064,-118.69978773041373,0.04664794631841329,0.12033494420759605,False,False
2017-04-25,711.85,0.9926248507410268,0.947431794884136,1.0747348458242607,1.1199048921201937,-53.19999999999993,-85.35429745575993,5.250000000000114,37.420676811727844,-122.77497426748778,0.05256820511586402,0.11990489212019373,False,False
2017-04-26,710.6,0.994370954123276,0.9496710833578155,1.076625386996904,1.1192074966596086,-54.450000000000045,-84.70884712631789,4.0,35.7637281659363,-120.47257529225419,0.05032891664218453,0.11920749665960861,False,False
2017-04-27,706.6,1.0,0.959036053642174,1.0827200679309368,1.1486441749238792,-58.44999999999993,-105.03197400121303,0.0,28.945124496439803,-133.97709849765283,0.040963946357825964,0.14864417492387916,False,False
2017-04-28,727.5,0.9875601374570449,0.967187945151146,1.051615120274914,1.116985611363821,-37.549999999999955,-85.10703226717976,9.04999999999984,23.87076990254127,-108.97780216972103,0.032812054848853967,0.11698561136382102,False,False
2017-05-02,736.35,0.9756909078563184,0.9748757506921211,1.085421334962993,1.137058024969007,-62.89999999999998,-100.92267668592831,17.899999999999977,18.500240977856606,-119.42291766378492,0.025124249307878932,0.137058024969007,False,False
2017-05-03,744.65,0.964815685221245,0.9462808068026967,1.0807090579466865,1.1077330946610275,-60.100000000000136,-80.22344893933416,26.199999999999932,40.001997214371954,-120.22544615370612,0.05371919319730334,0.10773309466102754,False,False
2017-05-04,739.1,0.9720606142605872,0.9576583903398221,1.0888242457042347,1.1124797172634087,-65.64999999999986,-83.13375902938537,20.649999999999977,31.294683699837492,-114.42844272922287,0.04234160966017786,0.11247971726340866,False,False
2017-05-05,735.7,0.976552942775588,0.9519779793402658,1.0938561913823568,1.1159155315117868,-69.04999999999984,-85.27905653322159,17.249999999999886,35.32980059936642,-120.60885713258801,0.048022020659734155,0.1159155315117868,False,False
2017-05-08,734.4,0.9782815904139436,0.9713869600826712,1.1579520697167756,1.1343350516099844,-116.0,-98.65566190237257,15.949999999999818,21.01341651528628,-119.66907841765885,0.028613039917328775,0.13433505160998438,False,False
2017-05-09,752.2,0.9551316139324648,0.9651585151018498,1.1401887795798988,1.1276312757828146,-105.44999999999993,-96.0042456438332,33.75,26.20776494038853,-122.21201058422173,0.0348414848981502,0.12763127578281463,False,False
2017-05-10,753.95,0.9529146495125672,0.9461093680127501,1.137542277339346,1.129331427902343,-103.69999999999993,-97.5094300669715,35.5,40.630841986787004,-138.1402720537585,0.05389063198724986,0.12933142790234298,False,False
2017-05-11,747.25,0.9614586818333892,0.9660882224542975,1.1477417196386752,1.106898431570377,-110.40000000000009,-79.8798529909642,28.799999999999955,25.340575771026238,-105.22042876199043,0.033911777545702515,0.10689843157037693,False,False
2017-05-12,747.1,0.961651719983938,0.9810960295554274,1.1479721590148573,1.128060777141058,-110.54999999999984,-95.6742066020845,28.649999999999977,14.123156319140207,-109.7973629212247,0.018903970444572593,0.128060777141058,False,False
2017-05-15,760.2,0.945080242041568,0.9642061839559846,1.1281899500131545,0.8238214953888248,-97.45000000000005,133.93089920541547,41.75,27.210458956660545,106.72044024875493,0.035793816044015436,-0.17617850461117524,False,False
2017-05-16,765.05,0.9390889484347428,0.959343071798711,1.121037840664009,1.116556994573132,-92.60000000000002,-89.17192869817461,46.60000000000002,31.10458292039607,-120.27651161857068,0.04065692820128897,0.11655699457313196,False,False
2017-05-17,758.5,0.9471984179301252,0.9452590315774716,1.1307185234014503,1.1201964792111665,-99.15000000000009,-91.16902948166978,40.05000000000007,41.521024548487844,-132.69005403015763,0.0547409684225284,0.1201964792111665,False,False
2017-05-18,754.95,0.9516524273130672,0.9550686136782702,1.1360354990396715,1.1146458115281805,-102.70000000000005,-86.55185541319986,36.499999999999886,33.92095010358992,-120.47280551678978,0.04493138632172977,0.11464581152818054,False,False
2017-05-19,743.65,0.9661130908357428,0.9690418132509804,1.1532979224097355,1.1238049035178068,-113.99999999999977,-92.06751650101705,25.199999999999818,23.02205557590844,-115.08957207692549,0.030958186749019623,0.12380490351780682,False,False
2017-05-22,752.1,0.9552586092274964,0.9425656556955329,1.1403403802685812,1.0925869055138575,-105.54999999999995,-69.63461163697218,33.64999999999998,43.19637035138976,-112.83098198836194,0.057434344304467144,0.09258690551385751,False,False
2017-05-23,730.35,0.9837064421167934,0.9418920188531739,1.1742999931539673,1.1116559739038858,-127.29999999999995,-81.54794054070305,11.899999999999977,42.43916403058449,-123.98710457128755,0.05810798114682614,0.11165597390388582,False,False
2017-05-24,718.45,1.0,0.9570030882988072,1.1937504349641588,1.1329783428621663,-139.19999999999993,-95.5382904293233,0.0,30.891131211721927,-126.42942164104522,0.0429969117011928,0.13297834286216625,False,False
2017-05-25,730.9,1.0,0.9640201667034625,1.17341633602408,1.133050404100965,-126.75,-97.24654035739536,0.0,26.297660156439292,-123.54420051383465,0.03597983329653753,0.13305040410096503,False,False
