,date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit
0,2020-12-29,1301.0,0.9318985395849348,0.9384033958709151,1.0164488854727134,1.199246336211843,21.40000000000009,259.2194834116078,88.59999999999968,80.1371819719393,179.08230143966853,0.0615966041290848,0.199246336211843,False,False
1,2020-12-30,1300.95,0.9278988431530804,0.9354143495293148,1.0164879511126486,1.215089927123763,21.450000000000045,279.82124069165934,93.80000000000018,84.02270197983785,195.7985387118215,0.0645856504706851,0.2150899271237629,False,False
2,2020-12-31,1292.95,0.9336401252948684,0.9448658810964752,1.0227773695811904,1.1995895221309565,29.450000000000045,258.0592726392199,85.79999999999995,71.28565903631261,186.7736136029073,0.0551341189035249,0.1995895221309562,False,False
3,2021-01-05,1299.9,0.9286483575659666,0.9239014646328072,1.0171551657819833,1.301238939999234,22.300000000000185,391.5804981050044,92.75,98.92048612381404,292.66001198119034,0.0760985353671929,0.3012389399992341,False,False
4,2021-01-06,1263.95,0.955061513509237,0.9339194048412628,1.0460856837691364,1.3167784451357905,58.25,400.3921157293824,56.79999999999996,83.5225682508858,316.86954747849654,0.0660805951587371,0.3167784451357904,False,False
5,2021-01-07,1290.75,0.9352314545806704,0.9380871596276332,1.0243656788688746,1.2949542972576238,31.450000000000045,380.7122591852778,83.59999999999968,79.91399871063231,300.7982604746456,0.0619128403723666,0.2949542972576238,False,False
6,2021-01-08,1295.35,0.931910294514996,0.917422192382244,1.0207279885745166,1.2440119174042894,26.850000000000136,316.08083720964623,88.20000000000005,106.96716309766045,209.1136741119858,0.0825778076177561,0.2440119174042894,False,False
7,2021-01-11,1282.2,0.9414677897363908,0.9331052542288472,1.0317423178911247,1.268332828127217,40.700000000000045,344.0563522247178,75.04999999999973,85.77244302777194,258.28390919694584,0.0668947457711527,0.268332828127217,False,False
8,2021-01-12,1322.2,0.9129859325366814,0.9303089503775492,1.000529420662532,1.2428255851825156,0.6999999999998181,321.0639887283221,115.04999999999995,92.14550581080424,228.91848291751785,0.0696910496224506,0.2428255851825156,False,False
9,2021-01-13,1300.55,0.9281842297489524,0.9185231282222092,1.0171850370996889,1.2697188689069614,22.350000000000364,350.7828749569487,93.39999999999986,105.96474559060562,244.8181293663431,0.0814768717777907,0.2697188689069614,False,False
10,2021-01-14,1281.6,0.9419085518102374,0.9342224986201482,1.032225343320849,1.294895972978907,41.30000000000018,377.9386789697666,74.44999999999982,84.30044576841806,293.6382332013486,0.0657775013798518,0.2948959729789067,False,False
11,2021-01-15,1283.15,0.9407707594591436,0.9440099552175388,1.0309784514670928,1.282100425854772,39.75,361.9771614355506,76.0,71.84362596261508,290.1335354729356,0.0559900447824611,0.2821004258547719,False,False
12,2021-01-20,1283.35,0.9406241477383412,0.9296295591319258,1.1208166127712629,1.295141044259785,155.05000000000018,378.7692591507951,76.19999999999982,90.30990528804296,288.4593538627521,0.0703704408680742,0.295141044259785,False,False
13,2021-01-21,1267.95,0.9520485823573483,0.933156356910126,1.134429591072203,1.305967074250154,170.44999999999982,387.950951795483,60.80000000000018,84.75439725580577,303.1965545396772,0.066843643089874,0.3059670742501541,False,False
14,2021-01-22,1245.45,0.9692480629491348,0.9478141147540824,1.1549239230800112,1.3089467470531748,192.95000000000005,384.7777261173767,38.30000000000018,64.99491077952803,319.78281533784866,0.0521858852459176,0.3089467470531748,False,False
15,2021-01-25,1215.55,0.9930895479412613,0.9532952974386056,1.2639957221011069,1.3319929400477888,320.90000000000055,403.5540182750897,8.399999999999864,56.771901198502974,346.7821170765867,0.0467047025613944,0.3319929400477888,False,False
16,2021-01-27,1212.4,0.9956697459584296,0.9606008078228564,1.3361514351699109,1.3135153695993669,407.55,380.1060341022724,5.25,47.76758059556892,332.33845350670344,0.0393991921771436,0.3135153695993669,False,False
17,2021-01-28,1226.65,0.9841030448783272,0.9654303786459502,1.3206293563771243,1.2771946972872574,393.2999999999995,340.02087542741424,19.5,42.404826033945255,297.616049393469,0.0345696213540498,0.2771946972872574,False,False
18,2021-01-29,1207.15,1.0,0.9427918200267748,1.3419624735948308,1.3613917743149777,412.8,436.2540803643253,0.0,69.0588544546788,367.1952259096465,0.0572081799732252,0.3613917743149777,False,False
19,2021-02-01,1241.95,1.0,0.9422648208971384,1.3043600789081686,1.3401529282306897,378.0,422.4529292161051,0.0,71.70420568679879,350.7487235293063,0.0577351791028615,0.3401529282306896,False,False
20,2021-02-02,1263.65,1.0,0.925858573654645,1.2819609860325247,1.3397206447039045,356.29999999999995,429.2879926800888,0.0,93.68881340130793,335.59917927878087,0.074141426345355,0.3397206447039043,False,False
21,2021-02-03,1289.75,0.9894553207986044,0.9351095673846636,1.2560186082574143,1.33775339272972,330.20000000000005,435.6174382731565,13.599999999999907,83.69243546563007,351.9250028075264,0.0648904326153364,0.33775339272972,False,False
22,2021-02-04,1276.15,1.0,0.9388384442597754,1.2694040669200328,1.3483542797737975,343.79999999999995,444.552314133332,0.0,78.05131935788768,366.5009947754442,0.0611615557402246,0.3483542797737977,False,False
23,2021-02-05,1287.45,1.0,0.942417063447008,1.2582624567944387,1.3553643334542562,332.5000000000002,457.5138111056822,0.0,74.13515166514958,383.3786594405326,0.057582936552992,0.3553643334542562,False,False
24,2021-02-08,1314.45,0.9818555289284492,0.9352563359963292,1.2324166000989007,1.386621998872497,305.5,508.19528641795387,23.84999999999991,85.10230914962517,423.0929772683287,0.0647436640036708,0.386621998872497,False,False
25,2021-02-09,1318.35,0.978950961429059,0.930477213240528,1.2287708119998484,1.3767649217732834,301.60000000000014,496.7080346198081,27.75,91.65536592435,405.0526686954581,0.0695227867594721,0.3767649217732833,False,False
26,2021-02-10,1322.9,0.9755839443646532,0.9303055400261332,1.2245445611913222,1.3896502419587973,297.0500000000002,515.468305087293,32.30000000000018,92.19880109942848,423.2695039878645,0.0696944599738669,0.3896502419587972,False,False
27,2021-02-11,1290.6,1.0,0.9408008142059394,1.2551913838524718,1.4097809652990891,329.3499999999999,528.8633138150044,0.0,76.40246918581465,452.46084462918975,0.0591991857940605,0.4097809652990891,False,False
28,2021-02-12,1301.3,1.0,0.9495092303619624,1.2448705141012837,1.3929327769818705,318.65000000000055,511.3234226865079,0.0,65.7036385299782,445.6197841565297,0.0504907696380375,0.3929327769818704,False,False
29,2021-02-17,1367.45,0.9448243080185746,0.9354690499539612,1.1846502614355188,1.3671872834017949,252.50000000000023,502.1102506877844,75.45000000000005,88.2428476404557,413.8674030473287,0.0645309500460387,0.3671872834017948,False,False
30,2021-02-18,1438.15,0.8983763863296595,0.9142551968465836,1.126412404825644,1.3984890406785124,181.79999999999995,573.0870138518028,146.1500000000001,123.31388865508552,449.7731251967173,0.0857448031534162,0.3984890406785124,False,False
31,2021-02-19,1438.4,0.8982202447163514,0.8989232454882918,1.1262166295884315,1.3819010034436012,181.54999999999995,549.326403353276,146.4000000000001,145.388803689641,403.93759966363496,0.1010767545117081,0.3819010034436012,False,False
32,2021-02-22,1433.2,0.9014792073681273,0.9176350369116963,1.1303028188668711,1.4103111981381218,186.74999999999977,588.0580091715563,141.20000000000005,118.04546509815668,470.0125440733996,0.0823649630883035,0.4103111981381218,False,False
33,2021-02-23,1505.35,0.8582721626199887,0.912152249065576,1.0761284751054574,1.3663250646339469,114.60000000000036,551.447436046712,213.3499999999999,132.24161186913489,419.20582417757714,0.0878477509344238,0.3663250646339469,False,False
34,2021-02-24,1536.45,0.8408994760649549,0.8874669429563107,1.0543460574701422,1.4226243107771053,83.5,649.3411222934835,244.45000000000005,172.90141549477653,476.439706798707,0.1125330570436893,0.4226243107771052,False,False
35,2021-02-25,1619.95,0.7975554801074107,0.8936080399638744,1.0,1.4180431260828037,0.0,677.2089620978379,327.95000000000005,172.34965566052165,504.85930643731626,0.1063919600361256,0.4180431260828037,False,False
36,2021-02-26,1439.45,0.8975650422036194,0.9119386131605643,1.0,1.5451172300992453,0.0,784.6689968663588,147.45000000000005,126.7599632860256,657.9090335803332,0.0880613868394355,0.5451172300992453,False,False
37,2021-03-01,1415.2,0.9129451667608818,0.9539344781827224,1.0107405313736575,1.5455649771035862,15.200000000000044,772.0835555969954,123.20000000000005,65.19192647581144,706.891629121184,0.0460655218172777,0.5455649771035862,False,False
38,2021-03-02,1423.7,0.9074945564374516,0.9659207389286144,1.0047060476223924,0.920918719590151,6.7000000000000455,112.58801891950202,131.70000000000027,48.51864398733187,64.06937493217015,0.0340792610713857,-0.0790812804098489,False,False
39,2021-03-03,1410.45,0.9160197100216244,0.9177049254475456,1.014144421992981,0.8996438169874728,19.950000000000045,141.547378330019,118.44999999999982,116.07308790250931,25.47429042750969,0.0822950745524543,-0.1003561830125272,False,False
40,2021-03-04,1430.4,0.9032438478747205,0.9198104058023712,1.0,0.8708583913931112,0.0,184.7241569512937,138.39999999999986,114.70319554028856,70.02096141100515,0.0801895941976289,-0.1291416086068888,False,False
41,2021-03-05,1409.05,0.916929846350378,0.9221528075667048,1.0,0.9043897166110408,0.0,134.71966980921297,117.04999999999995,109.69058649813472,25.02908331107824,0.0778471924332953,-0.0956102833889592,False,False
42,2021-03-08,1395.9,0.9255677340783725,0.9324852503110038,1.0644387133748834,0.9168397865369768,89.94999999999982,116.0833419730343,103.89999999999986,94.24383909086988,21.839502882164425,0.0675147496889961,-0.0831602134630232,False,False
43,2021-03-09,1377.55,0.9378969910348082,0.9332952835020528,1.0859133969728867,0.910458051263682,118.35000000000014,123.3485114817147,85.54999999999995,91.88908221174734,31.45942926996736,0.0667047164979472,-0.0895419487363179,False,False
44,2021-03-10,1372.2,0.9415537093718116,0.9451067517151914,1.1055968517708787,0.9174669017435484,144.89999999999986,113.2519174275028,80.20000000000005,75.32451529641435,37.927402131088456,0.0548932482848085,-0.0825330982564516,False,False
