,date,close,actual lb,predicted lb,actual ub,predicted ub,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit
0,2017-04-07,468.5,1.0,0.9581529379643944,1.0737459978655284,1.0885201963536593,34.55000000000007,41.47171199168935,0.0,19.605348563681275,21.86636342800807,0.0418470620356057,0.0885201963536592,False,False
1,2017-04-10,475.15,0.98674102914869,0.952949878214913,1.0587182994843731,1.0413582286228475,27.899999999999864,19.65136233014601,6.2999999999999545,22.355865366184105,-2.7045030360380906,0.047050121785087,0.0413582286228475,False,False
2,2017-04-11,473.5,0.9901795142555438,0.9503525453895346,1.062407602956705,1.0485131662175853,29.549999999999898,22.97098420402665,4.649999999999977,23.508069758055345,-0.5370855540286925,0.0496474546104653,0.0485131662175852,False,False
3,2017-04-12,474.5,0.9880927291886196,0.9600260001090436,1.087249736564805,1.0536031573436924,41.39999999999998,25.434698159582013,5.650000000000034,18.967662948258805,6.467035211323207,0.0399739998909564,0.0536031573436923,False,False
4,2017-04-13,474.0,0.9891350210970464,0.94960783949116,1.0883966244725738,1.045732229331262,41.89999999999998,21.677076703018145,5.149999999999977,23.885884081190117,-2.2088073781719686,0.0503921605088398,0.0457322293312618,False,False
5,2017-04-17,471.95,0.993431507574955,0.9501484309009016,1.1289331496980612,1.1081393369084933,60.849999999999966,51.03636005396339,3.099999999999966,23.527448036319527,27.508912017643866,0.0498515690990984,0.1081393369084933,False,False
6,2017-04-18,468.85,1.0,0.9383664065350144,1.1363975685187158,1.0627920265216515,63.94999999999993,29.440041634676334,0.0,28.89691029605848,0.5431313386178545,0.0616335934649855,0.0627920265216515,False,False
7,2017-04-19,470.85,1.0,0.940314968364897,1.131570563873845,1.075234415805146,61.94999999999993,35.42412468185307,0.0,28.10269714538822,7.321427536464853,0.0596850316351029,0.0752344158051461,False,False
8,2017-04-20,489.45,0.9867197875166004,0.9556374007252092,1.088568801716212,1.056360714462442,43.349999999999966,27.58575169364229,6.499999999999943,21.71327421504634,5.872477478595954,0.0443625992747908,0.056360714462442,False,False
9,2017-04-21,482.95,1.0,0.951399040323835,1.1032197950098352,1.0445260794538394,49.849999999999966,21.50387007223173,0.0,23.471833475603887,-1.9679634033721527,0.0486009596761649,0.0445260794538393,False,False
