SC_CODE,SC_NAME,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open,Deliverable Quantity,% Deli. Qty to Traded Qty
500085,CHAMBAL FERT,240.25,245.0,237.7,238.45,241.71987291442161,53822,1221,13009847.0,7.300000000000011,-1.8000000000000114,26234.0,21.8
500086,EXIDE IND.  ,213.95,215.4,211.0,212.2,213.4199252092301,396573,5014,84636580.0,4.400000000000006,-1.75,800.0,85.11
500087,CIPLA LTD.  ,852.9,856.25,842.5,844.45,848.9809268908609,112462,3101,95478093.0,13.75,-8.449999999999932,767.0,46.26
500089,DIC INDIA   ,398.3,398.3,390.95,391.65,395.0369297610427,2762,160,1091092.0,7.350000000000023,-6.650000000000034,295827.0,50.91
500092,CRISIL LTD  ,1970.0,2031.8,1970.0,2018.5,2006.2656870106189,9323,1677,18704415.0,61.799999999999955,48.5,14563.0,34.71
500093,CGPOWER     ,44.5,46.15,44.5,45.7,45.59057821041664,280244,1073,12776486.0,1.6499999999999986,1.2000000000000028,6659.0,71.09
500096,DABUR (I)   ,538.0,540.7,526.3,527.3,533.6791975154182,67939,2710,36257631.0,14.400000000000091,-10.700000000000045,95911.0,51.59
500097,DALMIASUG   ,144.0,144.0,141.45,142.15,142.5146349862259,5808,160,827725.0,2.5500000000000114,-1.8499999999999943,2788520.0,100.0
500101,ARVIND Ltd  ,73.0,75.25,69.5,70.6,71.5120883118808,296857,2295,21228864.0,5.75,-2.4000000000000057,2384833.0,45.54
500102,BALARPUR IND,1.28,1.3,1.22,1.22,1.2257918745081133,1781406,442,2183633.0,0.08000000000000007,-0.06000000000000005,37624.0,26.9
500103,BHEL        ,39.2,39.45,38.6,38.95,38.888475688909516,1486770,2317,57818219.0,0.8500000000000014,-0.25,144919.0,47.23
500104,HIND.PETRO  ,226.9,226.9,221.8,222.4,223.3154408673634,204574,1905,45684533.0,5.099999999999994,-4.5,135501.0,57.22
500106,IFCI LTD    ,8.55,8.75,8.21,8.5,8.525437306622624,1214594,30208,10354945.0,0.5399999999999991,-0.05000000000000071,69982.0,55.85
500108,MAHA.TELE   ,12.7,13.0,12.5,12.55,12.63771999975581,163807,1934,2070147.0,0.5,-0.14999999999999858,18351.0,54.88
500109,MRPL        ,35.2,35.3,34.35,34.45,34.86008586923772,79656,539,2776815.0,0.9499999999999957,-0.75,185198.0,71.24
500110,CHENNAI PET.,95.65,95.9,94.15,95.2,95.0326720536362,39973,455,3798741.0,1.75,-0.45000000000000284,1036973.0,22.12
500111,REL.CAP.    ,10.3,10.3,10.0,10.05,10.04326021184808,316642,706,3180118.0,0.3000000000000007,-0.25,430075.0,19.15
500112,STATE BANK  ,397.35,409.4,395.65,407.05,402.50495459303204,5056823,55091,2035396312.0,13.75,9.699999999999989,101921.0,33.84
500113,STEEL AUTH. ,65.2,65.75,62.4,62.65,63.97422448997855,2681848,9566,171569146.0,3.3500000000000014,-2.5500000000000043,342409.0,33.91
500114,TITAN       ,1509.4,1518.65,1476.7,1483.9,1489.3698826770217,361566,12319,538505511.0,41.950000000000045,-25.5,91800.0,80.54
500116,IDBI BANK L ,29.35,29.4,28.8,28.95,29.017581671277476,1001270,1243,29054434.0,0.5999999999999979,-0.40000000000000213,14558.0,53.18
500117,DCW LTD.    ,21.2,21.2,20.5,20.6,20.726145308341355,70636,204,1464012.0,0.6999999999999993,-0.5999999999999979,28611.0,71.66
500119,DHAMPUR SUGA,166.8,166.8,161.3,162.1,163.0445128546468,24038,667,3919264.0,5.5,-4.700000000000017,1076.0,84.06
500120,DIAMINES&CHM,326.7,326.7,314.0,315.1,319.05538284398386,8685,336,2770996.0,12.699999999999989,-11.599999999999966,6588.0,22.0
500123,ELANTAS     ,2975.0,3050.0,2969.0,3019.15,3002.828762541806,4485,154,13467687.0,81.0,44.15000000000009,5278.0,55.32
500124,DR.REDDY'S  ,4802.4,4829.95,4701.0,4710.2,4749.229504549051,40448,4780,192096835.0,128.94999999999982,-92.19999999999982,222.0,43.19
500125,E.I.D.PAR   ,318.0,325.5,313.25,314.25,317.47411797388645,10799,535,3428403.0,12.25,-3.75,42513.0,72.94
500126,PGHL        ,7400.0,7494.0,7395.0,7444.5,7456.163424124514,257,124,1916234.0,99.0,44.5,203.0,47.32
500128,ELEC.CASTING,23.1,23.1,22.45,22.55,22.69741724803325,26948,125,611650.0,0.6500000000000021,-0.5500000000000007,33690.0,72.59
500133,ESAB INDIA  ,1864.0,1916.0,1864.0,1866.2,1885.4325955734407,994,228,1874120.0,52.0,2.2000000000000455,20952.0,45.87
500135,EPL         ,222.9,229.7,219.15,228.55,224.91188904772042,32879,1464,7394878.0,10.549999999999983,5.650000000000006,740.0,100.0
500136,ESTER INDUS.,106.0,107.25,104.25,105.2,105.9401004942565,73039,871,7737759.0,3.0,-0.7999999999999972,20420.0,54.85
500142,FGP LTD.    ,1.75,1.75,1.75,1.75,1.75,100,2,175.0,0.0,0.0,1225.0,70.44
500143,P.H.CAPITAL ,20.55,20.55,20.5,20.55,20.54854213393143,3121,11,64132.0,0.05000000000000071,0.0,13520.0,43.76
500144,FINOL. CABLE,405.0,406.0,378.9,385.85,389.984362112209,59407,2085,23167801.0,27.100000000000023,-19.149999999999977,122.0,78.71
500147,COCKERILL   ,825.0,838.95,811.05,811.05,820.1917404129794,339,25,278045.0,27.90000000000009,-13.950000000000045,3196.0,78.99
500148,UFLEX LTD   ,359.0,361.2,354.0,355.35,356.90326481257557,55409,1725,19775653.0,7.199999999999989,-3.6499999999999773,27499.0,73.39
500150,FOSECO INDIA,1268.65,1270.05,1256.9,1260.25,1261.7245508982037,334,62,421416.0,13.149999999999864,-8.400000000000091,958.0,50.71
500151,GOLDEN TOB  ,45.35,53.25,41.0,50.1,49.00650406504065,23985,325,1175421.0,12.25,4.75,38063.0,77.73
500153,GANESH BENZO,63.75,64.45,61.55,62.1,62.85537966752987,47884,354,3009767.0,2.9000000000000057,-1.6499999999999986,3141.0,33.75
500159,METROGLOBL  ,56.45,56.45,51.65,53.5,53.13055339049104,2566,39,136333.0,4.800000000000004,-2.950000000000003,6729.0,52.57
500160,GTL LTD.    ,7.69,7.69,7.03,7.03,7.160522496371553,110240,1800,789376.0,0.6600000000000001,-0.6600000000000001,2989.0,35.74
500163,GODFREY PH  ,940.0,940.0,919.9,924.15,925.1992695398101,6845,430,6332989.0,20.100000000000023,-15.850000000000023,5188.0,81.53
500164,GODREJ IND  ,459.95,459.95,447.0,448.7,450.75386120623386,14309,461,6449837.0,12.949999999999989,-11.25,3605.0,62.56
500165,KANSAI NERO ,571.0,594.0,571.0,590.55,587.2509146341464,9840,469,5778549.0,23.0,19.549999999999955,1030.0,98.66
500166,GOODRICKE   ,231.0,233.5,223.9,225.75,228.19164426523298,8928,265,2037295.0,9.599999999999994,-5.25,3475.0,63.1
500168,GOODYEAR (I),1038.0,1038.0,976.0,979.65,993.6852491366551,6081,623,6042600.0,62.0,-58.35000000000002,26104.0,61.27
500171,GHCL LTD    ,212.0,212.0,206.45,209.95,208.5568998772576,11406,329,2378800.0,5.550000000000011,-2.0500000000000114,8123.0,65.29
500173,GFLLIMITED  ,91.7,94.4,89.85,92.45,92.11921296296296,9504,195,875501.0,4.550000000000011,0.75,48528.0,64.17
500174,GUJ.LEASE   ,2.66,2.66,2.49,2.66,2.5173214285714285,5600,8,14097.0,0.16999999999999993,0.0,134999.0,44.04
500179,HCL INFOSYS ,8.45,9.0,8.45,8.9,8.840431944790888,96216,441,850591.0,0.5500000000000007,0.45000000000000107,24099.0,49.64
500180,HDFC BANK   ,1598.0,1625.0,1596.8,1616.35,1607.5883332332273,416225,17869,669118454.0,28.200000000000045,18.34999999999991,318636.0,30.77
500182,HEROMOTOCO  ,3489.0,3575.75,3452.1,3466.85,3485.927117426359,37581,3208,131004627.0,123.65000000000009,-22.15000000000009,47751.0,40.08
500183,HFCL        ,28.0,28.75,27.85,28.15,28.387347683807207,1155409,3000,32798997.0,0.8999999999999986,0.14999999999999858,255777.0,73.9
500184,HSCL        ,45.9,46.35,45.05,45.2,45.6186439396231,132236,593,6032427.0,1.3000000000000043,-0.6999999999999957,7502.0,39.31
500185,HIND.CONSTN.,8.55,8.59,8.4,8.41,8.474670783761693,220220,345,1866292.0,0.1899999999999995,-0.14000000000000057,21959.0,57.87
500186,HIND.OIL EXP,89.9,89.9,84.5,85.35,85.88611405699429,87693,939,7531611.0,5.400000000000006,-4.550000000000011,119867.0,45.68
500187,HSIL        ,199.4,200.0,192.15,193.65,196.37256633356307,46432,1102,9117971.0,7.849999999999994,-5.75,60.0,88.24
500188,HINDUS.ZI   ,302.0,302.0,296.25,297.3,297.3583509779143,119489,2523,35531052.0,5.75,-4.699999999999989,8361.0,100.0
500189,NXTDIGITAL  ,510.85,530.0,506.2,507.55,522.1654929577464,284,36,148295.0,23.80000000000001,-3.3000000000000114,3435.0,100.0
500191,HMT LTD.    ,25.4,25.4,23.0,23.05,23.35543145379211,5551,35,129646.0,2.3999999999999986,-2.349999999999998,17268.0,87.13
500192,PRAG BOSIMI ,1.77,1.93,1.76,1.93,1.76002423997576,9901,40,17426.0,0.16999999999999993,0.15999999999999992,3657.0,43.92
500193,HLVLTD      ,6.04,6.04,5.85,5.91,5.894144381581568,85371,137,503189.0,0.1900000000000004,-0.1299999999999999,17584.0,22.19
500199,I.G.PETRO   ,446.0,447.45,415.1,418.1,427.39814114341294,9253,782,3954715.0,32.349999999999966,-27.899999999999977,11.0,100.0
500201,IND.GLYCOLS ,454.0,496.75,443.0,488.0,473.68314862896585,78955,2818,37399653.0,53.75,34.0,200.0,100.0
500202,IND.LEAS.DEV,11.34,11.34,11.34,11.34,11.0,1,1,11.0,0.0,0.0,33350.0,39.62
500206,MARGO FIN   ,7.35,7.66,7.35,7.66,7.50314465408805,159,2,1193.0,0.3100000000000005,0.3100000000000005,102324.0,36.43
500207,INDO RAMA   ,32.0,34.75,31.5,34.75,34.50283330219814,16059,108,554081.0,3.25,2.75,2651.0,64.2
500209,INFOSYS LTD ,1322.95,1328.5,1307.05,1309.7,1317.5717669601165,132561,5051,174658631.0,21.450000000000045,-13.25,6312.0,88.21
500210,INGERSOLL   ,849.95,849.95,776.45,780.05,796.3939729823346,14435,1332,11495947.0,73.5,-69.90000000000009,1400.0,100.0
500211,INSILCO LTD.,8.45,8.8,7.85,8.63,8.327417231459359,20509,66,170787.0,0.9500000000000011,0.1800000000000015,10733.0,92.87
500212,INTEG.FIN.SE,26.3,28.85,26.3,28.35,28.158450704225352,568,5,15994.0,2.5500000000000007,2.0500000000000007,18744.0,58.15
500213,INTER.TRAVEL,56.45,59.0,55.1,57.75,57.79374355448608,23272,121,1344976.0,3.8999999999999986,1.2999999999999972,486.0,30.0
500214,ION EXCHANGE,1228.0,1230.0,1190.15,1199.7,1204.7829457364342,25284,2348,30461732.0,39.84999999999991,-28.299999999999955,142905.0,84.42
500215,AGRO TECH FO,842.35,897.0,834.6,881.95,873.6982976040354,3172,355,2771371.0,62.39999999999998,39.60000000000002,21292.0,95.75
500219,JAIN IRRIG  ,21.0,21.0,19.9,20.2,20.325758067056395,107939,260,2193942.0,1.1000000000000014,-0.8000000000000007,2723668.0,88.16
500220,JASCH INDUST,49.95,51.55,48.3,50.95,50.455472489999345,30498,74,1538791.0,3.25,1.0,5384.0,57.2
500223,JCT LTD     ,0.94,0.97,0.9,0.94,0.9444035698224943,3440059,469,3248804.0,0.06999999999999995,0.0,126740.0,23.71
500227,JINDAL POLYF,520.0,524.6,491.55,498.75,504.8182900093955,15965,948,8059424.0,33.05000000000001,-21.25,2206.0,94.48
500228,JSWSL       ,405.0,407.8,401.0,404.15,405.85915840750675,712744,5309,289273680.0,6.800000000000011,-0.8500000000000227,3249.0,29.13
500231,UMANG DAIR  ,60.05,62.15,60.0,60.0,60.878435176204334,6186,80,376594.0,2.1499999999999986,-0.04999999999999716,505.0,67.33
500233,KAJARIA CER.,960.0,976.5,954.65,960.05,965.0757089584598,11531,802,11128288.0,21.850000000000023,0.049999999999954525,19484.0,47.67
500234,KAKATIYA CEM,164.2,164.2,160.0,160.65,160.93760064412237,2484,172,399769.0,4.199999999999989,-3.549999999999983,1330.0,100.0
500235,KALYANI STEL,297.4,308.5,297.4,301.45,302.9390789663635,27708,1077,8393836.0,11.100000000000023,4.050000000000011,1285.0,38.6
500236,KANELIND    ,1.15,1.15,1.15,1.15,1.15,500,1,575.0,0.0,0.0,14496.0,83.2
500238,WHIRLPOOL   ,2490.25,2515.8,2454.2,2470.75,2480.9433002796845,7866,1161,19515100.0,61.600000000000364,-19.5,13471.0,100.0
500239,KG DENIM    ,27.2,28.5,27.2,27.6,27.558357258769192,8011,72,220770.0,1.3000000000000007,0.40000000000000213,5190.0,35.43
500240,KINETIC ENG.,38.75,38.75,36.05,37.5,36.57449118046133,11055,81,404331.0,2.700000000000003,-1.25,7125.0,37.21
500241,KIRL.BROS.  ,160.0,164.5,155.75,157.0,160.07234282492246,17735,484,2838883.0,8.75,-3.0,12862.0,58.73
500243,KIRL INDUS  ,1057.1,1240.5,1039.0,1240.5,1127.5710455764074,4849,881,5467592.0,201.5,183.4000000000001,118049.0,45.13
500245,KIRL.FERROUS,166.15,167.5,155.5,157.05,162.82779504770073,18658,461,3038041.0,12.0,-9.099999999999994,1289.0,60.26
500246,ENVAIN ELECT,33.15,33.15,33.1,33.1,33.12414467253177,1023,3,33886.0,0.04999999999999716,-0.04999999999999716,3849.0,50.32
500247,KOTAK MAH.BK,1954.0,1999.0,1954.0,1986.2,1986.080785347291,135074,7879,268267876.0,45.0,32.200000000000045,28921.0,33.7
500249,KSB         ,669.9,669.9,658.4,662.0,663.721686746988,830,139,550889.0,11.5,-7.899999999999977,377.0,69.69
500250,L.G.BALKRISH,335.85,342.0,325.15,328.05,333.73572653761335,8162,488,2723951.0,16.850000000000023,-7.800000000000011,95607.0,25.67
500251,TRENT LTD.  ,686.0,712.0,681.05,700.95,696.0552615598161,57635,3257,40117145.0,30.950000000000045,14.950000000000045,26021.0,18.69
500252,LAXMIMACH   ,6271.2,6311.2,6185.0,6195.1,6237.766666666666,510,206,3181261.0,126.19999999999982,-76.09999999999945,3585.0,100.0
500253,LIC HOUS.FIN,449.8,479.9,444.75,476.25,465.60571823906474,708260,9846,329769906.0,35.14999999999998,26.44999999999999,8172.0,26.77
500257,LUPIN LTD.  ,1059.8,1074.55,1051.45,1058.3,1063.594538606403,106200,3539,112953740.0,23.09999999999991,-1.5,3764.0,80.46
500259,LYKA LABS   ,31.0,31.4,29.7,30.2,30.494173852248892,8582,47,261701.0,1.6999999999999993,-0.8000000000000007,1614.0,61.07
500260,RAMCOCEM    ,965.0,980.05,959.2,976.8,969.0429476617236,74649,1310,72338087.0,20.84999999999991,11.799999999999955,85.0,16.73
500264,MAFATLAL IND,93.95,96.6,84.0,87.55,90.61833913685766,9477,135,858790.0,12.599999999999994,-6.400000000000006,1601.0,75.02
500265,MAH.SEAMLESS,286.0,288.65,281.0,282.0,284.1463195691203,4456,253,1266156.0,7.649999999999977,-4.0,108521.0,49.13
500266,MAH.SCOOTER ,3742.8,3935.0,3742.8,3899.8,3892.8051282051283,1170,381,4554582.0,192.19999999999982,157.0,16274.0,11.71
500267,MAJESTIC AUT,113.5,113.95,107.5,110.95,111.31092094539527,4908,64,546314.0,6.450000000000003,-2.549999999999997,49584.0,67.67
500268,MANALI PETRO,51.5,51.5,48.7,49.05,49.64523052364313,318232,1222,15798701.0,2.799999999999997,-2.450000000000003,2002.0,51.47
500271,MFSL        ,810.0,847.55,810.0,818.35,827.5974470694964,78263,2901,64770259.0,37.549999999999955,8.350000000000023,712.0,100.0
500277,MID INDIA IN,1.57,1.57,1.57,1.57,1.5697969543147208,788,8,1237.0,0.0,0.0,104286.0,37.4
500279,MIRC ELECT  ,15.2,15.2,13.85,14.12,14.56078943984914,233330,947,3397469.0,1.3499999999999996,-1.08,77869.0,51.86
500280,CENTURY ENKA,253.25,255.0,250.0,250.45,252.20261239368165,6584,369,1660502.0,5.0,-2.8000000000000114,621.0,16.92
500284,LORDS CHLORO,30.3,33.1,30.3,30.8,30.595402298850576,435,8,13309.0,2.8000000000000007,0.5,5182.0,39.02
500285,SPICEJET LTD,91.6,91.6,89.0,89.25,89.62085978910065,196397,1701,17601268.0,2.5999999999999943,-2.3499999999999943,402874.0,56.08
500288,MOREPEN LAB.,30.85,30.85,29.6,29.7,29.929911561851895,228069,658,6826085.0,1.25,-1.1500000000000021,181441.0,18.53
500290,MRF LTD.    ,92700.0,92700.0,89884.95,90443.0,91334.85222222222,2700,1762,246604101.0,2815.050000000003,-2257.0,5793.0,61.09
500292,HEIDEL CEM  ,231.0,238.4,228.65,237.55,234.11616847826087,19136,726,4480047.0,9.75,6.550000000000011,2785.0,58.31
500294,NCC         ,85.4,87.9,84.25,85.25,85.81089752365212,401761,2710,34475472.0,3.6500000000000057,-0.15000000000000568,8496.0,15.49
500295,VEDL        ,186.0,186.4,182.35,184.0,185.13109053990115,1145506,2256,212068775.0,4.050000000000011,-2.0,22693.0,21.21
500296,NAHAR SPG.  ,78.7,82.5,78.05,78.05,80.01403798513626,3633,85,290691.0,4.450000000000003,-0.6500000000000057,11086.0,45.37
500298,NAT.PEROXIDE,1915.0,1944.9,1880.0,1895.75,1905.3201630605206,9567,1025,18228198.0,64.90000000000009,-19.25,19701.0,100.0
500300,GRASIM IND. ,1258.0,1259.4,1216.8,1227.65,1230.895273716423,76466,2870,94121638.0,42.600000000000136,-30.34999999999991,12256.0,93.82
500302,PEL         ,1750.0,1855.3,1731.0,1843.55,1806.072435702163,183832,11234,332013908.0,124.29999999999995,93.54999999999995,1195992.0,34.9
500304,NIIT LTD.   ,198.55,202.0,197.1,200.8,199.66395699488658,61016,849,12182696.0,4.900000000000006,2.25,100.0,100.0
500306,JAYKAY      ,21.45,21.45,21.45,21.45,21.44995833017653,13199,51,283118.0,0.0,0.0,4610.0,78.67
500307,NIRLON      ,285.0,290.0,276.2,285.15,285.05345794392525,5350,85,1525036.0,13.800000000000011,0.14999999999997726,21036.0,79.61
500312,ONGC CORPN  ,97.0,99.2,95.6,98.4,97.5266640646901,1291326,5397,125938717.0,3.6000000000000085,1.4000000000000057,11336.0,99.1
500313,OIL COUNTRY ,5.04,5.04,5.04,5.04,5.039791567977262,2111,11,10639.0,0.0,0.0,92295.0,25.53
500314,ORIENT HOTEL,23.95,24.15,23.55,23.6,23.710233029381964,1974,36,46804.0,0.5999999999999979,-0.34999999999999787,17273.0,57.74
500317,OSWAL AGRO. ,10.53,10.66,10.38,10.59,10.52828771695594,11984,94,126171.0,0.27999999999999936,0.0600000000000005,6802.0,34.66
500319,INDIAN SUCRO,23.25,24.35,23.25,24.35,23.893818797629127,11810,23,282186.0,1.1000000000000014,1.1000000000000014,7143.0,23.96
500325,RELIANCE    ,2049.0,2060.55,2025.4,2032.6,2042.7287374456696,325784,14989,665488339.0,35.15000000000009,-16.40000000000009,16106.0,80.35
500327,PILITA      ,13.0,14.15,12.69,13.67,13.615233137644127,189416,666,2578943.0,1.4600000000000009,0.6699999999999999,12809.0,39.93
500329,PENTAMED.G  ,0.3,0.3,0.28,0.28,0.28417970735542286,295102,109,83862.0,0.019999999999999962,-0.019999999999999962,257596.0,92.31
500330,RAYMOND     ,336.0,336.85,330.75,331.9,333.3942964769517,41413,843,13806858.0,6.100000000000023,-4.100000000000023,3672.0,87.18
500331,PIDILITE    ,1760.0,1795.0,1758.3,1764.75,1777.1258236302915,33237,2878,59066331.0,36.700000000000045,4.75,18185.0,56.35
500333,PIX TRANS   ,404.8,415.0,381.0,387.1,395.0380911517925,41952,563,16572638.0,34.0,-17.69999999999999,44900.0,31.05
500335,BIRLA CORPN.,826.0,905.0,825.65,895.95,869.4168184449433,70827,4545,61578185.0,79.35000000000002,69.95000000000005,2469.0,84.55
500336,SURYA ROSHNI,347.8,347.8,334.2,335.5,339.2696057651547,4718,256,1600674.0,13.600000000000023,-12.300000000000011,12445.0,97.46
500337,PRIME SECUR.,43.8,44.0,41.7,42.8,42.65548455804047,16902,203,720963.0,2.299999999999997,-1.0,6166.0,86.71
500338,PRSMJOHNSN  ,117.75,117.75,111.5,116.1,114.11821268667929,33279,538,3797740.0,6.25,-1.6500000000000057,1000.0,97.09
500339,RAIN        ,137.85,144.2,135.8,140.3,140.547436638424,162638,1916,22858354.0,8.399999999999977,2.450000000000017,18644.0,49.56
500343,AMJLAND     ,25.7,25.7,25.25,25.25,25.268131868131867,1365,7,34491.0,0.4499999999999993,-0.4499999999999993,534.0,69.9
500346,PUN.COMMUNI.,22.4,22.45,19.8,20.15,20.57095029616276,7766,46,159754.0,2.6499999999999986,-2.25,19657.0,100.0
500350,RSWM  LTD   ,171.0,175.3,164.1,166.8,171.2187278651367,7059,347,1208633.0,11.200000000000017,-4.199999999999989,2782.0,62.97
500354,RAJSH.SUGAR ,15.75,16.0,15.0,15.2,15.58166409861325,5192,40,80900.0,1.0,-0.5500000000000007,16491.0,81.39
500355,RALLIS INDIA,264.0,268.85,263.6,265.65,266.13974674841,34906,1213,9289874.0,5.25,1.6499999999999773,41692.0,91.24
500356,RAMANEWS    ,14.39,14.55,14.22,14.31,14.398589065255733,1701,18,24492.0,0.33000000000000007,-0.08000000000000007,16519.0,70.07
500357,RAMA PAPER  ,13.19,13.19,13.19,13.19,13.189779211113867,4031,8,53168.0,0.0,0.0,4361.0,59.63
500358,RAMA PETRO  ,2.59,2.59,2.59,2.59,2.589600343790288,2327,8,6026.0,0.0,0.0,4284.0,100.0
500360,RAPICUT CARB,26.9,27.8,25.0,25.8,25.776093957188863,5279,65,136072.0,2.8000000000000007,-1.0999999999999979,46281.0,19.85
500365,WELSPLSOL   ,9.14,9.44,9.0,9.08,9.157375795482478,36613,106,335279.0,0.4399999999999995,-0.0600000000000005,20235.0,74.67
500366,ROLTA (I)   ,4.1,4.14,4.06,4.1,4.0873458582638875,74039,11009,302623.0,0.08000000000000007,0.0,191.0,9.65
500367,RUBFILA INT.,63.45,63.45,61.25,62.15,62.01830438987773,69273,268,4296194.0,2.200000000000003,-1.3000000000000043,7414.0,100.0
