SC_CODE,SC_NAME,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Spread High-Low,Spread Close-Open,Deliverable Quantity,% Deli. Qty to Traded Qty
500110,CHENNAI PET.,99.75,100.55,95.75,96.65,98.14327630924,76342,534,7492454.0,4.799999999999997,-3.0999999999999943,27889,36.53
500111,REL.CAP.    ,9.95,10.11,9.59,9.71,9.839396564169194,290934,582,2862615.0,0.5199999999999996,-0.23999999999999844,141477,48.63
500112,STATE BANK  ,415.05,415.2,395.0,399.35,405.00692757973553,2522526,26862,1021640505.0,20.19999999999999,-15.699999999999989,540264,21.42
500113,STEEL AUTH. ,67.0,68.5,63.3,65.25,66.5904155934949,3464419,10140,230697101.0,5.200000000000003,-1.75,1277993,36.89
500114,TITAN       ,1430.05,1444.65,1413.0,1425.5,1429.819672695063,116283,7702,166263721.0,31.65000000000009,-4.5499999999999545,25119,21.6
500116,IDBI BANK L ,32.45,32.95,30.7,31.45,32.044409637680076,2343095,3242,75083096.0,2.2500000000000036,-1.0000000000000036,533060,22.75
500117,DCW LTD.    ,23.6,25.75,22.75,24.4,24.723437703154733,930633,2301,23008447.0,3.0,0.7999999999999972,367672,39.51
500119,DHAMPUR SUGA,170.0,172.9,164.05,168.65,170.20403808567482,55769,1066,9492109.0,8.849999999999994,-1.3499999999999943,32710,58.65
500120,DIAMINES&CHM,307.0,307.0,299.0,300.85,302.10915739516065,12853,364,3883009.0,8.0,-6.149999999999977,10290,80.06
500123,ELANTAS     ,2921.0,2934.0,2853.0,2870.9,2887.7359550561796,1246,139,3598119.0,81.0,-50.09999999999991,955,76.65
500124,DR.REDDY'S  ,4610.0,4725.0,4530.05,4685.15,4617.4844578176735,79429,6618,366762173.0,194.94999999999982,75.14999999999964,11666,14.69
500125,E.I.D.PAR   ,321.45,327.0,317.25,318.5,322.96984467407555,15387,529,4969537.0,9.75,-2.9499999999999886,5770,37.5
500126,PGHL        ,7075.0,7168.15,7000.05,7142.65,7104.889887640449,890,322,6323352.0,168.09999999999945,67.64999999999964,519,58.31
500128,ELEC.CASTING,22.1,22.4,21.6,21.85,21.917817794494557,90129,260,1975431.0,0.7999999999999972,-0.25,73812,81.9
500133,ESAB INDIA  ,1834.95,2050.45,1816.6,1956.05,1968.5507196710075,2918,696,5744231.0,233.8499999999999,121.09999999999991,1183,40.54
500135,EPL         ,220.0,222.95,217.1,221.2,219.8907930804137,43413,1515,9546119.0,5.849999999999994,1.1999999999999886,22741,52.38
500136,ESTER INDUS.,102.6,103.35,99.0,100.2,100.48594843462247,54300,1158,5456387.0,4.349999999999994,-2.3999999999999915,35578,65.52
500143,P.H.CAPITAL ,24.15,24.15,24.0,24.0,24.042857142857144,350,2,8415.0,0.14999999999999858,-0.14999999999999858,350,100.0
500144,FINOL. CABLE,395.2,397.0,373.3,375.75,382.2341885199318,24634,752,9415957.0,23.69999999999999,-19.44999999999999,10863,44.1
500147,COCKERILL   ,820.6,847.5,820.6,820.8,830.3454545454546,1045,51,867711.0,26.899999999999977,0.1999999999999318,567,54.26
500148,UFLEX LTD   ,373.0,373.75,363.55,369.0,368.81080579279615,5386,249,1986415.0,10.199999999999989,-4.0,3070,57.0
500150,FOSECO INDIA,1246.15,1250.0,1239.5,1241.25,1242.025925925926,270,29,335347.0,10.5,-4.900000000000091,270,100.0
500151,GOLDEN TOB  ,46.6,48.15,46.0,46.65,47.375193798449615,645,48,30557.0,2.1499999999999986,0.04999999999999716,396,61.4
500153,GANESH BENZO,63.45,67.0,62.55,64.5,65.26657183344825,184183,795,12020993.0,4.450000000000003,1.0499999999999972,152666,82.89
500159,METROGLOBL  ,50.3,54.6,50.3,52.65,52.575478927203065,2610,39,137222.0,4.300000000000004,2.3500000000000014,1672,64.06
500160,GTL LTD.    ,6.8,7.05,6.8,6.95,6.952368161876623,22338,78,155302.0,0.25,0.15000000000000036,16345,73.17
500163,GODFREY PH  ,924.3,926.8,910.4,914.55,920.8949628701798,11177,624,10292843.0,16.399999999999977,-9.75,2751,24.61
500164,GODREJ IND  ,439.6,453.0,438.75,448.25,447.8802593578345,35318,1154,15818235.0,14.25,8.649999999999977,12495,35.38
500165,KANSAI NERO ,582.45,585.05,552.65,562.0,568.8143918615668,20053,986,11406435.0,32.39999999999998,-20.450000000000045,8037,40.08
500166,GOODRICKE   ,226.9,228.0,221.05,224.0,226.01203744984397,6729,129,1520835.0,6.949999999999989,-2.9000000000000057,5080,75.49
500168,GOODYEAR (I),955.1,964.0,944.5,951.1,955.1189501565134,4153,503,3966609.0,19.5,-4.0,2755,66.34
500170,GTN INDUS   ,10.75,11.66,10.7,10.9,11.061484375,12800,31,141587.0,0.9600000000000009,0.15000000000000036,2200,17.19
500171,GHCL LTD    ,216.35,220.5,215.6,219.3,217.9938102327039,12763,346,2782255.0,4.900000000000006,2.950000000000017,8116,63.59
500173,GFLLIMITED  ,93.0,94.9,92.05,93.0,93.15654027714329,6567,140,611759.0,2.8500000000000085,0.0,5209,79.32
500174,GUJ.LEASE   ,2.59,2.73,2.59,2.66,2.6091370558375635,591,7,1542.0,0.14000000000000012,0.07000000000000028,501,84.77
500179,HCL INFOSYS ,9.75,9.9,9.26,9.67,9.715239766152145,332866,999,3233873.0,0.6400000000000006,-0.08000000000000007,269584,80.99
500180,HDFC BANK   ,1545.0,1563.75,1533.0,1538.8,1547.8889018600669,205584,7000,318221192.0,30.75,-6.2000000000000455,43347,21.08
500182,HEROMOTOCO  ,3524.95,3524.95,3371.0,3388.4,3428.072606433005,31898,3228,109348660.0,153.94999999999982,-136.54999999999973,9472,29.69
500183,HFCL        ,29.95,30.55,29.0,29.3,29.76077564765235,1517751,2718,45169447.0,1.5500000000000007,-0.6499999999999986,813957,53.63
500184,HSCL        ,45.6,46.9,45.2,45.45,46.092492429150404,265492,1170,12237188.0,1.6999999999999957,-0.14999999999999858,142560,53.7
500185,HIND.CONSTN.,8.25,8.6,8.22,8.26,8.414070707325966,277001,673,2330706.0,0.379999999999999,0.009999999999999787,172026,62.1
500186,HIND.OIL EXP,89.9,92.7,87.5,89.5,90.16537958192343,84817,770,7647557.0,5.200000000000003,-0.4000000000000057,30440,35.89
500187,HSIL        ,186.55,193.3,181.4,183.35,187.84216550056146,46308,989,8698595.0,11.900000000000006,-3.200000000000017,25701,55.5
500188,HINDUS.ZI   ,305.4,307.5,298.25,300.7,302.7897796445094,32856,826,9948461.0,9.25,-4.699999999999989,8291,25.23
500189,NXTDIGITAL  ,497.75,502.1,495.5,495.5,498.50224215246635,446,68,222332.0,6.600000000000023,-2.25,337,75.56
500191,HMT LTD.    ,24.0,24.0,23.1,23.5,23.58454647256439,4465,40,105305.0,0.8999999999999986,-0.5,4465,100.0
500192,PRAG BOSIMI ,1.9,2.05,1.89,2.0,1.9751045811651873,9801,11,19358.0,0.15999999999999992,0.10000000000000009,9801,100.0
500193,HLVLTD      ,5.66,5.86,5.49,5.59,5.667835561134043,77281,211,438016.0,0.3700000000000001,-0.07000000000000028,54459,70.47
500199,I.G.PETRO   ,443.5,447.0,427.05,430.8,439.3965753424658,2920,231,1283038.0,19.94999999999999,-12.699999999999989,1846,63.22
500201,IND.GLYCOLS ,469.1,484.5,461.0,464.6,473.51599882577426,54504,1935,25808516.0,23.5,-4.5,11514,21.12
500202,IND.LEAS.DEV,11.55,11.55,11.2,11.2,11.196078431372548,51,3,571.0,0.3500000000000014,-0.3500000000000014,51,100.0
500206,MARGO FIN   ,8.5,8.5,7.75,8.5,8.4765625,3200,5,27125.0,0.75,0.0,3100,96.88
500207,INDO RAMA   ,36.3,36.45,33.75,33.9,34.98248472505092,29460,206,1030584.0,2.700000000000003,-2.3999999999999986,25421,86.29
500209,INFOSYS LTD ,1298.0,1299.15,1277.15,1291.35,1287.9278211032304,118996,4802,153258259.0,22.0,-6.650000000000091,34167,28.71
500210,INGERSOLL   ,761.1,785.0,731.5,743.3,752.2809106830123,5710,458,4295524.0,53.5,-17.800000000000068,3349,58.65
500211,INSILCO LTD.,8.4,8.42,8.15,8.17,8.23419017288444,17584,25,144790.0,0.2699999999999996,-0.23000000000000043,11352,64.56
500212,INTEG.FIN.SE,28.25,28.25,28.0,28.0,28.01518987341772,790,13,22132.0,0.25,-0.25,790,100.0
500213,INTER.TRAVEL,58.0,58.0,54.5,56.0,55.97262889879058,1571,29,87933.0,3.5,-2.0,1502,95.61
500214,ION EXCHANGE,1187.0,1215.0,1160.0,1196.2,1192.4783476472724,33068,1006,39432874.0,55.0,9.200000000000045,13447,40.66
500215,AGRO TECH FO,876.8,883.1,844.6,849.25,859.7768924302788,1004,166,863216.0,38.5,-27.549999999999955,654,65.14
500219,JAIN IRRIG  ,19.9,20.1,19.1,19.4,19.755040054917657,154413,365,3050435.0,1.0,-0.5,116441,75.41
500220,JASCH INDUST,57.0,58.9,55.6,56.9,57.564553707720734,12447,51,716506.0,3.299999999999997,-0.10000000000000142,11327,91.0
500223,JCT LTD     ,0.94,0.94,0.9,0.91,0.9238030775121092,1608897,352,1486304.0,0.039999999999999925,-0.029999999999999916,1283644,79.78
500227,JINDAL POLYF,486.1,493.95,475.25,478.15,486.85774834437086,45300,4103,22054656.0,18.69999999999999,-7.9500000000000455,6177,13.64
500228,JSWSL       ,407.3,408.0,391.15,395.05,399.46653414807724,203745,3084,81389309.0,16.850000000000023,-12.25,34608,16.99
500231,UMANG DAIR  ,58.8,59.2,58.4,58.95,58.74359433793227,5581,121,327848.0,0.8000000000000043,0.15000000000000568,4064,72.82
500233,KAJARIA CER.,968.5,994.7,959.9,968.85,981.2745512143612,9470,446,9292670.0,34.80000000000007,0.35000000000002274,3333,35.2
500234,KAKATIYA CEM,177.85,177.85,168.0,169.2,171.11995967741936,1984,130,339502.0,9.849999999999994,-8.650000000000006,1407,70.92
500235,KALYANI STEL,304.5,321.85,296.2,309.9,313.6731401584534,45313,1669,14213471.0,25.650000000000034,5.399999999999977,22685,50.06
500236,KANELIND    ,1.19,1.19,1.19,1.19,1.19,200,1,238.0,0.0,0.0,200,100.0
500238,WHIRLPOOL   ,2412.0,2431.55,2395.7,2425.65,2410.8018160284246,2533,401,6106561.0,35.850000000000364,13.650000000000091,1389,54.84
500239,KG DENIM    ,28.25,28.5,27.45,27.55,28.111241984033505,7641,64,214798.0,1.0500000000000007,-0.6999999999999993,7380,96.58
500240,KINETIC ENG.,44.65,44.75,41.5,44.05,44.226374461616416,15788,109,698246.0,3.25,-0.6000000000000014,15788,100.0
500241,KIRL.BROS.  ,164.5,164.5,154.2,155.95,157.23644314868804,6860,141,1078642.0,10.300000000000011,-8.550000000000011,3164,46.12
500243,KIRL INDUS  ,1523.0,1536.0,1453.35,1466.05,1485.5734265734266,858,175,1274622.0,82.65000000000009,-56.950000000000045,605,70.51
500245,KIRL.FERROUS,154.0,158.5,149.65,150.95,153.43482352941177,19125,424,2934441.0,8.849999999999994,-3.0500000000000114,10213,53.4
500246,ENVAIN ELECT,33.5,34.5,33.5,34.5,33.863070539419084,482,4,16322.0,1.0,1.0,482,100.0
500247,KOTAK MAH.BK,1945.0,1969.6,1925.05,1937.3,1946.098213015105,49189,2573,95726625.0,44.549999999999955,-7.7000000000000455,7968,16.2
500248,KRIFILIND   ,3.61,3.61,3.61,3.61,3.6,50,1,180.0,0.0,0.0,50,100.0
500249,KSB         ,687.25,687.25,668.25,677.9,679.1873589164785,1772,215,1203520.0,19.0,-9.350000000000023,951,53.67
500250,L.G.BALKRISH,318.75,319.5,303.6,305.9,311.728439540644,4441,271,1384386.0,15.899999999999977,-12.850000000000023,2868,64.58
500251,TRENT LTD.  ,773.75,805.0,765.0,793.15,782.0047214917523,50196,2710,39253509.0,40.0,19.399999999999977,33955,67.64
500252,LAXMIMACH   ,6070.0,6120.0,5900.0,5943.2,5993.245567375887,1128,476,6760381.0,220.0,-126.80000000000018,706,62.59
500253,LIC HOUS.FIN,476.0,478.7,443.6,449.3,459.98247967290564,386922,7820,177977341.0,35.099999999999966,-26.69999999999999,96250,24.88
500257,LUPIN LTD.  ,1040.05,1055.45,1016.95,1021.45,1037.3195422669703,130906,4038,135791352.0,38.5,-18.59999999999991,17511,13.38
500259,LYKA LABS   ,30.6,32.7,30.15,30.15,30.80676585193057,5646,26,173935.0,2.5500000000000043,-0.45000000000000284,5646,100.0
500260,RAMCOCEM    ,969.2,971.4,943.1,960.35,960.5260836829085,27891,1103,26790033.0,28.299999999999955,-8.850000000000023,11069,39.69
500264,MAFATLAL IND,93.0,100.0,91.55,96.6,95.19124643196955,3153,65,300138.0,8.450000000000003,3.5999999999999943,2418,76.69
500265,MAH.SEAMLESS,299.0,299.0,279.95,282.3,285.4546438232642,5545,370,1582846.0,19.05000000000001,-16.69999999999999,3142,56.66
500266,MAH.SCOOTER ,3820.0,3836.7,3775.0,3793.2,3804.6428571428573,308,94,1171830.0,61.69999999999982,-26.800000000000182,199,64.61
500267,MAJESTIC AUT,113.5,113.5,109.0,110.5,110.38157282456957,2149,46,237210.0,4.5,-3.0,1573,73.2
500268,MANALI PETRO,49.0,49.4,47.5,48.0,48.57848356733998,114954,525,5584291.0,1.8999999999999986,-1.0,52937,46.05
500271,MFSL        ,874.0,874.0,829.8,838.4,843.8137903155949,34633,1331,29223803.0,44.200000000000045,-35.60000000000002,5625,16.24
500277,MID INDIA IN,1.68,1.72,1.68,1.72,1.6825806451612904,3100,9,5216.0,0.040000000000000036,0.040000000000000036,3100,100.0
500279,MIRC ELECT  ,14.78,14.85,14.4,14.61,14.773202428381712,316260,750,4672173.0,0.4499999999999993,-0.16999999999999993,200038,63.25
500280,CENTURY ENKA,257.0,272.4,256.25,262.2,266.09593635441854,25642,1003,6823232.0,16.149999999999977,5.199999999999989,14640,57.09
500284,LORDS CHLORO,29.5,30.65,29.5,30.65,29.672977624784853,581,10,17240.0,1.1499999999999986,1.1499999999999986,581,100.0
500285,SPICEJET LTD,88.25,88.5,85.3,86.3,86.93441204439273,338614,2502,29437209.0,3.200000000000003,-1.9500000000000028,123518,36.48
500288,MOREPEN LAB.,29.3,30.35,29.0,29.45,29.71577563188854,298866,750,8881035.0,1.3500000000000014,0.14999999999999858,159556,53.39
500290,MRF LTD.    ,88499.95,89346.2,86985.9,88100.45,88462.75122603656,2243,1652,198421951.0,2360.300000000003,-399.5,266,11.86
500292,HEIDEL CEM  ,231.0,234.75,228.0,228.7,230.98024750118992,4202,158,970579.0,6.75,-2.3000000000000114,2190,52.12
500294,NCC         ,89.5,92.7,86.7,88.9,90.43218250806432,569794,3808,51527715.0,6.0,-0.5999999999999943,183082,32.13
500295,VEDL        ,196.5,196.5,185.9,191.0,191.16036045160837,967564,6191,184959883.0,10.599999999999994,-5.5,213553,22.07
500296,NAHAR SPG.  ,84.95,84.95,79.7,80.7,82.59023706347183,7846,116,648003.0,5.25,-4.25,3426,43.67
500298,NAT.PEROXIDE,1886.95,1899.8,1855.0,1864.6,1873.8525659200454,7054,547,13218156.0,44.799999999999955,-22.350000000000136,3511,49.77
500300,GRASIM IND. ,1232.5,1239.0,1209.65,1218.2,1226.187518398587,47558,1461,58315026.0,29.34999999999991,-14.299999999999955,5889,12.38
500302,PEL         ,1894.7,1894.7,1803.85,1842.45,1854.8050546287593,68096,5157,126304805.0,90.85000000000014,-52.25,7867,11.55
500304,NIIT LTD.   ,199.9,204.7,197.45,201.1,201.3098541202104,58747,1089,11826350.0,7.25,1.1999999999999886,24945,42.46
500306,JAYKAY      ,23.1,23.1,23.1,23.1,23.09999866739516,75041,61,1733447.0,0.0,0.0,75041,100.0
500307,NIRLON      ,280.0,293.55,280.0,289.1,287.2630985915493,1775,42,509892.0,13.550000000000011,9.100000000000023,1031,58.08
500312,ONGC CORPN  ,110.7,112.15,103.85,105.1,108.43869727905413,2409787,11421,261314163.0,8.300000000000011,-5.6000000000000085,521919,21.66
500314,ORIENT HOTEL,23.35,23.9,23.2,23.6,23.443310048361095,1861,51,43628.0,0.6999999999999993,0.25,1701,91.4
500317,OSWAL AGRO. ,10.48,10.95,10.39,10.47,10.63262884686689,13485,78,143381.0,0.5599999999999987,-0.009999999999999787,9024,66.92
500319,INDIAN SUCRO,24.95,24.95,23.35,23.5,23.781523500810373,3085,22,73366.0,1.5999999999999979,-1.4499999999999993,3085,100.0
500325,RELIANCE    ,2065.0,2104.95,2058.0,2080.55,2088.640078460292,398673,17549,832684406.0,46.94999999999982,15.550000000000182,77916,19.54
500327,PILITA      ,16.05,16.7,15.1,15.22,15.91039707597155,146647,383,2333212.0,1.5999999999999996,-0.8300000000000001,95080,64.84
500330,RAYMOND     ,342.0,381.95,339.0,363.0,366.9457109496333,529278,10725,194216292.0,42.94999999999999,21.0,120524,22.77
500331,PIDILITE    ,1790.0,1804.6,1773.65,1781.55,1789.240653558571,28888,2744,51687584.0,30.949999999999818,-8.450000000000045,12546,43.43
500333,PIX TRANS   ,355.0,356.7,332.1,346.3,346.5133450144656,24541,507,8503784.0,24.599999999999966,-8.699999999999989,16956,69.09
500335,BIRLA CORPN.,889.9,901.35,858.65,868.8,875.7801358234295,9424,502,8253352.0,42.700000000000045,-21.100000000000023,3616,38.37
500336,SURYA ROSHNI,352.8,359.55,337.95,340.5,353.03004774793953,32881,1811,11607981.0,21.600000000000023,-12.300000000000011,4020,12.23
500337,PRIME SECUR.,41.5,41.5,40.5,40.5,40.95572590738423,6392,101,261789.0,1.0,-1.0,6095,95.35
500338,PRSMJOHNSN  ,114.0,114.7,107.1,108.55,111.65222927277281,47908,528,5349035.0,7.6000000000000085,-5.450000000000003,13051,27.24
500339,RAIN        ,141.9,148.45,139.1,142.2,143.78143819297225,213212,1900,30655928.0,9.349999999999994,0.29999999999998295,58573,27.47
500343,AMJLAND     ,25.15,26.95,25.15,26.1,26.006615776081425,1965,13,51103.0,1.8000000000000007,0.9500000000000028,1701,86.56
500346,PUN.COMMUNI.,24.95,24.95,21.15,22.2,23.28800442233278,1809,35,42128.0,3.8000000000000007,-2.75,1213,67.05
500350,RSWM  LTD   ,163.0,163.0,156.2,159.95,160.78989667049368,4355,167,700240.0,6.800000000000011,-3.0500000000000114,3308,75.96
500354,RAJSH.SUGAR ,16.05,16.85,15.5,15.85,16.15308108108108,4625,62,74708.0,1.3500000000000014,-0.20000000000000107,3965,85.73
500355,RALLIS INDIA,260.25,263.8,257.05,258.8,260.12145152377246,48859,2022,12709274.0,6.75,-1.4499999999999886,25381,51.95
500356,RAMANEWS    ,14.51,14.65,14.15,14.15,14.397789650881943,13663,54,196717.0,0.5,-0.35999999999999943,12738,93.23
500357,RAMA PAPER  ,13.79,13.8,13.33,13.8,13.7982900569981,3158,9,43575.0,0.47000000000000064,0.010000000000001563,3158,100.0
500358,RAMA PETRO  ,2.98,2.98,2.98,2.98,2.979667282809612,541,3,1612.0,0.0,0.0,541,100.0
500360,RAPICUT CARB,25.95,26.4,24.8,25.7,25.559726962457336,1758,43,44934.0,1.5999999999999979,-0.25,1571,89.36
500365,WELSPLSOL   ,9.35,9.45,8.86,8.97,9.06045030702752,43970,124,398388.0,0.5899999999999999,-0.379999999999999,38805,88.25
500366,ROLTA (I)   ,4.1,4.3,4.06,4.3,4.207754509641302,120575,3917,507350.0,0.2400000000000002,0.20000000000000018,88379,73.3
500367,RUBFILA INT.,58.0,59.75,56.3,59.0,58.71233304916169,35190,228,2066087.0,3.450000000000003,1.0,22676,64.44
500368,RUCHI SOYA  ,657.1,692.85,654.0,692.85,685.6076322047334,8831,692,6054601.0,38.85000000000002,35.75,7424,84.07
500370,SALORA INT. ,30.2,30.2,29.5,29.5,29.556451612903224,124,4,3665.0,0.6999999999999993,-0.6999999999999993,124,100.0
500378,JINDAL SAW  ,73.1,76.6,73.1,74.5,74.99839557817987,119046,782,8928259.0,3.5,1.4000000000000057,49117,41.26
500380,JK LAKSHMI  ,383.95,390.0,362.5,376.2,382.5349325815803,37601,771,14383696.0,27.5,-7.75,9483,25.22
500387,SHREE CEMENT,27741.2,27839.9,26795.0,27540.3,27504.27359490986,943,487,25936530.0,1044.9000000000015,-200.90000000000146,175,18.56
500388,SHREE KRISHN,15.65,15.65,15.65,15.65,15.648739495798319,595,6,9311.0,0.0,0.0,595,100.0
500390,REL INFRA   ,30.7,31.15,29.8,30.7,30.37722164682205,373653,1519,11350540.0,1.3499999999999979,0.0,174776,46.77
