Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2007-08-01,641.2,650.0,620.0,622.4,632.4425485578691,943153,16454,596490087.0,240548.0,25.5,30.0,-18.8,1185906600.0,0.0,,,,nan,4.89,40.54466580976863,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,31.83631713554987,,,,
2007-08-02,626.0,644.0,625.0,638.9,636.9879258593218,605012,12365,385385339.0,70989.0,11.73,19.0,12.9,1185993000.0,0.0,2.6510282776349703,,,nan,4.89,36.91501017373611,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,32.68030690537084,641.2,650.0,620.0,622.4
2007-08-03,645.0,654.5,643.5,651.7,650.5246327143763,435356,9095,283209802.0,68475.0,15.73,11.0,6.7,1186079400.0,0.0,2.0034434183753502,,,nan,4.85,34.22587079944759,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,33.33503836317136,626.0,644.0,625.0,638.9
2007-08-06,637.1,654.35,630.0,649.95,643.8749848626916,578042,11097,372186784.0,68266.0,11.81,24.35,12.85,1186338600.0,0.0,-0.26852846401718145,,,nan,4.88,34.5872759443034,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,33.24552429667519,645.0,654.5,643.5,651.7
2007-08-07,655.0,660.0,640.05,642.6,651.5574712530032,505705,9411,329495871.0,62616.0,12.38,19.95,-12.4,1186425000.0,0.0,-1.1308562197092087,,,nan,4.94,36.12667289137876,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,32.869565217391305,637.1,654.35,630.0,649.95
2007-08-08,645.0,655.9,645.0,650.55,650.4052484151555,576555,9057,374994398.0,103840.0,18.01,10.9,5.55,1186511400.0,0.0,1.237161531279174,,,nan,4.95,34.46314656828837,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,33.27621483375959,655.0,660.0,640.05,642.6
2007-08-09,657.3,674.8,646.0,652.45,663.216485566923,849992,15267,563728707.0,181575.0,21.36,28.8,-4.85,1186597800.0,0.0,0.2920605641380414,,,nan,4.81,34.07157636600504,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,33.373401534526856,645.0,655.9,645.0,650.55
2007-08-10,665.0,665.0,620.0,635.9,633.5767980773052,578771,10164,366695877.0,152953.0,26.43,45.0,-29.1,1186684200.0,0.0,-2.5365928423634054,,,nan,4.57,37.560937254285264,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,32.526854219948845,657.3,674.8,646.0,652.45
2007-08-13,640.0,650.75,640.0,644.1,645.2830161560778,375710,6250,242439282.0,122031.0,32.48,10.75,4.1,1186943400.0,0.0,1.2895109293914242,,,nan,4.74,35.80965688557678,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,32.9462915601023,665.0,665.0,620.0,635.9
2007-08-14,648.0,649.9,640.0,641.7,644.9287953992604,284476,5452,183466764.0,48338.0,16.99,9.9,-6.3,1187029800.0,0.0,-0.37261294829995517,,,nan,4.64,36.317593891226416,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,32.82352941176471,640.0,650.75,640.0,644.1
2007-08-16,630.0,630.0,572.3,575.35,590.1978106378317,2610532,35842,1540730271.0,1453587.0,55.68,57.7,-54.65,1187202600.0,0.0,-10.339722611812373,,,nan,3.79,52.03788998001215,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,29.429667519181585,648.0,649.9,640.0,641.7
2007-08-17,575.0,575.0,533.0,544.3,551.6703239732701,3830779,39175,2113327092.0,1786300.0,46.63,42.0,-30.7,1187289000.0,0.0,-5.396715043017308,,,nan,3.76,60.71100496049975,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,27.841432225063937,630.0,630.0,572.3,575.35
2007-08-20,565.0,635.15,559.1,568.8,566.1696188850184,871548,16734,493443999.0,128393.0,14.73,76.05,3.8,1187548200.0,0.0,4.501194194378111,,,nan,3.12,53.78867791842477,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,29.094629156010228,575.0,575.0,533.0,544.3
2007-08-21,573.55,577.5,543.1,546.1,558.731577232602,779606,13361,435590490.0,228631.0,29.33,34.4,-27.45,1187634600.0,0.0,-3.9908579465541383,,,nan,3.59,60.18128547885002,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,27.933503836317136,565.0,635.15,559.1,568.8
2007-08-22,553.0,573.65,539.25,569.3,562.2528736467945,962714,18661,541288713.0,147150.0,15.28,34.4,16.3,1187721000.0,0.0,4.2483061710309356,,,nan,3.67,53.65360969611805,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,29.12020460358056,573.55,577.5,543.1,546.1
2007-08-23,585.0,585.0,554.0,560.2,568.5991225873609,814668,14185,463219510.0,161418.0,19.81,31.0,-24.8,1187807400.0,0.0,-1.598454242051628,,,nan,3.89,56.14958943234558,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,28.654731457800512,553.0,573.65,539.25,569.3
2007-08-24,562.0,587.8,560.2,582.35,576.7454476510013,746318,15871,430435509.0,120459.0,16.14,27.6,20.35,1187893800.0,0.0,3.9539450196358406,,,nan,4.24,50.210354597750495,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,29.78772378516624,585.0,585.0,554.0,560.2
2007-08-27,586.5,604.95,585.9,603.0,598.495266293877,627521,13001,375568348.0,156122.0,24.88,19.05,16.5,1188153000.0,0.0,3.5459775049368814,,,nan,4.63,45.06633499170813,,,148.65,990.6,841.95,47850.9,48794.1,-2799.6,11908.3,19.55,2007,111389.5,112182.0,-5814.5,25569.8,37.49,227917.6,230429.2,-11751.400000000001,48110.299999999996,67.46000000000001,470257.80000000005,470055.4,-25085.699999999997,92749.40000000001,119.95,30.843989769820972,562.0,587.8,560.2,582.35
