Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2011-10-17,10.05,15.0,10.05,15.0,12.525,200,2,2505.0,200.0,100.0,4.95,4.95,1318789800.0,0.0,,,,,0.04,-4.133333333333333,,,2.25,48.68,46.43,,,,,,2011,1.4,1.4,-0.58,-0.6799999999999999,-0.21,1.6999999999999995,1.6999999999999995,-1.0399999999999998,-1.37,-0.4199999999999999,2.8200000000000003,2.8200000000000003,-1.63,-2.17,-1.03,,,,,,,,,,,,,,,,,,,,,,,,22,0,1.86,-0.04895104895104902,1.86,-0.04895104895104902,1.86,-0.04895104895104902,1.86,-0.04895104895104902,1.86,-0.04895104895104902,1.86,-0.04895104895104902,1.86,-0.04895104895104902,1.86,-0.04895104895104902,1.86,-0.04895104895104902,1.86,-0.04895104895104902,0,0,0,0,0,0,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf
2012-01-24,14.3,14.3,14.3,14.3,14.3,100,1,1430.0,100.0,100.0,0.0,0.0,1327343400.0,0.0,-4.666666666666663,,,,0.04,0.5594405594405494,,,2.25,48.68,46.43,,,,,,2012,1.4,1.4,-0.58,-0.6799999999999999,-0.21,1.6999999999999995,1.6999999999999995,-1.0399999999999998,-1.37,-0.4199999999999999,2.8200000000000003,2.8200000000000003,-1.63,-2.17,-1.03,,10.05,15.0,10.05,15.0,0.42288557213930345,-0.04666666666666662,0.42288557213930345,-0.04666666666666662,,,,,0.1417165668662675,-0.5,-0.5,-0.4291417165668663,-0.5,0.0,-1.0,-1.0,,,21,0,1.72,-0.044117647058823505,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.04653434800493626,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.04653434800493626,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.04653434800493626,0,0,0,0,0,0,1.0,0.9533333333333334,20.428571428571452,1.0,0.9533333333333334,20.428571428571452,1.0,0.9533333333333334,20.428571428571452,1.0,0.9533333333333334,20.428571428571452,1.0,0.9533333333333334,20.428571428571452
2012-01-25,13.6,13.6,13.6,13.6,13.6,100,1,1360.0,100.0,100.0,0.0,0.0,1327429800.0,0.0,-4.895104895104907,,,,0.04,5.735294117647061,,,2.25,48.68,46.43,,,,,,2012,1.4,1.4,-0.58,-0.6799999999999999,-0.21,1.6999999999999995,1.6999999999999995,-1.0399999999999998,-1.37,-0.4199999999999999,2.8200000000000003,2.8200000000000003,-1.63,-2.17,-1.03,,14.3,14.3,14.3,14.3,-0.04895104895104902,-0.04895104895104902,-0.04895104895104902,-0.04895104895104902,0.42288557213930345,-0.04666666666666662,0.42288557213930345,-0.04666666666666662,-0.04895104895104902,0.0,0.0,-0.04895104895104895,0.0,0.0,,,,,20,0,1.6,-0.04615384615384613,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.046407514054572885,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.046407514054572885,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.046407514054572885,0,0,0,0,0,0,1.0,0.9066666666666666,9.714285714285712,1.0,0.9066666666666666,9.714285714285712,1.0,0.9066666666666666,9.714285714285712,1.0,0.9066666666666666,9.714285714285712,1.0,0.9066666666666666,9.714285714285712
2012-01-27,13.0,13.0,13.0,13.0,13.0,100,1,1300.0,100.0,100.0,0.0,0.0,1327602600.0,0.0,-4.411764705882348,,,,0.06,10.615384615384627,,,2.25,48.68,46.43,,,,,,2012,1.4,1.4,-0.58,-0.6799999999999999,-0.21,1.6999999999999995,1.6999999999999995,-1.0399999999999998,-1.37,-0.4199999999999999,2.8200000000000003,2.8200000000000003,-1.63,-2.17,-1.03,,13.6,13.6,13.6,13.6,-0.044117647058823505,-0.044117647058823505,-0.044117647058823505,-0.044117647058823505,-0.04895104895104902,-0.04895104895104902,-0.04895104895104902,-0.04895104895104902,-0.044117647058823505,0.0,0.0,-0.04411764705882353,0.0,0.0,,,,,19,0,1.48,-0.04838709677419352,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.04690240973447804,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.04690240973447804,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.04690240973447804,0,0,0,0,0,0,1.0,0.8666666666666667,6.5,1.0,0.8666666666666667,6.5,1.0,0.8666666666666667,6.5,1.0,0.8666666666666667,6.5,1.0,0.8666666666666667,6.5
2012-02-01,12.4,12.4,12.4,12.4,12.4,100,1,1240.0,100.0,100.0,0.0,0.0,1328034600.0,0.0,-4.61538461538461,,,,0.06,15.96774193548387,,,2.25,48.68,46.43,,,,,,2012,1.4,1.4,-0.58,-0.6799999999999999,-0.21,1.6999999999999995,1.6999999999999995,-1.0399999999999998,-1.37,-0.4199999999999999,2.8200000000000003,2.8200000000000003,-1.63,-2.17,-1.03,,13.0,13.0,13.0,13.0,-0.04615384615384613,-0.04615384615384613,-0.04615384615384613,-0.04615384615384613,-0.044117647058823505,-0.044117647058823505,-0.044117647058823505,-0.044117647058823505,-0.04615384615384613,0.0,0.0,-0.046153846153846156,0.0,0.0,,,,,18,0,1.36,-0.04661016949152548,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.046843961685887524,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.046843961685887524,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.046843961685887524,0,0,0,0,0,0,1.0,0.8266666666666667,4.76923076923077,1.0,0.8266666666666667,4.76923076923077,1.0,0.8266666666666667,4.76923076923077,1.0,0.8266666666666667,4.76923076923077,1.0,0.8266666666666667,4.76923076923077
2012-02-03,11.8,11.8,11.8,11.8,11.8,100,1,1180.0,100.0,100.0,0.0,0.0,1328207400.0,0.0,-4.838709677419351,,,,0.08,21.864406779661017,,,2.25,48.68,46.43,,,,,,2012,1.4,1.4,-0.58,-0.6799999999999999,-0.21,1.6999999999999995,1.6999999999999995,-1.0399999999999998,-1.37,-0.4199999999999999,2.8200000000000003,2.8200000000000003,-1.63,-2.17,-1.03,,12.4,12.4,12.4,12.4,-0.04838709677419352,-0.04838709677419352,-0.04838709677419352,-0.04838709677419352,-0.04615384615384613,-0.04615384615384613,-0.04615384615384613,-0.04615384615384613,-0.04838709677419352,0.0,0.0,-0.04838709677419355,0.0,0.0,,,,,17,0,1.25,-0.048888888888888954,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.047184782886387756,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.047184782886387756,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.047184782886387756,0,0,0,0,0,0,1.0,0.7866666666666667,3.687500000000001,1.0,0.7866666666666667,3.687500000000001,1.0,0.7866666666666667,3.687500000000001,1.0,0.7866666666666667,3.687500000000001,1.0,0.7866666666666667,3.687500000000001
2012-02-06,11.25,11.25,11.25,11.25,11.25,100,1,1125.0,100.0,100.0,0.0,0.0,1328466600.0,0.0,-4.661016949152552,,,,0.08,27.82222222222224,,,2.25,48.68,46.43,,,,,,2012,1.4,1.4,-0.58,-0.6799999999999999,-0.21,1.6999999999999995,1.6999999999999995,-1.0399999999999998,-1.37,-0.4199999999999999,2.8200000000000003,2.8200000000000003,-1.63,-2.17,-1.03,,11.8,11.8,11.8,11.8,-0.04661016949152548,-0.04661016949152548,-0.04661016949152548,-0.04661016949152548,-0.04838709677419352,-0.04838709677419352,-0.04838709677419352,-0.04838709677419352,-0.04661016949152548,0.0,0.0,-0.046610169491525424,0.0,0.0,,,,,16,0,1.14,-0.04672897196261683,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.04711966704013477,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.04711966704013477,1.86,-0.044117647058823505,1.86,-0.04895104895104902,1.86,-0.04711966704013477,0,0,0,0,0,0,1.0,0.75,3.0,1.0,0.75,3.0,1.0,0.75,3.0,1.0,0.75,3.0,1.0,0.75,3.0
2012-02-07,10.7,10.7,10.7,10.7,10.7,100,1,1070.0,100.0,100.0,0.0,0.0,1328553000.0,0.0,-4.888888888888898,,,,0.08,34.392523364486,,,2.25,48.68,46.43,,,,,,2012,1.4,1.4,-0.58,-0.6799999999999999,-0.21,1.6999999999999995,1.6999999999999995,-1.0399999999999998,-1.37,-0.4199999999999999,2.8200000000000003,2.8200000000000003,-1.63,-2.17,-1.03,,11.25,11.25,11.25,11.25,-0.048888888888888954,-0.048888888888888954,-0.048888888888888954,-0.048888888888888954,-0.04661016949152548,-0.04661016949152548,-0.04661016949152548,-0.04661016949152548,-0.048888888888888954,0.0,0.0,-0.04888888888888889,0.0,0.0,,,,,15,0,1.0399999999999998,-0.04901960784313726,1.86,-0.044117647058823505,1.86,-0.04901960784313726,1.86,-0.047357159640510085,1.86,-0.044117647058823505,1.86,-0.04901960784313726,1.86,-0.047357159640510085,1.86,-0.044117647058823505,1.86,-0.04901960784313726,1.86,-0.047357159640510085,0,0,0,0,0,0,1.0,0.7133333333333333,2.4883720930232553,1.0,0.7133333333333333,2.4883720930232553,1.0,0.7133333333333333,2.4883720930232553,1.0,0.7133333333333333,2.4883720930232553,1.0,0.7133333333333333,2.4883720930232553
2012-02-08,10.2,10.2,10.2,10.2,10.2,100,1,1020.0,100.0,100.0,0.0,0.0,1328639400.0,0.0,-4.672897196261683,,,,0.09,40.98039215686276,,,2.25,48.68,46.43,,,,,,2012,1.4,1.4,-0.58,-0.6799999999999999,-0.21,1.6999999999999995,1.6999999999999995,-1.0399999999999998,-1.37,-0.4199999999999999,2.8200000000000003,2.8200000000000003,-1.63,-2.17,-1.03,,10.7,10.7,10.7,10.7,-0.04672897196261683,-0.04672897196261683,-0.04672897196261683,-0.04672897196261683,-0.048888888888888954,-0.048888888888888954,-0.048888888888888954,-0.048888888888888954,-0.04672897196261683,0.0,0.0,-0.04672897196261682,0.0,0.0,,,,,14,0,0.9399999999999998,-0.04639175257731952,1.86,-0.044117647058823505,1.86,-0.04901960784313726,1.86,-0.04724989218904447,1.86,-0.044117647058823505,1.86,-0.04901960784313726,1.86,-0.04724989218904447,1.86,-0.044117647058823505,1.86,-0.04901960784313726,1.86,-0.04724989218904447,0,0,0,0,0,0,1.0,0.7132867132867132,2.4878048780487796,1.0,0.6799999999999999,2.1249999999999996,1.0,0.6799999999999999,2.1249999999999996,1.0,0.6799999999999999,2.1249999999999996,1.0,0.6799999999999999,2.1249999999999996
2012-02-09,9.7,9.7,9.7,9.7,9.7,100,1,970.0,100.0,100.0,0.0,0.0,1328725800.0,0.0,-4.90196078431373,,,,0.09,48.2474226804124,,,2.25,48.68,46.43,,,,,,2012,1.4,1.4,-0.58,-0.6799999999999999,-0.21,1.6999999999999995,1.6999999999999995,-1.0399999999999998,-1.37,-0.4199999999999999,2.8200000000000003,2.8200000000000003,-1.63,-2.17,-1.03,,10.2,10.2,10.2,10.2,-0.04901960784313726,-0.04901960784313726,-0.04901960784313726,-0.04901960784313726,-0.04672897196261683,-0.04672897196261683,-0.04672897196261683,-0.04672897196261683,-0.04901960784313726,0.0,0.0,-0.049019607843137254,0.0,0.0,,,,,13,0,0.85,-0.048648648648648575,1.86,-0.044117647058823505,1.86,-0.04901960784313726,1.86,-0.047389767835004884,1.86,-0.044117647058823505,1.86,-0.04901960784313726,1.86,-0.047389767835004884,1.86,-0.044117647058823505,1.86,-0.04901960784313726,1.86,-0.047389767835004884,0,0,0,0,0,0,1.0,0.7132352941176471,2.487179487179487,1.0,0.6466666666666666,1.8301886792452826,1.0,0.6466666666666666,1.8301886792452826,1.0,0.6466666666666666,1.8301886792452826,1.0,0.6466666666666666,1.8301886792452826
