Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2010-01-27,60.0,60.0,60.0,60.0,60.0,24,1,1440.0,24,100.0,0.0,0.0,1264530600.0,0.0,,,,,0.08,649.9166666666666,,,60.0,3156.0,3096.0,19.7,1.0,-15.2,3.2,16.0,2010,36.4,34.900000000000006,-29.8,4.4,23.0,77.7,74.0,-60.1,2.3000000000000007,13.0,146.6,94.1,-98.4,10.3,52.66,3.75,,,,,,,,,,,,,,,,,,,,,,,0,65,-0.0476190476190477,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0476190476190477,17.93968253968254,0,0,0,0,0,0,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf
2010-05-27,63.0,63.0,63.0,63.0,63.0,3050,4,192150.0,3050,100.0,0.0,0.0,1274898600.0,0.0,5.000000000000004,,,,0.17,614.2063492063492,,,63.0,3156.0,3093.0,19.4,18.8,-15.8,2.3,12.0,2010,38.5,36.6,-29.9,4.0,21.0,75.4,71.0,-59.1,1.6,8.98,140.0,88.1,-85.4,9.0,45.94,5.25,60.0,60.0,60.0,60.0,0.05,0.05,0.05,0.05,,,,,0.05,126.08333333333333,3.0,132.4375,126.08333333333333,0.0,,,,,0,64,-0.04751619870410363,17.037792894935748,-0.04751619870410363,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.047567623161575666,17.93968253968254,-0.04751619870410363,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.047567623161575666,17.93968253968254,-0.04751619870410363,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.047567623161575666,17.93968253968254,0.015463917525773233,0,-0.9468085106382979,-0.03797468354430389,0.39130434782608714,0.3333333333333333,1.05,1.0,21.0,1.05,1.0,21.0,1.05,1.0,21.0,1.05,1.0,21.0,1.05,1.0,21.0
2010-10-06,66.15,66.15,66.15,66.15,66.14,50,1,3307.0,50,100.0,0.0,0.0,1286303400.0,0.0,5.000000000000004,,,,0.13,580.1965230536658,,,66.15,3156.0,3089.85,21.5,20.5,-15.9,1.9,10.0,2010,36.900000000000006,34.400000000000006,-29.200000000000003,-2.4,-12.02,74.1,38.60000000000001,-47.900000000000006,2.8000000000000003,13.8,133.8,83.80000000000001,-63.2,12.6,62.94,6.615,63.0,63.0,63.0,63.0,0.05000000000000009,0.05000000000000009,0.05000000000000009,0.05000000000000009,0.05,0.05,0.05,0.05,0.04984126984126985,-0.9836065573770492,-0.75,-0.9827894873796513,-0.9836065573770492,0.0,,,,,0,63,-0.04732510288065847,16.180705543556513,-0.04732510288065847,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0474867830679366,17.93968253968254,-0.04732510288065847,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0474867830679366,17.93968253968254,-0.04732510288065847,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0474867830679366,17.93968253968254,0.43333333333333335,-1.0,0.36666666666666664,3.9687499999999996,-0.2692307692307693,-0.23780487804878053,1.1025,1.0,10.7560975609756,1.1025,1.0,10.7560975609756,1.1025,1.0,10.7560975609756,1.1025,1.0,10.7560975609756,1.1025,1.0,10.7560975609756
2010-10-07,69.45,69.45,69.45,69.45,69.45,500,1,34725.0,500,100.0,0.0,0.0,1286389800.0,0.0,4.9886621315192725,,,,0.13,547.8761699064074,,,69.45,3156.0,3086.55,21.5,20.5,-15.9,1.9,10.0,2010,36.900000000000006,34.400000000000006,-29.200000000000003,-2.4,-12.02,74.1,38.60000000000001,-47.900000000000006,2.8000000000000003,13.8,133.8,83.80000000000001,-63.2,12.6,62.94,6.945,66.15,66.15,66.15,66.15,0.0498866213151927,0.0498866213151927,0.0498866213151927,0.0498866213151927,0.05000000000000009,0.05000000000000009,0.05000000000000009,0.05000000000000009,0.05004535833081346,9.0,0.0,9.500453583308134,9.0,0.0,,,,,0,62,-0.04705882352941169,15.367626886145402,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04737979318330537,17.93968253968254,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04737979318330537,17.93968253968254,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04737979318330537,17.93968253968254,0.43333333333333335,-1.0,0.36666666666666664,3.9687499999999996,-0.2692307692307693,-0.23780487804878053,1.1575,1.0,7.349206349206347,1.1575,1.0,7.349206349206347,1.1575,1.0,7.349206349206347,1.1575,1.0,7.349206349206347,1.1575,1.0,7.349206349206347
2012-01-11,72.9,72.9,72.9,72.9,72.9,5000,8,364500.0,5000,100.0,0.0,0.0,1326220200.0,0.0,4.9676025917926525,,,,0.02,517.2153635116597,,,72.9,3156.0,3083.1,,,,,,2012,65.3,66.2,-55.2,6.9,35.0,125.5,125.9,-102.9,14.9,75.0,217.6,214.7,-173.7,28.2,126.8,,69.45,69.45,69.45,69.45,0.0496760259179266,0.0496760259179266,0.0496760259179266,0.0496760259179266,0.0498866213151927,0.0498866213151927,0.0498866213151927,0.0498866213151927,0.0496760259179266,9.0,7.0,9.496760259179265,9.0,0.0,,,,,0,61,-0.04732254047322537,14.597385620915034,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04736834264128937,17.93968253968254,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04736834264128937,17.93968253968254,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04736834264128937,17.93968253968254,0,0,0,0,0,0,1.215,1.0,5.651162790697672,1.215,1.0,5.651162790697672,1.215,1.0,5.651162790697672,1.215,1.0,5.651162790697672,1.215,1.0,5.651162790697672
2012-01-12,76.5,76.5,76.5,76.5,76.5,50,1,3825.0,50,100.0,0.0,0.0,1326306600.0,0.0,4.938271604938271,,,,0.03,488.16993464052285,,,76.5,3156.0,3079.5,,,,,,2012,65.3,66.2,-55.2,6.9,35.0,125.5,125.9,-102.9,14.9,75.0,217.6,214.7,-173.7,28.2,126.8,,72.9,72.9,72.9,72.9,0.04938271604938264,0.04938271604938264,0.04938271604938264,0.04938271604938264,0.0496760259179266,0.0496760259179266,0.0496760259179266,0.0496760259179266,0.04938271604938264,-0.99,-0.875,-0.9895061728395061,-0.99,0.0,,,,,0,60,-0.04744958481613286,13.859277708592778,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04738188300376328,17.93968253968254,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04738188300376328,17.93968253968254,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04738188300376328,17.93968253968254,0,0,0,0,0,0,1.275,1.0,4.636363636363637,1.275,1.0,4.636363636363637,1.275,1.0,4.636363636363637,1.275,1.0,4.636363636363637,1.275,1.0,4.636363636363637
2012-01-13,80.3,80.3,80.3,80.3,80.3,50,1,4015.0,50,100.0,0.0,0.0,1326393000.0,0.0,4.967320261437913,,,,0.03,460.3362391033624,,,80.3,3156.0,3075.7,,,,,,2012,65.3,66.2,-55.2,6.9,35.0,125.5,125.9,-102.9,14.9,75.0,217.6,214.7,-173.7,28.2,126.8,,76.5,76.5,76.5,76.5,0.04967320261437905,0.04967320261437905,0.04967320261437905,0.04967320261437905,0.04938271604938264,0.04938271604938264,0.04938271604938264,0.04938271604938264,0.04967320261437905,0.0,0.0,0.04967320261437908,0.0,0.0,,,,,0,59,-0.0474576271186441,13.154211150652433,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0473927035916034,17.93968253968254,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0473927035916034,17.93968253968254,-0.04705882352941169,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.0473927035916034,17.93968253968254,0,0,0,0,0,0,1.3383333333333334,1.0,3.9556650246305423,1.3383333333333334,1.0,3.9556650246305423,1.3383333333333334,1.0,3.9556650246305423,1.3383333333333334,1.0,3.9556650246305423,1.3383333333333334,1.0,3.9556650246305423
2012-01-16,84.3,84.3,84.3,84.3,84.3,50,1,4215.0,50,100.0,0.0,0.0,1326652200.0,0.0,4.981320049813198,,,,,433.74851720047445,,,84.3,3156.0,3071.7,,,,,,2012,65.3,66.2,-55.2,6.9,35.0,125.5,125.9,-102.9,14.9,75.0,217.6,214.7,-173.7,28.2,126.8,,80.3,80.3,80.3,80.3,0.04981320049813201,0.04981320049813201,0.04981320049813201,0.04981320049813201,0.04967320261437905,0.04967320261437905,0.04967320261437905,0.04967320261437905,0.04981320049813201,0.0,0.0,0.049813200498132,0.0,0.0,,,,,0,58,-0.025330396475770893,12.482485875706216,-0.025330396475770893,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04463491520212434,17.93968253968254,-0.025330396475770893,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04463491520212434,17.93968253968254,-0.025330396475770893,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04463491520212434,17.93968253968254,0,0,0,0,0,0,1.405,1.0,3.469135802469136,1.405,1.0,3.469135802469136,1.405,1.0,3.469135802469136,1.405,1.0,3.469135802469136,1.405,1.0,3.469135802469136
2012-07-10,88.5,88.5,88.5,88.5,88.5,218,3,19293.0,218,100.0,0.0,0.0,1341858600.0,2.0,4.982206405693956,,,,0.09,408.4180790960452,,,88.5,3156.0,3067.5,12.8,12.8,-2.8,1.0,5.28,2012,32.3,32.3,-7.699999999999999,7.6,38.0,62.1,62.1,-15.6,14.8,74.02,128.5,99.7,-32.6,28.5,142.97,16.761363636363637,84.3,84.3,84.3,84.3,0.049822064056939536,0.049822064056939536,0.049822064056939536,0.049822064056939536,0.04981320049813201,0.04981320049813201,0.04981320049813201,0.04981320049813201,0.049822064056939536,3.36,2.0,3.5772241992882563,3.36,0.0,,,,,0,57,-0.0472193074501574,12.140969162995596,-0.025330396475770893,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04492206989635024,17.93968253968254,-0.025330396475770893,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04492206989635024,17.93968253968254,-0.025330396475770893,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04492206989635024,17.93968253968254,-0.25581395348837205,0,-0.25581395348837205,-0.2222222222222223,-0.7619047619047619,-0.748091603053435,1.4047619047619047,1.0,3.4705882352941178,1.475,1.0,3.1052631578947367,1.475,1.0,3.1052631578947367,1.475,1.0,3.1052631578947367,1.475,1.0,3.1052631578947367
2012-08-07,90.8,90.8,90.8,90.8,90.8,250,2,22700.0,250,100.0,0.0,0.0,1344277800.0,2.0,2.598870056497171,,,,0.11,395.5396475770925,,,90.8,3156.0,3065.2,12.8,12.8,-2.8,1.0,5.28,2012,32.3,32.3,-7.699999999999999,7.6,38.0,62.1,62.1,-15.6,14.8,74.02,128.5,99.7,-32.6,28.5,142.97,17.196969696969695,88.5,88.5,88.5,88.5,0.02598870056497172,0.02598870056497172,0.02598870056497172,0.02598870056497172,0.049822064056939536,0.049822064056939536,0.049822064056939536,0.049822064056939536,0.02598870056497172,0.14678899082568808,-0.3333333333333333,0.17659254651946302,0.14678899082568808,0.0,,,,,0,56,-0.04747626186906547,11.520461699895069,-0.025330396475770893,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04517748909362176,17.93968253968254,-0.025330396475770893,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04517748909362176,17.93968253968254,-0.025330396475770893,17.93968253968254,-0.0476190476190477,17.93968253968254,-0.04517748909362176,17.93968253968254,-0.25581395348837205,0,-0.25581395348837205,-0.2222222222222223,-0.7619047619047619,-0.748091603053435,1.3726379440665153,1.0,3.6835699797160255,1.5133333333333332,1.0,2.948051948051948,1.5133333333333332,1.0,2.948051948051948,1.5133333333333332,1.0,2.948051948051948,1.5133333333333332,1.0,2.948051948051948
