Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Rate,% Return of Company,Close Price of SP500,% Return of SP500,Beta,% YTD of Company,% YTD of SP500,Alpha,Dividend Value,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Upper Band,Lower Band,Band Area,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2007-09-03,213.5,219.8,213.5,217.45,215.30839975475166,4893,93,1053504.0,3626.0,74.11,6.3,3.95,1188757800.0,4.47,1.3752913752913765,6013.97,1.073257469189648,0.23133006284771906,-19.29179121637158,231.13118289582425,-76.19533690080095,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.456255879586074,243.3,185.9,57.400000000000006,219.95,220.0,217.0,217.5
2007-09-04,219.95,220.0,217.0,217.5,217.96374719281363,3117,43,679393.0,2625.0,84.22,3.0,-2.45,1188844200.0,4.47,0.022993791676251263,6039.74,0.4285023038026471,0.23130584613548713,-19.310344827586214,229.71833224609009,-75.88160090837542,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.46095954844779,243.3,185.9,57.400000000000006,218.0,220.75,215.5,216.95
2007-09-05,218.0,220.75,215.5,216.95,217.7472266244057,1262,33,274797.0,1001.0,79.32,5.25,-1.05,1188930600.0,4.36,-0.25287356321839205,6037.36,-0.039405669780490094,0.2313004354106331,-19.10578474302834,229.84831118237113,-75.62132929951912,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.409219190968955,243.3,185.9,57.400000000000006,216.2,220.5,216.2,219.75
2007-09-06,216.2,220.5,216.2,219.75,219.55284360189574,8440,50,1853026.0,7235.0,85.72,4.3,3.55,1189017000.0,4.29,1.2906199585157818,6100.2,1.0408522930552389,0.23130099928791475,-20.13651877133106,226.4504442477296,-75.81245152807799,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.672624647224833,243.3,185.9,57.400000000000006,220.0,223.95,220.0,221.5
2007-09-07,220.0,223.95,220.0,221.5,221.49096167751267,4149,53,918966.0,3851.0,92.82,3.95,1.5,1189103400.0,4.07,0.7963594994311762,6085.09,-0.2476967968263244,0.23127733747309054,-20.767494356659142,227.26105940914601,-76.4565283246048,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.837253057384757,243.3,185.9,57.400000000000006,215.05,220.45,215.05,219.1
2007-09-10,215.05,220.45,215.05,219.1,218.63925420342932,6007,55,1313366.0,5270.0,87.73,5.4,4.05,1189362600.0,3.96,-1.0835214446952568,6101.85,0.2754273149616626,0.23127875254022726,-19.899589228662705,226.3621688504306,-75.29648540263128,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.611476952022574,243.3,185.9,57.400000000000006,220.25,223.0,219.5,221.35
2007-09-11,220.25,223.0,219.5,221.35,220.8838146406984,1489,19,328896.0,1078.0,72.4,3.5,1.1,1189449000.0,4.11,1.0269283432222664,6093.12,-0.14307136360285355,0.23128795107622366,-20.713801671560873,226.82976865710842,-76.33620062843401,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.82314205079962,243.3,185.9,57.400000000000006,241.45,241.45,227.0,228.85
2007-09-12,241.45,241.45,227.0,228.85,232.14919499105542,13975,190,3244285.0,6571.0,47.02,14.45,-12.6,1189535400.0,4.03,3.388299073864909,6101.23,0.13310094007668027,0.23129454772208405,-23.31221324011361,226.39533339998658,-78.77410245793394,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,21.52869238005644,243.3,185.9,57.400000000000006,227.0,235.0,227.0,229.35
2007-09-13,227.0,235.0,227.0,229.35,230.47589993898723,4917,81,1133250.0,3258.0,66.26,8.0,2.35,1189621800.0,4.08,0.21848372296264795,6153.75,0.8608100333867164,0.2313884560697542,-23.479398299542186,223.60966890107662,-78.35602944806664,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,21.575729068673564,243.3,185.9,57.400000000000006,231.0,235.0,222.5,222.5
2007-09-14,231.0,235.0,222.5,222.5,227.73140691615347,4222,58,961482.0,3000.0,71.06,12.5,-8.5,1189708200.0,4.01,-2.9867015478526215,6137.54,-0.2634166158846263,0.23136414226965332,-21.123595505617978,224.46436194305863,-76.13882986617745,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.931326434619002,243.3,185.9,57.400000000000006,234.2,234.2,221.7,223.0
2007-09-17,234.2,234.2,221.7,223.0,225.76229706808817,4127,62,931721.0,2576.0,62.42,12.5,-11.2,1189967400.0,4.15,0.22471910112360494,6125.07,-0.20317586524895012,0.23143979336759388,-21.30044843049327,225.12493734765485,-76.5928422696515,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.97836312323612,243.3,185.9,57.400000000000006,224.75,227.45,223.5,224.5
2007-09-18,224.75,227.45,223.5,224.5,224.88504627374573,2053,33,461689.0,1897.0,92.4,3.95,-0.25,1190053800.0,4.01,0.6726457399103047,6192.88,1.1070893883661892,0.2314377342002293,-21.826280623608017,221.56492617328288,-76.18669980125077,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,21.119473189087486,243.3,185.9,57.400000000000006,227.0,232.0,225.0,228.75
2007-09-19,227.0,232.0,225.0,228.75,229.61988656932547,8287,120,1902860.0,5641.0,68.07,7.0,1.75,1190140200.0,3.93,1.8930957683741756,6399.48,3.336089186291336,0.2313993412306259,-23.278688524590162,211.1835649146494,-75.16702691353879,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,21.519285042333017,243.3,185.9,57.400000000000006,230.0,232.5,228.2,230.55
2007-09-20,230.0,232.5,228.2,230.55,230.78522947640596,6188,77,1428099.0,4814.0,77.8,4.3,0.55,1190226600.0,3.79,0.7868852459016473,6437.81,0.5989549150868578,0.23102889822481204,-23.877683799609628,209.33081280746086,-75.15355132274965,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,21.688617121354657,243.3,185.9,57.400000000000006,230.5,230.5,215.0,222.45
2007-09-21,230.5,230.5,215.0,222.45,227.9932965299684,5072,83,1156382.0,4710.0,92.86,15.5,-8.05,1190313000.0,3.74,-3.5133376707872532,6514.38,1.189379618224207,0.23102199652216512,-21.105866486850978,205.69493950306858,-71.50189981836296,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.926622765757287,243.3,185.9,57.400000000000006,224.8,228.0,223.1,225.15
2007-09-24,224.8,228.0,223.1,225.15,224.88578822999887,8887,97,1998560.0,6550.0,73.7,4.9,0.35,1190572200.0,3.84,1.2137559002022957,6626.9,1.7272557020008072,0.23108237533415132,-22.051965356429047,200.50445909852272,-71.33765570872173,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,21.180620884289745,243.3,185.9,57.400000000000006,227.0,229.75,220.1,222.95
2007-09-25,227.0,229.75,220.1,222.95,224.96844539897572,6053,82,1361734.0,4608.0,76.13,9.65,-4.05,1190658600.0,3.79,-0.9771263602043168,6631.44,0.06850865412184604,0.2309891259784784,-21.28279883381924,200.2987284812952,-70.46417827285575,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.97365945437441,243.3,185.9,57.400000000000006,226.65,229.9,222.35,227.3
2007-09-26,226.65,229.9,222.35,227.3,226.32656756756762,37000,119,8374083.0,33062.0,89.36,7.55,0.65,1190745000.0,3.73,1.9511101143754317,6647.44,0.2412748965533895,0.23099827108920884,-22.789265288165428,199.5759269733913,-71.75933581888226,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,21.382878645343368,243.3,185.9,57.400000000000006,228.95,229.0,212.1,219.95
2007-09-27,228.95,229.0,212.1,219.95,220.88209154199376,27004,160,5964700.0,21637.0,80.13,16.9,-9.0,1190831400.0,3.71,-3.2336119665640206,6698.44,0.7672126412573865,0.2310271797036409,-20.209138440554664,197.29504183063526,-68.64254468749768,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.69143932267168,243.3,185.9,57.400000000000006,219.95,221.95,215.0,220.3
2007-09-28,219.95,221.95,215.0,220.3,218.12530872221498,7693,150,1678038.0,5322.0,69.18,6.95,0.35,1190917800.0,3.82,0.15912707433509699,6773.54,1.1211565677978763,0.23110030824154545,-20.33590558329551,193.9988543656641,-68.10629744822447,0.0,1477.71,1699.59,-262.37,267.96,10.63,2007,3248.4700000000003,3745.48,-557.31,535.7,8.97,7291.89,8003.91,-1217.61,1174.5900000000001,10.97,16206.710000000001,18418.420000000002,-2746.03,2530.04,14.21,20.724365004703667,243.3,185.9,57.400000000000006,233.95,236.5,218.0,232.55
2007-10-01,233.95,236.5,218.0,232.55,230.8472517103091,16956,267,3914246.0,11003.0,64.89,18.5,-1.4,1191177000.0,3.92,5.560599182932369,6827.66,0.7989913693578155,0.2310574486986652,-24.532358632552143,191.66844863393902,-71.8330361710425,0.0,1548.43,1761.48,-274.24,253.82,8.09,2007,3560.25,4059.22,-610.39,544.23,1.7,7825.68,8708.91,-1330.28,1242.06,2.88,17084.02,19442.780000000002,-2875.71,2682.7400000000002,7.389999999999999,28.745364647713227,243.3,185.9,57.400000000000006,234.0,239.8,217.0,218.75
2007-10-03,234.0,239.8,217.0,218.75,225.91496151062563,30398,339,6867363.0,24499.0,80.59,22.8,-15.25,1191349800.0,3.96,-5.934207697269411,6979.61,2.2255062495789124,0.23129414791769454,-19.771428571428572,185.31866393681025,-65.67862621418462,0.0,1548.43,1761.48,-274.24,253.82,8.09,2007,3560.25,4059.22,-610.39,544.23,1.7,7825.68,8708.91,-1330.28,1242.06,2.88,17084.02,19442.780000000002,-2875.71,2682.7400000000002,7.389999999999999,27.03955500618047,243.3,185.9,57.400000000000006,226.75,226.75,219.4,221.8
2007-10-04,226.75,226.75,219.4,221.8,222.49248821142666,9119,196,2028909.0,5532.0,60.66,7.35,-4.95,1191436200.0,3.96,1.3942857142857257,6974.21,-0.07736821971427997,0.23142519877460505,-20.874661857529308,185.53958082707572,-66.85675244384477,0.0,1548.43,1761.48,-274.24,253.82,8.09,2007,3560.25,4059.22,-610.39,544.23,1.7,7825.68,8708.91,-1330.28,1242.06,2.88,17084.02,19442.780000000002,-2875.71,2682.7400000000002,7.389999999999999,27.416563658838072,243.3,185.9,57.400000000000006,221.0,223.5,216.5,218.6
2007-10-05,221.0,223.5,216.5,218.6,220.19366687777074,7895,122,1738429.0,7030.0,89.04,7.0,-2.4,1191522600.0,4.0,-1.4427412082957725,6930.81,-0.6222927041198867,0.2314398311747914,-19.716376944190294,187.3275995157853,-66.14568562580341,0.0,1548.43,1761.48,-274.24,253.82,8.09,2007,3560.25,4059.22,-610.39,544.23,1.7,7825.68,8708.91,-1330.28,1242.06,2.88,17084.02,19442.780000000002,-2875.71,2682.7400000000002,7.389999999999999,27.021013597033374,243.3,185.9,57.400000000000006,228.0,228.0,211.25,219.3
