Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2007-08-01,1280.0,1282.0,1210.0,1222.7,1245.220216829512,97127,4061,120944504.0,54680.0,56.3,72.0,-57.3,1185906600.0,0.0,,,,nan,4.89,46.50363948638259,,,187.65,2071.35,1883.6999999999998,21884.59,22424.48,-1220.74,3086.26,18.31,2007,40568.47,40771.100000000006,-39340.79,1987.08,11.74,83301.45999999999,83648.84,-76428.35,5933.27,23.45,161372.3,161056.12,-143881.48,17228.48,56.95,66.77771709448389,,,,
2007-08-02,1234.95,1246.7,1201.0,1207.1,1223.486282096377,51174,2837,62610687.0,21255.0,41.53,45.7,-27.85,1185993000.0,0.0,-1.2758648891797009,,,nan,4.89,48.396984508325744,,,187.65,2071.35,1883.6999999999998,21884.59,22424.48,-1220.74,3086.26,18.31,2007,40568.47,40771.100000000006,-39340.79,1987.08,11.74,83301.45999999999,83648.84,-76428.35,5933.27,23.45,161372.3,161056.12,-143881.48,17228.48,56.95,65.92572364827963,1280.0,1282.0,1210.0,1222.7
2007-08-03,1218.0,1259.0,1218.0,1254.3,1236.9354965671057,45734,2494,56570008.0,16895.0,36.94,41.0,36.3,1186079400.0,0.0,3.910197995195097,,,nan,4.85,42.81272422865343,,,187.65,2071.35,1883.6999999999998,21884.59,22424.48,-1220.74,3086.26,18.31,2007,40568.47,40771.100000000006,-39340.79,1987.08,11.74,83301.45999999999,83648.84,-76428.35,5933.27,23.45,161372.3,161056.12,-143881.48,17228.48,56.95,68.50354997269253,1234.95,1246.7,1201.0,1207.1
2007-08-06,1215.0,1239.95,1196.0,1232.05,1223.3073798041794,34215,2484,41855462.0,9783.0,28.59,43.95,17.05,1186338600.0,0.0,-1.7738977915969012,,,nan,4.88,45.39182663041272,,,187.65,2071.35,1883.6999999999998,21884.59,22424.48,-1220.74,3086.26,18.31,2007,40568.47,40771.100000000006,-39340.79,1987.08,11.74,83301.45999999999,83648.84,-76428.35,5933.27,23.45,161372.3,161056.12,-143881.48,17228.48,56.95,67.28836701256144,1218.0,1259.0,1218.0,1254.3
2007-08-07,1250.0,1254.0,1231.05,1235.45,1240.7502678981475,19597,1062,24314983.0,9616.0,49.07,22.95,-14.55,1186425000.0,0.0,0.27596282618400636,,,nan,4.94,44.99170342790075,,,187.65,2071.35,1883.6999999999998,21884.59,22424.48,-1220.74,3086.26,18.31,2007,40568.47,40771.100000000006,-39340.79,1987.08,11.74,83301.45999999999,83648.84,-76428.35,5933.27,23.45,161372.3,161056.12,-143881.48,17228.48,56.95,67.47405789186237,1215.0,1239.95,1196.0,1232.05
2007-08-08,1245.0,1281.0,1245.0,1262.15,1263.2616484757243,53140,2240,67129724.0,32246.0,60.68,36.0,17.15,1186511400.0,0.0,2.161155854142227,,,nan,4.95,41.92449391910627,,,187.65,2071.35,1883.6999999999998,21884.59,22424.48,-1220.74,3086.26,18.31,2007,40568.47,40771.100000000006,-39340.79,1987.08,11.74,83301.45999999999,83648.84,-76428.35,5933.27,23.45,161372.3,161056.12,-143881.48,17228.48,56.95,68.93227744401968,1250.0,1254.0,1231.05,1235.45
2007-08-09,1269.95,1280.0,1242.0,1252.05,1267.234859091725,27855,1712,35298827.0,11771.0,42.26,38.0,-17.9,1186597800.0,0.0,-0.8002218436794495,,,nan,4.81,43.06936623936743,,,187.65,2071.35,1883.6999999999998,21884.59,22424.48,-1220.74,3086.26,18.31,2007,40568.47,40771.100000000006,-39340.79,1987.08,11.74,83301.45999999999,83648.84,-76428.35,5933.27,23.45,161372.3,161056.12,-143881.48,17228.48,56.95,68.38066630256691,1245.0,1281.0,1245.0,1262.15
2007-08-10,1211.05,1229.0,1195.0,1221.8,1211.5376052888348,50219,2587,60842207.0,25311.0,50.4,34.0,10.75,1186684200.0,0.0,-2.4160376981749887,,,nan,4.57,46.61155671959405,,,187.65,2071.35,1883.6999999999998,21884.59,22424.48,-1220.74,3086.26,18.31,2007,40568.47,40771.100000000006,-39340.79,1987.08,11.74,83301.45999999999,83648.84,-76428.35,5933.27,23.45,161372.3,161056.12,-143881.48,17228.48,56.95,66.72856362643364,1269.95,1280.0,1242.0,1252.05
2007-08-13,1251.8,1251.8,1223.0,1226.85,1232.6455731029548,18173,1197,22400868.0,7155.0,39.37,28.8,-24.95,1186943400.0,0.0,0.41332460304468466,,,nan,4.74,46.00806944614257,,,187.65,2071.35,1883.6999999999998,21884.59,22424.48,-1220.74,3086.26,18.31,2007,40568.47,40771.100000000006,-39340.79,1987.08,11.74,83301.45999999999,83648.84,-76428.35,5933.27,23.45,161372.3,161056.12,-143881.48,17228.48,56.95,67.00436919716002,1211.05,1229.0,1195.0,1221.8
2007-08-14,1245.0,1250.0,1210.0,1220.3,1219.499314084139,30616,1234,37336191.0,15043.0,49.13,40.0,-24.7,1187029800.0,0.0,-0.5338875983209035,,,nan,4.64,46.79177251495534,,,187.65,2071.35,1883.6999999999998,21884.59,22424.48,-1220.74,3086.26,18.31,2007,40568.47,40771.100000000006,-39340.79,1987.08,11.74,83301.45999999999,83648.84,-76428.35,5933.27,23.45,161372.3,161056.12,-143881.48,17228.48,56.95,66.64664117968323,1251.8,1251.8,1223.0,1226.85
