Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2007-08-01,112.75,113.9,105.0,105.8,107.787072243346,263,18,28348.0,226.0,85.93,8.9,-6.95,1185906600.0,1.5,,,,,4.89,14.224952741020802,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,39.040590405904055,,,,,,,,,,,,,,,,,,,,,,,0,11,-0.04695490469549044,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf
2007-08-02,105.8,109.75,100.55,102.5,102.20913705583756,985,31,100676.0,909.0,92.28,9.2,-3.3,1185993000.0,1.5,-3.1190926275992403,,,,4.89,17.902439024390237,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,37.82287822878229,112.75,113.9,105.0,105.8,-0.061640798226164105,-0.036435469710272214,-0.04238095238095241,-0.031190926275992414,,,,,-0.05174957507812618,2.7452471482889735,0.7222222222222222,2.551432199802455,3.02212389380531,0.07389735831490742,0.03370786516853921,-0.525179856115108,,,0,10,-0.044000000000000025,0.3458856345885635,-0.044000000000000025,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04547745234774524,0.4121951219512195,-0.044000000000000025,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04547745234774524,0.4121951219512195,-0.044000000000000025,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04547745234774524,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.0,0.9688090737240076,31.060606060606087,1.0,0.9688090737240076,31.060606060606087,1.0,0.9688090737240076,31.060606060606087,1.0,0.9688090737240076,31.060606060606087,1.0,0.9688090737240076,31.060606060606087
2007-08-03,107.6,107.6,101.0,107.55,106.22852512155592,1234,43,131086.0,1099.0,89.06,6.6,-0.05,1186079400.0,1.5,4.926829268292687,,,,4.85,12.366341236634115,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,39.68634686346864,105.8,109.75,100.55,102.5,0.01701323251417767,-0.01958997722095677,0.004475385380407786,0.049268292682926804,-0.061640798226164105,-0.036435469710272214,-0.04238095238095241,-0.031190926275992414,0.03932513453784998,0.25279187817258886,0.3870967741935484,0.30205808732965156,0.20902090209020902,-0.03489380147377545,-0.2826086956521739,-0.9848484848484849,,,0,9,-0.033505154639175305,0.2866666666666667,-0.033505154639175305,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04148668644488859,0.4121951219512195,-0.033505154639175305,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04148668644488859,0.4121951219512195,-0.033505154639175305,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.04148668644488859,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.0492682926829269,1.0,21.29702970297031,1.0492682926829269,1.0,21.29702970297031,1.0492682926829269,1.0,21.29702970297031,1.0492682926829269,1.0,21.29702970297031,1.0492682926829269,1.0,21.29702970297031
2007-08-06,112.75,112.75,104.5,112.5,111.90163934426228,122,9,13652.0,72.0,59.02,8.25,-0.25,1186338600.0,1.5,4.602510460251041,,,,4.88,7.422222222222219,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,41.512915129151295,107.6,107.6,101.0,107.55,0.04786245353159857,0.04786245353159857,0.034653465346534656,0.04602510460251049,0.01701323251417767,-0.01958997722095677,0.004475385380407786,0.049268292682926804,0.05340481020718954,-0.9011345218800648,-0.7906976744186046,-0.8958546297850266,-0.9344858962693358,-0.33730069615989217,0.25000000000000006,4.0,,,0,8,-0.004702864471996556,0.24355670103092777,-0.004702864471996556,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.03229073095166558,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.03229073095166558,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.03229073095166558,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.0975609756097562,1.0,11.25,1.0975609756097562,1.0,11.25,1.0975609756097562,1.0,11.25,1.0975609756097562,1.0,11.25,1.0975609756097562,1.0,11.25
2007-08-07,117.1,117.1,109.5,116.4,115.19111111111113,225,13,25918.0,179.0,79.56,7.6,-0.7,1186425000.0,1.5,3.4666666666666623,,,,4.94,3.823024054982804,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,42.952029520295206,112.75,112.75,104.5,112.5,0.038580931263858045,0.038580931263858045,0.04784688995215311,0.03466666666666672,0.04786245353159857,0.04786245353159857,0.034653465346534656,0.04602510460251049,0.02939609987954582,0.8442622950819673,0.4444444444444444,0.8984764137122766,1.4861111111111112,0.34801762114537443,-0.07878787878787884,1.7999999999999998,,,0,7,-0.02419691280767619,0.23770842240273618,-0.004702864471996556,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.030671967322867706,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.030671967322867706,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.030671967322867706,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.135609756097561,1.0,8.374100719424458,1.135609756097561,1.0,8.374100719424458,1.135609756097561,1.0,8.374100719424458,1.135609756097561,1.0,8.374100719424458,1.135609756097561,1.0,8.374100719424458
2007-08-08,113.0,116.95,113.0,116.95,113.91176470588236,68,6,7746.0,68.0,100.0,3.95,3.95,1186511400.0,1.5,0.4725085910652904,,,,4.95,3.334758443779396,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,43.1549815498155,117.1,117.1,109.5,116.4,-0.035012809564474764,-0.0012809564474807128,0.0319634703196347,0.004725085910652896,0.038580931263858045,0.038580931263858045,0.04784688995215311,0.03466666666666672,-0.01110629451255776,-0.6977777777777778,-0.5384615384615384,-0.7011343467860175,-0.6201117318435754,0.25691302161890395,-0.4802631578947368,-6.642857142857144,,,0,6,-0.03541247484909461,0.20775969962453072,-0.004702864471996556,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.03146205191057219,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.03146205191057219,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.04695490469549044,0.4121951219512195,-0.03146205191057219,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.1409756097560977,1.0,8.09342560553633,1.1409756097560977,1.0,8.09342560553633,1.1409756097560977,1.0,8.09342560553633,1.1409756097560977,1.0,8.09342560553633,1.1409756097560977,1.0,8.09342560553633
2007-08-09,113.05,122.4,113.05,119.85,115.3,110,7,12683.0,58.0,52.73,9.35,6.8,1186597800.0,1.5,2.479692176143633,,,,4.81,0.8343763037129692,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,44.22509225092251,113.0,116.95,113.0,116.95,0.00044247787610616953,0.04660111158614795,0.00044247787610616953,0.024796921761436438,-0.035012809564474764,-0.0012809564474807128,0.0319634703196347,0.004725085910652896,0.012186935192357239,0.6176470588235294,0.16666666666666666,0.6373612186935192,-0.14705882352941177,-0.4727,1.3670886075949364,0.721518987341772,,,0,5,-0.047527788424683706,0.16498993963782696,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.033757157126873834,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.033757157126873834,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.033757157126873834,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.1692682926829268,1.0,6.907780979827091,1.1692682926829268,1.0,6.907780979827091,1.1692682926829268,1.0,6.907780979827091,1.1692682926829268,1.0,6.907780979827091,1.1692682926829268,1.0,6.907780979827091
2007-08-10,124.0,125.0,113.95,124.25,124.06206668867613,3029,42,375784.0,609.0,20.11,11.05,0.25,1186684200.0,1.5,3.671255736337087,,,,4.57,-2.7364185110664074,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,45.84870848708487,113.05,122.4,113.05,119.85,0.09685979655019905,0.02124183006535943,0.00796107916850956,0.03671255736337093,0.00044247787610616953,0.04660111158614795,0.00044247787610616953,0.024796921761436438,0.07599363997117198,26.536363636363635,5.0,28.628952140660726,9.5,-0.6186231746633795,0.18181818181818193,-0.9632352941176471,,,0,4,-0.04221732745961821,0.10962054426983528,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.03481467841846688,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.03481467841846688,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.03481467841846688,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.2121951219512195,1.0,5.712643678160919,1.2121951219512195,1.0,5.712643678160919,1.2121951219512195,1.0,5.712643678160919,1.2121951219512195,1.0,5.712643678160919,1.2121951219512195,1.0,5.712643678160919
2007-08-13,127.95,130.45,125.05,130.45,128.71559633027522,2943,61,378810.0,1818.0,61.77,5.4,2.5,1186943400.0,1.5,4.989939637826946,,,,4.74,-7.359141433499417,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,48.13653136531365,124.0,125.0,113.95,124.25,0.031854838709677445,0.04359999999999991,0.09741114523913992,0.049899396378269525,0.09685979655019905,0.02124183006535943,0.00796107916850956,0.03671255736337093,0.037509689833531104,-0.028392208649719378,0.4523809523809524,0.008052498243671897,1.9852216748768472,2.071606166086524,-0.5113122171945701,9.0,,,0,3,-0.008372770294867169,0.06277533039647586,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.0318766886269558,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.0318766886269558,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.0318766886269558,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.272682926829268,1.0,4.667262969588553,1.272682926829268,1.0,4.667262969588553,1.272682926829268,1.0,4.667262969588553,1.272682926829268,1.0,4.667262969588553,1.272682926829268,1.0,4.667262969588553
2007-08-14,135.0,136.9,131.0,136.2,135.50797421106208,2947,28,399342.0,671.0,22.77,5.9,1.2,1187029800.0,1.5,4.407819087773102,,,,4.64,-11.27019089574155,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,50.258302583025824,127.95,130.45,125.05,130.45,0.05509964830011721,0.0494442315063244,0.04758096761295484,0.04407819087773093,0.031854838709677445,0.04359999999999991,0.09741114523913992,0.049899396378269525,0.05277043399898558,0.0013591573224600749,-0.5409836065573771,0.054201314643224835,-0.6309130913091309,-0.6313744536182613,0.09259259259259259,-0.52,,,0,2,-0.0428571428571429,0.053876956680014604,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.03297473404997451,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.03297473404997451,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.03297473404997451,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.2663877266387726,1.0,4.753926701570681,1.328780487804878,1.0,4.041543026706233,1.328780487804878,1.0,4.041543026706233,1.328780487804878,1.0,4.041543026706233,1.328780487804878,1.0,4.041543026706233
2007-08-16,143.0,143.0,131.1,137.35,137.01117318435757,1074,27,147150.0,160.0,14.9,11.9,-5.65,1187202600.0,1.5,0.8443465491923652,,,,3.79,-12.01310520567892,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,50.68265682656826,135.0,136.9,131.0,136.2,0.05925925925925926,0.04455807158509857,0.0007633587786259108,0.008443465491923685,0.05509964830011721,0.0494442315063244,0.04758096761295484,0.04407819087773093,0.011093066530196748,-0.6355615880556498,-0.03571428571428571,-0.631518848505792,-0.7615499254843517,-0.3456302151954326,1.0169491525423728,-5.708333333333334,,,0,1,-0.008635578583765112,0.008710801393728223,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030762083553046382,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030762083553046382,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030762083553046382,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.220888888888889,1.0,5.527162977867205,1.3399999999999999,1.0,3.941176470588236,1.3399999999999999,1.0,3.941176470588236,1.3399999999999999,1.0,3.941176470588236,1.3399999999999999,1.0,3.941176470588236
2007-08-17,132.5,143.9,130.5,143.5,139.32269399707175,3415,25,475787.0,1065.0,31.19,13.4,11.0,1187289000.0,1.5,4.47761194029852,,,,3.76,-15.78397212543554,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,52.952029520295206,143.0,143.0,131.1,137.35,-0.07342657342657342,0.006293706293706333,-0.0045766590389015585,0.04477611940298512,0.05925925925925926,0.04455807158509857,0.0007633587786259108,0.008443465491923685,0.016871038755385846,2.1797020484171323,-0.07407407407407407,2.233346924906558,5.65625,1.0932885906040268,0.12605042016806722,-2.946902654867256,,,2,0,0.08022388059701492,-0.025906735751295335,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030762083553046382,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030762083553046382,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030762083553046382,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.2328178694158074,1.0,5.295202952029522,1.4,1.0,3.5,1.4,1.0,3.5,1.4,1.0,3.5,1.4,1.0,3.5
2007-08-20,145.0,147.0,138.0,144.75,143.93532851737186,2907,28,418420.0,572.0,19.68,9.0,-0.25,1187548200.0,1.5,0.8710801393728262,,,,3.12,-16.511226252158895,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,53.413284132841326,132.5,143.9,130.5,143.5,0.09433962264150944,0.021542738012508646,0.05747126436781609,0.008710801393728223,-0.07342657342657342,0.006293706293706333,-0.0045766590389015585,0.04477611940298512,0.033107560498342445,-0.14875549048316253,0.12,-0.1205728613854519,-0.4629107981220657,-0.36902853478679065,-0.3283582089552239,-1.0227272727272727,,,1,0,0.05223880597014925,-0.04964539007092199,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030762083553046382,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030762083553046382,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030762083553046382,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.2377084224027362,1.0,5.206834532374101,1.4121951219512194,1.0,3.42603550295858,1.4121951219512194,1.0,3.42603550295858,1.4121951219512194,1.0,3.42603550295858,1.4121951219512194,1.0,3.42603550295858
2007-08-21,138.0,141.0,137.6,141.0,138.52359208523592,657,18,91010.0,657.0,100.0,3.4,3.0,1187634600.0,1.5,-2.590673575129532,,,,3.59,-14.290780141843973,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,52.02952029520295,145.0,147.0,138.0,144.75,-0.04827586206896552,-0.04081632653061224,-0.0028985507246377224,-0.025906735751295335,0.09433962264150944,0.021542738012508646,0.05747126436781609,0.008710801393728223,-0.03759838871999229,-0.7739938080495357,-0.35714285714285715,-0.7824912767076143,0.1486013986013986,4.08130081300813,-0.6222222222222222,-13.0,,,0,4,-0.014705882352941176,0.13694029850746264,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.02942406678637095,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.02942406678637095,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.02942406678637095,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.1764705882352942,0.9740932642487047,5.662650602409637,1.3756097560975609,0.9740932642487047,3.337278106508876,1.3756097560975609,0.9740932642487047,3.337278106508876,1.3756097560975609,0.9740932642487047,3.337278106508876,1.3756097560975609,0.9740932642487047,3.337278106508876
2007-08-22,135.0,138.0,134.0,134.0,134.56319290465632,451,4,60688.0,451.0,100.0,4.0,-1.0,1187721000.0,1.5,-4.964539007092195,,,,3.67,-9.8134328358209,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,49.44649446494465,138.0,141.0,137.6,141.0,-0.021739130434782608,-0.02127659574468085,-0.02616279069767438,-0.04964539007092199,-0.04827586206896552,-0.04081632653061224,-0.0028985507246377224,-0.025906735751295335,-0.02859006990045926,-0.3135464231354642,-0.7777777777777778,-0.3331721788814416,-0.3135464231354642,0.0,0.17647058823529416,-1.3333333333333333,,,0,3,-0.04695164681149257,0.12022058823529408,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030772342172918764,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030772342172918764,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.030772342172918764,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.0784708249496981,0.92573402417962,6.536585365853658,1.3073170731707318,0.92573402417962,3.171597633136095,1.3073170731707318,0.92573402417962,3.171597633136095,1.3073170731707318,0.92573402417962,3.171597633136095,1.3073170731707318,0.92573402417962,3.171597633136095
2007-08-23,130.0,136.5,127.35,136.0,135.67139784946235,2325,21,315436.0,245.0,10.54,9.15,6.0,1187807400.0,1.5,1.49253731343284,,,,3.89,-11.139705882352946,,,32.95,282.1,249.15000000000003,22.02,35.5,-28.69,4.61,2.71,2007,54.96,87.26,-74.11,8.32,3.92,119.06,183.28,-151.51999999999998,19.22,8.190000000000001,278.36,260.12,-264.36,58.8,23.700000000000003,50.18450184501845,135.0,138.0,134.0,134.0,-0.037037037037037035,-0.010869565217391304,-0.04962686567164183,0.014925373134328358,-0.021739130434782608,-0.02127659574468085,-0.02616279069767438,-0.04964539007092199,0.00823557260261536,4.155210643015521,4.25,4.197666754547852,-0.4567627494456763,-0.8946000000000001,1.2875,-7.0,,,0,2,-0.047396528704940065,0.0676243868255081,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.03195978406806314,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.03195978406806314,0.4121951219512195,-0.004702864471996556,0.4121951219512195,-0.047527788424683706,0.4121951219512195,-0.03195978406806314,0.4121951219512195,-0.2684385382059801,0,-0.1896827208399909,-0.2528645833333333,0.3679525222551929,0.3686868686868687,1.0425450364124187,0.9395509499136442,9.510489510489503,1.326829268292683,0.9395509499136442,3.2189349112426036,1.326829268292683,0.9395509499136442,3.2189349112426036,1.326829268292683,0.9395509499136442,3.2189349112426036,1.326829268292683,0.9395509499136442,3.2189349112426036
