Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2007-08-29,1226.0,1226.0,1226.0,1226.0,1226.0,405,6,496530.0,405.0,100.0,0.0,0.0,1188325800.0,0.0,,,,,3.98,-80.86460032626428,,,91.0,35302.8,35211.8,0.52,1.36,-0.81,-0.39,-1.71,2007,0.93,2.9,-1.1800000000000002,-0.0099999999999999,-0.06,1.12,7.109999999999999,-3.7200000000000006,0.2700000000000001,1.19,3.98,9.56,-3.5,0.72,3.1600000000000006,-716.9590643274854,,,,,,,,,,,,,,,,,,,,,,,0,53,-0.01960015680125441,1.8544982007197122,-0.01960015680125441,1.8544982007197122,-0.01960015680125441,1.8544982007197122,-0.01960015680125441,1.8544982007197122,-0.01960015680125441,1.8544982007197122,-0.01960015680125441,1.8544982007197122,-0.01960015680125441,1.8544982007197122,-0.01960015680125441,1.8544982007197122,-0.01960015680125441,1.8544982007197122,-0.01960015680125441,1.8544982007197122,-0.388235294117647,0,-0.2228571428571428,0.4727272727272727,-2.1470588235294117,-2.1476510067114094,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf
2007-08-30,1250.5,1250.5,1250.5,1250.5,1250.0,1,1,1250.0,1.0,100.0,0.0,0.0,1188412200.0,0.0,1.9983686786296808,,,,3.84,-81.23950419832067,,,91.0,35302.8,35211.8,0.52,1.36,-0.81,-0.39,-1.71,2007,0.93,2.9,-1.1800000000000002,-0.0099999999999999,-0.06,1.12,7.109999999999999,-3.7200000000000006,0.2700000000000001,1.19,3.98,9.56,-3.5,0.72,3.1600000000000006,-731.2865497076024,1226.0,1226.0,1226.0,1226.0,0.0199836867862969,0.0199836867862969,0.0199836867862969,0.0199836867862969,,,,,0.01957585644371941,-0.9975308641975309,-0.8333333333333334,-0.9974825287495217,-0.9975308641975309,0.0,,,,,0,52,-0.01960030745580323,1.7985495883967073,-0.01960015680125441,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.01960023212852882,1.8544982007197122,-0.01960015680125441,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.01960023212852882,1.8544982007197122,-0.01960015680125441,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.01960023212852882,1.8544982007197122,-0.388235294117647,0,-0.2228571428571428,0.4727272727272727,-2.1470588235294117,-2.1476510067114094,1.0199836867862968,1.0,51.04081632653061,1.0199836867862968,1.0,51.04081632653061,1.0199836867862968,1.0,51.04081632653061,1.0199836867862968,1.0,51.04081632653061,1.0199836867862968,1.0,51.04081632653061
2007-08-31,1275.5,1275.5,1275.5,1275.5,1275.0,1,1,1275.0,1.0,100.0,0.0,0.0,1188498600.0,0.0,1.999200319872041,,,,4.01,-81.60721285770286,,,91.0,35302.8,35211.8,0.52,1.36,-0.81,-0.39,-1.71,2007,0.93,2.9,-1.1800000000000002,-0.0099999999999999,-0.06,1.12,7.109999999999999,-3.7200000000000006,0.2700000000000001,1.19,3.98,9.56,-3.5,0.72,3.1600000000000006,-745.906432748538,1250.5,1250.5,1250.5,1250.5,0.019992003198720514,0.019992003198720514,0.019992003198720514,0.019992003198720514,0.0199836867862969,0.0199836867862969,0.0199836867862969,0.0199836867862969,0.02,0.0,0.0,0.02,0.0,0.0,,,,,0,51,-0.019593067068575734,1.7436971560338204,-0.019593067068575734,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.019597843775211125,1.8544982007197122,-0.019593067068575734,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.019597843775211125,1.8544982007197122,-0.019593067068575734,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.019597843775211125,1.8544982007197122,-0.388235294117647,0,-0.2228571428571428,0.4727272727272727,-2.1470588235294117,-2.1476510067114094,1.0403752039151712,1.0,25.767676767676768,1.0403752039151712,1.0,25.767676767676768,1.0403752039151712,1.0,25.767676767676768,1.0403752039151712,1.0,25.767676767676768,1.0403752039151712,1.0,25.767676767676768
2007-09-03,1301.0,1301.0,1301.0,1301.0,1301.0,1,1,1301.0,1.0,100.0,0.0,0.0,1188757800.0,0.0,1.999215993727943,,,,,-81.96771714066104,,,91.0,35302.8,35211.8,0.52,1.36,-0.81,-0.39,-1.71,2007,0.93,2.9,-1.1800000000000002,-0.0099999999999999,-0.06,1.12,7.109999999999999,-3.7200000000000006,0.2700000000000001,1.19,3.98,9.56,-3.5,0.72,3.1600000000000006,-760.8187134502924,1275.5,1275.5,1275.5,1275.5,0.0199921599372795,0.0199921599372795,0.0199921599372795,0.0199921599372795,0.019992003198720514,0.019992003198720514,0.019992003198720514,0.019992003198720514,0.0203921568627451,0.0,0.0,0.0203921568627451,0.0,0.0,,,,,0,50,-0.019578869597340228,1.6899397136397891,-0.019578869597340228,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.019593100230743402,1.8544982007197122,-0.019578869597340228,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.019593100230743402,1.8544982007197122,-0.019578869597340228,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.019593100230743402,1.8544982007197122,-0.388235294117647,0,-0.2228571428571428,0.4727272727272727,-2.1470588235294117,-2.1476510067114094,1.061174551386623,1.0,17.346666666666668,1.061174551386623,1.0,17.346666666666668,1.061174551386623,1.0,17.346666666666668,1.061174551386623,1.0,17.346666666666668,1.061174551386623,1.0,17.346666666666668
2007-09-04,1327.0,1327.0,1327.0,1327.0,1327.0,1,1,1327.0,1.0,100.0,0.0,0.0,1188844200.0,0.0,1.9984627209838512,,,,4.47,-82.32102486812359,,,91.0,35302.8,35211.8,0.52,1.36,-0.81,-0.39,-1.71,2007,0.93,2.9,-1.1800000000000002,-0.0099999999999999,-0.06,1.12,7.109999999999999,-3.7200000000000006,0.2700000000000001,1.19,3.98,9.56,-3.5,0.72,3.1600000000000006,-776.0233918128655,1301.0,1301.0,1301.0,1301.0,0.019984627209838585,0.019984627209838585,0.019984627209838585,0.019984627209838585,0.0199921599372795,0.0199921599372795,0.0199921599372795,0.0199921599372795,0.019984627209838585,0.0,0.0,0.019984627209838585,0.0,0.0,,,,,0,49,-0.019558131111915972,1.637273734761729,-0.019558131111915972,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.019586106406977916,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.019586106406977916,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.01960030745580323,1.8544982007197122,-0.019586106406977916,1.8544982007197122,-0.388235294117647,0,-0.2228571428571428,0.4727272727272727,-2.1470588235294117,-2.1476510067114094,1.0823817292006526,1.0,13.138613861386139,1.0823817292006526,1.0,13.138613861386139,1.0823817292006526,1.0,13.138613861386139,1.0823817292006526,1.0,13.138613861386139,1.0823817292006526,1.0,13.138613861386139
2007-09-05,1353.5,1353.5,1353.5,1353.5,1353.0,1,1,1353.0,1.0,100.0,0.0,0.0,1188930600.0,0.0,1.9969856819894491,,,,4.36,-82.66715921684522,,,91.0,35302.8,35211.8,0.52,1.36,-0.81,-0.39,-1.71,2007,0.93,2.9,-1.1800000000000002,-0.0099999999999999,-0.06,1.12,7.109999999999999,-3.7200000000000006,0.2700000000000001,1.19,3.98,9.56,-3.5,0.72,3.1600000000000006,-791.5204678362574,1327.0,1327.0,1327.0,1327.0,0.019969856819894497,0.019969856819894497,0.019969856819894497,0.019969856819894497,0.019984627209838585,0.019984627209838585,0.019984627209838585,0.019984627209838585,0.019593067068575734,0.0,0.0,0.019593067068575734,0.0,0.0,,,,,0,48,-0.019600880619274137,1.5856935892792468,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.01958856877569395,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.01958856877569395,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.01958856877569395,1.8544982007197122,-0.388235294117647,0,-0.2228571428571428,0.4727272727272727,-2.1470588235294117,-2.1476510067114094,1.1039967373572595,1.0,10.615686274509804,1.1039967373572595,1.0,10.615686274509804,1.1039967373572595,1.0,10.615686274509804,1.1039967373572595,1.0,10.615686274509804,1.1039967373572595,1.0,10.615686274509804
2007-09-24,1380.55,1380.55,1380.5,1380.5,1380.546712802768,578,17,797956.0,552.0,95.5,0.05,-0.05,1190572200.0,0.0,1.9948282231252223,,,,3.84,-83.00615718942413,,,91.0,35302.8,35211.8,0.52,1.36,-0.81,-0.39,-1.71,2007,0.93,2.9,-1.1800000000000002,-0.0099999999999999,-0.06,1.12,7.109999999999999,-3.7200000000000006,0.2700000000000001,1.19,3.98,9.56,-3.5,0.72,3.1600000000000006,-807.3099415204679,1353.5,1353.5,1353.5,1353.5,0.019985223494643482,0.019985223494643482,0.01994828223125231,0.01994828223125231,0.019969856819894497,0.019969856819894497,0.019969856819894497,0.019969856819894497,0.02035972860515009,577.0,16.0,588.7679231337768,551.0,-0.045,inf,-inf,,,0,47,-0.019599651871192406,1.5350117179177618,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.019590152075050875,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.019590152075050875,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.019590152075050875,1.8544982007197122,-0.388235294117647,0,-0.2228571428571428,0.4727272727272727,-2.1470588235294117,-2.1476510067114094,1.1260195758564437,1.0,8.935275080906148,1.1260195758564437,1.0,8.935275080906148,1.1260195758564437,1.0,8.935275080906148,1.1260195758564437,1.0,8.935275080906148,1.1260195758564437,1.0,8.935275080906148
2007-09-25,1408.1,1408.1,1408.1,1408.1,1408.0,1,1,1408.0,1.0,100.0,0.0,0.0,1190658600.0,0.0,1.999275624773622,,,,3.79,-83.33925147361693,,,91.0,35302.8,35211.8,0.52,1.36,-0.81,-0.39,-1.71,2007,0.93,2.9,-1.1800000000000002,-0.0099999999999999,-0.06,1.12,7.109999999999999,-3.7200000000000006,0.2700000000000001,1.19,3.98,9.56,-3.5,0.72,3.1600000000000006,-823.4502923976607,1380.55,1380.55,1380.5,1380.5,0.01995581471152798,0.01995581471152798,0.019992756247736262,0.019992756247736262,0.019985223494643482,0.019985223494643482,0.01994828223125231,0.01994828223125231,0.019885808240053406,-0.9982698961937716,-0.9411764705882353,-0.9982354916812456,-0.9981884057971014,0.04712041884816754,-1.0,-1.0,,,0,46,-0.01959111232465275,1.4853263707571802,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.01959027210625111,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.01959027210625111,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.01959027210625111,1.8544982007197122,-0.388235294117647,0,-0.2228571428571428,0.4727272727272727,-2.1470588235294117,-2.1476510067114094,1.148531810766721,1.0,7.732564524986275,1.148531810766721,1.0,7.732564524986275,1.148531810766721,1.0,7.732564524986275,1.148531810766721,1.0,7.732564524986275,1.148531810766721,1.0,7.732564524986275
2007-09-26,1436.25,1436.25,1436.25,1436.25,1436.0,1,1,1436.0,1.0,100.0,0.0,0.0,1190745000.0,0.0,1.9991477877991717,,,,3.73,-83.66579634464753,,,91.0,35302.8,35211.8,0.52,1.36,-0.81,-0.39,-1.71,2007,0.93,2.9,-1.1800000000000002,-0.0099999999999999,-0.06,1.12,7.109999999999999,-3.7200000000000006,0.2700000000000001,1.19,3.98,9.56,-3.5,0.72,3.1600000000000006,-839.9122807017544,1408.1,1408.1,1408.1,1408.1,0.019991477877991687,0.019991477877991687,0.019991477877991687,0.019991477877991687,0.01995581471152798,0.01995581471152798,0.019992756247736262,0.019992756247736262,0.019886363636363636,0.0,0.0,0.019886363636363636,0.0,0.0,,,,,0,45,-0.01957569267835631,1.436636062664255,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.019588652169818355,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.019588652169818355,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.019588652169818355,1.8544982007197122,-0.388235294117647,0,-0.2228571428571428,0.4727272727272727,-2.1470588235294117,-2.1476510067114094,1.1485405837664935,1.0,7.732166890982503,1.1714926590538337,1.0,6.83115338882283,1.1714926590538337,1.0,6.83115338882283,1.1714926590538337,1.0,6.83115338882283,1.1714926590538337,1.0,6.83115338882283
2007-11-07,1464.95,1464.95,1464.95,1464.95,1464.9490909090907,550,6,805722.0,550.0,100.0,0.0,0.0,1194373800.0,0.0,1.9982593559617177,,,,3.49,-83.98580156319329,,,91.0,35302.8,35211.8,0.85,1.75,-0.55,0.34,1.49,2007,0.19,2.81,-0.93,0.33,1.45,2.41,7.5,-4.29,0.3,1.34,3.5700000000000003,8.169999999999998,-3.03,0.04,0.1700000000000008,983.1879194630872,1436.25,1436.25,1436.25,1436.25,0.01998259355961709,0.01998259355961709,0.01998259355961709,0.01998259355961709,0.019991477877991687,0.019991477877991687,0.019991477877991687,0.019991477877991687,0.02015953405925538,549.0,5.0,560.0877437325905,549.0,0.0,,,,,0,44,-0.019585971588858574,1.3889372239325393,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.019588384111722378,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.019588384111722378,1.8544982007197122,-0.019558131111915972,1.8544982007197122,-0.019600880619274137,1.8544982007197122,-0.019588384111722378,1.8544982007197122,0.41078838174273846,0,-0.06666666666666667,-0.48717948717948717,3.5333333333333328,3.447761194029851,1.148529988239906,1.0,7.73264713644761,1.1949021207177815,1.0,6.130780498012135,1.1949021207177815,1.0,6.130780498012135,1.1949021207177815,1.0,6.130780498012135,1.1949021207177815,1.0,6.130780498012135
