Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price,Open Price GR,High Price GR,Low Price GR,Close Price GR,Next Day Open Price GR,Next Day High Price GR,Next Day Low Price GR,Next Day Close Price GR,WAP GR,No.of Shares GR,No. of Trades GR,Total Turnover (Rs.) GR,Deliverable Quantity GR,% Deli. Qty to Traded Qty GR,Spread High-Low GR,Spread Close-Open GR,Alpha GR,Beta GR,Sequential Increase,Sequential Decrease,Sequential Increase %,Sequential Decrease %,Max Inc % in 90 days,Max Dec % in 90 days,Min Inc % in 90 days,Min Dec % in 90 days,Avg Inc % in 90 days,Avg Dec % in 90 days,Max Inc % in 180 days,Max Dec % in 180 days,Min Inc % in 180 days,Min Dec % in 180 days,Avg Inc % in 180 days,Avg Dec % in 180 days,Max Inc % in 365 days,Max Dec % in 365 days,Min Inc % in 365 days,Min Dec % in 365 days,Avg Inc % in 365 days,Avg Dec % in 365 days,Revenue GR,Dividend Value GR,Income GR,Expenditure GR,Net Profit GR,EPS GR,CP % LV 7 days,CP % HV 7 days,CP % BA 7 days,CP % LV 30 days,CP % HV 30 days,CP % BA 30 days,CP % LV 90 days,CP % HV 90 days,CP % BA 90 days,CP % LV 180 days,CP % HV 180 days,CP % BA 180 days,CP % LV 365 days,CP % HV 365 days,CP % BA 365 days
2007-08-01,18.25,18.9,18.25,18.3,18.53220035778176,4472,24,82876.0,4072.0,91.06,0.65,0.05,1185906600.0,0,,,,,4.89,-8.743169398907114,,,5.13,40.6,35.47,98.17,98.72,-103.35,47.5,-0.43,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.55813953488372,,,,,,,,,,,,,,,,,,,,,,,2,0,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.04155844155844159,,0,,,,,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf,1.0,1.0,inf
2007-08-02,18.4,19.25,18.4,19.25,18.94032111481369,3301,13,62522.0,3225.0,97.7,0.85,0.85,1185993000.0,0,5.191256830601088,,,,4.89,-13.24675324675325,,,5.13,40.6,35.47,98.17,98.72,-103.35,47.5,-0.43,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44.76744186046512,18.25,18.9,18.25,18.3,0.008219178082191704,0.018518518518518594,0.008219178082191704,0.05191256830601089,,,,,0.022022250415642375,-0.2618515205724508,-0.4583333333333333,-0.24559582991457116,-0.20800589390962673,0.07291895453547112,0.3076923076923076,15.999999999999998,,,1,0,0.02499999999999996,-0.024390243902438987,0.06944444444444445,-0.024390243902438987,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.03297434273044029,0.06944444444444445,-0.024390243902438987,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.03297434273044029,0.06944444444444445,-0.024390243902438987,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.03297434273044029,,0,,,,,1.0519125683060109,1.0,20.263157894736857,1.0519125683060109,1.0,20.263157894736857,1.0519125683060109,1.0,20.263157894736857,1.0519125683060109,1.0,20.263157894736857,1.0519125683060109,1.0,20.263157894736857
2007-08-03,19.25,19.25,18.1,18.45,18.784417040358743,8920,30,167557.0,8620.0,96.64,1.15,-0.8,1186079400.0,0,-4.155844155844157,,,,4.85,-9.485094850948506,,,5.13,40.6,35.47,98.17,98.72,-103.35,47.5,-0.43,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.906976744186046,18.4,19.25,18.4,19.25,0.046195652173913124,0.0,-0.016304347826086803,-0.04155844155844159,0.008219178082191704,0.018518518518518594,0.008219178082191704,0.05191256830601089,-0.008231332167489417,1.7022114510754316,1.3076923076923077,1.6799686510348357,1.6728682170542635,-0.01084953940634598,0.35294117647058815,-1.9411764705882353,,,0,2,-0.0027700831024931143,0.013888888888888888,0.06944444444444445,-0.024390243902438987,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.03297434273044029,0.06944444444444445,-0.024390243902438987,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.03297434273044029,0.06944444444444445,-0.024390243902438987,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.03297434273044029,,0,,,,,1.0081967213114753,0.9584415584415584,19.421052631578963,1.0081967213114753,0.9584415584415584,19.421052631578963,1.0081967213114753,0.9584415584415584,19.421052631578963,1.0081967213114753,0.9584415584415584,19.421052631578963,1.0081967213114753,0.9584415584415584,19.421052631578963
2007-08-06,18.3,18.45,17.5,18.0,18.11552631578948,7600,24,137678.0,7500.0,98.68,0.95,-0.3,1186338600.0,0,-2.439024390243893,,,,4.88,-7.22222222222223,,,5.13,40.6,35.47,98.17,98.72,-103.35,47.5,-0.43,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.86046511627907,19.25,19.25,18.1,18.45,-0.04935064935064931,-0.04155844155844159,-0.03314917127071831,-0.024390243902438987,0.046195652173913124,0.0,-0.016304347826086803,-0.04155844155844159,-0.035608809319561834,-0.14798206278026907,-0.2,-0.17832140704357324,-0.12993039443155452,0.021109271523178874,-0.17391304347826084,-0.625,,,0,1,-0.010958904109589003,0.01108033240997226,0.06944444444444445,-0.024390243902438987,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.03297434273044029,0.06944444444444445,-0.024390243902438987,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.03297434273044029,0.06944444444444445,-0.024390243902438987,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.03297434273044029,,0,,,,,1.0,0.935064935064935,14.4,1.0,0.935064935064935,14.4,1.0,0.935064935064935,14.4,1.0,0.935064935064935,14.4,1.0,0.935064935064935,14.4
2007-08-07,18.05,18.65,18.0,18.05,18.113527575442248,19220,46,348142.0,18270.0,95.06,0.65,0.0,1186425000.0,0,0.2777777777777768,,,,4.94,-7.479224376731308,,,5.13,40.6,35.47,98.17,98.72,-103.35,47.5,-0.43,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.97674418604652,18.3,18.45,17.5,18.0,-0.01366120218579235,0.010840108401083973,0.02857142857142857,0.0027777777777778173,-0.04935064935064931,-0.04155844155844159,-0.03314917127071831,-0.024390243902438987,-0.00011033299901922784,1.5289473684210526,0.9166666666666666,1.5286683420735339,1.436,-0.03668423186055943,-0.31578947368421045,-1.0,,,1,0,0.02240896358543409,-0.021917808219178006,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.029288831226686195,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.029288831226686195,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.029288831226686195,,0,,,,,1.0027777777777778,0.9376623376623378,14.440000000000001,1.0027777777777778,0.9376623376623378,14.440000000000001,1.0027777777777778,0.9376623376623378,14.440000000000001,1.0027777777777778,0.9376623376623378,14.440000000000001,1.0027777777777778,0.9376623376623378,14.440000000000001
2007-08-08,18.0,18.25,17.95,18.25,18.018936170212765,9400,43,169378.0,9400.0,100.0,0.3,0.25,1186511400.0,0,1.1080332409972191,,,,4.95,-8.493150684931505,,,5.13,40.6,35.47,98.17,98.72,-103.35,47.5,-0.43,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.44186046511628,18.05,18.65,18.0,18.05,-0.0027700831024931143,-0.02144772117962459,-0.0027777777777778173,0.01108033240997226,-0.01366120218579235,0.010840108401083973,0.02857142857142857,0.0027777777777778173,-0.005222141564392307,-0.5109261186264308,-0.06521739130434782,-0.5134801316704104,-0.48549534756431306,0.0519671786240269,-0.5384615384615385,inf,,,0,1,-0.005571030640668405,0.005602240896358424,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.029288831226686195,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.029288831226686195,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.029288831226686195,,0,,,,,1.0138888888888888,0.948051948051948,14.6,1.0138888888888888,0.948051948051948,14.6,1.0138888888888888,0.948051948051948,14.6,1.0138888888888888,0.948051948051948,14.6,1.0138888888888888,0.948051948051948,14.6
2007-08-09,17.55,18.25,17.45,17.85,17.789516129032258,12400,44,220590.0,10050.0,81.05,0.8,0.3,1186597800.0,0,-2.191780821917799,,,,4.81,-6.442577030812336,,,5.13,40.6,35.47,98.17,98.72,-103.35,47.5,-0.43,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.51162790697675,18.0,18.25,17.95,18.25,-0.02499999999999996,0.0,-0.02785515320334262,-0.021917808219178006,-0.0027700831024931143,-0.02144772117962459,-0.0027777777777778173,0.01108033240997226,-0.012732163486974505,0.3191489361702128,0.023255813953488372,0.3023533162512251,0.06914893617021277,-0.18950000000000003,1.6666666666666667,0.19999999999999996,,,1,0,0.02865329512893983,-0.02785515320334262,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.0289304117208503,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.0289304117208503,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.0289304117208503,,0,,,,,1.0,0.9272727272727274,12.750000000000014,1.0,0.9272727272727274,12.750000000000014,1.0,0.9272727272727274,12.750000000000014,1.0,0.9272727272727274,12.750000000000014,1.0,0.9272727272727274,12.750000000000014
2007-08-10,17.25,18.0,17.25,17.95,17.649006622516556,3775,21,66625.0,3575.0,94.7,0.75,0.7,1186684200.0,0,0.5602240896358524,,,,4.57,-6.963788300835649,,,5.13,40.6,35.47,98.17,98.72,-103.35,47.5,-0.43,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.74418604651163,17.55,18.25,17.45,17.85,-0.017094017094017134,-0.0136986301369863,-0.011461318051575891,0.005602240896358424,-0.02499999999999996,0.0,-0.02785515320334262,-0.021917808219178006,-0.007898444538713021,-0.6955645161290323,-0.5227272727272727,-0.6979690829140034,-0.6442786069651741,0.16841455891425053,-0.06250000000000006,1.3333333333333333,,,0,1,-0.025139664804469237,0.025787965616045804,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.0289304117208503,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.0289304117208503,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.0289304117208503,,0,,,,,1.0056022408963585,0.9324675324675324,12.821428571428584,1.0056022408963585,0.9324675324675324,12.821428571428584,1.0056022408963585,0.9324675324675324,12.821428571428584,1.0056022408963585,0.9324675324675324,12.821428571428584,1.0056022408963585,0.9324675324675324,12.821428571428584
2007-08-13,18.25,18.25,17.1,17.45,17.408396946564885,13100,35,228050.0,12600.0,96.18,1.15,-0.8,1186943400.0,0,-2.785515320334264,,,,4.74,-4.297994269340977,,,5.13,40.6,35.47,98.17,98.72,-103.35,47.5,-0.43,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-40.581395348837205,17.25,18.0,17.25,17.95,0.057971014492753624,0.013888888888888888,-0.00869565217391296,-0.02785515320334262,-0.017094017094017134,-0.0136986301369863,-0.011461318051575891,0.005602240896358424,-0.013633043552983969,2.4701986754966887,0.6666666666666666,2.422889305816135,2.5244755244755246,0.01562829989440342,0.5333333333333332,-2.142857142857143,,,1,0,0.04069767441860461,-0.039106145251396614,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.030965558426959562,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.030965558426959562,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.030965558426959562,,0,,,,,1.0,0.9064935064935065,9.694444444444441,1.0,0.9064935064935065,9.694444444444441,1.0,0.9064935064935065,9.694444444444441,1.0,0.9064935064935065,9.694444444444441,1.0,0.9064935064935065,9.694444444444441
2007-08-14,17.4,18.15,17.4,17.9,18.025698324022343,5370,27,96798.0,5270.0,98.14,0.75,0.5,1187029800.0,0,2.57879656160458,,,,4.64,-6.703910614525133,,,5.13,40.6,35.47,98.17,98.72,-103.35,47.5,-0.43,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.627906976744185,18.25,18.25,17.1,17.45,-0.046575342465753504,-0.005479452054794599,0.01754385964912264,0.025787965616045804,0.057971014492753624,0.013888888888888888,-0.00869565217391296,-0.02785515320334262,0.03545997827096122,-0.5900763358778626,-0.22857142857142856,-0.5755404516553387,-0.5817460317460318,0.0203784570596797,-0.3478260869565217,-1.625,,,0,2,-0.014326647564469915,0.09302325581395357,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.030965558426959562,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.030965558426959562,0.06944444444444445,-0.021917808219178006,0.06944444444444445,-0.04155844155844159,0.06944444444444445,-0.030965558426959562,,0,,,,,1.0257879656160458,0.9701897018970189,17.9,1.0257879656160458,0.9298701298701298,9.94444444444444,1.0257879656160458,0.9298701298701298,9.94444444444444,1.0257879656160458,0.9298701298701298,9.94444444444444,1.0257879656160458,0.9298701298701298,9.94444444444444
