Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2007-08-01,274.0,274.0,255.0,256.85,260.6115049475705,13542,404,3529201.0,6388.0,47.17,19.0,-17.15,1185906600.0,0.0,,,,nan,4.89,581.3315164492894,,,172.25,3201.9,3029.65,5318.2,5318.2,-4408.1,809.8,3.8,2007,10031.8,10091.6,-7939.6,1861.2,8.9,21292.0,21352.8,-17737.300000000003,3065.0,14.600000000000001,46140.7,30739.700000000004,-38462.700000000004,6497.700000000001,31.1,67.5921052631579,,,,
2007-08-02,258.0,263.0,257.0,261.2,260.863991590878,21881,307,5707965.0,16085.0,73.51,6.0,3.2,1185993000.0,0.0,1.6935954837453693,,,nan,4.89,569.9846860643186,,,172.25,3201.9,3029.65,5318.2,5318.2,-4408.1,809.8,3.8,2007,10031.8,10091.6,-7939.6,1861.2,8.9,21292.0,21352.8,-17737.300000000003,3065.0,14.600000000000001,46140.7,30739.700000000004,-38462.700000000004,6497.700000000001,31.1,68.73684210526316,274.0,274.0,255.0,256.85
2007-08-03,264.4,264.4,258.35,260.45,261.17377846562016,9046,195,2362578.0,4652.0,51.43,6.05,-3.95,1186079400.0,0.0,-0.2871362940275679,,,nan,4.85,571.913995008639,,,172.25,3201.9,3029.65,5318.2,5318.2,-4408.1,809.8,3.8,2007,10031.8,10091.6,-7939.6,1861.2,8.9,21292.0,21352.8,-17737.300000000003,3065.0,14.600000000000001,46140.7,30739.700000000004,-38462.700000000004,6497.700000000001,31.1,68.53947368421052,258.0,263.0,257.0,261.2
2007-08-06,259.8,259.8,246.0,252.75,251.07766435862652,28018,459,7034694.0,10108.0,36.08,13.8,-7.05,1186338600.0,0.0,-2.9564215780380043,,,nan,4.88,592.3837784371909,,,172.25,3201.9,3029.65,5318.2,5318.2,-4408.1,809.8,3.8,2007,10031.8,10091.6,-7939.6,1861.2,8.9,21292.0,21352.8,-17737.300000000003,3065.0,14.600000000000001,46140.7,30739.700000000004,-38462.700000000004,6497.700000000001,31.1,66.51315789473685,264.4,264.4,258.35,260.45
2007-08-07,259.8,259.8,255.05,257.05,256.9701827508817,6238,170,1602980.0,4809.0,77.09,4.75,-2.75,1186425000.0,0.0,1.7012858555885302,,,nan,4.94,580.8014005057381,,,172.25,3201.9,3029.65,5318.2,5318.2,-4408.1,809.8,3.8,2007,10031.8,10091.6,-7939.6,1861.2,8.9,21292.0,21352.8,-17737.300000000003,3065.0,14.600000000000001,46140.7,30739.700000000004,-38462.700000000004,6497.700000000001,31.1,67.64473684210527,259.8,259.8,246.0,252.75
2007-08-08,260.0,265.0,255.0,259.3,261.03499940779346,16886,371,4407837.0,6402.0,37.91,10.0,-0.7,1186511400.0,0.0,0.8753160863645304,,,nan,4.95,574.893945237177,,,172.25,3201.9,3029.65,5318.2,5318.2,-4408.1,809.8,3.8,2007,10031.8,10091.6,-7939.6,1861.2,8.9,21292.0,21352.8,-17737.300000000003,3065.0,14.600000000000001,46140.7,30739.700000000004,-38462.700000000004,6497.700000000001,31.1,68.23684210526316,259.8,259.8,255.05,257.05
2007-08-09,265.0,269.0,260.25,264.05,265.3035220894046,34383,386,9121931.0,26526.0,77.15,8.75,-0.95,1186597800.0,0.0,1.8318549942151874,,,nan,4.81,562.7532664268131,,,172.25,3201.9,3029.65,5318.2,5318.2,-4408.1,809.8,3.8,2007,10031.8,10091.6,-7939.6,1861.2,8.9,21292.0,21352.8,-17737.300000000003,3065.0,14.600000000000001,46140.7,30739.700000000004,-38462.700000000004,6497.700000000001,31.1,69.48684210526316,260.0,265.0,255.0,259.3
2007-08-10,253.0,258.85,250.5,257.4,255.02951411264337,7759,253,1978774.0,3250.0,41.89,8.35,4.4,1186684200.0,0.0,-2.518462412421907,,,nan,4.57,579.8756798756799,,,172.25,3201.9,3029.65,5318.2,5318.2,-4408.1,809.8,3.8,2007,10031.8,10091.6,-7939.6,1861.2,8.9,21292.0,21352.8,-17737.300000000003,3065.0,14.600000000000001,46140.7,30739.700000000004,-38462.700000000004,6497.700000000001,31.1,67.73684210526315,265.0,269.0,260.25,264.05
2007-08-13,260.0,260.9,257.05,258.4,258.4747014115092,4605,154,1190276.0,2706.0,58.76,3.85,-1.6,1186943400.0,0.0,0.38850038850037905,,,nan,4.74,577.2445820433437,,,172.25,3201.9,3029.65,5318.2,5318.2,-4408.1,809.8,3.8,2007,10031.8,10091.6,-7939.6,1861.2,8.9,21292.0,21352.8,-17737.300000000003,3065.0,14.600000000000001,46140.7,30739.700000000004,-38462.700000000004,6497.700000000001,31.1,68.0,253.0,258.85,250.5,257.4
2007-08-14,260.5,263.5,257.3,260.45,261.01015437959217,12113,216,3161616.0,8521.0,70.35,6.2,-0.05,1187029800.0,0.0,0.7933436532507887,,,nan,4.64,571.913995008639,,,172.25,3201.9,3029.65,5318.2,5318.2,-4408.1,809.8,3.8,2007,10031.8,10091.6,-7939.6,1861.2,8.9,21292.0,21352.8,-17737.300000000003,3065.0,14.600000000000001,46140.7,30739.700000000004,-38462.700000000004,6497.700000000001,31.1,68.53947368421052,260.0,260.9,257.05,258.4
