Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open,Unixtime,Dividend Value,% Return of Company,Close Price of SP500,% Return of SP500,Beta,Rate,% YTD of Company,% YTD of SP500,Alpha,Lower Band,Upper Band,Band Area,Revenue,Income,Expenditure,Net Profit,EPS,year,Revenue last 2 quarters,Income last 2 quarters,Expenditure  last 2 quarters,Net Profit  last 2 quarters,EPS last 2 quarters,Revenue last 4 quarters,Income last 4 quarters,Expenditure  last 4 quarters,Net Profit  last 4 quarters,EPS last 4 quarters,Revenue last 8 quarters,Income last 8 quarters,Expenditure  last 8 quarters,Net Profit  last 8 quarters,EPS last 8 quarters,p/e,Next Day Open Price,Next Day High Price,Next Day Low Price,Next Day Close Price
2007-08-01,785.5,793.5,780.0,781.5,782.6354166666665,1536,51,1202128.0,1456.0,94.79,13.5,-4.0,1185906600.0,20.0,,,,nan,4.89,1515.0031989763274,,,664.4,13529.45,12865.050000000001,1513.5,1556.5,-82.1,344.9,10.6,2007,3423.2,3493.7,-260.2,736.8,22.700000000000003,6819.9,6994.299999999999,-447.29999999999995,1460.8,45.0,14931.6,13595.5,-1127.3,3272.6,100.81,73.72641509433963,,,,
2007-08-02,780.25,792.0,780.0,781.4,782.0925572519085,1048,41,819633.0,798.0,76.15,12.0,1.15,1185993000.0,20.0,-0.01279590531030328,,,nan,4.89,1515.209879703097,,,664.4,13529.45,12865.050000000001,1513.5,1556.5,-82.1,344.9,10.6,2007,3423.2,3493.7,-260.2,736.8,22.700000000000003,6819.9,6994.299999999999,-447.29999999999995,1460.8,45.0,14931.6,13595.5,-1127.3,3272.6,100.81,73.71698113207547,785.5,793.5,780.0,781.5
2007-08-03,780.0,791.8,780.0,780.0,781.3284671532847,411,24,321126.0,332.0,80.78,11.8,0.0,1186079400.0,20.0,-0.17916560020475591,,,nan,4.85,1518.1089743589744,,,664.4,13529.45,12865.050000000001,1513.5,1556.5,-82.1,344.9,10.6,2007,3423.2,3493.7,-260.2,736.8,22.700000000000003,6819.9,6994.299999999999,-447.29999999999995,1460.8,45.0,14931.6,13595.5,-1127.3,3272.6,100.81,73.58490566037736,780.25,792.0,780.0,781.4
2007-08-06,775.0,787.95,775.0,783.55,778.8757225433526,346,14,269491.0,317.0,91.62,12.95,8.55,1186338600.0,20.0,0.45512820512820795,,,nan,4.88,1510.7778699508647,,,664.4,13529.45,12865.050000000001,1513.5,1556.5,-82.1,344.9,10.6,2007,3423.2,3493.7,-260.2,736.8,22.700000000000003,6819.9,6994.299999999999,-447.29999999999995,1460.8,45.0,14931.6,13595.5,-1127.3,3272.6,100.81,73.91981132075472,780.0,791.8,780.0,780.0
2007-08-07,794.0,794.0,777.05,784.95,783.8132911392405,316,25,247685.0,213.0,67.41,16.95,-9.05,1186425000.0,20.0,0.17867398379172172,,,nan,4.94,1507.9049620994965,,,664.4,13529.45,12865.050000000001,1513.5,1556.5,-82.1,344.9,10.6,2007,3423.2,3493.7,-260.2,736.8,22.700000000000003,6819.9,6994.299999999999,-447.29999999999995,1460.8,45.0,14931.6,13595.5,-1127.3,3272.6,100.81,74.05188679245283,775.0,787.95,775.0,783.55
2007-08-08,776.0,789.9,776.0,782.25,779.6991150442477,1356,29,1057272.0,1220.0,89.97,13.9,6.25,1186511400.0,20.0,-0.34397095356393237,,,nan,4.95,1513.4547778843082,,,664.4,13529.45,12865.050000000001,1513.5,1556.5,-82.1,344.9,10.6,2007,3423.2,3493.7,-260.2,736.8,22.700000000000003,6819.9,6994.299999999999,-447.29999999999995,1460.8,45.0,14931.6,13595.5,-1127.3,3272.6,100.81,73.79716981132076,794.0,794.0,777.05,784.95
2007-08-09,780.05,785.0,775.0,775.25,782.4069820854386,8708,50,6813200.0,8507.0,97.69,10.0,-4.8,1186597800.0,20.0,-0.8948545861297563,,,nan,4.81,1528.023218316672,,,664.4,13529.45,12865.050000000001,1513.5,1556.5,-82.1,344.9,10.6,2007,3423.2,3493.7,-260.2,736.8,22.700000000000003,6819.9,6994.299999999999,-447.29999999999995,1460.8,45.0,14931.6,13595.5,-1127.3,3272.6,100.81,73.13679245283019,776.0,789.9,776.0,782.25
2007-08-10,771.0,773.0,755.0,762.65,764.9956850053937,927,63,709151.0,792.0,85.44,18.0,-8.35,1186684200.0,20.0,-1.6252821670428963,,,nan,4.57,1554.920343538976,,,664.4,13529.45,12865.050000000001,1513.5,1556.5,-82.1,344.9,10.6,2007,3423.2,3493.7,-260.2,736.8,22.700000000000003,6819.9,6994.299999999999,-447.29999999999995,1460.8,45.0,14931.6,13595.5,-1127.3,3272.6,100.81,71.94811320754717,780.05,785.0,775.0,775.25
2007-08-13,765.25,782.8,765.0,769.75,773.3298906439854,1646,57,1272901.0,980.0,59.54,17.8,4.5,1186943400.0,20.0,0.9309644004458217,,,nan,4.74,1539.655732380643,,,664.4,13529.45,12865.050000000001,1513.5,1556.5,-82.1,344.9,10.6,2007,3423.2,3493.7,-260.2,736.8,22.700000000000003,6819.9,6994.299999999999,-447.29999999999995,1460.8,45.0,14931.6,13595.5,-1127.3,3272.6,100.81,72.61792452830188,771.0,773.0,755.0,762.65
2007-08-14,770.0,779.9,766.5,776.6,773.6833333333333,360,25,278526.0,263.0,73.06,13.4,6.6,1187029800.0,20.0,0.8898993179603742,,,nan,4.64,1525.1931496265772,,,664.4,13529.45,12865.050000000001,1513.5,1556.5,-82.1,344.9,10.6,2007,3423.2,3493.7,-260.2,736.8,22.700000000000003,6819.9,6994.299999999999,-447.29999999999995,1460.8,45.0,14931.6,13595.5,-1127.3,3272.6,100.81,73.26415094339623,765.25,782.8,765.0,769.75
