Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-04-23,81.5,INVEST,0,1226.0,0.0
2020-08-11,104.65,EXIT,128300.90000000001,0.0,0.28300900000000007
2020-08-31,94.0,INVEST,0,1364.0,0.0
2020-09-03,107.4,EXIT,146493.6,0.0,0.14179713470443306
2021-02-09,172.4,INVEST,0,849.0,0.0
2021-02-10,185.05,EXIT,157107.45,0.0,0.07245265322171075
2021-03-10,174.0,INVEST,0,902.0,0.0
2021-03-12,185.7,EXIT,167501.4,0.0,0.0661582248327497
2021-03-31,168.05,INVEST,0,996.0,0.0
2021-04-01,182.35,EXIT,181620.6,0.0,0.08429302680455215
