Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-09-26,43.4,INVEST,0,2304.0,0.0
2018-10-03,40.35,EXIT,92966.40000000001,0.0,-0.07033599999999991
2018-10-09,30.35,INVEST,0,3063.0,0.0
2020-03-11,13.85,EXIT,42422.549999999996,0.0,-0.5436786839116069
2020-03-13,12.05,INVEST,0,3520.0,0.0
2020-06-29,20.27,EXIT,71350.4,0.0,0.6818979528576193
2020-07-20,16.85,INVEST,0,4234.0,0.0
2020-07-31,17.95,EXIT,76000.3,0.0,0.065169921962596
2020-09-21,15.05,INVEST,0,5049.0,0.0
2020-09-29,15.8,EXIT,79774.2,0.0,0.04965638293533044
2020-10-16,10.21,INVEST,0,7813.0,0.0
2021-02-19,21.64,EXIT,169073.32,0.0,1.1193985022726647
2021-02-24,18.83,INVEST,0,8978.0,0.0
2021-04-07,16.65,-,149483.69999999998,0.0,-0.11586464381251887
