Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-25,626.525,INVEST,0,159.0,0.0
2018-11-01,791.175,EXIT,125796.825,0.0,0.25796824999999995
2018-11-14,754.625,INVEST,0,166.0,0.0
2020-03-06,1013.4,EXIT,168224.4,0.0,0.33727063461259854
2020-03-25,692.7,INVEST,0,242.0,0.0
2020-04-01,804.65,EXIT,194725.3,0.0,0.15753303325795778
2020-04-08,793.9,INVEST,0,245.0,0.0
2020-09-18,1338.15,EXIT,327846.75,0.0,0.6836371544940489
2020-12-28,1147.6,INVEST,0,285.0,0.0
2021-04-07,1568.75,-,447093.75,0.0,0.36372786980502325
