Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-04-25,130.49,INVEST,0,766.0,0.0
2018-06-11,124.77,EXIT,95573.81999999999,0.0,-0.04426180000000007
2018-08-06,118.2,INVEST,0,808.0,0.0
2018-09-19,111.88,EXIT,90399.04,0.0,-0.054144325297450696
2018-12-10,101.05,INVEST,0,894.0,0.0
2019-09-24,120.18,EXIT,107440.92000000001,0.0,0.18851837364644602
2019-10-15,118.0,INVEST,0,910.0,0.0
2020-03-17,98.16,EXIT,89325.59999999999,0.0,-0.16860726806881418
2020-04-09,75.01,INVEST,0,1190.0,0.0
2020-04-20,86.09,EXIT,102447.1,0.0,0.14689517898564372
2020-05-29,84.41000000000001,INVEST,0,1213.0,0.0
2020-06-24,99.57,EXIT,120778.40999999999,0.0,0.17893439638603711
2020-06-25,96.92000000000002,INVEST,0,1246.0,0.0
2020-09-18,108.49,EXIT,135178.54,0.0,0.11922768315959799
2020-10-21,100.24,INVEST,0,1348.0,0.0
2021-01-22,120.05,EXIT,161827.4,0.0,0.19713824398458502
2021-02-01,118.55,INVEST,0,1365.0,0.0
2021-02-05,135.51,EXIT,184971.15,0.0,0.1430150271214887
