Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-03-19,3322.2,INVEST,0,30.0,0.0
2019-03-27,3522.55,EXIT,105676.5,0.0,0.056765
2019-06-19,3976.5,INVEST,0,26.0,0.0
2019-07-26,3651.4,EXIT,94936.40000000001,0.0,-0.10163186706599851
2019-09-09,3515.8,INVEST,0,27.0,0.0
2019-10-03,4015.85,EXIT,108427.95,0.0,0.14211145566926897
2019-10-16,3973.85,INVEST,0,27.0,0.0
2019-12-05,4061.7,EXIT,109665.9,0.0,0.011417259110773533
2020-01-23,4383.45,INVEST,0,25.0,0.0
2020-02-20,5202.3,EXIT,130057.5,0.0,0.18594294124244645
2020-02-27,4969.8,INVEST,0,26.0,0.0
2020-03-03,5357.85,EXIT,139304.1,0.0,0.07109624589124046
2020-05-19,4208.3,INVEST,0,33.0,0.0
2020-05-20,4460.25,EXIT,147188.25,0.0,0.056596683083986715
2020-07-23,4716.05,INVEST,0,31.0,0.0
2020-08-28,6215.75,EXIT,192688.25,0.0,0.3091279365030836
2020-09-14,6475.8,INVEST,0,29.0,0.0
2020-09-16,6950.15,EXIT,201554.34999999998,0.0,0.04601266553617035
2020-12-22,6198.3,INVEST,0,32.0,0.0
2021-01-08,6638.65,EXIT,212436.8,0.0,0.053992632756375704
2021-02-11,6515.15,INVEST,0,32.0,0.0
2021-02-17,6747.55,EXIT,215921.6,0.0,0.016403937547543636
