Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-30,585.0,INVEST,0,170.0,0.0
2019-01-25,803.4,EXIT,136578.0,0.0,0.36578
2019-08-05,696.0,INVEST,0,196.0,0.0
2019-08-06,813.35,EXIT,159416.6,0.0,0.1672201965177408
2019-10-03,854.0,INVEST,0,186.0,0.0
2020-02-10,1534.3,EXIT,285379.8,0.0,0.7901510884061006
2020-03-19,1078.25,INVEST,0,264.0,0.0
2020-03-20,1250.75,EXIT,330198.0,0.0,0.1570475555733097
2020-04-03,1155.8,INVEST,0,285.0,0.0
2020-04-09,1405.75,EXIT,400638.75,0.0,0.21332882088928462
2020-04-16,1401.95,INVEST,0,285.0,0.0
2020-04-20,1543.65,EXIT,439940.25,0.0,0.09809710119153477
2020-04-21,1462.9,INVEST,0,300.0,0.0
2020-04-22,1749.9,EXIT,524970.0,0.0,0.19327567777669807
2020-04-24,1655.15,INVEST,0,317.0,0.0
2020-04-27,1928.95,EXIT,611477.15,0.0,0.16478494009181482
