Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-02-27,88.9,INVEST,0,1124.0,0.0
2019-04-24,104.0,EXIT,116896.0,0.0,0.16896
2019-05-17,90.75,INVEST,0,1288.0,0.0
2020-02-10,111.25,EXIT,143290.0,0.0,0.22579044620859567
2020-04-01,63.85,INVEST,0,2244.0,0.0
2020-04-20,89.75,EXIT,201399.0,0.0,0.40553423127922394
2020-04-22,83.5,INVEST,0,2411.0,0.0
2020-05-15,86.0,EXIT,207346.0,0.0,0.02952844850272345
2020-05-26,77.85,INVEST,0,2663.0,0.0
2020-06-16,89.35,EXIT,237939.05,0.0,0.14754588947942082
2020-06-24,82.25,INVEST,0,2892.0,0.0
2020-08-28,87.2,EXIT,252182.4,0.0,0.05986133843940289
2020-08-31,80.3,INVEST,0,3140.0,0.0
2020-11-17,85.6,EXIT,268784.0,0.0,0.06583171545674879
2020-11-24,88.3,INVEST,0,3043.0,0.0
2020-12-18,86.55,EXIT,263371.64999999997,0.0,-0.020136429251741306
2020-12-21,80.7,INVEST,0,3263.0,0.0
2021-01-20,103.75,EXIT,338536.25,0.0,0.2853936632891203
