Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-08-14,88.4,INVEST,0,1131.0,0.0
2020-08-18,95.1,EXIT,107558.09999999999,0.0,0.07558099999999991
2020-10-26,85.9,INVEST,0,1252.0,0.0
2021-04-07,105.45,-,132023.4,0.0,0.22746125117494642
