Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-06-14,817.05,INVEST,0,122.0,0.0
2018-06-15,908.1,EXIT,110788.2,0.0,0.10788199999999996
2018-11-01,680.55,INVEST,0,162.0,0.0
2019-01-09,893.7,EXIT,144779.4,0.0,0.3068124583665047
2019-08-08,785.05,INVEST,0,184.0,0.0
2019-08-21,776.2,EXIT,142820.80000000002,0.0,-0.013528167681313617
2019-09-19,770.05,INVEST,0,185.0,0.0
2020-03-11,785.7,EXIT,145354.5,0.0,0.01774041316110806
2020-03-30,626.45,INVEST,0,232.0,0.0
2020-04-30,742.55,EXIT,172271.59999999998,0.0,0.18518243329239878
2020-08-05,731.9,INVEST,0,235.0,0.0
2021-03-16,1129.95,EXIT,265538.25,0.0,0.5413930676907861
