Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-05-10,948.5,INVEST,0,105.0,0.0
2019-03-06,736.45,EXIT,77327.25,0.0,-0.2267275
2019-04-01,775.95,INVEST,0,99.0,0.0
2019-08-08,482.05,EXIT,47722.950000000004,0.0,-0.38284434012589347
2019-09-19,513.95,INVEST,0,92.0,0.0
2019-09-23,634.6,EXIT,58383.200000000004,0.0,0.22337785069866803
2020-03-19,573.5,INVEST,0,101.0,0.0
2020-03-20,675.2,EXIT,68195.20000000001,0.0,0.16806204524589277
2020-04-03,591.85,INVEST,0,115.0,0.0
2021-04-07,1239.25,-,142513.75,0.0,1.0897915102529208
