Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-04-16,78.85,INVEST,0,1268.0,0.0
2020-04-20,89.75,EXIT,113803.0,0.0,0.13803
2020-04-22,83.5,INVEST,0,1362.0,0.0
2020-05-15,86.0,EXIT,117132.0,0.0,0.02925230442079734
2020-05-26,77.85,INVEST,0,1504.0,0.0
2020-06-16,89.35,EXIT,134382.4,0.0,0.14727316190281045
2020-06-24,82.25,INVEST,0,1633.0,0.0
2020-08-28,87.2,EXIT,142397.6,0.0,0.05964471537939501
2020-08-31,80.3,INVEST,0,1773.0,0.0
2020-11-17,85.6,EXIT,151768.8,0.0,0.06581009792299858
2020-11-24,88.3,INVEST,0,1718.0,0.0
2020-12-18,86.55,EXIT,148692.9,0.0,-0.02026701140155285
2020-12-21,80.7,INVEST,0,1842.0,0.0
2021-01-20,103.75,EXIT,191107.5,0.0,0.28524966558591575
