Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-09-04,399.5,INVEST,0,250.0,0.0
2018-09-21,458.35,EXIT,114587.5,0.0,0.145875
2018-10-09,372.6,INVEST,0,307.0,0.0
2019-09-24,690.1,EXIT,211860.7,0.0,0.8488988764044945
2020-06-17,1000.2,INVEST,0,211.0,0.0
2020-09-21,1042.05,EXIT,219872.55,0.0,0.037816593639122195
2020-10-26,1183.8,INVEST,0,185.0,0.0
2020-11-09,1276.85,EXIT,236217.24999999997,0.0,0.07433715577501596
2021-02-09,1186.0,INVEST,0,199.0,0.0
2021-02-17,1322.85,EXIT,263247.14999999997,0.0,0.11442813765717787
