Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-06-05,1083.5,INVEST,0,92.0,0.0
2018-07-02,1042.1,EXIT,95873.2,0.0,-0.04126800000000003
2018-12-03,1024.3,INVEST,0,93.0,0.0
2019-07-29,1137.35,EXIT,105773.54999999999,0.0,0.10326504174263497
2019-09-19,1002.8,INVEST,0,105.0,0.0
2019-09-27,1154.55,EXIT,121227.75,0.0,0.14610646990670176
2019-11-26,994.1,INVEST,0,121.0,0.0
2020-03-13,834.2,EXIT,100938.20000000001,0.0,-0.16736720759067117
2020-04-13,701.75,INVEST,0,143.0,0.0
2021-04-07,1402.65,-,200578.95,0.0,0.9871460953335802
