Company,Security Id,Days,Actual Average Returns %,Predicted Negative Range,Predicted Positive Range,Prediction Range
TVS Srichakra Ltd.,509243,180,0.06929197969543148,-0.10023698282293714,0.20165010547645928,0.062346360716933204 to 0.08326471470968791
Tasty Bite Eatables Ltd.,519091,180,0.06717039270976616,-0.13811038258217442,0.43995531862020987,0.05789346407442545 to 0.09672236423623595
Lakshmi Machine Works Ltd.,500252,180,0.06214466420664207,-0.27054814424696155,0.11366797672158632,0.04533154063068449 to 0.06920852245105345
Kajaria Ceramics Ltd.,500233,180,0.06193759751552795,-0.48700869394490287,0.23483289135863814,0.03177344904340562 to 0.07648258262390699
JB Chemicals & Pharmaceuticals Ltd.,506943,180,0.06135461940298506,-0.16994446533084087,0.12286336233185215,0.050927741412967534 to 0.0688928542374269
Karnataka Bank Ltd.,532652,180,0.06055262826899128,-0.3490291397711395,0.10972569749780026,0.03941799651338367 to 0.06719680764113137
JSW Steel Ltd.,500228,180,0.05916761884236453,-0.31956747952265313,0.11616043661367598,0.04025957201955306 to 0.06604055528048515
Axis Bank Ltd.,532215,180,0.05915018942189422,-0.12141014500729881,0.08577834232815044,0.05196875634697285 to 0.06422399461890041
Mahanagar Gas Ltd.,539957,180,0.05757659433962263,-0.08392932866859863,0.03452811375564372,0.05274422942967387 to 0.05956460553864367
Prestige Estates Projects Ltd.,533274,180,0.056949416949152516,-0.09399162131383237,0.19694510870763007,0.05159664891722423 to 0.06816532606103952
Gujarat State Fertilizers & Chemicals Ltd.,500690,180,0.05604972676579926,-0.3059433878832031,0.13933771057061,0.038901683469142787 to 0.06385956737145397
Syngene International Ltd.,539268,180,0.055059707581227434,-0.24061749019441508,0.15749991409104888,0.041811378932194075 to 0.06373160679514903
Cholamandalam Investment & Finance Co. Ltd.,511243,180,0.05453904726368159,-0.4486350432215529,0.1747560656874655,0.030070919437277483 to 0.06407007658982532
CCL Products (India) Ltd.,519600,180,0.05442299381953027,-0.21436939984059647,0.1127509732727973,0.042756369296909076 to 0.060559239341101745
Hindustan Unilever Ltd.,500696,180,0.053870840713407114,-0.07391665138634605,0.06312976372949332,0.04988888856050482 to 0.05727169415955368
Wockhardt Ltd.,532300,180,0.05317558116480792,-0.3399972938423461,0.29151314109255455,0.03509602747027919 to 0.06867696185958316
JK Paper Ltd.,532162,180,0.05316290782828282,-0.34839483780904446,0.2338435022117266,0.03464122517799105 to 0.0655947083826077
Indian Bank,532814,180,0.05270358024691358,-0.5085666377020268,0.29733815002401537,0.025900297645881785 to 0.0683743652971731
Whirlpool Of India Ltd.,500238,180,0.05232667883663366,-0.23280579752096975,0.14415668161199488,0.04014472463844751 to 0.059869919217499366
Punjab National Bank,532461,180,0.05229121375464683,-0.14056191198230622,0.14672789953402052,0.044941060769418194 to 0.05996379371295064
Titan Company Ltd.,500114,180,0.0503978094944513,-0.19915095719060383,0.07353732384649013,0.04036103749332162 to 0.054103929532398475
Trent Ltd.,500251,180,0.04932287546239211,-0.2540413688554297,0.25113776385571424,0.03679282466404014 to 0.06170971211295114
Dr. Lal Pathlabs Ltd.,539524,180,0.0485075533596838,-0.0007645530505216048,0.07006359649076266,0.048470466761789316 to 0.051906167005030826
Heidelberg Cement India Ltd.,500292,180,0.04761437187499999,-0.2062566522398531,0.11831261331168326,0.03779359093355907 to 0.05324775264272555
Jindal Stainless Ltd.,532508,180,0.04682705112219451,-0.41672103776527697,0.04682705112219451,0.027313233783065934 to 0.04682705112219451
L&T Finance Holdings Ltd.,533519,180,0.04671730863039398,-0.1825115622881521,0.22411922690349345,0.038190859646363 to 0.05718755572364978
Kalpataru Power Transmission Ltd.,522287,180,0.046446162962962965,-0.08394308497709926,0.1761361405449136,0.04254732875850276 to 0.05462701085037937
Navin Fluorine International Ltd.,532504,180,0.044602100371747194,-0.046306493054400315,0.22787239250819558,0.04253673352067122 to 0.054765687694347906
Escorts Ltd.,500495,180,0.04409579627329192,-0.2952807727724853,0.07341427238880485,0.031075155473696207 to 0.04733305707210063
Avenue Supermarts Ltd.,540376,180,0.04378911635220125,-0.09735017357427307,0.08045653169499088,0.03952623827465042 to 0.047312236779887766
Vodafone Idea Ltd.,532822,180,0.04326021734780397,-0.2464019598500629,0.09961982798208151,0.03260081500976538 to 0.047569792758459656
TV Today Network Ltd.,532515,180,0.043258286034873056,-0.3063388921293444,0.44026653049650905,0.030006590615535754 to 0.0623034615426722
Tata Motors Ltd.,500570,180,0.0432311475308642,-0.23848613655630738,0.0936759624698107,0.03292111817733265 to 0.04728086688449228
PTC India Ltd.,532524,180,0.04119550748129676,-0.22879530630541,0.12300031004789541,0.03177016872870666 to 0.04626256767407665
Thermax Ltd.,500411,180,0.040991361282367446,0.040991361282367446,1.9533484260476495,0.040991361282367446 to 0.12106177232483047
United Breweries Ltd.,532478,180,0.03789767487684728,-0.2148252292356085,0.016263004548106256,0.029756298183932002 to 0.0385140049357321
Larsen & Toubro Ltd.,500510,180,0.037353543665436646,-0.08264463310461026,0.08200087325329425,0.0342664737540496 to 0.04041656686510751
NBCC India Ltd.,534309,180,0.0370682885771543,-0.08330058484954393,0.14544498089616045,0.03398047845930568 to 0.04245968510111187
Max Financial Services Ltd.,500271,180,0.03530052086774262,-0.15846183170976585,0.26223802996784495,0.029706735670731312 to 0.044557659916938254
South Indian Bank Ltd.,532218,180,0.03494788235294118,-0.19060608100949528,0.17598723967500424,0.028286603458066165 to 0.041098263700722094
Spicejet Ltd.,500285,180,0.03475571356783921,-0.4707436375677456,0.34139349436188227,0.018394682536651927 to 0.04662108807180451
Tata Metaliks Ltd.,513434,180,0.03404863358302122,-0.14145623532423843,0.17555702000855233,0.029232242058432605 to 0.04002611023021955
Page Industries Ltd.,532827,180,0.03362334269662921,-0.17505198901807595,0.052302111992025,0.027737509680147873 to 0.03538191453189455
KEC International Ltd.,532714,180,0.03355727238805969,-0.15620616614709187,0.08382831049611587,0.028315419521967217 to 0.036370321837208695
Bajaj Holdings & Investment Ltd.,500490,180,0.0331613748458693,-0.3134962244975531,0.06338284042690576,0.022765409032541147 to 0.03526323697606184
Granules India Ltd.,532482,180,0.03279352119700748,-0.23875947618048157,0.21607525537706018,0.024963757253896456 to 0.039879389664363905
Bank of India,532149,180,0.03006632632880099,-0.09674182440104273,0.27695648266098527,0.027157655066715677 to 0.03839339031536308
TVS Motor Co. Ltd.,532343,180,0.02965807888198757,-0.07628954072070479,0.07810810244517219,0.027395477665422305 to 0.031974615145628854
Just Dial Ltd.,535648,180,0.028822042959427207,-0.0095421755923738,0.19721828088222568,0.028547017964577412 to 0.03450627672339909
Balkrishna Industries Ltd.,502355,180,0.028610213135068147,-0.1354082211985454,0.14895487458159237,0.02473615506633731 to 0.03287184384435485
APL Apollo Tubes Ltd.,533758,180,0.028332071000000014,-0.24716822010707878,0.12418494340857641,0.021329283438982626 to 0.03185048763378279
Poly Medicure Ltd.,531768,180,0.027600672761664558,-0.16559311200576543,0.07297932132008125,0.02303019146560776 to 0.029614951127788492
Minda Corporation Ltd.,538962,180,0.027111198675496672,-0.10584061964311413,0.027111198675496672,0.02424173260841453 to 0.027111198675496672
Metropolis Healthcare Ltd.,542650,180,0.026744,-0.0462016181248617,0.026744,0.025508383924868698 to 0.026744
Ceat Ltd.,500878,180,0.02669101741293532,-0.05273991520732501,0.39515373313627544,0.025283335417779874 to 0.03723807258486204
Mahindra Lifespace Developers Ltd.,532313,180,0.025726707301980196,-0.1982527194354611,0.12571558547743258,0.020626317617242488 to 0.028960955372855174
Astrazeneca Pharma India Ltd.,506820,180,0.024755522811344022,-0.013590172416749601,0.1438740689711472,0.024419090988071077 to 0.028317200607720142
Garware Technical Fibres Ltd.,509557,180,0.02414876518987341,-0.1443082148397826,0.13807890231084646,0.020663899994737694 to 0.02748320017945351
Westlife Development Ltd.,505533,180,0.02381852423469388,-0.1499848944968721,0.15620550720170115,0.020246105390282126 to 0.02753910889357025
Tata Elxsi Ltd.,500408,180,0.021602655788177334,-0.015186398756192966,0.1308501338802659,0.02127458924318529 to 0.02442936619022964
Gujarat Alkalies & Chemicals Ltd.,530001,180,0.02147996264009963,-0.20861205891979942,0.18533522169923136,0.01699898340822808 to 0.025460956278093704
Central Bank of India,532885,180,0.0212766608091024,-0.3482661361009796,0.3087547270729337,0.013866720359985166 to 0.027845930410240197
Indraprastha Gas Ltd.,532514,180,0.02096480210918114,-0.14700601911723024,0.10141106667114654,0.01788285000952991 to 0.023090865053622702
Aarti Industries Ltd.,524208,180,0.020332717039800975,-0.14277392780742035,0.328460224065619,0.017429735165031726 to 0.02701120583455683
Bosch Ltd.,500530,180,0.0199260172201722,-0.16673334644258495,0.11561296498403872,0.016603685687780315 to 0.02222972315131932
Hero Motocorp Ltd.,500182,180,0.01975486083743842,-0.028535811043145787,0.08270764678754955,0.019191139861397637 to 0.021388738889918473
NHPC Ltd.,533098,180,0.018169549050632908,-0.05381770564141064,0.03330489377863894,0.017191705608188775 to 0.018774683951770007
Motilal Oswal Financial Services Ltd,532892,180,0.0170673679245283,-0.1711306319696627,0.4124252461026459,0.014146618465545022 to 0.02410638134112629
Container Corpn. Of India Ltd.,531344,180,0.017047509864364974,-0.06709153488167845,0.14549006850222782,0.015903766261654174 to 0.01952775324232384
Fine Organic Industries Ltd.,541557,180,0.015840971014492753,-0.2312652673867974,0.10906586237021342,0.012177504617159579 to 0.01756868017896996
Siemens Ltd.,500550,180,0.015726711467324284,-0.140744360520611,0.14247761567619177,0.013513265518763569 to 0.01796741581961607
Tata Consultancy Services Ltd.,532540,180,0.015590347906403937,-0.032841123662836987,0.07935630228200459,0.015078343362863074 to 0.016827540267546143
Dilip Buildcon Ltd.,540047,180,0.014878552763819088,-0.03485075391387966,0.10553992807845745,0.014360023982852554 to 0.01644883415242409
REC Ltd.,532955,180,0.014794310299869615,-0.04237774685188072,0.07374465927838739,0.014167360763133569 to 0.01588531167219224
Vedanta Ltd.,500295,180,0.014519085396039601,-0.1386824892400545,0.23997432824190665,0.012505542491827908 to 0.018003293160641084
Lux Industries Ltd.,539542,180,0.01429663346613545,-0.02868030364907213,0.28727042297359,0.013886601677167197 to 0.018403633409050563
HDFC Bank Ltd.,500180,180,0.012685266337854497,-0.12256804322302299,0.06607574354698248,0.01113045806506079 to 0.01352345474321974
Natco Pharma Ltd.,524816,180,0.012651026641883506,-0.0791896547152501,0.16956642312680048,0.011649196210319322 to 0.014796215978429549
Sundram Fasteners Ltd.,500403,180,0.0126438375,-0.041093507920037374,0.05247740645829969,0.012124257863554084 to 0.013307353299680193
MMTC Ltd.,513377,180,0.012388870967741931,-0.12303929847829671,0.12517241901769033,0.010864552974932827 to 0.013939615915672224
Eicher Motors Ltd.,505200,180,0.012121475492610851,0.012121475492610851,3.5516543778035365,0.012121475492610851 to 0.05517276699138046
Bharti Airtel Ltd.,532454,180,0.012080722290640392,-0.07147302367374192,0.09040461024114847,0.01121727654036555 to 0.013172875280757291
Mahindra & Mahindra Financial Services Ltd.,532720,180,0.011713506815365551,-0.059863300562383814,0.06734751425243089,0.01101229763623779 to 0.012502382382559329
ICICI Bank Ltd.,532174,180,0.011514953144266336,-0.21425144844608934,0.11859030321010443,0.009047857754318423 to 0.012880514929095026
Time Technoplast Ltd,532856,180,0.01129174223602484,-0.07243754472887828,0.1147510395407845,0.010473796152735826 to 0.012587481395835274
DCB Bank Ltd.,532772,180,0.011081135624999999,-0.14824785719970218,0.20995450079690714,0.009438381013254466 to 0.013407669923409698
GE Power India Ltd.,532309,180,0.010841477188655982,-0.04666540374137924,0.31534037142201937,0.010335555278494397 to 0.014260232632090109
Solar Industries India Ltd.,532725,180,0.01014640322580645,-0.04691300083606748,0.13585286105076644,0.009670405002791113 to 0.011524821133406983
Petronet LNG Ltd.,532522,180,0.009940975806451612,-0.06909430229038072,0.0462897477096192,0.009254111019019283 to 0.010401141068519684
GMM Pfaudler Ltd.,505255,180,0.009885741249999995,-0.05116535432335083,0.07996898300782282,0.00937993379619478 to 0.010676293924040977
Gujarat Mineral Devp. Corpn. Ltd.,532181,180,0.00943150870646766,-0.05012263776758277,0.06180054018373846,0.00895877661197158 to 0.010014381039274994
Ajanta Pharma Ltd.,532331,180,0.008671985767326732,-0.15017211485427365,0.28229205787724526,0.007369695324661116 to 0.011120018475467576
Zensar Technologies Ltd.,504067,180,0.008264086633663363,-0.04477614864854651,0.11942474545306696,0.007894052662109987 to 0.009251023076290704
Ratnamani Metals & Tubes Ltd.,520111,180,0.008261660353535354,-0.20472907810378752,0.12033726049877862,0.00657025824574945 to 0.00925584592765117
Glaxosmithkline Pharmaceuticals Ltd.,500660,180,0.007602317295282491,-0.03011410905792523,0.09611326399625301,0.007373380283159403 to 0.008333000824467257
Chambal Fertilisers & Chemicals Ltd.,500085,180,0.007467599749058967,-0.0065227116200921,0.12281990158745501,0.007418890749401583 to 0.008384769615332893
City Union Bank Ltd.,532210,180,0.0072619045226130635,-0.01816645741927294,0.13233253373116946,0.0071299814433201875 to 0.008222890747804289
Cipla Ltd.,500087,180,0.007159221059113298,-0.17475332379024355,0.12225721504245506,0.005908123383284142 to 0.008034487487673785
Hawkins Cookers Ltd.,508486,180,0.007005754950495061,-0.0815262287303907,0.13417934467407072,0.006434602169971933 to 0.007945782558699615
Sanofi India Ltd.,500674,180,0.006310173482032224,-0.12119072091281888,0.260048341078817,0.005545439008659786 to 0.007951123627954245
Balmer Lawrie & Co. Ltd.,523319,180,0.0059715502057613125,-0.07968497061520612,0.12099010841564435,0.005495707403087994 to 0.006694048712565837
ABB India Ltd.,500002,180,0.005838164206642069,-0.2396472927677497,0.21476570126587669,0.00443906395978672 to 0.007092001636586894
Cadila Healthcare Ltd.,532321,180,0.005742765432098763,-0.01191047827354974,0.08740400249568098,0.005674366349189658 to 0.0062447061162580345
Vaibhav Global Ltd.,532156,180,0.005508622629582813,-0.03511948484098352,0.044785392445434065,0.005315162640648481 to 0.005755328455882478
Ipca Laboratories Ltd.,524494,180,0.005412475925925925,-0.02984825432816852,0.07169539844960914,0.005250922967943799 to 0.005800525544034102
MindTree Ltd.,532819,180,0.005077318349753698,-0.2023484284192391,0.26771676544142664,0.004049930961096872 to 0.006436601595466161
Kotak Mahindra Bank Ltd.,500247,180,0.004993082410824108,-0.1529719562242023,0.12708616168962986,0.004229280826851688 to 0.005627634089415748
Muthoot Finance Ltd.,533398,180,0.004958163063063066,0.004958163063063066,0.12409713089383043,0.004958163063063066 to 0.005573456873692958
Bajaj Auto Ltd,532977,180,0.004808407114624505,-0.015859087292364,0.07005930241313847,0.004732150166456451 to 0.005145280762793469
Havells India Ltd.,517354,180,0.004713441502463043,-0.17719903316803434,0.14515251643308302,0.003878224225332505 to 0.005397609397605685
Quess Corp Ltd.,539978,180,0.004632010479005714,0.004632010479005714,0.10236682574572241,0.004632010479005714 to 0.0051061746885624525
Blue Dart Express Ltd.,526612,180,0.0038658082191780816,-0.012888336534720537,0.10113977406435769,0.003815984381870626 to 0.00425679518904189
Engineers India Ltd.,532178,180,0.002678004956629492,-0.03387411803239111,0.11165366484463209,0.002587289900637296 to 0.002977014024509265
Divi's Laboratories Ltd.,532488,180,0.002541867773677754,-0.02728298876064595,0.452350587110698,0.0024725180237774556 to 0.0036916831534586484
Rallis India Ltd.,500355,180,0.0023990927070457395,-0.035812255373972965,0.10980045527195537,0.0023131757863551813 to 0.0026625141785189895
Power Grid Corporation of India Ltd.,532898,180,0.0018745941845764817,0.0018745941845764817,0.13735734236135144,0.0018745941845764817 to 0.002132083459775952
Maruti Suzuki India Ltd.,532500,180,0.001847784747847478,0.001847784747847478,0.01344384161787079,0.001847784747847478 to 0.0018726260733414569
Relaxo Footwears Ltd.,530517,180,0.0011540448460473013,0.0011540448460473013,0.8498895877400454,0.0011540448460473013 to 0.0021348555444879666
Cochin Shipyard Ltd.,540678,180,0.001009179687500009,-0.10612601650010542,0.11278074842072079,0.0009020794673328117 to 0.0011229957279472493
Grindwell Norton Ltd.,506076,180,0.0008717290886391997,0.0008717290886391997,0.5399072261330516,0.0008717290886391997 to 0.0013423819228258833
Avanti Feeds Ltd.,512573,180,0.0005717606614447285,-0.03668490795907594,0.35434768429009156,0.0005507856742050082 to 0.0007743627277958389
HFCL Ltd.,500183,180,0.0004790344844068433,-0.15564631616464852,0.151989096854933,0.0004044745315930864 to 0.0005518425030542079
Suzlon Energy Ltd.,532667,180,0.00040305460358056294,-0.06710353658872685,0.20078704820001483,0.00037600821424193983 to 0.0004839827476969313
Indiabulls Housing Finance Ltd.,535789,180,9.906862745098283e-06,9.906862745098283e-06,0.15119615648515622,9.906862745098283e-06 to 1.1404742314983128e-05
AU Small Finance Bank Ltd.,540611,180,0.0,0.0,0.0,-
Mahindra Logistics Ltd.,540768,180,0.0,0.0,0.0,-
Indoco Remedies Ltd.,532612,180,0.0,0.0,0.0,-
Mas Financial Services Ltd.,540749,180,0.0,0.0,0.0,-
Godrej Agrovet Ltd.,540743,180,0.0,0.0,0.0,-
National Thermal Power Corp. Ltd.,532555,180,0.0,0.0,0.0,-
Aditya Birla Capital Ltd.,540691,180,0.0,0.0,0.0,-
Dixon Technologies (India) Ltd.,540699,180,0.0,0.0,0.0,-
SIS Ltd.,540673,180,0.0,0.0,0.0,-
Century Plyboards (India) Ltd.,532548,180,0.0,0.0,0.0,-
Biocon Ltd.,532523,180,0.0,0.0,0.0,-
Eris Lifesciences Ltd,540596,180,0.0,0.0,0.0,-
Radico Khaitan Ltd.,532497,180,0.0,0.0,0.0,-
Ultratech Cement Ltd.,532538,180,0.0,0.0,0.0,-
Coforge Ltd.,532541,180,0.0,0.0,0.0,-
Strides Pharma Science Ltd.,532531,180,0.0,0.0,0.0,-
V-Guard Industries Ltd.,532953,180,0.0,0.0,0.0,-
Amber Enterprises India Ltd.,540902,180,0.0,0.0,0.0,-
HDFC Asset Management Company Ltd.,541729,180,0.0,0.0,0.0,-
Polycab India Ltd.,542652,180,0.0,0.0,0.0,-
KPIT Technologies Ltd.,542651,180,0.0,0.0,0.0,-
Rail Vikas Nigam Ltd.,542649,180,0.0,0.0,0.0,-
Chalet Hotel Ltd.,542399,180,0.0,0.0,0.0,-
Sterlite Technologies Ltd.,532374,180,0.0,0.0,0.0,-
Indian Overseas Bank,532388,180,0.0,0.0,0.0,-
Birlasoft Ltd.,532400,180,0.0,0.0,0.0,-
Godrej Consumer Products Ltd.,532424,180,0.0,0.0,0.0,-
Adani Total Gas Ltd.,542066,180,0.0,0.0,0.0,-
Garden Reach Shipbuilders & Engineers Ltd.,542011,180,0.0,0.0,0.0,-
TCNS Clothing Co Ltd.,541700,180,0.0,0.0,0.0,-
Galaxy Surfactants Ltd.,540935,180,0.0,0.0,0.0,-
Rites Ltd.,541556,180,0.0,0.0,0.0,-
Solara Active Pharma Sciences Ltd.,541540,180,0.0,0.0,0.0,-
Oracle Financial Services Software Ltd.,532466,180,0.0,0.0,0.0,-
Indostar Capital Finance Pvt Ltd.,541336,180,0.0,0.0,0.0,-
Orient Electric Ltd.,541301,180,0.0,0.0,0.0,-
Mishra Dhatu Nigam Ltd.,541195,180,0.0,0.0,0.0,-
ICICI Securities Ltd.,541179,180,0.0,0.0,0.0,-
Bandhan Bank Ltd.,541153,180,0.0,0.0,0.0,-
IIFL Finance Ltd.,532636,180,0.0,0.0,0.0,-
Aster DM Healthcare Ltd.,540975,180,0.0,0.0,0.0,-
Bharat Dynamics Ltd.,541143,180,0.0,0.0,0.0,-
Gujarat State Petronet Ltd.,532702,180,0.0,0.0,0.0,-
JK Cement Ltd,532644,180,0.0,0.0,0.0,-
Delta Corp Ltd.,532848,180,0.0,0.0,0.0,-
Aditya Birla Fashion and Retail Ltd.,535755,180,0.0,0.0,0.0,-
Multi Commodity Exchange India,534091,180,0.0,0.0,0.0,-
Orient Refractories Limited,534076,180,0.0,0.0,0.0,-
Alembic Pharmaceuticals Ltd.,533573,180,0.0,0.0,0.0,-
Indiabulls Real Estate Ltd.,532832,180,0.0,0.0,0.0,-
Moil Ltd.,533286,180,0.0,0.0,0.0,-
Oberoi Realty Ltd.,533273,180,0.0,0.0,0.0,-
Fortis Healthcare Ltd.,532843,180,0.0,0.0,0.0,-
Ashoka Buildcon Ltd.,533271,180,0.0,0.0,0.0,-
Gujarat Pipavav Port Ltd,533248,180,0.0,0.0,0.0,-
Godrej Properties Ltd.,533150,180,0.0,0.0,0.0,-
Power Finance Corpn. Ltd.,532810,180,0.0,0.0,0.0,-
Meghmani Organics Ltd.,532865,180,0.0,0.0,0.0,-
DLF Ltd.,532868,180,0.0,0.0,0.0,-
JSW Energy Ltd.,533148,180,0.0,0.0,0.0,-
Oil India Ltd.,533106,180,0.0,0.0,0.0,-
Sun Pharma Advanced Research Company Ltd.,532872,180,0.0,0.0,0.0,-
Omaxe Ltd.,532880,180,0.0,0.0,0.0,-
