Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-08-13,409.8,INVEST,0,244.0,0.0
2019-01-17,388.35,EXIT,94757.40000000001,0.0,-0.05242599999999991
2019-05-06,329.8,INVEST,0,287.0,0.0
2019-10-18,264.2,EXIT,75825.4,0.0,-0.1997944223881197
2020-04-16,142.45,INVEST,0,532.0,0.0
2020-04-20,167.55,EXIT,89136.6,0.0,0.17555067299348256
2020-05-29,132.35,INVEST,0,673.0,0.0
2021-02-11,264.2,EXIT,177806.6,0.0,0.9947653376951779
2021-02-17,240.9,INVEST,0,738.0,0.0
2021-04-07,270.05,-,199296.9,0.0,0.12086334253059215
