Company,Security Id,Days,Actual Average Returns %,Predicted Negative Range,Predicted Positive Range,Prediction Range
Alkyl Amines Chemicals Ltd.,506767,1080,4.965273775119617,-4.8596863107998,4.965273775119617,-19.16439921920243 to 4.965273775119617
Navin Fluorine International Ltd.,532504,1080,2.202294756972112,-1.9516071461861049,2.202294756972112,-2.0957194287428527 to 2.202294756972112
Granules India Ltd.,532482,1080,1.6795505000000002,-1.5302068703775924,1.6795505000000002,-0.8905092142461206 to 1.6795505000000002
JB Chemicals & Pharmaceuticals Ltd.,506943,1080,1.6439299196066683,-1.546844400384631,0.00537757884502155,-0.898973871161663 to 1.6527702823650434
Adani Enterprises Ltd.,512599,1080,1.6195129387351777,-2.022484219714845,0.0901890034931764,-1.6559264234807336 to 1.7655751968240092
Persistent Systems Ltd.,533179,1080,1.5820313380281692,-1.45144790663045,1.5820313380281692,-0.7142047357765868 to 1.5820313380281692
HEG Ltd.,509631,1080,1.5532964940239045,-5.031876433777398,1.5532964940239045,-6.262699528924035 to 1.5532964940239045
Welspun India Ltd.,514162,1080,1.5435208046218487,-1.498167347240061,0.1249000877752296,-0.7689316646483108 to 1.7363066886020104
Escorts Ltd.,500495,1080,1.456690866396761,-1.372086994007956,1.456690866396761,-0.542015725676416 to 1.456690866396761
APL Apollo Tubes Ltd.,533758,1080,1.2117481983333331,-1.442103539881479,0.16710834471235864,-0.5357181679281711 to 1.4142414339649994
IRB Infrastructure Developers Ltd.,532947,1080,1.200440277522936,-0.937153222410272,0.0744608945051508,0.07544380313123532 to 1.2898261343873052
Prism Johnson Ltd.,500338,1080,1.0919035243902437,-1.1250764315082293,0.14349425571399277,-0.13657139638199053 to 1.2485854079341072
Alok Industries Ltd.,521070,1080,0.9833138244615528,-0.8576942314683996,0.9833138244615528,0.13993122949774844 to 0.9833138244615528
JSW Steel Ltd.,500228,1080,0.95099616015625,-0.9390685464866835,0.11616043661367598,0.05794557832390306 to 1.0614642893379294
Vinati Organics Ltd.,524200,1080,0.794257825,-1.064064213543521,0.794257825,-0.05088350290941252 to 0.794257825
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,500670,1080,0.7940831290983607,-0.6481424436128185,0.07409205507355246,0.279404149372836 to 0.8529183800324952
Cadila Healthcare Ltd.,532321,1080,0.7210083764705882,-0.6209632797623834,0.04165989535282383,0.2732886502812605 to 0.7510455099828623
Axis Bank Ltd.,532215,1080,0.7082326509803921,-0.49043264613302295,0.09565962806052536,0.3608922378822727 to 0.7759819229534962
Jubilant FoodWorks Ltd.,533155,1080,0.6977340551336135,-0.5689394916126576,0.6977340551336135,0.30076559652505747 to 0.6977340551336135
Tasty Bite Eatables Ltd.,519091,1080,0.6954500433526012,-0.5582253133580142,0.2878198198215945,0.30723222497725083 to 0.8956143495252669
EPL Ltd.,500135,1080,0.6872633170731707,-0.5708222152197563,0.058416866747456754,0.2949581479821856 to 0.7274110866870492
Bharti Airtel Ltd.,532454,1080,0.6748274643109403,-0.5658469351438347,0.6748274643109403,0.29297841187970924 to 0.6748274643109403
Procter & Gamble Health Ltd.,500126,1080,0.6258821844903146,-0.4874832167403156,0.6258821844903146,0.3207751238945204 to 0.6258821844903146
Edelweiss Financial Services Ltd.,532922,1080,0.6222997669506389,-0.5200710288882506,0.6222997669506389,0.29865968687570155 to 0.6222997669506389
Hindustan Unilever Ltd.,500696,1080,0.6100835019685039,-0.46372469431886854,0.6100835019685039,0.3271727165091746 to 0.6100835019685039
Cholamandalam Investment & Finance Co. Ltd.,511243,1080,0.597853048582996,-0.9548853184810167,0.17475606568746552,0.026971949881975144 to 0.7023314952126176
Sanofi India Ltd.,500674,1080,0.49202608167330675,-0.44731936108018294,0.3796580034875629,0.2719332891844173 to 0.678827721505203
Astrazeneca Pharma India Ltd.,506820,1080,0.4902443794466402,-0.6831038187702221,0.4902443794466402,0.1553565717160025 to 0.4902443794466402
Mahindra Lifespace Developers Ltd.,532313,1080,0.48627496987951807,-0.6922129813432109,0.12571558547743256,0.1496691232266368 to 0.5474073124209425
