Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-26,315.05,INVEST,0,317.0,0.0
2019-01-25,357.1,EXIT,113200.70000000001,0.0,0.13200700000000012
2019-09-19,386.55,INVEST,0,292.0,0.0
2019-09-27,449.15,EXIT,131151.8,0.0,0.158577641304338
2020-04-03,286.5,INVEST,0,457.0,0.0
2020-04-20,361.5,EXIT,165205.5,0.0,0.2596510303327901
2020-04-22,336.1,INVEST,0,491.0,0.0
2020-04-30,379.9,EXIT,186530.9,0.0,0.1290840801305041
2020-05-05,330.85,INVEST,0,563.0,0.0
2020-11-18,497.45,EXIT,280064.35,0.0,0.5014367592715201
2021-01-29,537.0,INVEST,0,521.0,0.0
2021-04-07,577.55,-,300903.55,0.0,0.07440861359184063
