Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-09-30,223.4,INVEST,0,447.0,0.0
2019-11-06,280.8,EXIT,125517.6,0.0,0.25517600000000007
2020-03-18,233.5,INVEST,0,537.0,0.0
2020-03-20,247.55,EXIT,132934.35,0.0,0.05908932293160481
2020-05-29,272.6,INVEST,0,487.0,0.0
2020-06-09,300.55,EXIT,146367.85,0.0,0.1010536403871535
2020-07-01,263.9,INVEST,0,554.0,0.0
2020-07-23,296.55,EXIT,164288.7,0.0,0.12243706524349442
2021-03-10,417.85,INVEST,0,393.0,0.0
2021-03-22,390.25,EXIT,153368.25,0.0,-0.06647109630790195
