Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-11,368.75,INVEST,0,271.0,0.0
2018-12-07,476.2,EXIT,129050.2,0.0,0.290502
2019-01-23,440.45,INVEST,0,292.0,0.0
2019-04-02,546.35,EXIT,159534.2,0.0,0.2362181538657051
2020-03-30,340.65,INVEST,0,468.0,0.0
2020-07-23,406.55,EXIT,190265.4,0.0,0.19263079640603695
2020-10-19,389.45,INVEST,0,488.0,0.0
2020-10-22,483.1,EXIT,235752.80000000002,0.0,0.23907342060090814
