Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-04-22,1383.1,INVEST,0,72.0,0.0
2019-07-12,1177.95,EXIT,84812.40000000001,0.0,-0.1518759999999999
2019-07-25,1072.95,INVEST,0,79.0,0.0
2020-02-10,992.15,EXIT,78379.84999999999,0.0,-0.07584445199051101
2020-02-25,824.35,INVEST,0,95.0,0.0
2020-03-05,1205.95,EXIT,114565.25,0.0,0.46166712490518946
2020-05-07,989.25,INVEST,0,115.0,0.0
2020-08-05,1415.0,EXIT,162725.0,0.0,0.4203696146955556
2020-08-17,1281.6,INVEST,0,126.0,0.0
2021-04-07,2089.85,-,263321.1,0.0,0.6181969580580733
