Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-07-06,79.7,INVEST,0,1254.0,0.0
2018-12-12,96.0,EXIT,120384.0,0.0,0.20384
2019-04-22,86.25,INVEST,0,1395.0,0.0
2019-04-25,91.9,EXIT,128200.50000000001,0.0,0.0649297248803829
2019-08-22,90.05,INVEST,0,1423.0,0.0
2020-01-23,94.25,EXIT,134117.75,0.0,0.04615621623940613
2020-03-16,79.2,INVEST,0,1693.0,0.0
2020-08-11,104.65,EXIT,177172.45,0.0,0.3210216395667241
2020-08-31,94.0,INVEST,0,1884.0,0.0
2020-09-03,107.4,EXIT,202341.6,0.0,0.14206017922086642
2021-02-09,172.4,INVEST,0,1173.0,0.0
2021-02-10,185.05,EXIT,217063.65000000002,0.0,0.07275839471468061
2021-03-10,174.0,INVEST,0,1247.0,0.0
2021-03-12,185.7,EXIT,231567.9,0.0,0.06682026216734109
2021-03-31,168.05,INVEST,0,1377.0,0.0
2021-04-01,182.35,EXIT,251095.94999999998,0.0,0.08432969336423567
