Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-07-11,277.25,INVEST,0,360.0,0.0
2019-01-17,313.3,EXIT,112788.0,0.0,0.12788
2021-02-19,399.15,INVEST,0,282.0,0.0
2021-04-07,570.95,-,161007.90000000002,0.0,0.4275268645600598
