Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-09-19,187.65,INVEST,0,532.0,0.0
2019-09-30,211.2,EXIT,112358.4,0.0,0.12358399999999994
2020-02-05,238.4,INVEST,0,471.0,0.0
2020-02-13,275.95,EXIT,129972.45,0.0,0.15676665029049902
2020-06-04,125.0,INVEST,0,1039.0,0.0
2020-06-08,139.65,EXIT,145096.35,0.0,0.1163623521754034
2020-08-12,118.7,INVEST,0,1222.0,0.0
2020-09-08,137.65,EXIT,168208.30000000002,0.0,0.15928691521185756
2021-02-23,168.25,INVEST,0,999.0,0.0
2021-03-02,206.1,EXIT,205893.9,0.0,0.2240412631243522
