Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-08-13,181.55,INVEST,0,550.0,0.0
2020-01-27,302.15,EXIT,166182.5,0.0,0.661825
2020-04-13,233.8,INVEST,0,710.0,0.0
2020-04-20,264.55,EXIT,187830.5,0.0,0.13026642396160848
2020-04-21,252.25,INVEST,0,744.0,0.0
2020-04-22,268.0,EXIT,199392.0,0.0,0.06155283620072353
2020-06-02,250.6,INVEST,0,795.0,0.0
2020-06-25,308.65,EXIT,245376.74999999997,0.0,0.2306248495426094
2021-02-05,379.75,INVEST,0,646.0,0.0
2021-02-09,461.5,EXIT,298129.0,0.0,0.2149847122842732
2021-02-26,494.4,INVEST,0,603.0,0.0
2021-03-10,535.0,EXIT,322605.0,0.0,0.08209868882262376
