Company,Security Id,Days,Actual Average Returns %,Predicted Negative Range,Predicted Positive Range,Prediction Range
Alkyl Amines Chemicals Ltd.,506767,720,2.0366524310747662,-1.9205375077804039,2.0366524310747662,-1.8748149531164662 to 2.0366524310747662
Navin Fluorine International Ltd.,532504,720,1.2654767494714587,-1.4354121531088975,0.20808286660845943,-0.5510039561966167 to 1.5288007791278349
India Tourism Devp. Corpn. Ltd.,532189,720,1.1077865285714283,-0.9270714034080805,1.1077865285714283,0.08078931685214863 to 1.1077865285714283
JB Chemicals & Pharmaceuticals Ltd.,506943,720,1.0229823129721831,-1.1236995700071617,0.1454323335709479,-0.12654247223959075 to 1.1717570179495336
Alok Industries Ltd.,521070,720,1.001059982825221,-0.877852779134574,1.001059982825221,0.12227669482169178 to 1.001059982825221
Granules India Ltd.,532482,720,0.9276274850107068,-1.2899446639466228,0.1956223858724079,-0.2689606394090802 to 1.1090921868293226
HEG Ltd.,509631,720,0.9120427004219409,-5.097101418123568,0.9120427004219409,-3.736731441287983 to 0.9120427004219409
Escorts Ltd.,500495,720,0.8816033603411514,-1.0446423899062771,0.07341427238880485,-0.0393568809550338 to 0.9463256295761224
Adani Enterprises Ltd.,512599,720,0.8385004187763714,-1.9225618289120214,0.11326588326933537,-0.773568479889825 to 0.9334739093307847
Welspun India Ltd.,514162,720,0.8038467210065646,-1.498167347240061,0.1249000877752296,-0.4004501885914617 to 0.904247247018115
APL Apollo Tubes Ltd.,533758,720,0.6651864806941432,-1.1244623589290978,0.13747008339328554,-0.08279067851493786 to 0.7566297216672533
Jubilant FoodWorks Ltd.,533155,720,0.6335999379156201,-0.7542221583456072,0.07346846046914268,0.15572482521325837 to 0.6801495499076251
IRB Infrastructure Developers Ltd.,532947,720,0.6164875694760821,-0.8869258915413607,0.12212330829825427,0.06970878229434144 to 0.691775070985251
Prism Johnson Ltd.,500338,720,0.5764125901287553,-1.1250764315082293,0.14349425571399277,-0.07209562984972033 to 0.6591244857334558
Persistent Systems Ltd.,533179,720,0.5671006688963212,-0.9288459803669868,0.21228808256050982,0.04035149212854373 to 0.6874893825151037
JSW Steel Ltd.,500228,720,0.5107516558577406,-0.9423269964866834,0.11616043661367595,0.029456582042715753 to 0.5700807912033338
Procter & Gamble Health Ltd.,500126,720,0.4991535240989975,-0.4825403262270642,0.4991535240989975,0.25829181974287846 to 0.4991535240989975
Edelweiss Financial Services Ltd.,532922,720,0.4612088691005564,-0.5097888889305846,0.14541497124125394,0.22608971215685233 to 0.5282755435370251
NBCC India Ltd.,534309,720,0.4555531524390244,-0.4449576824137315,0.07526017548100526,0.25285127751348674 to 0.48983816263251045
V-Mart Retail Ltd.,534976,720,0.4218735882352942,-0.1255185067191219,0.04513649328087802,0.36892064541576236 to 0.44091548261605645
Gujarat Narmada Valley Fertilizers & Chemicals Ltd.,500670,720,0.41668017956989245,-0.6481424436128185,0.07409205507355245,0.14661206977843436 to 0.44755287038264263
Cadila Healthcare Ltd.,532321,720,0.40898935021097044,-0.5345415774012261,0.0817577431498866,0.19036753780889581 to 0.442427396456558
Atul Ltd.,500027,720,0.39736033486125016,-0.2869651562488191,0.39736033486125016,0.28333176428070844 to 0.39736033486125016
EPL Ltd.,500135,720,0.3854727397849463,-0.4810284112078148,0.24317203557862566,0.20004940020227013 to 0.4792089305785216
Axis Bank Ltd.,532215,720,0.3786149392033543,-0.49043264613302295,0.09565962806052536,0.19292981270435966 to 0.41483310346570557
Vinati Organics Ltd.,524200,720,0.3711041096112311,-0.9685416109349949,0.3711041096112311,0.0116743374637724 to 0.3711041096112311
Tasty Bite Eatables Ltd.,519091,720,0.3635604744245524,-0.21720600742596297,0.41217381911975803,0.2845929553169065 to 0.5134105836491113
Bharti Airtel Ltd.,532454,720,0.34998883102018286,-0.364419513786905,0.032424684080294516,0.22244607138896055 to 0.3613371082976438
Whirlpool Of India Ltd.,500238,720,0.32367294373673033,-0.3324220719875068,0.11738774399844572,0.21607691313347072 to 0.36166818039532095
Westlife Development Ltd.,505533,720,0.31576416071428565,-0.20985479923745762,0.31576416071428565,0.24949953616120493 to 0.31576416071428565
Cholamandalam Investment & Finance Co. Ltd.,511243,720,0.31553355341880346,-0.9548853184810167,0.17475606568746552,0.014235195771042437 to 0.3706749558066593
Schneider Electric Infrastructure Ltd.,534139,720,0.3150531058823531,-0.19959975805857338,0.033417903333831704,0.2521685821726333 to 0.325581520119753
Indus Towers Ltd.,534816,720,0.3138576054921244,-0.1916176160343267,0.01560268805783225,0.2537169593534813 to 0.31875462780519614
Indraprastha Gas Ltd.,532514,720,0.31101749363057324,-0.2723746122324795,0.07073139417678366,0.2263042244054282 to 0.3330161945684326
Hindustan Unilever Ltd.,500696,720,0.2864877615546218,-0.2062134292909312,0.026981010141328213,0.22741013779456062 to 0.29421749075449344
Tata Power Co. Ltd.,500400,720,0.2848710721757322,-0.7410700027799433,0.26205673377327005,0.07376166592653692 to 0.35952345489659404
Phillips Carbon Black Ltd.,506590,720,0.2810436106382978,-0.8243901538072731,0.45254642684440133,0.049354025237640105 to 0.4082288924201086
Mahindra Lifespace Developers Ltd.,532313,720,0.2565306514830509,-0.6922129813432109,0.1257155854774326,0.07895680441405205 to 0.2887805525271498
Astrazeneca Pharma India Ltd.,506820,720,0.25120495780590707,-0.6814342302697324,0.25120495780590707,0.08002530074349819 to 0.25120495780590707
Gujarat State Fertilizers & Chemicals Ltd.,500690,720,0.25061834216101697,-0.4967516882825578,0.13933771057061003,0.12612325757795606 to 0.28553892818473486
PTC India Ltd.,532524,720,0.24741464925373136,-0.43982680820015096,0.1350674493899818,0.13859505377050282 to 0.2808323148701498
Berger Paints India Ltd.,509480,720,0.23366648195329096,-0.2975578307164684,0.04985196733467041,0.1641371904721209 to 0.24531521577883378
Ratnamani Metals & Tubes Ltd.,520111,720,0.21016916413043477,-0.3846492787356186,0.12687178709662228,0.12932774673519518 to 0.23683370157626635
Hathway Cable & Datacom Ltd.,533162,720,0.2086875636363636,-0.2986464771264137,0.28621753979921727,0.14636375793626932 to 0.26841760468705617
Ajanta Pharma Ltd.,532331,720,0.20518829809725167,-0.3759078538137552,0.3777445455238038,0.12805640533181675 to 0.2826970585088008
Prestige Estates Projects Ltd.,533274,720,0.20446369581749035,-0.0921987111121896,0.19694510870763005,0.18561240659388295 to 0.24473182061702978
Larsen & Toubro Ltd.,500510,720,0.203178501048218,-0.40495688696221754,0.07213324543943869,0.12089996776608199 to 0.21783442573234638
Titan Company Ltd.,500114,720,0.20161855042016802,-0.36366542029971194,0.07353732384649014,0.12829685554139894 to 0.21644503905587578
Trident Ltd.,521064,720,0.19814566154684096,-0.6744012968030101,0.2385321540528567,0.06451597044376109 to 0.24540977301183722
Havells India Ltd.,517354,720,0.19626455777310925,-0.21580431472194456,0.21008098299144876,0.1539098193786779 to 0.23749600899646603
Max Financial Services Ltd.,500271,720,0.18618081578500026,-0.3351599040288789,0.5295281795182801,0.1237804714344812 to 0.28476880422885975
Spicejet Ltd.,500285,720,0.18447429956896552,-0.37968346191197333,0.1547786999446488,0.11443245887483425 to 0.21302699182944967
Dhanuka Agritech Ltd.,507717,720,0.18244897692307693,-0.8248244623215292,0.5596347078822246,0.031960597631386915 to 0.2845537568268338
Cipla Ltd.,500087,720,0.1689645209643606,-0.31747826386664213,0.18311069374341155,0.11532195819353654 to 0.19990373161616787
Torrent Power Ltd.,532779,720,0.16567133403361345,-0.34672916565468626,0.16567133403361345,0.10822825061123983 to 0.16567133403361345
Tata Consultancy Services Ltd.,532540,720,0.15233742976939196,-0.1071057800481183,0.021747197192777908,0.1360212105234158 to 0.15565034189442786
Lakshmi Machine Works Ltd.,500252,720,0.13674866071428574,-0.5659722552869098,0.2980926205345396,0.059352712802357 to 0.17751242734119582
Canara Bank,532483,720,0.1343453670886076,-0.3621853764872982,0.15805771966654789,0.08568743973029597 to 0.15557968945839817
Gateway Distriparks Ltd.,532622,720,0.13408006369426753,-0.553954833561584,0.1386311339864929,0.05980576432658297 to 0.15266773496918504
Time Technoplast Ltd,532856,720,0.13329752659574468,-0.32701204876113643,0.10345981241397874,0.08970762932887814 to 0.14708846369258777
Just Dial Ltd.,535648,720,0.1277,0.1277,0.16625782440762607,0.1277 to 0.14893112417685386
Tata Chemicals Ltd.,500770,720,0.12747010737470915,-0.12585470560262152,0.16263008159498848,0.11142739453793057 to 0.14820058133798006
CCL Products (India) Ltd.,519600,720,0.12703440446006842,-0.09470294545476221,0.09436815067368542,0.11500387218360836 to 0.13902240628089804
NHPC Ltd.,533098,720,0.12658205128205127,-0.13561388928560003,0.029652657008503565,0.10941576699394302 to 0.13033554543215076
Minda Industries Ltd.,532539,720,0.12141722259507831,-0.2830678667985464,0.21070744197122995,0.08704790840248522 to 0.1470007349793387
Blue Star Ltd.,500067,720,0.1203635593220339,-0.29168321366233463,0.19639356908699146,0.085255529531146 to 0.14400218832530193
Zensar Technologies Ltd.,504067,720,0.11634622080679402,-0.39581359195721016,0.11634622080679402,0.07029480523861019 to 0.11634622080679402
ICICI Bank Ltd.,532174,720,0.11552497899159662,-0.39113014321846695,0.1167214891436884,0.07033967741330305 to 0.1290092265727891
REC Ltd.,532955,720,0.10900741666666665,-0.23222274685188068,0.0737446592783874,0.08369341494110584 to 0.11704613146756719
Karnataka Bank Ltd.,532652,720,0.10468885106382977,-0.35525941878126943,0.10972569749780026,0.06749715068201473 to 0.11617590826705182
Indian Bank,532814,720,0.10211899371069182,-0.43730871911178715,0.29733815002401526,0.05746146737408453 to 0.132482866382943
HDFC Bank Ltd.,500180,720,0.09975046526315788,-0.27221124235401567,0.06607574354698248,0.07259726718848258 to 0.10634155142457849
City Union Bank Ltd.,532210,720,0.09843975596529284,-0.18089777759471154,0.1323325337311695,0.08063222288420561 to 0.11146653829205803
Trent Ltd.,500251,720,0.09792690084388185,-0.1177617017808969,0.1896304065029594,0.08639486235037717 to 0.11649681885848218
MindTree Ltd.,532819,720,0.0929230672268908,-0.44783169903177594,0.2449653707984709,0.051309172151428356 to 0.11568600084585734
Thermax Ltd.,500411,720,0.09074684210526317,0.09074684210526317,1.8941800901649697,0.09074684210526317 to 0.2626377036663968
KEC International Ltd.,532714,720,0.08409357708779437,-0.17519177446551643,0.048028527682123914,0.06936107409663098 to 0.08813246778284432
Bank of India,532149,720,0.0830023523206751,-0.09197841046235572,0.17704409019536588,0.07536792788958298 to 0.09769742827136424
Sanofi India Ltd.,500674,720,0.08176717019027484,-0.1435545709128189,0.30302317047970123,0.0700291191588545 to 0.10654451734248524
Kotak Mahindra Bank Ltd.,500247,720,0.07972827731092437,-0.2507098641607102,0.12708616168962986,0.05973961173653509 to 0.08986063805249615
United Breweries Ltd.,532478,720,0.07571596210526313,-0.2262272942181787,0.07571596210526313,0.0585869448690633 to 0.07571596210526313
Bank Of Baroda,532134,720,0.07548677824267781,-0.3051322841539727,0.2631622011401449,0.05245332517406512 to 0.09535204496199891
ABB India Ltd.,500002,720,0.07448789915966386,-0.2834858295863556,0.21621745249920588,0.05337163527224175 to 0.09059348295798413
Garware Technical Fibres Ltd.,509557,720,0.07415876872957777,-0.1750576358684985,0.17021462023636422,0.061176709996859154 to 0.08678167538607921
Bosch Ltd.,500530,720,0.07394597794117647,-0.20077118253457166,0.11561296498403871,0.059099756506251114 to 0.0824950916996002
Bajaj Auto Ltd,532977,720,0.0731290212264151,-0.035354178869087566,0.09591036801649758,0.07054360472945512 to 0.08014285256492684
Sundram Fasteners Ltd.,500403,720,0.07117661255411255,-0.25868227854061876,0.18716940780137814,0.05276448423981191 to 0.08449869697517393
TVS Motor Co. Ltd.,532343,720,0.07071856808510636,-0.18259173200541562,0.08473575869225872,0.057805942253503884 to 0.07671095960542801
Sunteck Realty Ltd.,512179,720,0.07012834359202327,-0.19995952744078116,0.2753743192617126,0.05610551314715757 to 0.08943988846962816
Bajaj Holdings & Investment Ltd.,500490,720,0.06814782736842104,-0.31579224382154997,0.06338284042690576,0.04662727205218373 to 0.07246723023595399
GMM Pfaudler Ltd.,505255,720,0.059230601075268736,-0.055110593004395116,0.040141729182943425,0.05596636752600391 to 0.061608219822975124
Heidelberg Cement India Ltd.,500292,720,0.05368818046887826,-0.0388363792232593,0.11910369452163999,0.051603125932382116 to 0.060082641114866206
GE Power India Ltd.,532309,720,0.05260654736842103,0.05260654736842103,0.12181166696569135,0.05260654736842103 to 0.059014638596678
South Indian Bank Ltd.,532218,720,0.04682599126637555,-0.11437185334008872,0.16001596815582575,0.041470415860753375 to 0.054318897593720876
Glaxosmithkline Pharmaceuticals Ltd.,500660,720,0.04411180977354476,-0.06265500422142828,0.07132089181355603,0.04134798414596847 to 0.0472579033861039
Grindwell Norton Ltd.,506076,720,0.04236234689507487,0.04236234689507487,0.4817575927856676,0.04236234689507487 to 0.06277072915999754
Bayer CropScience Ltd.,506285,720,0.04165208755274264,-0.15510943814419434,0.27605999102197276,0.03519145565490394 to 0.0531505624685992
Hero Motocorp Ltd.,500182,720,0.04057607563025209,-0.04736489295126547,0.09211471823955227,0.03865419415164275 to 0.044313729404199524
Muthoot Finance Ltd.,533398,720,0.03821656767458315,0.03821656767458315,0.10851224754863942,0.03821656767458315 to 0.042363533326546854
HFCL Ltd.,500183,720,0.038192225373315826,-0.05476788004789545,0.14039078550258008,0.036100518155307876 to 0.043554061893567204
Aegis Logistics Ltd.,500003,720,0.034195197674418594,-0.016301540051067286,0.28333673242088925,0.03363776328997489 to 0.04388395324797475
Siemens Ltd.,500550,720,0.032918960478616116,-0.182077682286515,0.11103850331751482,0.026925152451388306 to 0.036574232580930066
Engineers India Ltd.,532178,720,0.02992757293868921,-0.05534354310357365,0.09753363453617778,0.028271275015771518 to 0.032846517900246126
Chambal Fertilisers & Chemicals Ltd.,500085,720,0.028233661605206066,-0.06281448748216102,0.1010980688677127,0.02646017862173028 to 0.03108803027055689
JK Paper Ltd.,532162,720,0.026402050660792965,-0.37575208077774486,0.35601179910551056,0.016481425188200578 to 0.0358014922166167
Page Industries Ltd.,532827,720,0.02586652056277056,-0.0656997703609161,0.10267210135372712,0.02416709610176062 to 0.028522290583659606
Balkrishna Industries Ltd.,502355,720,0.024762555319148918,-0.14546506483503974,0.24208636706418213,0.021160468604167662 to 0.03075723237558752
