Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-04,706.35,INVEST,0,141.0,0.0
2019-10-18,767.75,EXIT,108252.75,0.0,0.0825275
2020-03-23,526.7,INVEST,0,205.0,0.0
2021-04-07,1430.25,-,293201.25,0.0,1.7084877751373522
