Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-01-28,31.9,INVEST,0,3134.0,0.0
2019-02-13,31.3,EXIT,98094.2,0.0,-0.01905800000000003
2019-05-17,25.4,INVEST,0,3861.0,0.0
2020-02-19,25.1,EXIT,96911.1,0.0,-0.01206085578963885
2020-03-19,12.1,INVEST,0,8009.0,0.0
2020-05-13,26.6,EXIT,213039.40000000002,0.0,1.1982972022812661
2020-05-15,23.6,INVEST,0,9027.0,0.0
2020-07-15,43.75,EXIT,394931.25,0.0,0.8537944154930964
2020-07-17,43.6,INVEST,0,9058.0,0.0
2020-07-22,54.15,EXIT,490490.7,0.0,0.24196477234961783
2020-08-03,36.1,INVEST,0,13586.0,0.0
2021-03-25,28.6,EXIT,388559.60000000003,0.0,-0.20781454164166613
