Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-05-17,379.65,INVEST,0,263.0,0.0
2019-07-23,340.15,EXIT,89459.45,0.0,-0.10540550000000003
2019-07-30,297.5,INVEST,0,300.0,0.0
2019-10-15,316.35,EXIT,94905.0,0.0,0.060871713385226525
2019-10-18,319.4,INVEST,0,297.0,0.0
2020-03-11,323.85,EXIT,96183.45000000001,0.0,0.013470839260313068
2020-07-06,182.75,INVEST,0,526.0,0.0
2020-07-13,203.95,EXIT,107277.7,0.0,0.11534468767755766
2020-11-17,145.35,INVEST,0,738.0,0.0
2020-11-18,156.5,EXIT,115497.0,0.0,0.07661704156595456
2021-03-18,202.05,INVEST,0,571.0,0.0
2021-04-07,197.7,-,112886.7,0.0,-0.022600587028234524
