Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2020-01-07,68.35,INVEST,0,1463.0,0.0
2020-02-10,111.25,EXIT,162758.75,0.0,0.6275875
2020-04-01,63.85,INVEST,0,2549.0,0.0
2020-04-20,89.75,EXIT,228772.75,0.0,0.4055941692842935
2020-04-22,83.5,INVEST,0,2739.0,0.0
2020-05-15,86.0,EXIT,235554.0,0.0,0.029641860754832033
2020-05-26,77.85,INVEST,0,3025.0,0.0
2020-06-16,89.35,EXIT,270283.75,0.0,0.14743859157560474
2020-06-24,82.25,INVEST,0,3286.0,0.0
2020-08-28,87.2,EXIT,286539.2,0.0,0.060142165409500244
2020-08-31,80.3,INVEST,0,3568.0,0.0
2020-11-17,85.6,EXIT,305420.8,0.0,0.06589534695427354
2020-11-24,88.3,INVEST,0,3458.0,0.0
2020-12-18,86.55,EXIT,299289.89999999997,0.0,-0.020073616466200154
2020-12-21,80.7,INVEST,0,3708.0,0.0
2021-01-20,103.75,EXIT,384705.0,0.0,0.2853925241045556
