Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-08-24,565.2,INVEST,0,176.0,0.0
2018-08-27,637.15,EXIT,112138.4,0.0,0.12138399999999994
2019-08-23,368.55,INVEST,0,304.0,0.0
2019-09-16,412.15,EXIT,125293.59999999999,0.0,0.11731217852225462
2020-03-26,208.75,INVEST,0,600.0,0.0
2020-03-27,222.25,EXIT,133350.0,0.0,0.06430017175657822
2020-04-07,194.3,INVEST,0,686.0,0.0
2020-05-15,159.8,EXIT,109622.8,0.0,-0.1779317585301837
2020-05-18,139.4,INVEST,0,786.0,0.0
2021-04-07,201.6,-,158457.6,0.0,0.4454803197874895
