Company,Average Returns %
532144-Welspun Corp Ltd.,0.20584870696250085
502986-Vardhman Textiles Ltd.,0.20244799999999988
500164-Godrej Industries Ltd.,0.20184599999999991
523319-Balmer Lawrie & Co. Ltd.,0.2005590000000001
532843-Fortis Healthcare Ltd.,0.20036885519219896
539450-S H Kelkar and Company Ltd,0.199375
534076-Orient Refractories Limited,0.1987105023094688
500330-Raymond Ltd.,0.19856867454903654
500710-Akzo Nobel India Ltd.,0.19372499999999984
532784-Sobha Ltd.,0.19343233667781495
540768-Mahindra Logistics Ltd.,0.19318401854057748
531162-Emami Ltd.,0.191685
512529-Sequent Scientific Ltd.,0.18553146202955803
532805-Redington India Ltd.,0.18410828714641234
539597-Jindal Stainless (Hisar) Ltd.,0.18282522315853073
504067-Zensar Technologies Ltd.,0.1819520000000001
542812-Gujarat Fluorochemicals Ltd.,0.1818809871065656
539874-Ujjivan Financial Services Ltd.,0.18154649999999994
500878-Ceat Ltd.,0.18153400000000008
542830-Indian Railway Catering & Tourism Corpn. Ltd.,0.17958949999999996
533229-Bajaj Consumer Care Ltd.,0.17844061573400102
532524-PTC India Ltd.,0.17424353680918014
543187-ABB Power Products and Systems India Ltd.,0.17382149999999993
500302-Piramal Enterprises Ltd.,0.1736355884739615
532714-KEC International Ltd.,0.17356550000000004
500940-Finolex Industries Ltd.,0.16963214479015973
514162-Welspun India Ltd.,0.16938850000000005
519552-Heritage Foods Ltd.,0.16771435358805353
533098-NHPC Ltd.,0.1669886412804272
500530-Bosch Ltd.,0.16508800000000004
524742-Caplin Point Laboratories Ltd.,0.16423450000000012
523398-Johnson Controls - Hitachi Air Conditioning India Ltd.,0.16300799999999988
532178-Engineers India Ltd.,0.16204699999999997
532483-Canara Bank,0.16182784657722746
532683-AIA Engineering Ltd.,0.16017
532872-Sun Pharma Advanced Research Company Ltd.,0.15937249999999986
517354-Havells India Ltd.,0.1592420000000001
532515-TV Today Network Ltd.,0.15808800000000003
523598-Shipping Corpn. Of India Ltd.,0.15583666398838608
500472-SKF India Ltd.,0.1548434999999999
506943-JB Chemicals & Pharmaceuticals Ltd.,0.15469199999999997
500003-Aegis Logistics Ltd.,0.15414199999999997
539437-IDFC First Bank Ltd.,0.1522095000000001
500294-NCC Ltd.,0.15182
500870-Castrol India Ltd.,0.15148599999999993
500133-Esab India Ltd.,0.14947199999999997
539336-Gujarat Gas Ltd.,0.14683352970558067
532702-Gujarat State Petronet Ltd.,0.14529049999999988
501301-Tata Investment Corpn. Ltd.,0.1412495000000001
500620-Great Eastern Shipping Company Ltd.,0.14079
500570-Tata Motors Ltd.,0.14076
534139-Schneider Electric Infrastructure Ltd.,0.14058166963365246
532504-Navin Fluorine International Ltd.,0.138955
512179-Sunteck Realty Ltd.,0.13717460383361524
506820-Astrazeneca Pharma India Ltd.,0.13424300000000003
533286-Moil Ltd.,0.13016399999999995
500183-HFCL Ltd.,0.13014700000000012
539448-Interglobe Aviation Ltd.,0.12794633789841267
500116-IDBI Bank Ltd.,0.12641600000000006
517506-TTK Prestige Ltd.,0.12391199999999997
540575-Star Cement Ltd,0.12340549999999989
542399-Chalet Hotel Ltd.,0.12199399999999994
500690-Gujarat State Fertilizers & Chemicals Ltd.,0.12147800000000003
532321-Cadila Healthcare Ltd.,0.1208375
500850-Indian Hotels Co. Ltd.,0.11978400000000008
533400-Future Consumer Ltd.,0.11835679999999993
505533-Westlife Development Ltd.,0.11741
540376-Avenue Supermarts Ltd.,0.11609718483669992
532187-Indusind Bank Ltd.,0.11563100000000005
533151-DB Corporation Ltd.,0.11435
532953-V-Guard Industries Ltd.,0.11136
533271-Ashoka Buildcon Ltd.,0.1093775
541154-Hindustan Aeronautics Ltd.,0.10745800000000003
541143-Bharat Dynamics Ltd.,0.10419199999999997
500067-Blue Star Ltd.,0.10120621679584535
533274-Prestige Estates Projects Ltd.,0.10094
505255-GMM Pfaudler Ltd.,0.09786154055058234
532899-Kaveri Seed Company Ltd.,0.09589550000000002
532798-Network 18 Media & Investments Ltd.,0.09510199999999996
533398-Muthoot Finance Ltd.,0.09129101328045014
532921-Adani Ports and Special Economic Zone Ltd.,0.09116199999999997
542650-Metropolis Healthcare Ltd.,0.08957599999999992
522113-Timken India Ltd.,0.08887349477278286
530001-Gujarat Alkalies & Chemicals Ltd.,0.08801
542920-Sumitomo Chemical India Pvt. Ltd.,0.08669
542867-CSB Bank Ltd.,0.08668799999999989
533023-Wabco India Ltd.,0.08619066236381746
532514-Indraprastha Gas Ltd.,0.08575
500252-Lakshmi Machine Works Ltd.,0.08541300000000003
533519-L&T Finance Holdings Ltd.,0.08523199999999997
500292-Heidelberg Cement India Ltd.,0.08358050000000003
500238-Whirlpool Of India Ltd.,0.08295200000000012
500660-Glaxosmithkline Pharmaceuticals Ltd.,0.07935276482443417
541956-Ircon International Ltd.,0.07920036875844758
532822-Vodafone Idea Ltd.,0.075588077172602
505509-Responsive Industries Ltd.,0.07435717851391145
532174-ICICI Bank Ltd.,0.07424299999999988
541195-Mishra Dhatu Nigam Ltd.,0.07078399999999994
532218-South Indian Bank Ltd.,0.06942220000000002
540762-Tube Investments Of India Ltd.,0.06815800000000002
532331-Ajanta Pharma Ltd.,0.066865
539542-Lux Industries Ltd.,0.06418300000000003
513683-NLC India Ltd.,0.05910497538029811
500355-Rallis India Ltd.,0.05128549999999989
532461-Punjab National Bank,0.05016800000000003
500730-NOCIL Ltd.,0.04993700000000011
500257-Lupin Ltd.,0.04529950000000012
500027-Atul Ltd.,0.03929396877377179
533278-Coal India Ltd.,0.0381875
532638-Shoppers Stop Ltd.,0.036223999999999944
526947-La Opala RG Ltd.,0.03555164268757806
532309-GE Power India Ltd.,0.0351875
532466-Oracle Financial Services Software Ltd.,0.03126928801751172
500040-Century Textiles & Inds. Ltd.,0.02994
500144-Finolex Cables Ltd.,0.028173999999999942
500180-HDFC Bank Ltd.,0.027618499999999914
500084-CESC Ltd.,0.0275375
532531-Strides Pharma Science Ltd.,0.027278000000000028
500148-UFLEX Ltd.,0.0271625
532720-Mahindra & Mahindra Financial Services Ltd.,0.02669953356725307
508486-Hawkins Cookers Ltd.,0.025781500000000086
532756-Mahindra CIE Automotive Ltd.,0.02483699999999997
505200-Eicher Motors Ltd.,0.022898418086233094
503310-Swan Energy Ltd.,0.02
500378-Jindal Saw Ltd.,0.01880899999999994
500165-Kansai Nerolac Paints Ltd.,0.01525050000000003
532947-IRB Infrastructure Developers Ltd.,0.01195
505355-Nesco Ltd.,0.00783
508989-Navneet Education Ltd.,0.006299499999999971
543064-Suven Pharmaceutical Ltd.,0.0062
532508-Jindal Stainless Ltd.,0.0039040000000000875
504973-Cholamandalam Financial Holdings Ltd.,0.00385
532926-Jyothy Labs Ltd.,0.0
532922-Edelweiss Financial Services Ltd.,0.0
532819-MindTree Ltd.,0.0
539844-Equitas Holdings Ltd.,0.0
541540-Solara Active Pharma Sciences Ltd.,0.0
539876-Crompton Greaves Consumer Electricals Ltd.,0.0
532830-Astral Ltd.,0.0
539871-Thyrocare Technologies Ltd.,0.0
532848-Delta Corp Ltd.,0.0
540975-Aster DM Healthcare Ltd.,0.0
532856-Time Technoplast Ltd,0.0
532898-Power Grid Corporation of India Ltd.,0.0
532892-Motilal Oswal Financial Services Ltd,0.0
541153-Bandhan Bank Ltd.,0.0
539978-Quess Corp Ltd.,0.0
532880-Omaxe Ltd.,0.0
542904-Ujjivan Small Finance Bank Ltd.,0.0
542726-Indiamart Intermesh Ltd.,0.0
532868-DLF Ltd.,0.0
540005-Larsen & Toubro Infotech Ltd.,0.0
542760-Sterling and Wilson Solar Ltd.,0.0
541700-TCNS Clothing Co Ltd.,0.0
541450-Adani Green Energy Ltd.,0.0
540180-Varun Beverages Ltd.,0.0
533155-Jubilant FoodWorks Ltd.,0.0
533179-Persistent Systems Ltd.,0.0
533206-SJVN Ltd.,0.0
541556-Rites Ltd.,0.0
540691-Aditya Birla Capital Ltd.,0.0
533248-Gujarat Pipavav Port Ltd,0.0
539150-PNC Infratech Ltd.,0.0
541557-Fine Organic Industries Ltd.,0.0
540678-Cochin Shipyard Ltd.,0.0
541336-Indostar Capital Finance Pvt Ltd.,0.0
538962-Minda Corporation Ltd.,0.0
533573-Alembic Pharmaceuticals Ltd.,0.0
538567-Gulf Oil Lubricants India Ltd.,0.0
540212-TCI Express Ltd.,0.0
533758-APL Apollo Tubes Ltd.,0.0
541729-HDFC Asset Management Company Ltd.,0.0
534091-Multi Commodity Exchange India,0.0
540530-Housing & Urban Development Corpn. Ltd.,0.0
541301-Orient Electric Ltd.,0.0
540611-AU Small Finance Bank Ltd.,0.0
540596-Eris Lifesciences Ltd,0.0
541988-Aavas Financiers Ltd.,0.0
540699-Dixon Technologies (India) Ltd.,0.0
542652-Polycab India Ltd.,0.0
539254-Adani Transmission Ltd.,0.0
540902-Amber Enterprises India Ltd.,0.0
542651-KPIT Technologies Ltd.,0.0
532955-REC Ltd.,0.0
540767-Nippon Life India Asset Management Ltd.,0.0
532977-Bajaj Auto Ltd,0.0
541179-ICICI Securities Ltd.,0.0
533088-Mahindra Holidays & Resorts India Ltd,0.0
540115-L&T Technology Services Ltd.,0.0
539524-Dr. Lal Pathlabs Ltd.,0.0
533106-Oil India Ltd.,0.0
542216-Dalmia Bharat Ltd.,0.0
539523-Alkem Laboratories Ltd.,0.0
540750-Indian Energy Exchange Ltd.,0.0
532810-Power Finance Corpn. Ltd.,0.0
542066-Adani Total Gas Ltd.,0.0
540749-Mas Financial Services Ltd.,0.0
540173-PNB Housing Finance Ltd.,0.0
540743-Godrej Agrovet Ltd.,0.0
540701-Dishman Carbogen Amcis Ltd.,0.0
539268-Syngene International Ltd.,0.0
542011-Garden Reach Shipbuilders & Engineers Ltd.,0.0
542649-Rail Vikas Nigam Ltd.,0.0
570001-Tata Motors DVR,0.0
532809-Firstsource Solutions Ltd.,0.0
512070-UPL Ltd.,0.0
500877-Apollo Tyres Ltd.,0.0
500875-ITC Ltd.,0.0
500830-Colgate-Palmolive (India) Ltd.,0.0
500825-Britannia Industries Ltd.,0.0
500800-Tata Consumer Products Ltd.,0.0
500790-Nestle India Ltd.,0.0
500696-Hindustan Unilever Ltd.,0.0
500680-Pfizer Ltd.,0.0
500674-Sanofi India Ltd.,0.0
500550-Siemens Ltd.,0.0
500547-Bharat Petroleum Corpn. Ltd.,0.0
500510-Larsen & Toubro Ltd.,0.0
500495-Escorts Ltd.,0.0
500490-Bajaj Holdings & Investment Ltd.,0.0
500488-Abbott India Ltd.,0.0
501425-Bombay Burmah Trdg. Corpn. Ltd.,0.0
501455-Greaves Cotton Ltd.,0.0
502355-Balkrishna Industries Ltd.,0.0
507717-Dhanuka Agritech Ltd.,0.0
509930-Supreme Industries Ltd.,0.0
509488-Graphite India Ltd.,0.0
532800-TV18 Broadcast Ltd.,0.0
508869-Apollo Hospitals Enterprise Ltd.,0.0
507880-VIP Industries Ltd.,0.0
507815-Gillette India Ltd.,0.0
507685-Wipro Ltd.,0.0
503100-Phoenix Mills Ltd.,0.0
506767-Alkyl Amines Chemicals Ltd.,0.0
506655-Sudarshan Chemical Inds. Ltd.,0.0
506395-Coromandel International Ltd.,0.0
506285-Bayer CropScience Ltd.,0.0
506197-Bliss GVS Pharma Ltd.,0.0
505537-Zee Entertainment Enterprises Ltd.,0.0
500477-Ashok Leyland Ltd.,0.0
500470-Tata Steel Ltd.,0.0
500469-Federal Bank Ltd.,0.0
500087-Cipla Ltd.,0.0
500113-Steel Authority Of India Ltd.,0.0
500112-State Bank of India,0.0
500104-Hindustan Petroleum Corpn. Ltd.,0.0
500103-Bharat Heavy Electricals Ltd.,0.0
500096-Dabur India Ltd.,0.0
500092-Crisil Ltd.,0.0
500086-Exide Industries Ltd.,0.0
500124-Dr. Reddy's Laboratories Ltd.,0.0
500049-Bharat Electronics Ltd.,0.0
500043-Bata India Ltd.,0.0
500038-Balrampur Chini Mills Ltd.,0.0
500020-Bombay Dyeing & Mfg. Co. Ltd.,0.0
500010-Housing Development Finance Corpn. Ltd.,0.0
500008-Amara Raja Batteries Ltd.,0.0
500114-Titan Company Ltd.,0.0
500125-EID-Parry (India) Ltd.,0.0
500440-Hindalco Industries Ltd.,0.0
500325-Reliance Industries Ltd.,0.0
500425-Ambuja Cements Ltd.,0.0
500420-Torrent Pharmaceuticals Ltd.,0.0
500410-ACC Ltd.,0.0
500403-Sundram Fasteners Ltd.,0.0
500339-Rain Industries Ltd.,0.0
500331-Pidilite Industries Ltd.,0.0
500312-Oil & Natural Gas Corpn. Ltd.,0.0
500163-Godfrey Phillips India Ltd.,0.0
500265-Maharashtra Seamless Ltd.,0.0
500260-The Ramco Cements Ltd.,0.0
500253-LIC Housing Finance Ltd.,0.0
500209-Infosys Ltd.,0.0
500188-Hindustan Zinc Ltd.,0.0
500184-Himadri Speciality Chemical Ltd.,0.0
511196-Can Fin Homes Ltd.,0.0
509480-Berger Paints India Ltd.,0.0
532234-National Aluminium Co. Ltd.,0.0
532705-Jagran Prakashan Ltd.,0.0
531213-Manappuram Finance Ltd.,0.0
531335-Zydus Wellness Ltd.,0.0
531500-Rajesh Exports Ltd.,0.0
531595-Capri Global Capital Ltd.,0.0
531599-FDC Ltd.,0.0
532644-JK Cement Ltd,0.0
531642-Marico Ltd.,0.0
532636-IIFL Finance Ltd.,0.0
532612-Indoco Remedies Ltd.,0.0
532181-Gujarat Mineral Devp. Corpn. Ltd.,0.0
532210-City Union Bank Ltd.,0.0
532540-Tata Consultancy Services Ltd.,0.0
532538-Ultratech Cement Ltd.,0.0
532281-HCL Technologies Ltd.,0.0
532286-Jindal Steel & Power Ltd.,0.0
532296-Glenmark Pharmaceuticals Ltd.,0.0
532301-Tata Coffee Ltd.,0.0
532343-TVS Motor Co. Ltd.,0.0
532374-Sterlite Technologies Ltd.,0.0
532424-Godrej Consumer Products Ltd.,0.0
532454-Bharti Airtel Ltd.,0.0
532478-United Breweries Ltd.,0.0
532523-Biocon Ltd.,0.0
532482-Granules India Ltd.,0.0
532488-Divi's Laboratories Ltd.,0.0
530965-Indian Oil Corpn. Ltd.,0.0
530549-Shilpa Medicare Ltd.,0.0
532522-Petronet LNG Ltd.,0.0
532706-INOX Leisure Ltd.,0.0
532790-Tanla Platforms Ltd.,0.0
513377-MMTC Ltd.,0.0
517174-Honeywell Automation India Ltd.,0.0
517385-Symphony Ltd.,0.0
517569-Kei Industries Ltd.,0.0
532777-Info Edge (India) Ltd.,0.0
519600-CCL Products (India) Ltd.,0.0
521064-Trident Ltd.,0.0
521070-Alok Industries Ltd.,0.0
532755-Tech Mahindra Ltd.,0.0
523261-Venky's (India) Ltd.,0.0
523405-JM Financial Ltd.,0.0
523457-Linde India Ltd.,0.0
523610-ITI Ltd.,0.0
523642-PI Industries Ltd.,0.0
524164-IOL Chemicals & Pharmaceuticals Ltd.,0.0
524348-Aarti Drugs Ltd.,0.0
532754-GMR Infrastructure Ltd,0.0
524494-Ipca Laboratories Ltd.,0.0
524715-Sun Pharmaceutical Inds. Ltd.,0.0
524804-Aurobindo Pharma Ltd.,0.0
532733-Sun TV Network Ltd.,0.0
526299-Mphasis Ltd.,0.0
526371-NMDC Ltd.,0.0
530517-Relaxo Footwears Ltd.,0.0
532497-Radico Khaitan Ltd.,0.0
512237-Jai Corp Ltd.,-0.00108
522287-Kalpataru Power Transmission Ltd.,-0.0035639999999999418
532505-UCO Bank,-0.003715228881740286
500483-Tata Communications Ltd.,-0.005425
532772-DCB Bank Ltd.,-0.005990999999999913
500085-Chambal Fertilisers & Chemicals Ltd.,-0.006075
532689-PVR Ltd.,-0.007402655948018491
532749-Allcargo Logistics Ltd.,-0.016975
532149-Bank of India,-0.0258125
530813-KRBL Ltd.,-0.02581300000000003
500459-Procter & Gamble Hygiene & Health Care Ltd.,-0.029205999999999913
533162-Hathway Cable & Datacom Ltd.,-0.0419
500033-Force Motors Ltd.,-0.05437
500135-EPL Ltd.,-0.05474300000000003
509966-VST Industries Ltd.,-0.055154000000000085
539551-Narayana Hrudayalaya Ltd.,-0.0673025
512573-Avanti Feeds Ltd.,-0.06909800000000003
500126-Procter & Gamble Health Ltd.,-0.070855
500820-Asian Paints Ltd.,-0.0803225
500290-MRF Ltd.,-0.08354712683490022
524816-Natco Pharma Ltd.,-0.08567199999999997
532839-Dish TV India Ltd.,-0.08837599999999991
532827-Page Industries Ltd.,-0.10483299999999988
532500-Maruti Suzuki India Ltd.,-0.10756300000000003
532134-Bank Of Baroda,-0.11969200000000012
541770-CreditAccess Grameen Ltd.,-0.193025
540064-Future Retail Ltd.,-0.31209600000000004
