Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-10-25,620.25,INVEST,0,161.0,0.0
2018-11-06,749.75,EXIT,120709.75,0.0,0.2070975
2019-05-03,759.3,INVEST,0,158.0,0.0
2020-03-11,412.8,EXIT,65222.4,0.0,-0.45967579255196866
2020-06-04,263.3,INVEST,0,247.0,0.0
2020-09-18,282.6,EXIT,69802.20000000001,0.0,0.070218207241684
2020-09-28,267.9,INVEST,0,260.0,0.0
2020-12-18,354.75,EXIT,92235.0,0.0,0.32137669013297554
2020-12-22,325.75,INVEST,0,283.0,0.0
2021-04-07,362.75,-,102658.25,0.0,0.11300753510055836
