Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2019-07-10,94.75,INVEST,0,1055.0,0.0
2019-08-02,105.1,EXIT,110880.5,0.0,0.108805
2019-08-23,102.25,INVEST,0,1084.0,0.0
2019-08-26,113.1,EXIT,122600.4,0.0,0.10569847718940656
2019-08-27,102.7,INVEST,0,1193.0,0.0
2019-09-16,109.75,EXIT,130931.75,0.0,0.06795532477871202
2019-09-19,104.35,INVEST,0,1254.0,0.0
2019-11-25,128.95,EXIT,161703.3,0.0,0.23501977175131308
2020-07-01,89.85,INVEST,0,1799.0,0.0
2021-03-25,177.95,EXIT,320132.05,0.0,0.979749640236161
2021-03-26,163.95,INVEST,0,1952.0,0.0
2021-04-07,174.0,-,339648.0,0.0,0.060962187322387784
