Date,Close Price,Invest/Exit,Investment,Shares,Returns %
2018-08-17,48.3,INVEST,0,2070.0,0.0
2018-09-27,56.0,EXIT,115920.0,0.0,0.1592
2019-01-09,66.9,INVEST,0,1732.0,0.0
2020-02-27,90.15,EXIT,156139.80000000002,0.0,0.34696169772256746
2020-07-10,92.8,INVEST,0,1682.0,0.0
2020-12-18,170.15,EXIT,286192.3,0.0,0.8329234442467581
2021-01-13,185.7,INVEST,0,1541.0,0.0
2021-02-22,241.3,EXIT,371843.30000000005,0.0,0.29927779328793985
2021-04-06,247.6,INVEST,0,1501.0,0.0
2021-04-07,265.8,-,398965.8,0.0,0.0729406715140489
